LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
CO,COLORADO,0802490,Boulder Valley School District No. Re2,107,CENTAURUS HIGH SCHOOL,080249000107,No,6278955.11,58.45,4510302.18,539026.26,1.63,32850.66,124.2,1040459.52,10.0,695342.75,5258770.16,10.12,293188.52,124.2,1040459.52,10.0,695342.75,4962189.02,539026.26
CO,COLORADO,0802490,Boulder Valley School District No. Re2,108,CENTENNIAL MIDDLE SCHOOL,080249000108,No,2977005.2,30.71,2294888.86,136075.14,1.15,24875.86,33.61,304464.95,5.13,352775.53,2528277.49,1.15,24875.86,33.61,304464.95,5.13,352775.53,3135240.0,136075.14
CO,COLORADO,0802490,Boulder Valley School District No. Re2,109,COLUMBINE ELEMENTARY SCHOOL,080249000109,No,3044250.37,29.35,2423862.67,138358.56,5.33,152662.66,3.36,248149.94,3.69,219575.1,2866860.25,9.01,272160.99,4.86,303099.9,3.81,223385.55,3665506.69,151359.13
CO,COLORADO,0802490,Boulder Valley School District No. Re2,110,CREST VIEW ELEMENTARY SCHOOL,080249000110,No,2822158.25,29.8,2354493.9,140193.34,2.64,82326.28,5.03,128773.79,4.0,256564.28,2598875.82,4.27,139727.27,5.03,128773.79,4.0,256564.28,3146929.55,140193.34
CO,COLORADO,0802490,Boulder Valley School District No. Re2,111,DOUGLASS ELEMENTARY SCHOOL,080249000111,No,1984937.31,19.0,1521715.95,89995.09,4.03,111408.6,4.41,129260.65,3.09,222552.11,1697448.03,5.28,159781.82,4.51,148942.86,3.21,225688.74,2231861.45,92026.37
CO,COLORADO,0802490,Boulder Valley School District No. Re2,112,EISENHOWER ELEMENTARY SCHOOL,080249000112,No,1823904.76,19.7,1429328.54,113949.79,2.75,70768.88,7.26,117866.01,3.0,205941.33,1649617.92,6.15,212810.63,7.26,117866.01,3.0,205941.33,2220247.38,113949.79
CO,COLORADO,0802490,Boulder Valley School District No. Re2,113,EMERALD ELEMENTARY SCHOOL,080249000113,No,2372732.95,23.25,1945234.31,117341.03,3.93,110653.85,6.07,102121.97,3.13,214722.82,2343804.24,6.95,204637.01,7.87,191650.76,3.25,219908.66,2770996.18,146503.07
CO,COLORADO,0802490,Boulder Valley School District No. Re2,114,FAIRVIEW HIGH SCHOOL,080249000114,No,8928349.47,87.7,6656596.37,807851.52,3.0,72951.14,142.85,1188990.07,14.5,1009811.89,7191968.39,12.21,402358.0,142.85,1188990.07,14.5,1009811.89,8945334.6,807851.52
CO,COLORADO,0802490,Boulder Valley School District No. Re2,115,FLATIRONS ELEMENTARY SCHOOL,080249000115,No,1336365.61,12.97,935279.81,61869.89,2.9,83147.75,3.25,94695.89,3.0,223242.16,993913.87,2.9,83147.75,3.25,94695.89,3.0,223242.16,1309949.86,61869.89
CO,COLORADO,0802490,Boulder Valley School District No. Re2,116,FOOTHILL ELEMENTARY SCHOOL,080249000116,No,2344538.01,23.7,1889263.0,142439.73,3.53,84234.41,3.2,151591.15,4.38,219449.45,2143362.59,8.16,221506.27,3.2,151591.15,4.38,219449.45,2806122.23,142439.73
CO,COLORADO,0802490,Boulder Valley School District No. Re2,117,GOLD HILL ELEMENTARY SCHOOL,080249000117,No,183625.65,2.22,145397.94,8217.97,0.01,55.41,1.95,2594.49,0.74,35577.81,154808.38,0.2,6523.88,1.95,2594.49,0.74,35577.81,179835.48,8217.97
CO,COLORADO,0802490,Boulder Valley School District No. Re2,118,HEATHERWOOD ELEMENTARY SCHOOL,080249000118,No,1525746.12,17.33,1178533.25,88343.14,2.64,69100.46,3.61,90439.64,3.0,187672.77,1457764.98,7.07,230286.43,4.21,112420.4,3.0,187672.77,1930578.28,90195.86
CO,COLORADO,0802490,Boulder Valley School District No. Re2,119,JAMESTOWN ELEMENTARY SCHOOL,080249000119,No,182051.58,2.28,141146.09,18825.49,0.0,-9.0,0.0,-9.0,0.06,40905.49,145851.33,0.25,3287.29,0.0,0.0,0.6,40905.49,190044.11,18825.49
CO,COLORADO,0802490,Boulder Valley School District No. Re2,120,KOHL ELEMENTARY SCHOOL,080249000120,No,2101570.51,20.0,1670085.8,96139.18,2.27,66964.72,3.53,133762.54,3.38,230757.45,2009758.64,7.7,256912.35,4.13,157222.0,3.38,230757.45,2590980.52,98400.9
CO,COLORADO,0802490,Boulder Valley School District No. Re2,121,LAFAYETTE ELEMENTARY SCHOOL,080249000121,No,2495962.9,23.72,1953401.95,138976.74,1.98,54244.16,7.2,256959.79,3.5,231357.0,2201003.95,6.81,230755.14,7.8,280488.99,3.5,231357.0,2929798.64,143298.5
CO,COLORADO,0802490,Boulder Valley School District No. Re2,122,ANGEVINE MIDDLE SCHOOL,080249000122,No,3634236.03,33.31,2673188.25,159721.41,1.23,33063.49,44.97,412797.2,7.0,515187.09,3069073.92,5.72,159669.94,44.97,412797.2,7.0,515187.09,4156728.15,159721.41
CO,COLORADO,0802490,Boulder Valley School District No. Re2,124,LOUISVILLE ELEMENTARY SCHOOL,080249000124,No,2579297.56,27.23,2069475.88,120667.65,3.71,112166.44,5.15,139066.17,4.0,258589.07,2352223.81,7.38,276961.4,5.15,139066.17,4.0,258589.07,3075836.06,120667.65
CO,COLORADO,0802490,Boulder Valley School District No. Re2,125,LOUISVILLE MIDDLE SCHOOL,080249000125,No,2972044.59,29.0,2220976.1,166580.15,0.58,12503.02,38.48,391569.49,5.0,346995.98,2485674.7,3.62,140714.04,38.49,391569.49,5.0,346995.98,2982680.07,166580.15
CO,COLORADO,0802490,Boulder Valley School District No. Re2,128,CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,080249000128,No,1722747.3,17.95,1334134.18,66468.53,3.91,90871.11,1.54,91192.79,3.13,206549.22,1662488.62,10.46,307703.55,2.34,117993.51,3.25,210773.68,2330284.42,70498.57
CO,COLORADO,0802490,Boulder Valley School District No. Re2,129,MESA ELEMENTARY SCHOOL,080249000129,No,1490572.26,13.62,1115465.21,49825.34,2.46,67089.28,4.67,93041.68,3.0,214976.09,1193164.25,3.71,117524.0,4.67,93041.68,3.0,214976.09,1647812.16,49825.34
CO,COLORADO,0802490,Boulder Valley School District No. Re2,130,NEDERLAND ELEMENTARY SCHOOL,080249000130,No,1346352.73,13.76,1038610.15,72375.48,1.35,42589.79,3.14,86953.87,3.0,178198.92,1275159.08,4.92,148886.27,3.74,110017.9,3.0,178198.92,1678288.09,74378.12
CO,COLORADO,0802490,Boulder Valley School District No. Re2,131,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,080249000131,No,2002074.12,15.52,1172096.68,227464.28,0.0,-9.0,52.13,437576.19,5.24,392401.25,1379410.63,3.13,106452.7,52.13,437576.19,5.24,392401.25,1830690.6,227464.28
CO,COLORADO,0802490,Boulder Valley School District No. Re2,132,NEVIN PLATT MIDDLE SCHOOL,080249000132,No,2724949.68,27.49,2032601.69,77491.5,1.18,31517.28,35.98,323753.68,5.0,337077.03,2275984.5,4.02,121492.1,35.98,323753.68,5.0,337077.03,2715322.19,77491.5
CO,COLORADO,0802490,Boulder Valley School District No. Re2,134,SOUTHERN HILLS MIDDLE SCHOOL,080249000134,No,2541724.29,23.01,1830513.08,74337.86,0.92,24397.58,41.67,353564.45,5.0,333249.18,2048964.84,4.98,167421.4,41.67,353564.45,5.0,333249.18,2484503.7,74337.86
CO,COLORADO,0802490,Boulder Valley School District No. Re2,135,UNIVERSITY HILL ELEMENTARY SCHOOL,080249000135,No,2524431.66,25.0,1996990.96,153952.8,3.94,122359.45,2.53,148617.62,3.88,256463.63,2418498.07,7.96,247377.76,3.43,183412.94,4.0,262311.99,3018317.28,189926.31
CO,COLORADO,0802490,Boulder Valley School District No. Re2,139,WHITTIER ELEMENTARY SCHOOL,080249000139,No,2328927.08,25.6,1867314.58,106882.61,5.02,124121.34,4.16,130246.13,3.13,207245.03,2105470.47,5.61,130389.19,4.16,130279.63,3.13,207245.03,2573384.32,127317.09
CO,COLORADO,0802490,Boulder Valley School District No. Re2,465,NEW VISTA HIGH SCHOOL,080249000465,No,1717631.68,13.96,1063124.13,143834.56,0.5,14258.84,9.6,388385.25,3.0,251863.46,1223211.41,0.5,14258.84,9.6,388385.25,3.0,251863.46,1624451.76,143834.56
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1219,ARAPAHOE RIDGE HIGH SCHOOL,080249001219,No,3026704.0,23.0,1741362.91,51699.98,1.88,64210.25,54.94,640524.26,7.0,580606.58,1782818.34,2.88,90324.29,54.94,645618.26,7.0,580606.58,3099367.47,461342.12
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1227,COMMUNITY MONTESSORI SCHOOL,080249001227,No,1424287.56,12.32,993612.24,63250.76,4.88,120738.43,4.31,91583.0,3.0,218353.89,1236450.08,12.75,354625.52,4.56,98809.8,3.0,218353.89,1860277.08,80950.02
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1243,HIGH PEAKS ELEMENTARY SCHOOL,080249001243,No,1402307.78,13.15,1069584.38,46513.07,2.95,70576.91,0.95,58475.55,3.13,203670.94,1125459.33,3.45,87398.75,1.05,61812.0,3.13,203670.94,1288450.72,47577.55
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1365,RYAN ELEMENTARY SCHOOL,080249001365,No,2106932.1,21.7,1685554.68,126974.16,2.57,69961.52,8.28,136966.92,2.93,214448.98,2087514.68,9.62,305160.15,8.98,162799.09,3.22,223670.13,2715310.58,130707.44
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1376,COAL CREEK ELEMENTARY SCHOOL,080249001376,No,1734365.89,20.0,1345406.9,95520.27,1.33,28149.08,2.89,124314.72,3.13,236495.19,1461762.41,1.46,30686.15,2.86,124314.72,3.13,236495.19,1802411.66,95520.27
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1403,ALICIA SANCHEZ INTERNATIONAL SCHOOL,080249001403,No,2288274.0,23.95,1744947.91,151937.24,4.38,106338.22,4.01,189191.39,3.38,247796.48,2257789.45,8.06,255700.96,6.79,305198.9,3.5,255342.54,3074031.85,203808.43
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1467,HALCYON SCHOOL (SPECIAL EDUCATION),080249001467,No,257812.1,3.0,244417.82,3311.67,0.0,-9.0,0.2,13394.28,0.0,-9.0,244417.82,0.0,0.0,0.2,13394.28,1.0,126431.97,384244.07,4969.35
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1517,SUMMIT MIDDLE CHARTER SCHOOL,080249001517,No,1830688.48,19.33,1220421.66,1186792.15,2.94,60673.42,18.05,147576.76,5.63,402016.64,1278200.55,2.94,60673.42,18.05,147576.76,5.63,402016.64,1549060.4,1186792.15
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1518,SUPERIOR ELEMENTARY SCHOOL,080249001518,No,2052891.99,21.0,1624737.58,201328.21,3.17,71193.63,4.82,152217.95,3.0,204742.83,1791679.55,3.17,73316.23,4.82,152217.95,3.0,204742.83,2122722.52,201328.21
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1573,MONARCH K-8 SCHOOL,080249001573,No,3886398.07,37.49,2976658.72,191864.91,4.53,102922.8,36.58,322324.71,6.55,484491.84,3440613.11,11.43,325968.68,36.78,347567.57,6.8,495785.9,4283840.35,196708.31
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1630,BOULDER COMMUNITY SCHOOL/INTEGRATED STUDIES,080249001630,No,1517687.04,13.7,1180082.95,117715.39,2.97,81711.28,2.4,47056.97,3.0,208835.84,1306971.06,3.47,97031.61,2.4,47056.97,3.0,208835.84,1522433.67,117715.39
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1631,BOULDER PREP CHARTER HIGH SCHOOL,080249001631,No,588812.87,7.85,382727.13,500782.2,0.0,-9.0,3.3,185148.2,0.5,20937.54,445631.13,0.0,0.0,3.55,195094.76,0.5,20937.54,661663.43,500782.2
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1632,MONARCH HIGH SCHOOL,080249001632,No,7398370.69,68.7,5569275.44,511523.55,1.0,27417.65,164.47,944250.98,3.0,857426.62,6150023.74,9.11,302811.76,164.47,944250.98,10.9,857426.62,8254513.1,511523.55
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1758,ASPEN CREEK K-8 SCHOOL,080249001758,No,3849205.52,40.89,3039204.87,180890.67,2.53,70801.43,27.91,282859.4,6.75,456339.82,3570465.47,12.32,423272.66,28.71,309917.82,7.0,463985.09,4767641.04,184012.51
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1771,ELDORADO K-8 SCHOOL,080249001771,No,4141624.32,41.56,3245482.65,210223.69,2.74,81485.84,34.3,289559.1,6.13,525096.73,3456844.38,3.75,114980.78,34.3,289559.1,6.13,525096.73,4042536.59,210223.69
CO,COLORADO,0802490,Boulder Valley School District No. Re2,1792,PEAK TO PEAK CHARTER SCHOOL,080249001792,No,6521496.39,68.86,4673024.28,3061867.2,9.53,141289.8,85.82,924543.29,15.44,782639.02,4939071.24,11.71,174795.07,89.45,1014918.39,15.44,782639.02,6911423.72,3061867.2
CO,COLORADO,0802490,Boulder Valley School District No. Re2,2013,JUSTICE HIGH CHARTER SCHOOL,080249002013,No,367274.23,1.9,69499.98,468224.75,0.01,15833.35,1.8,117148.86,2.35,164792.04,164704.66,0.15,23714.6,1.8,117148.86,2.35,164792.04,422589.0,522133.59
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6154,FIRESIDE ELEMENTARY SCHOOL,080249006154,No,2010012.55,21.0,1596799.95,126530.95,2.5,83998.78,3.33,117987.03,3.13,211226.79,1805869.31,6.05,186818.63,4.13,146958.29,3.13,211226.79,2313093.54,132063.79
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6199,HORIZONS K-8 SCHOOL,080249006199,No,1752901.04,20.85,1344043.87,1049992.31,0.6,29944.62,3.32,164460.41,4.1,214452.14,1420439.62,7.61,200127.61,3.32,166740.41,4.1,214452.14,2001759.78,1049992.31
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6200,PIONEER BILINGUAL ELEMENTARY SCHOOL,080249006200,No,2600482.61,25.97,2062266.89,146147.26,3.98,132131.3,6.27,179692.5,3.13,226391.92,2471481.35,6.65,230004.67,7.17,209753.06,3.18,228236.5,3087136.06,157435.25
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6463,BOULDER UNIVERSAL,080249006463,No,633896.15,2.96,284116.25,53603.64,0.4,6777.35,4.05,257980.65,1.0,85021.9,312398.77,0.4,6777.35,4.05,257980.65,1.0,85021.9,662178.67,53603.64
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6571,MAPLETON EARLY CHILDHOOD CENTER,080249006571,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,325002.29,5.0,158754.22,7.28,247776.69,1.0,43145.53,589109.6,57728.74
CO,COLORADO,0802490,Boulder Valley School District No. Re2,6716,MEADOWLARK SCHOOL,080249006716,No,2116543.18,22.08,1527539.59,151113.87,2.06,53589.46,13.28,170627.35,5.5,364786.78,1877983.76,6.26,191099.83,13.88,191617.18,5.63,367939.6,2628640.37,153816.11
CO,COLORADO,0802520,Branson Reorganized School District No. 82,141,BRANSON SCHOOL,080252000141,No,442521.0,8.0,271454.0,708512.0,0.0,-9.0,13.0,116067.0,1.0,55000.0,271454.0,0.0,0.0,13.0,116067.0,1.0,55000.0,442521.0,708512.0
CO,COLORADO,0802520,Branson Reorganized School District No. 82,1728,BRANSON SCHOOL ONLINE,080252001728,No,1406011.0,23.0,929519.0,1047810.0,0.0,-9.0,9.0,321492.0,2.0,155000.0,929519.0,0.0,0.0,9.0,321492.0,1.0,155000.0,1406011.0,1047810.0
CO,COLORADO,0802550,School District No. Re-10 in the county of Weld and State of,142,BRIGGSDALE ELEMENTARY SCHOOL,080255000142,No,451000.0,8.16,334000.0,26230.0,2.0,32000.0,1.0,35000.0,1.0,50000.0,334576.0,2.0,32000.0,1.0,35000.0,1.0,50000.0,451576.0,13475.0
CO,COLORADO,0802550,School District No. Re-10 in the county of Weld and State of,143,BRIGGSDALE UNDIVIDED HIGH SCHOOL,080255000143,No,558795.0,10.0,433795.0,88750.0,1.0,20000.0,2.0,45000.0,3.0,60000.0,433795.0,1.0,20000.0,2.0,45000.0,2.0,60000.0,558795.0,88750.0
CO,COLORADO,0802580,School District 27J,144,BRIGHTON HIGH SCHOOL,080258000144,No,4645639.07,66.93,3901966.43,507088.88,3.0,74020.82,19.48,669625.82,6.56,26.0,4273053.54,15.38,299748.86,19.98,898540.86,6.0,564711.26,6036054.52,512697.02
CO,COLORADO,0802580,School District 27J,146,HENDERSON ELEMENTARY SCHOOL,080258000146,No,1068465.73,18.5,801804.48,70497.16,1.19,6178.87,4.19,162178.93,1.0,98303.45,1161474.51,8.6,197002.83,5.95,321236.25,1.0,98303.45,1778017.04,70792.69
CO,COLORADO,0802580,School District 27J,148,NORTH ELEMENTARY SCHOOL,080258000148,No,1052365.69,20.5,688271.69,62852.59,4.81,56261.04,4.44,132041.76,2.0,175791.2,1132170.17,13.49,232215.37,6.2,271444.64,2.0,175791.2,1811621.38,63427.25
CO,COLORADO,0802580,School District 27J,149,NORTHEAST ELEMENTARY SCHOOL,080258000149,No,1612042.47,27.4,1314557.63,142295.94,5.06,76358.63,4.81,132737.44,1.0,88388.77,1777402.45,11.79,253040.56,6.57,255153.51,1.0,88388.77,2373985.29,142311.41
CO,COLORADO,0802580,School District 27J,150,SOUTH ELEMENTARY SCHOOL,080258000150,No,1574916.28,24.0,1242546.7,97240.71,4.06,36962.64,4.5,173855.35,2.21,121551.59,1539207.99,7.16,119228.68,5.82,216921.04,2.21,121551.59,1996909.3,97492.0
CO,COLORADO,0802580,School District 27J,151,SOUTHEAST ELEMENTARY SCHOOL,080258000151,No,1515704.88,22.5,1128297.27,117807.44,3.88,44347.52,4.94,170927.82,2.21,172132.27,1494828.55,11.89,209163.01,4.94,290651.92,2.21,172132.27,2166775.75,117807.44
CO,COLORADO,0802580,School District 27J,152,VIKAN MIDDLE SCHOOL,080258000152,No,1973953.14,30.8,1539047.2,173369.61,1.63,1124.25,6.0,250553.24,2.0,183228.45,1882463.04,9.13,137156.03,6.0,387817.14,2.0,183228.45,2590664.66,173949.76
CO,COLORADO,0802580,School District 27J,729,BRIGHTON HERITAGE ACADEMY,080258000729,No,855151.25,8.79,521968.03,264879.0,1.25,10230.76,3.5,153854.8,1.5,169097.66,567287.66,2.0,17330.92,3.5,162849.19,1.5,169097.66,916565.43,264879.16
CO,COLORADO,0802580,School District 27J,1377,OVERLAND TRAIL MIDDLE SCHOOL,080258001377,No,1847613.45,28.6,1426146.19,193384.46,0.88,2539.44,5.0,215775.14,2.0,203152.68,1620434.34,7.76,155512.4,5.0,372192.82,2.0,203152.68,2351292.24,169198.61
CO,COLORADO,0802580,School District 27J,1729,BROMLEY EAST CHARTER SCHOOL,080258001729,No,4593048.46,62.0,2945280.44,4994646.89,26.0,349547.63,19.0,209225.6,5.0,1088994.79,3093180.17,3.17,349547.63,4.31,209225.6,3.26,1088994.79,4740948.19,4994646.89
CO,COLORADO,0802580,School District 27J,1822,JOHN W THIMMIG ELEMENTARY SCHOOL,080258001822,No,1543369.76,26.2,1128297.27,121552.27,3.5,49194.84,5.63,202199.65,2.0,163678.0,1555364.89,12.0,226684.22,7.39,331982.77,2.0,163678.0,2277709.88,121955.06
CO,COLORADO,0802580,School District 27J,1948,BELLE CREEK CHARTER SCHOOL,080258001948,No,2186055.42,32.57,1470962.69,440243.29,15.59,266172.0,5.43,180613.85,3.15,268306.88,1571461.36,15.59,293109.61,5.43,180613.85,3.15,268306.88,2313491.7,440243.29
CO,COLORADO,0802580,School District 27J,1949,MARY E PENNOCK ELEMENTARY SCHOOL,080258001949,No,1643166.45,24.8,1155498.34,125906.53,6.94,124903.24,5.69,173742.65,2.0,189022.22,1527690.51,13.29,280256.39,7.44,274812.14,2.0,189022.22,2271781.26,125906.53
CO,COLORADO,0802580,School District 27J,1950,SECOND CREEK ELEMENTARY SCHOOL,080258001950,No,1847448.09,27.5,1440057.87,116065.72,2.31,39071.21,5.06,188267.44,2.0,180051.57,1786925.7,6.42,154522.3,6.82,267526.21,2.0,180051.57,2389025.78,117451.69
CO,COLORADO,0802580,School District 27J,2003,PRAIRIE VIEW HIGH SCHOOL,080258002003,No,5393253.85,76.48,4045198.63,500139.28,3.0,74046.73,25.91,760817.39,6.0,513191.1,4628134.88,20.13,437000.94,26.41,1131066.54,6.0,513191.1,6709393.46,504940.95
CO,COLORADO,0802580,School District 27J,6325,LANDMARK ACADEMY AT REUNION,080258006325,No,0.0,0.0,-9.0,5585458.48,0.0,-9.0,0.0,-9.0,0.0,-9.0,0.0,0.16,0.0,0.63,0.0,0.89,0.0,0.0,5676391.4
CO,COLORADO,0802580,School District 27J,6326,WEST RIDGE ELEMENTARY,080258006326,No,2082373.54,29.5,1673626.51,183841.02,4.75,123667.4,5.94,180332.95,1.0,104746.68,2106904.25,14.28,343640.83,7.7,362410.71,1.0,104746.68,2917702.47,184638.95
CO,COLORADO,0802580,School District 27J,6343,ADAMS YOUTH SERVICE CENTER,080258006343,Yes,291375.49,4.5,241102.58,9630.07,0.0,-9.0,0.88,29651.02,0.15,20621.89,271178.29,0.0,0.0,0.88,29651.02,0.15,20621.89,321451.2,9630.07
CO,COLORADO,0802580,School District 27J,6362,PRAIRIE VIEW MIDDLE SCHOOL,080258006362,No,2266362.62,37.26,1782394.56,159516.68,2.81,981.18,8.0,311951.81,2.0,171035.07,2067759.35,6.5,74041.58,8.0,387020.68,2.0,171035.07,2699856.68,160561.86
CO,COLORADO,0802580,School District 27J,6377,SD 27J PRESCHOOL AT THE BRIGHTON LRC,080258006377,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,420148.79,2.28,142754.4,4.12,76159.83,0.0,0.0,639063.02,1241.91
CO,COLORADO,0802580,School District 27J,6401,TURNBERRY ELEMENTARY,080258006401,No,1822404.53,29.5,1425358.58,134922.16,2.94,79247.96,6.44,160268.08,2.0,157529.91,1830926.53,10.15,261271.94,8.2,309305.3,2.0,157529.91,2559033.68,135809.44
CO,COLORADO,0802580,School District 27J,6420,OTHO E STUART MIDDLE SCHOOL,080258006420,No,2300855.53,32.21,1801341.82,193384.46,0.13,0.0,12.0,328478.64,2.0,171035.07,2032267.9,11.51,143151.14,8.0,474388.1,2.0,171035.07,2820842.21,194173.95
CO,COLORADO,0802580,School District 27J,6465,FOUNDATIONS ACADEMY,080258006465,No,0.0,0.0,-9.0,6039771.0,0.0,-9.0,0.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116500.0
CO,COLORADO,0802580,School District 27J,6474,EAGLE RIDGE ACADEMY,080258006474,No,1552131.4,26.0,1029219.31,3838926.79,1.0,51738.53,7.0,322225.03,2.0,148948.53,1043065.01,1.0,51738.53,7.0,322225.03,2.0,158113.0,1575141.57,3383926.79
CO,COLORADO,0802580,School District 27J,6549,BRANTNER ELEMENTARY SCHOOL,080258006549,No,1530027.15,20.87,1119062.11,162415.33,5.06,101219.69,4.19,144128.0,2.0,165617.35,1456795.62,9.94,231188.59,5.94,250422.15,2.0,165617.35,2104023.71,162415.33
CO,COLORADO,0802580,School District 27J,6575,BOLT ACADEMY,080258006575,No,347513.92,3.0,162247.16,26910.72,1.88,17809.82,0.56,55140.79,1.35,112316.15,162247.16,1.88,17809.82,2.87,55140.79,1.35,112316.15,347513.92,26910.27
CO,COLORADO,0802580,School District 27J,6718,REUNION ELEMENTARY SCHOOL,080258006718,No,1312896.07,20.5,1013694.27,73880.19,2.94,60105.89,5.06,141826.47,1.0,97269.44,1272633.87,6.19,152494.51,6.82,212903.48,1.0,97337.08,1735368.94,74292.55
CO,COLORADO,0802610,School District No. Re-2 Brush,153,BRUSH MIDDLE SCHOOL,080261000153,No,1116194.11,21.0,907520.11,38609.9,0.0,-9.0,5.0,138849.0,1.0,69825.0,1030498.11,6.0,123838.0,5.0,138849.0,1.0,69825.0,1363010.11,60451.92
CO,COLORADO,0802610,School District No. Re-2 Brush,154,BRUSH HIGH SCHOOL,080261000154,No,1491845.76,24.0,1098043.5,100608.78,2.62,72003.26,8.0,171952.0,2.0,149847.0,1155171.25,7.8,144802.75,8.0,171952.0,2.07,149847.0,1621773.0,132959.63
CO,COLORADO,0802610,School District No. Re-2 Brush,155,BEAVER VALLEY ELEMENTARY SCHOOL,080261000155,No,1204627.56,23.0,875522.0,89960.0,6.0,72813.56,3.05,137092.0,1.37,119200.0,978120.34,6.0,109275.0,3.05,137092.19,1.37,119999.0,1344486.53,117800.0
CO,COLORADO,0802610,School District No. Re-2 Brush,156,THOMSON PRIMARY SCHOOL,080261000156,No,1356243.56,23.5,869304.17,70240.82,9.64,215225.39,3.0,129954.0,1.5,141760.0,1128602.32,18.39,324359.22,3.0,129954.0,2.59,170950.0,1753865.54,70240.82
CO,COLORADO,0802640,Buena Vista School District No. R-31,157,BUENA VISTA HIGH SCHOOL,080264000157,No,1282760.0,18.88,965573.0,188515.12,0.72,21702.0,1.74,142080.0,1.75,153405.0,965573.0,5.41,93882.4,2.86,209834.0,1.75,153405.0,1422694.4,189841.29
CO,COLORADO,0802640,Buena Vista School District No. R-31,158,HARRY L MC GINNIS MIDDLE SCHOOL,080264000158,No,986218.0,15.75,804688.0,36966.82,0.0,-9.0,1.52,104400.0,1.0,77130.0,856592.24,2.23,41114.88,2.09,105863.0,0.88,77130.0,1080700.12,39406.95
CO,COLORADO,0802640,Buena Vista School District No. R-31,159,AVERY/PARSONS ELEMENTARY SCHOOL,080264000159,No,1655495.17,23.25,1269750.0,69797.42,18.79,194619.17,6.78,70343.0,2.0,120783.0,1269750.0,8.99,240062.0,3.53,121920.0,2.0,120783.0,1752515.0,84007.89
CO,COLORADO,0802640,Buena Vista School District No. R-31,6155,CHAFFEE COUNTY HIGH SCHOOL,080264006155,No,292461.83,3.88,160539.09,10195.0,1.0,22471.73,1.0,37122.01,1.0,72329.0,160539.09,1.0,22471.73,1.0,37122.01,1.0,72329.0,292461.83,10195.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,160,BURLINGTON ELEMENTARY SCHOOL,080267000160,No,959705.0,19.0,733670.0,60000.0,8.0,86228.0,6.0,82962.0,1.0,56845.0,733670.0,8.0,86228.48,6.0,82962.0,1.0,56845.0,959705.48,60000.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,161,BURLINGTON MIDDLE SCHOOL,080267000161,No,670641.0,13.0,431279.0,60000.0,3.0,26419.0,7.0,152337.0,1.0,60606.0,431279.0,3.1,26419.4,6.0,152337.0,1.0,60606.0,670641.4,60000.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,162,BURLINGTON HIGH SCHOOL,080267000162,No,830436.0,16.03,571432.0,60000.0,2.0,43636.0,5.0,102802.0,2.0,112566.0,571432.0,2.0,43636.0,5.0,102802.0,2.0,112566.0,830436.0,60000.0
