LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,EDUCATIONAL_ENVIRONMENT,BL_RACE_7,MU_RACE_7,PI_RACE_7,HI_RACE_7,WH_RACE_7,AS_RACE_7,AM_RACE_7,TOTAL_STUDENTS_REPORTED
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",531,PRAIRIE HILLS ELEMENTARY SCHOOL,80192000531,No,RC39,0,1,0,1,0,0,0,2
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",531,PRAIRIE HILLS ELEMENTARY SCHOOL,80192000531,No,RC79TO40,0,0,0,7,6,1,0,14
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",531,PRAIRIE HILLS ELEMENTARY SCHOOL,80192000531,No,RC80,2,5,0,8,46,0,0,61
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",858,ASPEN VALLEY CAMPUS,80192000858,No,RC80,0,1,0,0,11,0,0,12
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1319,FOOTHILLS ELEMENTARY SCHOOL,80192001319,No,RC39,0,0,0,1,6,0,0,7
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1319,FOOTHILLS ELEMENTARY SCHOOL,80192001319,No,RC79TO40,1,0,0,1,0,0,0,2
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1319,FOOTHILLS ELEMENTARY SCHOOL,80192001319,No,RC80,0,5,0,8,22,1,0,36
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1320,HIGH PLAINS ELEMENTARY SCHOOL,80192001320,No,RC39,0,0,0,1,1,1,0,3
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1320,HIGH PLAINS ELEMENTARY SCHOOL,80192001320,No,RC79TO40,1,0,0,2,3,0,0,6
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1320,HIGH PLAINS ELEMENTARY SCHOOL,80192001320,No,RC80,1,6,0,7,25,1,0,40
