LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
CO,COLORADO,0804200,Weld County Reorganized School District No. Re-1,580,VALLEY HIGH SCHOOL,080420000580,No,36.5,36.5,0.0,5.0,2.5,37.0,27.0,4.0,3.0,0.5,0.0,0.16,0.0,0.16
CO,COLORADO,0804230,Gilpin County School District No. Re-1,581,GILPIN COUNTY ELEMENTARY SCHOOL,080423000581,No,18.51,18.51,0.0,0.0,0.0,21.0,20.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0
CO,COLORADO,0804230,Gilpin County School District No. Re-1,1298,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,080423001298,No,16.46,16.46,0.0,0.0,0.0,18.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,133,BASALT MIDDLE SCHOOL,080426000133,No,30.81,29.81,1.0,3.0,2.0,31.0,22.0,5.0,2.0,0.33,0.0,0.08,1.0,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,582,BASALT ELEMENTARY SCHOOL,080426000582,No,43.24,42.24,1.0,2.0,0.0,44.0,38.0,12.0,1.0,0.0,0.0,1.0,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,584,BASALT HIGH SCHOOL,080426000584,No,29.76,28.76,1.0,2.0,2.0,31.0,18.0,4.0,2.0,0.66,0.0,0.08,0.25,1.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,586,CARBONDALE MIDDLE SCHOOL,080426000586,No,22.19,20.87,1.32,0.0,0.0,24.0,22.0,2.0,2.0,0.23,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,587,GLENWOOD SPRINGS MIDDLE SCHOOL,080426000587,No,29.13,29.13,0.0,0.0,0.0,29.0,25.0,6.0,2.0,0.16,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,588,GLENWOOD SPRINGS HIGH SCHOOL,080426000588,No,52.1,50.03,2.07,2.0,0.0,55.0,47.0,16.0,3.0,0.66,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,589,GLENWOOD SPRINGS ELEMENTARY SCHOOL,080426000589,No,44.21,43.21,1.0,2.0,1.0,46.0,38.0,7.0,0.8,0.0,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,590,ROARING FORK HIGH SCHOOL,080426000590,No,23.9,23.9,0.0,1.0,0.0,27.0,24.0,2.0,1.5,0.66,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,1505,CARBONDALE COMMUNITY CHARTER SCHOOL,080426001505,No,12.16,11.66,0.5,0.0,0.0,14.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,1540,CRYSTAL RIVER ELEMENTARY SCHOOL,080426001540,No,34.7,34.7,0.0,1.0,0.0,36.0,32.0,14.0,1.0,0.0,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,1596,BRIDGES,080426001596,No,3.2,3.2,0.0,0.0,0.0,5.0,4.0,1.0,0.3,0.1,0.0,0.08,1.0,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,1597,SOPRIS ELEMENTARY SCHOOL,080426001597,No,28.81,28.81,0.0,0.0,0.0,30.0,28.0,6.0,0.0,0.0,0.0,0.08,0.25,0.0
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,6715,RIVERVIEW SCHOOL,080426006715,No,25.01,21.78,3.23,1.0,2.0,26.0,0.0,7.0,0.6,0.17,0.0,0.08,0.25,0.0
CO,COLORADO,0804290,Granada School District No. Re-1,592,GRANADA ELEMENTARY SCHOOL,080429000592,No,8.0,8.0,0.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804290,Granada School District No. Re-1,593,GRANADA UNDIVIDED HIGH SCHOOL,080429000593,No,8.58,8.58,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804320,East Grand School District No. 2,594,FRASER VALLEY ELEMENTARY SCHOOL,080432000594,No,21.0,21.0,0.0,0.0,0.0,21.0,18.0,4.0,1.0,0.0,0.0,0.69,0.0,0.0
CO,COLORADO,0804320,East Grand School District No. 2,595,GRANBY ELEMENTARY SCHOOL,080432000595,No,28.5,28.5,0.0,0.0,0.0,30.0,29.0,6.0,1.93,0.0,0.0,0.69,0.0,0.0
CO,COLORADO,0804320,East Grand School District No. 2,596,MIDDLE PARK HIGH SCHOOL,080432000596,No,24.0,23.0,1.0,0.0,0.0,25.0,25.0,5.0,3.93,0.0,0.0,0.69,0.0,0.0
CO,COLORADO,0804320,East Grand School District No. 2,1343,EAST GRAND MIDDLE SCHOOL,080432001343,No,20.5,19.5,1.0,0.0,0.0,21.0,15.0,2.0,1.0,0.0,0.0,0.69,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,205,REDLANDS MIDDLE SCHOOL,080435000205,No,35.5,34.5,1.0,1.0,0.0,36.0,30.0,9.0,2.11,0.0,0.0,0.33,0.5,1.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,597,APPLETON ELEMENTARY SCHOOL,080435000597,No,22.5,22.5,0.0,1.0,0.0,24.0,20.0,5.0,0.5,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,598,BOOKCLIFF MIDDLE SCHOOL,080435000598,No,39.6,37.6,2.0,4.0,1.0,41.0,31.0,7.0,2.0,0.33,0.0,0.5,0.4,1.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,599,BROADWAY ELEMENTARY SCHOOL,080435000599,No,16.0,15.5,0.5,0.0,0.0,18.0,15.0,3.0,0.5,0.0,0.0,0.33,0.3,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,600,CENTRAL HIGH SCHOOL,080435000600,No,81.25,78.25,3.0,2.75,4.0,82.0,68.0,20.0,6.62,1.0,0.0,1.0,1.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,601,CHATFIELD ELEMENTARY SCHOOL,080435000601,No,22.03,22.03,0.0,1.0,0.0,24.0,18.0,10.53,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,602,CLIFTON ELEMENTARY SCHOOL,080435000602,No,26.0,26.0,0.0,5.0,4.0,27.0,19.0,7.0,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,605,EAST MIDDLE SCHOOL,080435000605,No,30.5,30.5,0.0,2.0,1.0,31.0,26.0,10.0,2.11,1.0,0.0,0.33,0.5,0.5
CO,COLORADO,0804350,Mesa County Valley School District No. 51,608,FRUITA MIDDLE SCHOOL,080435000608,No,40.13,40.13,0.0,3.0,2.0,43.0,30.0,9.0,2.11,0.33,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,609,FRUITA MONUMENT HIGH SCHOOL,080435000609,No,62.5,62.5,0.0,1.0,0.5,67.0,62.0,12.0,4.43,0.33,1.0,1.0,1.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,610,FRUITVALE ELEMENTARY SCHOOL,080435000610,No,28.73,28.73,0.0,2.73,0.0,30.0,20.0,7.5,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,611,GATEWAY SCHOOL,080435000611,No,4.5,4.5,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.33,0.1,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,612,GRAND JUNCTION HIGH SCHOOL,080435000612,No,87.3,87.3,0.0,2.0,4.0,89.0,83.0,20.28,6.65,1.0,0.0,1.0,1.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,613,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,080435000613,No,22.0,22.0,0.0,2.5,0.0,24.0,18.0,7.0,0.5,0.0,0.0,0.33,0.4,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,615,LOMA ELEMENTARY SCHOOL,080435000615,No,14.03,13.53,0.5,0.0,0.0,15.0,14.0,2.0,0.5,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,616,NISLEY ELEMENTARY SCHOOL,080435000616,No,30.5,29.5,1.0,2.0,4.0,31.0,24.0,7.0,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,618,ORCHARD AVENUE ELEMENTARY SCHOOL,080435000618,No,22.75,22.75,0.0,0.0,1.0,24.0,19.0,7.25,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,619,ORCHARD MESA MIDDLE SCHOOL,080435000619,No,33.75,32.75,1.0,3.0,0.0,35.0,29.0,10.0,2.11,0.0,0.0,0.33,0.5,0.5
CO,COLORADO,0804350,Mesa County Valley School District No. 51,620,PALISADE HIGH SCHOOL,080435000620,No,53.63,52.63,1.0,5.0,2.0,56.0,44.0,12.0,4.43,0.33,0.0,0.5,1.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,621,POMONA ELEMENTARY SCHOOL,080435000621,No,23.0,23.0,0.0,0.0,1.0,24.0,17.0,3.0,1.0,0.0,0.0,0.33,0.3,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,623,R-5 HIGH SCHOOL,080435000623,No,16.5,16.5,0.0,0.0,1.0,17.0,15.0,3.0,1.92,0.0,0.0,0.25,0.6,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,624,SCENIC ELEMENTARY SCHOOL,080435000624,No,14.5,14.5,0.0,1.0,0.0,16.0,14.0,1.0,0.25,0.0,0.0,0.33,0.4,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,625,SHELLEDY ELEMENTARY SCHOOL,080435000625,No,27.5,27.5,0.0,0.0,1.0,28.0,26.0,8.0,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,626,TAYLOR ELEMENTARY SCHOOL,080435000626,No,23.5,23.5,0.0,0.0,0.0,25.0,20.0,3.5,1.0,0.0,0.0,0.25,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,627,TOPE ELEMENTARY SCHOOL,080435000627,No,17.5,17.5,0.0,0.0,0.0,19.0,17.0,4.5,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,629,WEST MIDDLE SCHOOL,080435000629,No,25.6,24.6,1.0,0.5,1.0,28.0,22.0,12.6,1.58,0.33,0.0,0.33,0.4,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1344,MESA VIEW ELEMENTARY SCHOOL,080435001344,No,22.75,22.75,0.0,3.0,2.0,25.0,22.0,6.75,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1345,MOUNT GARFIELD MIDDLE SCHOOL,080435001345,No,42.5,40.5,2.0,4.0,1.0,43.0,32.0,14.0,2.11,1.0,0.0,0.5,0.5,1.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1346,THUNDER MOUNTAIN ELEMENTARY SCHOOL,080435001346,No,28.5,27.5,1.0,3.0,1.0,29.0,24.0,7.5,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1347,WINGATE ELEMENTARY SCHOOL,080435001347,No,22.0,22.0,0.0,1.0,0.0,23.0,18.0,4.5,0.33,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1552,NEW EMERSON SCHOOL AT COLUMBUS,080435001552,No,8.0,8.0,0.0,0.5,0.0,9.0,8.0,2.0,0.4,0.0,0.0,0.33,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1656,GRAND MESA MIDDLE SCHOOL,080435001656,No,39.0,37.0,2.0,4.0,3.0,39.0,30.0,11.0,2.11,1.0,0.0,0.33,1.0,1.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1657,ROCKY MOUNTAIN ELEMENTARY SCHOOL,080435001657,No,31.0,29.0,2.0,1.0,3.0,31.0,26.0,8.0,0.99,0.0,0.0,0.33,0.5,0.9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1691,DOS RIOS ELEMENTARY SCHOOL,080435001691,No,19.5,19.5,0.0,0.0,1.0,20.0,16.0,9.5,1.0,0.0,0.0,0.25,0.5,0.35
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1850,DUAL IMMERSION ACADEMY SCHOOL,080435001850,No,16.0,16.0,0.0,0.0,0.0,18.0,17.0,3.5,0.49,0.0,0.0,0.33,0.2,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1980,INDEPENDENCE ACADEMY,080435001980,No,23.63,15.5,8.13,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,1992,PEAR PARK ELEMENTARY SCHOOL,080435001992,No,27.0,27.0,0.0,1.0,1.0,29.0,27.0,9.5,1.0,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,2020,FRUITA 8/9 SCHOOL,080435002020,No,41.0,41.0,0.0,1.63,1.5,44.0,32.0,5.0,2.22,0.5,0.0,0.33,0.4,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,2030,RIM ROCK ELEMENTARY SCHOOL,080435002030,No,33.5,33.5,0.0,0.0,1.0,35.0,29.0,10.0,1.0,0.33,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6346,GRAND MESA YOUTH SERVICES CENTER,080435006346,Yes,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-9.0,0.0,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6374,CHIPETA ELEMENTARY SCHOOL,080435006374,No,26.0,26.0,0.0,0.0,0.0,27.0,25.0,6.0,1.0,0.0,0.0,0.33,0.5,0.99
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6384,MESA VALLEY COMMUNITY SCHOOL,080435006384,No,9.63,9.63,0.0,0.0,0.0,10.0,10.0,0.0,0.99,0.0,0.0,0.33,0.52,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6471,LINCOLN PARK PRESCHOOL,080435006471,No,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6487,CAREER CENTER PRESCHOOL,080435006487,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6498,GRAND RIVER ACADEMY,080435006498,No,12.5,12.5,0.0,0.0,0.0,13.0,12.0,3.0,1.11,0.0,0.0,0.33,0.5,0.0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6581,JUNIPER RIDGE COMMUNITY SCHOOL,080435006581,No,24.75,12.5,12.25,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0.33,0.35,0.0
CO,COLORADO,0804380,Garfield County School District No. 16,630,BEA UNDERWOOD ELEMENTARY SCHOOL,080438000630,No,23.0,23.0,0.0,4.0,2.0,23.0,19.0,6.0,0.5,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0804380,Garfield County School District No. 16,631,GRAND VALLEY HIGH SCHOOL,080438000631,No,22.0,22.0,0.0,2.0,1.0,21.0,19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0804380,Garfield County School District No. 16,1368,GRAND VALLEY MIDDLE SCHOOL,080438001368,No,18.61,18.61,0.0,5.0,5.0,19.0,13.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0804380,Garfield County School District No. 16,1909,GRAND VALLEY CENTER FOR FAMILY LEARNING,080438001909,No,11.59,11.59,0.0,1.0,2.0,12.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,633,MARTINEZ ELEMENTARY SCHOOL,080441000633,No,35.34,35.34,0.0,0.0,0.0,36.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,634,BRENTWOOD MIDDLE SCHOOL,080441000634,No,33.1,33.1,0.0,0.0,0.0,35.0,24.0,14.0,3.02,0.5,1.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,636,CENTENNIAL ELEMENTARY SCHOOL,080441000636,No,39.2,39.2,0.0,0.0,0.0,39.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,637,CHAPPELOW K-8 MAGNET SCHOOL,080441000637,No,35.29,35.29,0.0,0.0,0.0,40.0,34.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,639,FRANKLIN MIDDLE SCHOOL,080441000639,No,32.61,31.61,1.0,0.0,0.0,33.0,28.0,20.0,3.02,0.5,1.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,640,GREELEY WEST HIGH SCHOOL,080441000640,No,81.06,79.06,2.0,0.0,0.0,81.0,65.0,28.0,5.02,1.0,4.0,0.0,0.49,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,641,GREELEY CENTRAL HIGH SCHOOL,080441000641,No,71.75,71.75,0.0,0.0,0.0,74.0,64.0,31.0,5.04,1.0,4.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,642,HEATH MIDDLE SCHOOL,080441000642,No,37.86,36.84,1.02,0.0,0.0,39.0,30.0,12.0,3.0,0.5,1.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,645,PRAIRIE HEIGHTS MIDDLE SCHOOL,080441000645,No,41.83,41.83,0.0,0.0,0.0,42.0,35.0,12.0,3.02,0.75,1.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,646,MADISON ELEMENTARY SCHOOL,080441000646,No,32.11,32.11,0.0,0.0,0.0,32.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,648,MEEKER ELEMENTARY SCHOOL,080441000648,No,29.95,29.95,0.0,0.0,0.0,31.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,649,SCOTT ELEMENTARY SCHOOL,080441000649,No,29.51,29.51,0.0,0.0,0.0,30.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,650,SHAWSHEEN ELEMENTARY SCHOOL,080441000650,No,25.83,25.83,0.0,0.0,0.0,28.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1291,JACKSON ELEMENTARY SCHOOL,080441001291,No,29.04,29.04,0.0,0.0,0.0,29.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1312,MONFORT ELEMENTARY SCHOOL,080441001312,No,25.54,25.54,0.0,0.0,0.0,26.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1482,DOS RIOS ELEMENTARY SCHOOL,080441001482,No,31.59,31.59,0.0,0.0,0.0,32.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1483,MCAULIFFE STEM ACADEMY,080441001483,No,36.37,36.37,0.0,0.0,0.0,37.0,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1614,FRONTIER CHARTER ACADEMY,080441001614,No,56.23,56.23,0.0,0.0,0.0,79.0,65.0,6.0,2.26,0.0,2.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1615,UNION COLONY PREPARATORY SCHOOL,080441001615,No,23.04,23.04,0.0,0.0,0.0,24.0,22.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1696,UNIVERSITY SCHOOLS,080441001696,No,100.04,99.05,0.99,0.0,0.0,106.0,87.0,4.0,4.05,0.0,2.75,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1788,NORTHRIDGE HIGH SCHOOL,080441001788,No,55.6,55.6,0.0,0.0,0.0,57.0,48.0,25.0,4.5,1.0,4.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1988,HEIMAN ELEMENTARY SCHOOL,080441001988,No,35.81,35.81,0.0,0.0,0.0,37.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1989,WINOGRAD K-8 SCHOOL,080441001989,No,35.59,35.59,0.0,0.0,0.0,39.0,31.0,7.0,1.52,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,1990,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,080441001990,No,69.63,69.63,0.0,0.0,0.0,70.0,43.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6355,PLATTE VALLEY YOUTH SERVICES CENTER,080441006355,Yes,9.6,9.6,0.0,0.0,0.0,10.0,0.0,9.0,0.0,1.0,-9.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6461,JEFFERSON JUNIOR/SENIOR HIGH,080441006461,No,28.63,28.63,0.0,0.0,0.0,30.0,27.0,14.0,3.04,0.5,2.0,0.0,0.0,2.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6469,MAPLEWOOD ELEMENTARY SCHOOL,080441006469,No,34.53,34.53,0.0,0.0,0.0,36.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6504,WEST RIDGE ACADEMY,080441006504,No,22.19,22.19,0.0,0.0,0.0,24.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6552,UNION COLONY ELEMENTARY SCHOOL,080441006552,No,25.41,25.41,0.0,0.0,0.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6638,SALIDA DEL SOL ACADEMY,080441006638,No,42.38,42.38,0.0,0.0,0.0,43.0,28.0,5.0,1.01,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6657,EARLY COLLEGE ACADEMY,080441006657,No,5.11,0.12,4.99,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804410,Greeley-Evans School District 6,6719,FRED TJARDES SCHOOL OF INNOVATION,080441006719,No,7.98,0.22,7.76,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804440,School District No. Re-12 in the county of Weld and State of,653,PAWNEE SCHOOL PK-12,080444000653,No,16.86,14.25,2.61,1.51,0.0,14.0,12.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,655,CRESTED BUTTE SECONDARY SCHOOL,080447000655,No,26.0,25.0,1.0,1.0,0.0,27.0,24.0,1.0,1.2,0.0,0.0,0.2,0.2,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,656,GUNNISON HIGH SCHOOL,080447000656,No,26.22,22.33,3.89,0.0,3.0,29.0,25.0,8.0,1.1,0.0,0.0,0.1,0.3,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1507,MARBLE CHARTER SCHOOL,080447001507,No,5.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1600,GUNNISON MIDDLE SCHOOL,080447001600,No,20.33,18.33,2.0,0.0,1.0,23.0,21.0,5.0,1.1,0.0,0.0,0.2,0.5,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1689,LAKE PRESCHOOL,080447001689,No,0.47,0.47,0.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1968,GUNNISON ELEMENTARY SCHOOL,080447001968,No,41.0,41.0,0.0,0.0,2.0,42.0,34.0,14.0,1.0,0.0,0.0,0.2,0.5,0.0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,6629,CRESTED BUTTE ELEMENTARY SCHOOL,080447006629,No,24.8,23.0,1.8,1.0,0.0,23.0,20.0,5.0,1.0,0.0,0.0,0.2,0.2,0.0
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,661,HANOVER JUNIOR-SENIOR HIGH SCHOOL,080450000661,No,11.45,11.11,0.34,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,6304,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,080450006304,No,9.64,9.64,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,6720,HANOVER ONLINE ACADEMY,080450006720,No,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,662,CARMEL MIDDLE SCHOOL,080453000662,No,38.0,37.0,1.0,22.0,5.0,38.0,16.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,663,CENTENNIAL ELEMENTARY SCHOOL,080453000663,No,39.0,39.0,0.0,7.0,7.0,39.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,665,GIBERSON ELEMENTARY SCHOOL,080453000665,No,27.0,27.0,0.0,7.0,4.0,27.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,666,FOX MEADOW MIDDLE SCHOOL,080453000666,No,44.0,44.0,0.0,18.0,5.0,44.0,27.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,667,HARRISON HIGH SCHOOL,080453000667,No,68.0,66.0,2.0,21.0,10.0,68.0,46.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0
