LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
CO,COLORADO,804350,Mesa County Valley School District No. 51,616,NISLEY ELEMENTARY SCHOOL,80435000616,No,1,-8,0,43,2,-8,41,-8,-8,0,29,4,4,40,87,77,21,13,1,0,9,3,6,3
CO,COLORADO,804350,Mesa County Valley School District No. 51,618,ORCHARD AVENUE ELEMENTARY SCHOOL,80435000618,No,0,0,-8,8,2,-8,20,0,0,2,10,0,-8,27,30,39,6,4,0,0,0,0,0,2
CO,COLORADO,804350,Mesa County Valley School District No. 51,619,ORCHARD MESA MIDDLE SCHOOL,80435000619,No,2,0,1,45,4,-8,107,-8,0,1,37,7,-8,91,159,136,27,13,8,2,3,1,14,9
CO,COLORADO,804350,Mesa County Valley School District No. 51,620,PALISADE HIGH SCHOOL,80435000620,No,2,0,0,34,2,-8,79,1,0,0,42,4,0,88,117,135,16,8,3,8,2,1,5,7
CO,COLORADO,804350,Mesa County Valley School District No. 51,621,POMONA ELEMENTARY SCHOOL,80435000621,No,0,0,0,5,0,-8,11,0,0,0,7,1,-8,7,16,15,6,2,0,0,0,1,1,1
CO,COLORADO,804350,Mesa County Valley School District No. 51,623,R-5 HIGH SCHOOL,80435000623,No,2,2,-8,49,6,-8,81,1,-8,0,46,8,-8,56,140,111,21,9,11,5,5,2,12,21
CO,COLORADO,804350,Mesa County Valley School District No. 51,624,SCENIC ELEMENTARY SCHOOL,80435000624,No,-8,0,0,2,1,-8,4,-8,1,0,2,1,-8,7,7,11,2,0,-8,1,0,0,0,0
CO,COLORADO,804350,Mesa County Valley School District No. 51,625,SHELLEDY ELEMENTARY SCHOOL,80435000625,No,0,0,0,3,0,-8,27,1,2,1,1,1,-8,17,30,23,6,1,2,0,0,0,2,1
CO,COLORADO,804350,Mesa County Valley School District No. 51,626,TAYLOR ELEMENTARY SCHOOL,80435000626,No,0,-8,0,20,1,1,121,0,-8,-8,12,6,1,104,143,123,23,14,3,2,5,3,3,2
CO,COLORADO,804350,Mesa County Valley School District No. 51,627,TOPE ELEMENTARY SCHOOL,80435000627,No,-8,0,0,7,0,-8,27,-8,0,0,7,6,-8,17,34,30,10,8,1,1,0,0,3,0
CO,COLORADO,804350,Mesa County Valley School District No. 51,629,WEST MIDDLE SCHOOL,80435000629,No,-8,1,0,14,2,-8,32,-8,0,-8,4,3,-8,19,49,26,14,4,2,3,2,1,1,1
CO,COLORADO,804350,Mesa County Valley School District No. 51,1344,MESA VIEW ELEMENTARY SCHOOL,80435001344,No,-8,0,1,3,4,-8,22,0,0,1,5,0,-8,41,30,47,9,3,1,2,1,2,1,4
CO,COLORADO,804350,Mesa County Valley School District No. 51,1345,MOUNT GARFIELD MIDDLE SCHOOL,80435001345,No,0,0,1,40,6,-8,61,1,-8,0,41,2,-8,51,108,95,27,12,3,3,6,6,6,3
CO,COLORADO,804350,Mesa County Valley School District No. 51,1346,THUNDER MOUNTAIN ELEMENTARY SCHOOL,80435001346,No,0,-8,0,14,1,-8,17,1,0,0,10,0,-8,17,32,28,8,0,3,0,1,0,0,0
CO,COLORADO,804350,Mesa County Valley School District No. 51,1347,WINGATE ELEMENTARY SCHOOL,80435001347,No,0,0,-8,2,0,-8,20,1,1,0,1,1,-8,11,22,15,5,3,0,0,0,0,0,0
CO,COLORADO,804350,Mesa County Valley School District No. 51,1552,NEW EMERSON SCHOOL AT COLUMBUS,80435001552,No,-8,0,-8,1,0,-8,1,1,0,0,0,0,-8,5,2,6,0,1,0,-8,0,-8,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,1656,GRAND MESA MIDDLE SCHOOL,80435001656,No,1,-8,0,29,10,-8,47,-8,-8,0,28,2,-8,38,87,68,18,12,3,0,4,1,2,5
CO,COLORADO,804350,Mesa County Valley School District No. 51,1657,ROCKY MOUNTAIN ELEMENTARY SCHOOL,80435001657,No,1,0,-8,19,0,-8,21,1,0,-8,26,2,-8,22,41,51,7,2,3,0,1,12,4,1
CO,COLORADO,804350,Mesa County Valley School District No. 51,1691,DOS RIOS ELEMENTARY SCHOOL,80435001691,No,2,1,2,47,12,-8,110,-8,1,-8,51,7,-8,80,174,139,35,27,1,2,10,8,10,6
CO,COLORADO,804350,Mesa County Valley School District No. 51,1850,DUAL IMMERSION ACADEMY SCHOOL,80435001850,No,-8,-8,-8,8,0,-8,1,0,0,-8,6,0,0,0,9,6,1,0,0,-8,2,2,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,1980,INDEPENDENCE ACADEMY,80435001980,No,0,-8,0,1,0,-8,1,0,-8,0,0,0,-8,2,2,2,0,0,0,1,-8,-8,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,1992,PEAR PARK ELEMENTARY SCHOOL,80435001992,No,1,0,0,12,6,-8,25,-8,0,1,21,1,-8,25,44,48,15,6,2,0,1,2,4,6
CO,COLORADO,804350,Mesa County Valley School District No. 51,2020,FRUITA 8/9 SCHOOL,80435002020,No,0,0,0,13,2,0,49,0,0,0,14,1,0,49,64,64,6,9,4,6,1,0,2,2
CO,COLORADO,804350,Mesa County Valley School District No. 51,2030,RIM ROCK ELEMENTARY SCHOOL,80435002030,No,0,0,0,3,3,-8,25,-8,0,0,11,1,-8,24,31,36,4,9,3,0,0,0,-8,2
CO,COLORADO,804350,Mesa County Valley School District No. 51,6374,CHIPETA ELEMENTARY SCHOOL,80435006374,No,1,0,0,18,0,1,31,0,0,0,20,0,-8,18,51,38,11,5,0,1,10,5,3,4
CO,COLORADO,804350,Mesa County Valley School District No. 51,6384,MESA VALLEY COMMUNITY SCHOOL,80435006384,No,0,-8,0,0,0,-8,0,-8,0,-8,0,0,-8,0,0,0,0,0,0,0,-8,-8,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,6471,LINCOLN PARK PRESCHOOL,80435006471,No,1,-8,0,5,3,-8,10,0,-8,-8,5,-8,0,15,19,20,1,1,-8,-8,-8,-8,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,6487,CAREER CENTER PRESCHOOL,80435006487,No,1,-8,0,5,2,-8,9,0,-8,-8,5,-8,0,14,17,19,1,1,-8,-8,-8,-8,-8,-8
CO,COLORADO,804350,Mesa County Valley School District No. 51,6498,GRAND RIVER ACADEMY,80435006498,No,1,-8,1,5,2,-8,20,0,0,0,5,3,-8,32,29,40,4,3,3,1,-8,1,0,1
CO,COLORADO,804350,Mesa County Valley School District No. 51,6581,JUNIPER RIDGE COMMUNITY SCHOOL,80435006581,No,0,0,0,5,1,-8,16,-8,-8,0,6,2,-8,16,22,24,2,2,0,1,-8,-8,-8,-8
CO,COLORADO,804380,"Grand Valley, School District No. 16, in the county of Garfi",630,BEA UNDERWOOD ELEMENTARY SCHOOL,80438000630,No,-8,-8,0,25,1,1,42,0,-8,0,21,1,-8,49,69,71,-8,-8,4,2,17,13,7,10
CO,COLORADO,804380,"Grand Valley, School District No. 16, in the county of Garfi",631,GRAND VALLEY HIGH SCHOOL,80438000631,No,1,1,1,27,0,-8,58,2,-8,1,20,2,-8,61,88,86,-8,-8,2,3,14,11,8,10
CO,COLORADO,804380,"Grand Valley, School District No. 16, in the county of Garfi",1368,GRAND VALLEY MIDDLE SCHOOL,80438001368,No,-8,-8,0,24,0,-8,48,1,-8,1,13,-8,-8,35,72,50,-8,-8,3,2,11,6,7,4
CO,COLORADO,804380,"Grand Valley, School District No. 16, in the county of Garfi",1909,GRAND VALLEY CENTER FOR FAMILY LEARNING,80438001909,No,1,-8,-8,18,1,-8,19,0,-8,0,24,2,-8,20,39,46,-8,-8,-8,-8,11,14,6,10
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",633,MARTINEZ ELEMENTARY SCHOOL,80441000633,No,-8,0,0,37,1,-8,3,-8,0,0,35,0,-8,2,41,37,-8,-8,0,-8,-8,-8,4,7
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",634,BRENTWOOD MIDDLE SCHOOL,80441000634,No,0,5,5,152,3,-8,66,1,1,2,187,5,-8,81,231,277,-8,-8,2,1,-8,-8,17,31
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",636,CENTENNIAL ELEMENTARY SCHOOL,80441000636,No,1,11,2,48,2,2,21,0,3,1,46,2,1,10,87,63,1,-8,1,-8,0,-8,9,7
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",637,CHAPPELOW K-8 MAGNET SCHOOL,80441000637,No,-8,1,2,52,2,-8,41,1,1,0,55,4,-8,51,98,112,-8,-8,1,3,-8,-8,-8,-8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",639,FRANKLIN MIDDLE SCHOOL,80441000639,No,-8,2,1,154,1,-8,26,0,1,1,157,2,0,13,184,174,-8,-8,1,0,-8,0,22,17
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",640,GREELEY WEST HIGH SCHOOL,80441000640,No,0,17,10,292,6,0,95,0,11,4,298,4,2,101,420,420,-8,-8,8,5,-8,-8,35,28
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",641,GREELEY CENTRAL HIGH SCHOOL,80441000641,No,1,4,15,260,4,1,63,2,7,10,307,7,-8,95,348,428,0,-8,4,4,0,-8,32,40
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",642,HEATH MIDDLE SCHOOL,80441000642,No,0,5,12,192,4,2,49,2,2,2,117,1,2,49,264,175,-8,-8,1,0,0,-8,28,26
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",645,PRAIRIE HEIGHTS MIDDLE SCHOOL,80441000645,No,2,7,1,167,4,1,98,0,9,1,161,0,2,58,280,231,-8,-8,1,-8,-8,-8,29,21
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",646,MADISON ELEMENTARY SCHOOL,80441000646,No,0,0,0,66,0,2,10,0,0,0,41,-8,2,4,78,47,0,-8,-8,-8,1,-8,5,5
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",648,MEEKER ELEMENTARY SCHOOL,80441000648,No,0,2,0,59,2,-8,32,0,3,0,61,1,-8,26,95,91,-8,-8,-8,0,-8,-8,5,9
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",649,SCOTT ELEMENTARY SCHOOL,80441000649,No,-8,1,0,56,1,-8,18,0,3,0,46,1,-8,17,76,67,-8,-8,0,-8,-8,-8,10,8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",650,SHAWSHEEN ELEMENTARY SCHOOL,80441000650,No,-8,1,0,11,0,-8,11,-8,4,0,18,-8,-8,10,23,32,-8,-8,0,-8,-8,-8,3,2
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1291,JACKSON ELEMENTARY SCHOOL,80441001291,No,0,2,0,28,1,2,7,-8,3,1,24,0,-8,4,40,32,-8,-8,0,1,-8,-8,4,8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1312,MONFORT ELEMENTARY SCHOOL,80441001312,No,0,0,0,23,1,-8,26,0,3,1,19,3,-8,17,50,43,1,-8,-8,-8,-8,-8,6,3
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1482,DOS RIOS ELEMENTARY SCHOOL,80441001482,No,0,0,0,27,1,-8,7,1,0,0,27,1,-8,6,35,35,-8,-8,-8,0,-8,-8,2,3
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1483,S. CHRISTA MCAULIFFE STEM ACADEMY,80441001483,No,2,0,-8,50,1,0,38,0,0,0,46,0,0,30,91,76,-8,-8,1,1,-8,-8,11,5
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1614,FRONTIER CHARTER ACADEMY,80441001614,No,2,1,3,20,2,-8,115,0,2,0,33,2,-8,133,143,170,-8,-8,3,4,-8,-8,-8,-8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1615,UNION COLONY PREPARATORY SCHOOL,80441001615,No,0,0,0,31,1,1,27,0,0,0,40,7,0,40,60,87,-8,-8,2,2,-8,-8,5,-8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1696,UNIVERSITY SCHOOLS,80441001696,No,1,2,0,83,2,0,97,-8,1,2,89,4,3,110,185,209,-8,-8,5,3,-8,-8,-8,11
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1788,NORTHRIDGE HIGH SCHOOL,80441001788,No,1,4,3,257,2,0,80,0,1,2,266,4,-8,72,347,345,-8,-8,4,5,-8,-8,29,33
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1988,HEIMAN ELEMENTARY SCHOOL,80441001988,No,0,1,0,25,1,-8,34,-8,0,1,35,1,1,25,61,63,0,-8,1,3,-8,-8,8,7
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1989,WINOGRAD K-8 ELEMENTARY SCHOOL,80441001989,No,0,0,1,29,0,-8,16,-8,0,0,27,0,-8,16,46,43,-8,-8,1,1,-8,-8,4,4
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",1990,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,80441001990,No,0,1,3,135,0,0,30,1,0,2,95,0,-8,21,169,119,-8,-8,1,-8,0,-8,15,10
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6461,JEFFERSON JUNIOR/SENIOR HIGH,80441006461,No,0,1,2,81,2,-8,19,2,-8,1,88,3,-8,21,105,115,-8,1,2,-8,-8,-8,10,14
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6469,MAPLEWOOD ELEMENTARY SCHOOL,80441006469,No,0,3,3,57,0,-8,11,0,1,2,39,0,0,11,74,53,-8,-8,1,0,-8,-8,17,11
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6504,WEST RIDGE ACADEMY,80441006504,No,1,0,0,0,0,0,6,-8,1,0,4,0,0,7,7,12,-8,-8,0,0,-8,-8,1,-8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6552,UNION COLONY ELEMENTARY SCHOOL,80441006552,No,0,4,2,36,2,2,20,-8,1,0,35,3,0,12,66,51,-8,-8,0,0,-8,-8,3,-8
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6638,SALIDA DEL SOL ACADEMY,80441006638,No,0,-8,0,47,-8,-8,4,-8,-8,-8,70,-8,-8,1,51,71,-8,-8,-8,-8,-8,-8,5,9
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6657,EARLY COLLEGE ACADEMY,80441006657,No,-8,0,0,11,0,-8,7,0,-8,1,29,0,-8,15,18,45,-8,-8,0,0,-8,-8,-8,2
CO,COLORADO,804410,"Greeley,School District No. 6, in the county of Weld and Sta",6719,FRED TJARDES SCHOOL OF INNOVATION,80441006719,-8,-8,-8,-8,6,0,-8,4,-8,-8,-8,7,2,-8,6,10,15,-8,-8,2,1,-8,-8,-8,-8
CO,COLORADO,804440,School District No. Re-12 in the county of Weld and State of,653,PAWNEE SCHOOL PK-12,80444000653,No,-8,-8,-8,0,0,-8,5,-8,-8,-8,2,-8,-8,4,5,6,-8,-8,-8,-8,-8,-8,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,655,CRESTED BUTTE SECONDARY SCHOOL,80447000655,No,-8,0,-8,0,1,0,17,0,-8,-8,0,0,-8,12,18,12,0,0,0,0,-8,-8,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,656,GUNNISON HIGH SCHOOL,80447000656,No,1,0,2,9,0,-8,20,-8,0,0,6,1,-8,39,32,46,5,4,0,2,5,1,1,0
CO,COLORADO,804470,Gunnison Watershed School District Re1J,1507,MARBLE CHARTER SCHOOL,80447001507,No,-8,-8,-8,0,-8,-8,9,-8,-8,-8,3,-8,-8,4,9,7,0,2,-8,-8,-8,-8,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,1600,GUNNISON MIDDLE SCHOOL,80447001600,No,-8,-8,0,5,1,-8,20,-8,-8,0,6,1,-8,22,26,29,8,0,0,0,1,2,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,1689,LAKE PRESCHOOL,80447001689,No,-8,0,0,4,1,-8,6,-8,-8,-8,7,0,-8,3,11,10,2,2,-8,-8,-8,1,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,1968,GUNNISON ELEMENTARY SCHOOL,80447001968,No,2,0,1,14,6,-8,36,0,0,1,21,1,-8,41,59,64,11,6,0,-8,8,10,-8,-8
CO,COLORADO,804470,Gunnison Watershed School District Re1J,6629,CRESTED BUTTE ELEMENTARY SCHOOL,80447006629,No,-8,0,-8,3,1,-8,42,-8,0,-8,1,0,-8,23,46,24,2,2,0,1,0,-8,-8,-8
CO,COLORADO,804500,"Hanover, School District No. 28, in the county of El Paso an",661,HANOVER JUNIOR-SENIOR HIGH SCHOOL,80450000661,No,0,0,0,7,0,0,6,0,-8,1,7,-8,-8,11,13,19,1,5,0,-8,5,2,0,1
CO,COLORADO,804500,"Hanover, School District No. 28, in the county of El Paso an",6304,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,80450006304,No,0,-8,-8,5,-8,0,13,1,1,0,7,-8,0,11,18,20,3,1,-8,-8,4,5,3,1
CO,COLORADO,804500,"Hanover, School District No. 28, in the county of El Paso an",6720,HANOVER ONLINE ACADEMY,80450006720,-8,-8,-8,-8,0,-8,-8,0,-8,-8,-8,-8,-8,-8,1,0,1,-8,-8,-8,-8,0,-8,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",662,CARMEL MIDDLE SCHOOL,80453000662,No,2,1,9,45,7,0,21,0,1,10,36,10,0,8,85,65,17,8,-8,0,17,14,4,1
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",663,CENTENNIAL ELEMENTARY SCHOOL,80453000663,No,1,0,20,39,9,2,16,1,0,16,28,10,1,20,87,76,29,9,0,-8,9,8,4,2
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",665,GIBERSON ELEMENTARY SCHOOL,80453000665,No,-8,0,3,21,3,-8,4,0,0,9,17,2,0,12,31,40,8,9,3,-8,8,5,1,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",666,FOX MEADOW MIDDLE SCHOOL,80453000666,No,3,0,21,55,9,2,38,4,0,18,58,6,0,44,128,130,33,22,3,0,10,7,5,6
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",667,HARRISON HIGH SCHOOL,80453000667,No,5,0,38,128,17,2,63,0,2,47,110,23,1,38,253,221,46,16,1,1,51,41,6,6
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",668,MONTEREY ELEMENTARY SCHOOL,80453000668,No,0,2,5,30,6,0,8,0,1,7,35,8,1,12,51,64,7,2,-8,-8,15,16,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",669,PANORAMA MIDDLE SCHOOL,80453000669,No,4,0,32,75,13,2,42,-8,1,29,75,19,3,46,168,173,52,26,1,2,25,18,2,3
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",670,PIKES PEAK ELEMENTARY SCHOOL,80453000670,No,-8,-8,20,46,6,2,18,1,0,15,34,7,1,11,92,69,18,9,1,0,15,11,-8,3
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",671,STRATMOOR HILLS ELEMENTARY SCHOOL,80453000671,No,0,0,10,14,5,-8,17,3,0,10,19,4,-8,16,46,52,10,3,2,-8,1,2,0,2
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",672,STRATTON MEADOWS ELEMENTARY SCHOOL,80453000672,No,1,-8,12,28,5,-8,18,0,-8,8,26,6,-8,14,64,54,13,2,-8,1,5,3,4,10
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1314,BRICKER ELEMENTARY SCHOOL,80453001314,No,-8,0,4,21,3,1,3,-8,0,4,21,2,0,4,32,31,6,7,0,1,6,6,-8,0
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1369,OAK CREEK ELEMENTARY SCHOOL,80453001369,No,-8,0,2,15,5,0,12,0,0,0,13,1,0,20,34,34,12,3,1,1,6,4,1,0
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1370,WILDFLOWER ELEMENTARY SCHOOL,80453001370,No,1,0,9,55,11,0,26,1,0,17,30,13,1,13,102,75,18,5,1,-8,17,11,1,3
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1382,SIERRA HIGH SCHOOL,80453001382,No,2,3,51,120,22,4,53,4,3,49,110,16,4,35,255,221,38,19,13,3,41,25,3,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1443,TURMAN ELEMENTARY SCHOOL,80453001443,No,0,1,11,22,1,-8,5,0,3,2,15,4,-8,11,40,35,8,7,-8,-8,7,0,1,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1484,OTERO ELEMENTARY SCHOOL,80453001484,No,1,0,6,16,4,0,8,0,1,4,14,4,0,11,35,34,19,8,1,0,0,2,2,1
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1533,SAND CREEK INTERNATIONAL ELEMENTARY SCHOOL,80453001533,No,1,2,17,42,4,1,14,0,0,15,26,11,1,11,81,64,17,10,0,-8,15,11,7,3
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1781,JAMES IRWIN CHARTER HIGH SCHOOL,80453001781,No,2,2,3,14,2,1,15,1,4,5,20,3,0,18,39,51,-8,-8,0,2,0,0,0,0
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1902,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,80453001902,No,-8,1,2,1,3,1,14,0,0,2,19,1,-8,21,22,43,-8,-8,1,-8,0,0,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1903,MOUNTAIN VISTA COMMUNITY SCHOOL,80453001903,No,0,1,10,23,4,1,19,0,1,4,30,2,0,10,58,47,21,8,0,0,5,6,-8,0
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1964,JAMES IRWIN CHARTER MIDDLE SCHOOL,80453001964,No,-8,1,2,21,3,1,14,0,0,2,19,1,-8,21,42,43,-8,-8,1,-8,0,0,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",1965,SOARING EAGLES ELEMENTARY SCHOOL,80453001965,No,1,0,1,9,2,2,11,0,2,3,12,3,3,6,26,29,3,1,3,0,5,3,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",6425,ATLAS PREPARATORY HIGH SCHOOL,80453006425,No,-8,-8,1,19,1,-8,1,-8,-8,1,10,0,-8,2,22,13,1,-8,12,-8,5,5,0,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",6535,CAREER READINESS ACADEMY,80453006535,No,1,1,3,26,-8,0,12,-8,-8,10,20,2,-8,7,43,39,4,3,1,-8,13,7,-8,1
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",6663,MOUNTAIN VISTA HOMESCHOOL ACADEMY,80453006663,No,0,-8,0,0,0,-8,0,0,0,0,0,0,-8,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8
CO,COLORADO,804530,"Harrison, School District No. 2, in the county of El Paso an",6691,ATLAS PREPARATORY MIDDLE SCHOOL,80453006691,No,-8,-8,0,5,1,0,1,-8,0,2,11,0,-8,2,7,15,1,2,-8,-8,3,3,0,-8
CO,COLORADO,804560,"Haxtun School District, No. Re-2J",673,HAXTUN ELEMENTARY SCHOOL,80456000673,No,-8,-8,0,3,0,0,3,-8,0,-8,2,1,0,4,6,7,1,3,-8,-8,1,2,-8,-8
CO,COLORADO,804560,"Haxtun School District, No. Re-2J",674,HAXTUN HIGH SCHOOL,80456000674,No,-8,-8,-8,1,-8,-8,3,-8,-8,-8,3,-8,-8,1,4,4,2,-8,-8,-8,0,3,-8,-8
CO,COLORADO,804590,Hayden School District No. Re 1,675,HAYDEN VALLEY ELEMENTARY SCHOOL,80459000675,No,-8,0,0,0,-8,-8,11,-8,1,0,6,-8,-8,8,11,15,1,0,0,-8,0,1,0,1
CO,COLORADO,804590,Hayden School District No. Re 1,676,HAYDEN MIDDLE SCHOOL,80459000676,No,-8,-8,0,1,-8,-8,4,-8,-8,0,5,-8,0,3,5,8,1,0,0,-8,1,2,1,-8
CO,COLORADO,804590,Hayden School District No. Re 1,1348,HAYDEN HIGH SCHOOL,80459001348,No,-8,0,1,0,-8,-8,6,-8,0,0,6,1,0,6,7,13,2,1,0,0,0,1,1,2
CO,COLORADO,804620,Hinsdale County School District No. Re-1,1969,LAKE CITY COMMUNITY SCHOOL,80462001969,No,1,-8,0,1,0,-8,14,1,-8,-8,1,0,0,10,16,12,1,1,2,1,0,-8,-8,-8
CO,COLORADO,804650,Hoehne Reorganized School District No. 3,680,HOEHNE SCHOOLS,80465000680,No,-8,-8,-8,31,-8,-8,33,-8,0,0,28,1,1,29,64,59,-8,-8,1,1,1,1,-8,-8
CO,COLORADO,804680,Holly School District No. Re-3,681,HOLLY HIGH SCHOOL,80468000681,No,1,-8,-8,7,1,-8,4,-8,0,-8,7,-8,-8,1,13,8,0,0,0,1,4,3,-8,-8
CO,COLORADO,804680,Holly School District No. Re-3,682,HOLLY ELEMENTARY SCHOOL,80468000682,No,0,0,0,5,1,-8,5,-8,0,-8,5,0,-8,1,11,6,1,1,-8,0,2,4,-8,-8
CO,COLORADO,804680,Holly School District No. Re-3,6405,HOLLY JUNIOR HIGH SCHOOL,80468006405,No,-8,-8,-8,2,-8,-8,1,-8,0,-8,1,-8,-8,1,3,2,0,1,1,0,0,0,-8,-8
CO,COLORADO,804710,Holyoke School District No. Re-1J,683,HOLYOKE ELEMENTARY SCHOOL,80471000683,No,-8,0,-8,11,-8,-8,9,-8,-8,-8,6,-8,-8,11,20,17,-8,-8,0,-8,3,2,-8,-8
CO,COLORADO,804710,Holyoke School District No. Re-1J,684,HOLYOKE SENIOR HIGH SCHOOL,80471000684,No,-8,-8,1,34,-8,-8,46,-8,1,-8,19,1,-8,35,81,56,-8,-8,2,1,8,10,-8,-8
CO,COLORADO,804710,Holyoke School District No. Re-1J,6610,HOLYOKE ALTERNATIVE SCHOOL,80471006610,No,0,-8,-8,-8,-8,-8,1,-8,-8,-8,1,-8,-8,1,1,2,-8,-8,-8,-8,-8,1,-8,-8
CO,COLORADO,804740,Genoa-Hugo School District No. C-113,686,GENOA-HUGO SCHOOL,80474000686,No,-8,-8,1,0,-8,-8,4,2,-8,-8,1,-8,-8,16,5,19,2,3,-8,-8,-8,-8,0,-8
CO,COLORADO,804770,Ignacio School District No. 11Jt,688,IGNACIO MIDDLE SCHOOL,80477000688,No,23,-8,-8,15,3,-8,8,18,0,-8,11,1,-8,9,49,39,-8,-8,1,-8,3,5,4,1
