LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
TX,Texas,4823640,Houston Isd,7322,Shadowbriar El,482364007322,No,6,8,0,0,3,1,0,0,12,18,2,2,1,0,24,29,3,4,2,0,66,63,1,1,13,5,0,0,145,143,18,21,2,6,245,239,26,31,7,3,26,9,17,18,0,0,4,2,0,0,3,3,2,8,0,0,26,31,14,18,0,0,4,2,0,0,3,3,2,8,0,0,23,31,7,2,0,0,0,0,0,0,17,5,2,2,0,0,26,9,1,0,3,1,0,0,0,0,0,0,4,1,0,1,0,0,7,3,1,0
TX,Texas,4823640,Houston Isd,7324,Valley West El,482364007324,No,17,22,0,0,1,0,0,0,8,17,1,0,0,0,27,39,12,16,4,1,209,181,1,3,10,8,0,0,147,165,8,1,3,2,378,360,169,152,3,4,46,16,149,134,1,0,5,6,0,0,11,11,3,1,0,0,169,152,143,132,1,0,5,6,0,0,11,10,3,1,0,0,163,149,22,4,0,0,0,0,0,0,20,12,2,0,2,0,46,16,14,4,2,0,0,0,0,0,0,0,1,4,0,0,0,0,3,4,0,0
TX,Texas,4823640,Houston Isd,7928,Eastwood Academy,482364007928,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,199,216,2,1,6,2,0,0,1,1,6,6,0,1,214,227,16,11,6,3,5,1,16,10,0,0,0,0,0,0,0,0,0,1,0,0,16,11,14,9,0,0,0,0,0,0,0,0,0,1,0,0,14,10,4,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0
TX,Texas,4823640,Houston Isd,7934,Harris Co J J A E P,482364007934,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,7940,Bellfort Early Childhood Center,482364007940,No,59,61,0,0,1,0,0,0,22,11,4,1,1,1,87,74,43,49,10,1,131,139,0,1,2,0,0,0,42,21,8,2,1,1,184,164,93,114,0,0,21,3,89,112,0,1,0,0,0,0,1,0,3,1,0,0,93,114,89,112,0,1,0,0,0,0,1,0,3,1,0,0,93,114,15,3,0,0,0,0,0,0,6,0,0,0,0,0,21,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,7943,Energized For Excellence Academy El,482364007943,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,613,633,3,2,3,4,0,0,110,91,3,4,0,1,732,735,567,569,1,1,20,10,534,549,1,1,1,2,0,0,28,13,3,4,0,0,567,569,533,549,1,1,1,1,0,0,28,13,3,4,0,0,566,568,15,7,0,0,0,1,0,0,5,2,0,0,0,0,20,10,15,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TX,Texas,4823640,Houston Isd,7949,Young Scholars Academy For Excellence,482364007949,No,1,0,0,0,0,0,0,0,7,9,0,0,0,0,8,9,0,0,0,0,1,3,0,0,0,0,0,0,47,55,1,0,0,0,49,58,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TX,Texas,4823640,Houston Isd,8608,Las Americas,482364008608,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,75,72,0,0,2,6,0,0,0,3,1,1,0,0,78,82,78,82,0,0,0,0,75,72,0,0,2,6,0,0,0,3,1,1,0,0,78,82,75,72,0,0,2,6,0,0,0,1,1,1,0,0,78,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,8610,Energized For Excellence Academy Inc Middle,482364008610,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,282,303,0,0,2,5,0,0,15,12,2,1,0,0,301,321,222,223,6,3,6,1,213,219,0,0,1,1,0,0,7,2,1,1,0,0,222,223,212,219,0,0,1,1,0,0,7,2,1,1,0,0,221,223,5,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,6,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1
TX,Texas,4823640,Houston Isd,8611,Briarmeadow Charter,482364008611,No,6,2,0,0,4,6,0,0,0,0,9,9,0,0,19,17,9,9,1,1,75,91,2,0,77,76,1,0,23,28,94,90,13,15,285,300,77,102,36,18,25,14,16,34,1,0,31,38,0,0,3,4,24,26,2,0,77,102,16,34,1,0,31,38,0,0,3,4,24,26,2,0,77,102,12,7,0,0,1,1,0,0,4,0,7,4,1,2,25,14,4,4,11,6,0,0,2,1,0,0,4,1,18,8,1,2,36,18,7,8
TX,Texas,4823640,Houston Isd,8612,Gross El,482364008612,No,4,9,0,0,1,0,0,0,7,5,1,0,0,0,13,14,0,1,0,1,138,134,0,0,5,3,0,0,122,118,7,5,2,2,274,262,108,102,3,1,31,15,102,100,0,0,2,1,0,0,2,0,2,1,0,0,108,102,99,97,0,0,1,1,0,0,2,0,2,1,0,0,104,99,10,6,0,0,0,0,0,0,19,8,2,1,0,0,31,15,8,6,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,2,0
TX,Texas,4823640,Houston Isd,8613,Rodriguez El,482364008613,No,42,38,0,0,1,4,0,0,6,2,2,0,0,0,51,44,36,39,3,1,438,401,1,0,14,24,1,0,42,30,7,1,0,1,503,457,422,381,0,3,45,17,386,352,1,0,12,19,1,0,19,10,3,0,0,0,422,381,384,352,1,0,12,19,0,0,19,10,2,0,0,0,418,381,39,15,0,0,1,1,1,0,3,1,1,0,0,0,45,17,31,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1
TX,Texas,4823640,Houston Isd,8614,Tinsley El,482364008614,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,252,265,1,0,0,1,0,0,29,29,0,1,1,1,283,297,232,250,5,3,25,7,231,246,1,0,0,1,0,0,0,2,0,1,0,0,232,250,229,242,1,0,0,1,0,0,0,2,0,1,0,0,230,246,16,5,0,0,0,0,0,0,9,2,0,0,0,0,25,7,6,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,3
TX,Texas,4823640,Houston Isd,8618,R D S P D,482364008618,No,1,3,0,0,0,0,0,0,0,1,2,0,0,0,3,4,0,0,1,0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,8622,Young Learners,482364008622,No,165,172,0,1,1,1,1,0,70,57,4,5,3,1,244,237,103,106,16,12,165,172,0,1,1,1,1,0,70,57,4,5,3,1,244,237,103,106,1,0,16,12,101,106,0,0,0,0,0,0,2,0,0,0,0,0,103,106,101,106,0,0,0,0,0,0,2,0,0,0,0,0,103,106,12,9,0,0,0,0,0,0,4,3,0,0,0,0,16,12,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TX,Texas,4823640,Houston Isd,8815,Chavez H S,482364008815,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1151,1037,2,1,59,53,2,0,131,96,14,11,1,1,1360,1199,423,284,30,21,132,72,406,264,0,0,14,19,0,0,1,0,2,1,0,0,423,284,373,245,0,0,14,18,0,0,1,0,2,1,0,0,390,264,103,55,1,0,1,2,0,0,26,14,1,1,0,0,132,72,38,27,27,20,0,0,0,0,0,0,3,1,0,0,0,0,30,21,5,1
TX,Texas,4823640,Houston Isd,8816,Westside H S,482364008816,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,690,608,4,2,112,96,3,1,395,455,240,204,26,30,1470,1396,209,160,75,55,114,58,152,118,2,0,11,5,0,0,22,17,21,20,1,0,209,160,143,112,1,0,11,5,0,0,21,17,21,20,1,0,198,154,42,25,0,0,3,0,0,0,53,19,15,13,1,1,114,58,6,4,19,20,0,0,1,4,1,0,23,7,29,22,2,2,75,55,1,1
TX,Texas,4823640,Houston Isd,9271,West Briar Middle,482364009271,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,220,208,1,1,51,38,0,0,182,204,103,87,18,17,575,555,108,96,37,28,44,31,82,73,0,0,10,4,0,0,5,10,11,9,0,0,108,96,80,71,0,0,10,4,0,0,5,10,10,8,0,0,105,93,14,9,0,0,3,0,0,0,18,13,6,6,3,3,44,31,0,4,13,7,0,0,0,0,0,0,7,8,17,12,0,1,37,28,1,1
TX,Texas,4823640,Houston Isd,9272,Robinson El,482364009272,No,20,20,0,0,0,0,0,0,8,8,0,0,0,0,28,28,16,14,3,0,213,209,1,0,0,0,0,0,53,58,2,1,0,0,269,268,160,154,2,1,32,21,160,154,0,0,0,0,0,0,0,0,0,0,0,0,160,154,154,152,0,0,0,0,0,0,0,0,0,0,0,0,154,152,28,16,0,0,0,0,0,0,4,5,0,0,0,0,32,21,20,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
TX,Texas,4823640,Houston Isd,9273,Carnegie Vanguard H S,482364009273,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,126,179,1,2,135,138,1,2,48,66,89,104,15,19,415,510,2,5,26,28,4,5,1,3,0,0,1,2,0,0,0,0,0,0,0,0,2,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,3,0,0,0,0,3,0,2,0,0,4,5,0,0,4,10,0,0,6,3,0,0,2,4,13,10,1,1,26,28,0,0
TX,Texas,4823640,Houston Isd,9274,Pin Oak Middle,482364009274,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,220,237,1,1,109,95,0,0,47,62,213,234,22,30,612,659,77,81,58,41,36,26,64,68,0,0,7,5,0,0,2,7,4,1,0,0,77,81,62,65,0,0,6,5,0,0,1,6,4,1,0,0,73,77,18,11,0,1,1,1,0,0,5,3,11,10,1,0,36,26,8,4,12,7,0,0,4,5,0,0,2,5,36,23,4,1,58,41,2,1
TX,Texas,4823640,Houston Isd,9275,Ortiz Middle,482364009275,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,378,436,1,1,14,8,0,0,79,97,1,2,1,2,474,546,223,239,21,13,66,39,216,233,0,0,7,5,0,0,0,0,0,1,0,0,223,239,207,221,0,0,7,5,0,0,0,0,0,1,0,0,214,227,49,23,0,0,0,2,0,0,17,14,0,0,0,0,66,39,19,16,13,10,0,0,3,0,0,0,5,3,0,0,0,0,21,13,7,3
TX,Texas,4823640,Houston Isd,9278,Seguin El,482364009278,No,29,22,0,0,0,0,0,0,0,0,0,1,0,0,29,23,19,15,6,0,189,210,0,0,0,0,0,0,22,15,1,3,0,1,212,229,118,137,4,2,31,4,117,134,0,0,0,0,0,0,0,1,1,1,0,1,118,137,105,131,0,0,0,0,0,0,0,0,1,0,0,0,106,131,25,4,0,0,0,0,0,0,5,0,1,0,0,0,31,4,9,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,0
TX,Texas,4823640,Houston Isd,9279,Ketelsen El,482364009279,No,29,41,0,0,0,0,0,0,0,1,0,0,0,0,29,42,16,22,1,0,236,256,0,0,0,0,0,0,4,9,2,3,1,0,243,268,94,112,4,4,34,15,94,111,0,0,0,0,0,0,0,1,0,0,0,0,94,112,86,105,0,0,0,0,0,0,0,1,0,0,0,0,86,106,33,13,0,0,0,0,0,0,1,1,0,1,0,0,34,15,14,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1
TX,Texas,4823640,Houston Isd,9609,Challenge Early College H S,482364009609,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,142,204,2,1,18,10,1,0,29,36,19,20,2,2,213,273,15,18,12,12,3,2,13,15,0,0,1,1,0,0,0,2,1,0,0,0,15,18,12,13,0,0,1,1,0,0,0,2,1,0,0,0,14,16,1,2,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,6,4,0,0,0,0,0,0,3,2,3,6,0,0,12,12,0,1
TX,Texas,4823640,Houston Isd,10741,Liberty H S,482364010741,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,156,114,0,0,1,2,0,0,6,8,3,4,0,0,166,128,155,113,1,0,0,1,147,101,0,0,1,2,0,0,6,7,1,3,0,0,155,113,147,101,0,0,1,2,0,0,6,7,1,3,0,0,155,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TX,Texas,4823640,Houston Isd,10742,Energized For Excellence Academy Ecc,482364010742,No,71,81,0,0,4,5,0,0,51,50,2,1,0,0,128,137,77,78,5,0,71,81,0,0,4,5,0,0,51,50,2,1,0,0,128,137,77,78,0,0,7,0,66,68,0,0,3,5,0,0,7,4,1,1,0,0,77,78,66,68,0,0,3,5,0,0,7,4,1,1,0,0,77,78,4,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,10743,Farias Early Childhood Center,482364010743,No,149,182,1,0,0,0,0,0,7,7,2,5,0,0,159,194,107,130,7,3,149,182,1,0,0,0,0,0,7,7,2,5,0,0,159,194,107,132,0,0,7,3,104,127,1,0,0,0,0,0,0,3,2,2,0,0,107,132,103,127,1,0,0,0,0,0,0,1,1,2,0,0,105,130,6,3,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,10744,School At St George Place,482364010744,No,10,13,0,1,14,14,0,0,5,4,9,17,0,0,38,49,22,36,4,3,133,141,1,2,67,72,0,2,69,68,81,82,19,16,370,383,130,139,15,11,36,14,58,61,1,2,36,36,0,0,6,5,28,35,1,0,130,139,58,61,1,2,36,36,0,0,6,5,28,34,1,0,130,138,17,8,0,0,5,2,0,0,12,3,2,1,0,0,36,14,11,6,6,4,0,0,2,2,0,1,2,1,3,1,2,2,15,11,1,3
TX,Texas,4823640,Houston Isd,10745,Mistral Center For Early Childhood,482364010745,No,104,99,1,0,10,4,0,0,16,15,4,3,0,1,135,122,112,101,5,2,105,101,1,0,10,4,0,0,17,16,4,3,0,1,137,125,111,101,0,0,9,6,94,87,1,0,10,4,0,0,5,7,1,2,0,1,111,101,94,87,1,0,10,4,0,0,5,7,1,2,0,1,111,101,5,4,0,0,0,0,0,0,1,2,3,0,0,0,9,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,10746,King Early Childhood Ctr,482364010746,No,53,65,0,0,0,0,0,0,68,85,1,1,0,1,122,152,31,42,10,2,56,65,0,0,0,0,0,0,70,85,1,1,0,1,127,152,33,42,0,0,15,2,33,41,0,0,0,0,0,0,0,1,0,0,0,0,33,42,31,40,0,0,0,0,0,0,0,1,0,0,0,0,31,41,9,2,0,0,0,0,0,0,6,0,0,0,0,0,15,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,10747,Laurenzo Early Childhood Ctr,482364010747,No,100,92,1,0,0,0,0,0,3,1,1,2,1,2,106,97,57,52,14,1,102,94,1,0,0,0,0,0,3,1,1,2,1,2,108,99,59,52,0,0,16,3,57,49,1,0,0,0,0,0,0,0,0,1,1,2,59,52,55,49,1,0,0,0,0,0,0,0,0,1,1,2,57,52,16,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,10748,Cook Jr El,482364010748,No,17,2,0,0,0,0,0,0,13,5,0,0,0,0,30,7,11,2,1,0,100,93,0,1,1,0,0,0,173,137,5,6,2,2,281,239,62,61,10,2,28,15,58,58,0,1,0,0,0,0,0,0,4,2,0,0,62,61,57,54,0,1,0,0,0,0,0,0,4,2,0,0,61,57,5,6,0,0,0,0,0,0,23,9,0,0,0,0,28,15,2,2,3,0,0,0,0,0,0,0,7,2,0,0,0,0,10,2,0,0
TX,Texas,4823640,Houston Isd,10749,Moreno El,482364010749,No,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,330,348,0,0,3,0,0,0,6,8,5,2,1,0,345,358,216,234,2,1,31,11,215,232,0,0,0,0,0,0,0,1,1,1,0,0,216,234,214,232,0,0,0,0,0,0,0,1,1,1,0,0,215,234,28,10,0,0,0,0,0,0,2,1,0,0,1,0,31,11,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
TX,Texas,4823640,Houston Isd,10750,Neff El,482364010750,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,314,0,0,26,26,0,0,31,21,7,9,1,0,380,370,265,274,12,3,37,18,238,252,0,0,15,13,0,0,10,5,2,4,0,0,265,274,229,242,0,0,15,13,0,0,8,5,2,4,0,0,254,264,31,13,0,0,3,1,0,0,3,3,0,1,0,0,37,18,24,10,8,1,0,0,0,0,0,0,3,1,1,1,0,0,12,3,7,2
TX,Texas,4823640,Houston Isd,10751,Hines-Caldwell,482364010751,No,22,30,0,0,0,1,0,0,6,9,0,0,0,0,28,40,17,24,1,1,282,301,0,0,3,2,0,0,58,69,2,2,2,2,347,376,220,221,8,1,31,29,213,217,0,0,3,2,0,0,2,1,2,1,0,0,220,221,208,212,0,0,3,2,0,0,2,1,2,1,0,0,215,216,22,20,0,0,0,0,0,0,8,8,0,1,1,0,31,29,17,14,6,1,0,0,0,0,0,0,2,0,0,0,0,0,8,1,1,1
TX,Texas,4823640,Houston Isd,10752,Ray Daily El,482364010752,No,10,11,1,0,8,5,0,0,9,6,2,2,0,0,30,24,14,13,10,0,141,128,3,0,57,51,0,0,99,111,55,54,11,10,366,354,160,129,3,4,26,13,98,72,1,0,38,29,0,0,0,5,22,22,1,1,160,129,90,71,1,0,34,28,0,0,0,5,22,22,1,1,148,127,6,7,0,0,2,0,0,0,15,3,3,2,0,1,26,13,5,3,0,2,0,0,0,1,0,0,1,1,2,0,0,0,3,4,1,1
TX,Texas,4823640,Houston Isd,11262,East Early College H S,482364011262,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,196,223,0,0,7,5,0,0,8,6,0,1,0,0,211,235,19,16,11,4,2,0,18,14,0,0,0,1,0,0,1,1,0,0,0,0,19,16,15,14,0,0,0,1,0,0,1,1,0,0,0,0,16,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,4,0,0,0,0,0,0,1,0,0,0,0,0,11,4,2,0
TX,Texas,4823640,Houston Isd,11263,Houston Academy For International Studies,482364011263,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,73,187,1,0,3,6,0,0,51,143,6,26,1,2,135,364,8,7,12,20,3,11,8,6,0,0,0,0,0,0,0,1,0,0,0,0,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,2,0,0,3,3,0,3,0,0,3,11,0,0,7,6,0,0,0,0,0,0,5,9,0,5,0,0,12,20,0,0
TX,Texas,4823640,Houston Isd,11265,Harper Daep,482364011265,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,2,0,0,0,0,0,0,7,3,0,0,0,0,13,5,2,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,7,1,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4823640,Houston Isd,12085,Reagan K-8 Educational Ctr,482364012085,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,348,267,0,0,2,1,0,0,128,121,4,2,0,1,482,392,253,203,13,7,59,23,250,201,0,0,2,0,0,0,1,0,0,2,0,0,253,203,233,198,0,0,2,0,0,0,1,0,0,1,0,0,236,199,34,14,0,0,0,0,0,0,25,9,0,0,0,0,59,23,21,7,6,1,0,0,0,0,0,0,7,6,0,0,0,0,13,7,4,0
TX,Texas,4823640,Houston Isd,12088,Deanda El,482364012088,No,31,36,0,0,1,0,0,0,2,0,4,1,0,0,38,37,28,31,2,0,284,277,0,0,5,1,0,0,14,11,6,1,1,1,310,291,185,185,3,2,35,10,180,184,0,0,1,0,0,0,0,0,4,1,0,0,185,185,179,184,0,0,1,0,0,0,0,0,4,1,0,0,184,185,30,9,0,0,0,0,0,0,5,1,0,0,0,0,35,10,15,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0
TX,Texas,4823640,Houston Isd,12203,Mount Carmel Academy,482364012203,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,117,132,0,0,1,0,0,0,11,16,4,2,1,2,134,152,31,22,1,3,8,1,30,22,0,0,0,0,0,0,0,0,1,0,0,0,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,1,0,0,0,8,1,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1
TX,Texas,4823640,Houston Isd,12211,Houston Math Science And Technology Center,482364012211,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1275,1132,3,0,3,1,1,0,111,87,18,17,2,4,1413,1241,479,363,59,29,200,117,474,363,2,0,1,0,0,0,0,0,2,0,0,0,479,363,459,359,2,0,1,0,0,0,0,0,2,0,0,0,464,359,174,96,0,0,0,0,0,0,22,16,3,3,1,2,200,117,59,24,48,25,0,0,0,0,0,0,10,3,1,1,0,0,59,29,15,4
TX,Texas,4823640,Houston Isd,12243,Energized For Stem Academy H S,482364012243,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,304,279,0,0,2,1,0,0,14,7,2,2,0,0,322,289,201,177,6,6,8,7,197,173,0,0,1,1,0,0,1,2,2,1,0,0,201,177,190,172,0,0,1,1,0,0,1,2,1,1,0,0,193,176,7,7,0,0,0,0,0,0,1,0,0,0,0,0,8,7,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3
TX,Texas,4823640,Houston Isd,12246,North Houston Early College H S,482364012246,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,194,239,0,0,0,2,0,0,17,32,2,2,2,0,215,275,34,34,5,6,4,1,33,34,0,0,0,0,0,0,0,0,1,0,0,0,34,34,31,34,0,0,0,0,0,0,0,0,1,0,0,0,32,34,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,0,5,6,2,0
