LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_GT_IND,SCH_GTENR_HI_M,SCH_GTENR_HI_F,SCH_GTENR_AM_M,SCH_GTENR_AM_F,SCH_GTENR_AS_M,SCH_GTENR_AS_F,SCH_GTENR_HP_M,SCH_GTENR_HP_F,SCH_GTENR_BL_M,SCH_GTENR_BL_F,SCH_GTENR_WH_M,SCH_GTENR_WH_F,SCH_GTENR_TR_M,SCH_GTENR_TR_F,TOT_GTENR_M,TOT_GTENR_F,SCH_GTENR_LEP_M,SCH_GTENR_LEP_F,SCH_GTENR_IDEA_M,SCH_GTENR_IDEA_F
TX,Texas,4826580,Lamar Cisd,13802,Thomas R Culver El,482658013802,No,Yes,7,5,0,0,1,2,0,0,6,6,6,3,0,1,20,17,2,3,2,0
TX,Texas,4826580,Lamar Cisd,13858,Tamarron El,482658013858,No,Yes,3,1,0,0,3,3,0,0,5,8,12,7,0,0,23,19,3,1,0,1
TX,Texas,4826580,Lamar Cisd,21244,Juvenile Detent Ctr,482658021244,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4826610,Lamesa Isd,2993,Lamesa Schools,482661002993,No,Yes,37,34,0,0,0,2,0,0,1,0,17,15,0,1,55,52,1,1,1,1
TX,Texas,4826640,Lampasas Isd,2998,Lampasas H S,482664002998,No,Yes,10,6,0,0,0,1,0,0,1,0,35,53,2,3,48,63,0,0,0,0
TX,Texas,4826640,Lampasas Isd,2999,Lampasas Middle,482664002999,No,Yes,5,7,0,1,0,0,0,1,2,0,28,29,1,5,36,43,0,0,2,0
TX,Texas,4826640,Lampasas Isd,3000,Kline Whitis El,482664003000,No,Yes,3,0,0,0,0,0,0,0,0,0,10,5,1,0,14,5,0,0,1,0
TX,Texas,4826640,Lampasas Isd,7378,Hanna Springs El,482664007378,No,Yes,4,0,0,0,0,0,0,0,0,0,9,7,1,1,14,8,0,0,0,0
TX,Texas,4826640,Lampasas Isd,12241,Taylor Creek El,482664012241,No,Yes,2,3,0,0,0,0,0,0,0,0,10,1,0,0,12,4,0,0,0,0
TX,Texas,4826670,Lancaster Isd,3002,Houston El,482667003002,No,Yes,12,9,0,0,0,0,0,0,9,9,0,0,0,1,21,19,9,6,0,0
TX,Texas,4826670,Lancaster Isd,3003,Lancaster H S,482667003003,No,Yes,30,19,1,1,0,0,0,1,70,76,2,1,0,4,103,102,4,5,2,1
TX,Texas,4826670,Lancaster Isd,3004,Lancaster Middle,482667003004,No,Yes,18,14,1,0,0,0,0,0,46,37,2,1,0,3,67,55,4,3,0,0
TX,Texas,4826670,Lancaster Isd,3005,Pleasant Run El,482667003005,No,Yes,5,8,0,0,0,0,0,0,12,11,0,0,1,0,18,19,2,0,0,0
TX,Texas,4826670,Lancaster Isd,3006,West Main El,482667003006,No,Yes,8,8,0,0,0,2,0,1,27,22,1,4,0,0,36,37,1,3,1,1
TX,Texas,4826670,Lancaster Isd,6288,Rosa Parks/Millbrook El,482667006288,No,Yes,0,3,0,0,0,0,0,0,12,25,0,0,1,3,13,31,0,0,1,2
TX,Texas,4826670,Lancaster Isd,6743,Rolling Hills El,482667006743,No,Yes,0,0,0,1,0,0,0,0,7,12,0,0,0,2,7,15,0,0,0,0
TX,Texas,4826670,Lancaster Isd,11199,Belt Line El,482667011199,No,Yes,1,3,0,0,0,0,0,0,8,17,0,0,1,1,10,21,0,0,0,0
TX,Texas,4826670,Lancaster Isd,12788,G W Carver 6th Grade Stem Learning Center,482667012788,No,Yes,10,7,0,0,1,0,0,0,18,20,0,1,0,0,29,28,6,5,0,0
TX,Texas,4826700,Laneville Isd,6577,Laneville School,482670006577,No,Yes,2,3,0,0,0,0,0,0,2,1,0,0,1,1,5,5,0,0,0,0
TX,Texas,4826790,Laredo Isd,3010,Bruni El,482679003010,No,Yes,27,16,0,0,0,0,0,0,0,0,0,0,0,0,27,16,10,4,0,0
TX,Texas,4826790,Laredo Isd,3011,Don Jose Gallego,482679003011,No,Yes,34,24,0,0,0,0,0,0,0,0,0,0,0,0,34,24,15,9,0,0
TX,Texas,4826790,Laredo Isd,3012,Christen Middle,482679003012,No,Yes,97,83,0,0,0,0,0,0,0,0,0,0,0,0,97,83,14,7,1,0
TX,Texas,4826790,Laredo Isd,3013,D D Hachar El,482679003013,No,Yes,26,37,0,0,0,0,0,0,0,0,0,0,0,0,26,37,11,14,1,0
TX,Texas,4826790,Laredo Isd,3014,Daiches El,482679003014,No,Yes,17,23,0,0,0,0,0,0,0,0,0,0,0,0,17,23,11,18,1,0
TX,Texas,4826790,Laredo Isd,3015,Farias El,482679003015,No,Yes,19,29,0,0,0,0,0,0,0,0,0,0,0,0,19,29,7,9,0,0
TX,Texas,4826790,Laredo Isd,3016,H B Zachry El,482679003016,No,Yes,21,21,0,0,0,0,0,0,0,0,0,0,0,0,21,21,12,4,0,0
TX,Texas,4826790,Laredo Isd,3018,Heights El,482679003018,No,Yes,23,22,0,0,0,1,0,0,0,0,0,0,0,0,23,23,13,7,2,0
TX,Texas,4826790,Laredo Isd,3019,J C Martin Jr El,482679003019,No,Yes,21,36,0,0,0,0,0,0,0,0,1,0,0,0,22,36,13,24,0,0
TX,Texas,4826790,Laredo Isd,3020,Lamar Middle,482679003020,No,Yes,117,139,0,0,1,0,0,0,1,0,0,0,0,0,119,139,4,7,0,0
TX,Texas,4826790,Laredo Isd,3021,Leyendecker El,482679003021,No,Yes,31,38,0,0,0,0,0,0,0,0,0,0,0,0,31,38,4,4,0,0
TX,Texas,4826790,Laredo Isd,3022,Macdonell El,482679003022,No,Yes,26,17,0,0,0,0,0,0,0,0,0,0,0,0,26,17,11,7,0,0
TX,Texas,4826790,Laredo Isd,3023,Martin H S,482679003023,No,Yes,70,118,0,0,0,0,0,0,0,2,0,0,0,0,70,120,8,11,0,0
TX,Texas,4826790,Laredo Isd,3024,Milton El,482679003024,No,Yes,32,31,0,0,1,3,0,0,0,0,3,0,0,0,36,34,5,8,1,0
TX,Texas,4826790,Laredo Isd,3025,Nixon H S,482679003025,No,Yes,129,136,0,0,3,1,0,0,0,0,1,0,0,0,133,137,1,7,0,0
TX,Texas,4826790,Laredo Isd,3026,Pierce El,482679003026,No,Yes,49,42,0,0,0,0,0,0,0,0,0,0,0,0,49,42,18,11,0,0
TX,Texas,4826790,Laredo Isd,3027,Ryan El,482679003027,No,Yes,50,69,0,0,0,0,0,0,1,0,0,0,0,0,51,69,7,14,0,0
TX,Texas,4826790,Laredo Isd,3029,Santa Maria El,482679003029,No,Yes,20,22,0,0,0,0,0,0,0,0,0,0,0,0,20,22,7,8,0,0
TX,Texas,4826790,Laredo Isd,3030,Santo Nino El,482679003030,No,Yes,26,22,0,0,0,0,0,0,0,0,0,0,0,0,26,22,18,13,0,0
TX,Texas,4826790,Laredo Isd,3031,Tarver El,482679003031,No,Yes,28,32,0,0,0,0,0,0,0,0,0,0,0,0,28,32,20,10,0,0
TX,Texas,4826790,Laredo Isd,5765,J Kawas El,482679005765,No,Yes,36,37,0,0,0,0,0,0,0,0,0,0,0,0,36,37,5,2,0,0
TX,Texas,4826790,Laredo Isd,5882,Dovalina El,482679005882,No,Yes,26,35,0,0,0,0,0,0,0,0,0,0,0,0,26,35,11,16,1,0
TX,Texas,4826790,Laredo Isd,5883,Dr Leo Cigarroa H S,482679005883,No,Yes,82,86,0,0,0,0,0,0,0,0,0,0,0,0,82,86,1,2,0,0
TX,Texas,4826790,Laredo Isd,5884,Joaquin Cigarroa Middle,482679005884,No,Yes,85,101,0,0,0,0,0,0,0,0,0,0,1,0,86,101,12,9,1,0
TX,Texas,4826790,Laredo Isd,5885,Memorial Middle,482679005885,No,Yes,70,72,0,0,0,0,0,0,0,0,0,0,0,0,70,72,14,17,1,0
TX,Texas,4826790,Laredo Isd,6578,Ligarde El,482679006578,No,Yes,36,37,0,0,0,0,0,0,0,0,0,0,0,0,36,37,11,10,0,0
TX,Texas,4826790,Laredo Isd,7475,F S Lara Academy,482679007475,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4826790,Laredo Isd,7748,Webb County J J A E P,482679007748,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4826790,Laredo Isd,9089,T Sanchez El / H Ochoa El,482679009089,No,Yes,36,56,0,0,0,0,0,0,0,0,0,0,0,0,36,56,20,25,1,0
TX,Texas,4826790,Laredo Isd,11365,Hector J Garcia Early College H S,482679011365,No,Yes,91,92,0,0,0,0,0,0,0,0,0,0,0,0,91,92,2,0,0,0
TX,Texas,4826850,Lasara Isd,3033,Lasara El,482685003033,No,Yes,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0
TX,Texas,4826850,Lasara Isd,11951,Lasara H S,482685011951,No,Yes,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
TX,Texas,4826910,Latexo Isd,3034,Latexo El,482691003034,No,Yes,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0,0,2,1
TX,Texas,4826910,Latexo Isd,3035,Latexo H S,482691003035,No,Yes,1,0,0,0,0,0,0,0,1,0,7,18,0,0,9,18,0,0,0,0
TX,Texas,4826970,Lazbuddie Isd,3038,Lazbuddie School,482697003038,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827000,Leakey Isd,3040,Leakey School,482700003040,No,Yes,0,3,0,0,0,0,0,0,0,0,8,5,0,0,8,8,0,0,0,0
TX,Texas,4827030,Leander Isd,3041,Ada Mae Faubion El,482703003041,No,Yes,4,10,0,0,0,0,0,0,1,0,24,22,1,2,30,34,3,0,3,4
TX,Texas,4827030,Leander Isd,3042,Leander H S,482703003042,No,Yes,46,50,0,0,25,13,0,1,8,8,117,152,12,18,208,242,1,1,3,5
TX,Texas,4827030,Leander Isd,3043,Cedar Park Middle,482703003043,No,Yes,19,32,0,2,21,33,0,0,0,3,131,129,16,19,187,218,1,1,6,1
TX,Texas,4827030,Leander Isd,3044,Whitestone El,482703003044,No,Yes,14,20,0,1,1,3,0,0,1,3,21,23,4,3,41,53,5,2,3,1
TX,Texas,4827030,Leander Isd,5587,Cypress El,482703005587,No,Yes,3,5,0,0,5,2,0,0,0,0,28,24,10,3,46,34,1,0,2,0
TX,Texas,4827030,Leander Isd,6289,Block House Creek El,482703006289,No,Yes,8,9,0,0,2,2,0,0,1,1,26,27,5,4,42,43,1,1,6,1
TX,Texas,4827030,Leander Isd,7099,C C Mason El,482703007099,No,Yes,5,5,0,0,3,4,0,0,1,3,23,16,2,3,34,31,1,0,0,1
TX,Texas,4827030,Leander Isd,7496,Leander Middle,482703007496,No,Yes,20,33,1,1,8,1,0,1,0,2,50,59,5,9,84,106,6,2,5,0
TX,Texas,4827030,Leander Isd,7497,Lois F Giddens El,482703007497,No,Yes,3,6,0,0,2,1,0,0,0,1,10,14,1,0,16,22,0,1,1,0
TX,Texas,4827030,Leander Isd,7498,Steiner Ranch El,482703007498,No,Yes,8,5,0,0,9,7,0,0,0,1,20,21,1,3,38,37,1,2,1,1
TX,Texas,4827030,Leander Isd,8089,Cedar Park H S,482703008089,No,Yes,39,45,1,0,41,28,0,0,3,1,162,209,15,14,261,297,0,0,7,5
TX,Texas,4827030,Leander Isd,8090,Pauline Naumann El,482703008090,No,Yes,6,4,0,0,4,1,0,0,0,1,32,33,3,5,45,44,0,0,1,2
TX,Texas,4827030,Leander Isd,8416,Bagdad El,482703008416,No,Yes,12,17,0,0,0,0,0,0,0,0,7,12,3,2,22,31,4,6,1,0
TX,Texas,4827030,Leander Isd,8959,Running Brushy Middle,482703008959,No,Yes,28,25,0,0,10,6,2,0,2,4,64,78,8,8,114,121,4,3,8,3
TX,Texas,4827030,Leander Isd,9105,Charlotte Cox El,482703009105,No,Yes,7,10,1,0,5,12,0,0,1,0,25,25,3,6,42,53,0,1,3,2
TX,Texas,4827030,Leander Isd,9436,Vista Ridge H S,482703009436,No,Yes,39,36,1,0,53,53,1,0,3,8,152,181,9,17,258,295,0,0,2,2
TX,Texas,4827030,Leander Isd,9437,New Hope H S,482703009437,No,Yes,3,1,0,0,0,0,0,0,1,0,0,2,0,0,4,3,0,0,0,0
TX,Texas,4827030,Leander Isd,9438,Step - Detention,482703009438,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827030,Leander Isd,9439,Artie L Henry Middle,482703009439,No,Yes,33,38,0,0,31,25,0,2,3,1,105,93,11,9,183,168,2,8,15,4
TX,Texas,4827030,Leander Isd,9440,Laura Welch Bush El,482703009440,No,Yes,9,12,0,0,14,15,0,0,0,2,42,47,8,7,73,83,0,0,3,3
TX,Texas,4827030,Leander Isd,9656,Patricia Knowles El,482703009656,No,Yes,9,14,0,0,0,2,0,0,2,2,8,15,3,4,22,37,1,4,0,1
TX,Texas,4827030,Leander Isd,11110,Canyon Ridge Middle,482703011110,No,Yes,22,27,1,0,49,52,0,1,3,1,163,163,13,10,251,254,2,3,10,3
TX,Texas,4827030,Leander Isd,11111,Deer Creek El,482703011111,No,Yes,9,3,0,0,7,8,0,0,1,0,26,36,6,1,49,48,0,0,2,4
TX,Texas,4827030,Leander Isd,11112,Pleasant Hill El,482703011112,No,Yes,9,8,1,0,1,1,0,0,1,0,17,18,5,5,34,32,0,1,2,3
TX,Texas,4827030,Leander Isd,11113,Rutledge El,482703011113,No,Yes,23,18,1,0,41,26,0,0,3,2,50,45,3,4,121,95,9,3,8,3
TX,Texas,4827030,Leander Isd,11369,Knox Wiley Middle,482703011369,No,Yes,17,19,0,0,2,3,0,0,4,3,49,54,7,6,79,85,2,1,4,0
TX,Texas,4827030,Leander Isd,11370,Jim Plain El,482703011370,No,Yes,1,4,0,0,2,1,0,0,2,2,19,24,2,2,26,33,0,0,2,1
TX,Texas,4827030,Leander Isd,11371,William J Winkley El,482703011371,No,Yes,10,10,0,0,3,5,0,0,0,2,22,25,5,8,40,50,0,0,1,1
TX,Texas,4827030,Leander Isd,11434,Grandview Hills El,482703011434,No,Yes,9,4,0,0,5,5,0,1,2,1,26,29,3,5,45,45,1,0,3,2
TX,Texas,4827030,Leander Isd,11528,River Place El,482703011528,No,Yes,10,6,0,0,9,6,0,0,1,0,34,24,3,3,57,39,1,1,3,1
TX,Texas,4827030,Leander Isd,11944,Rouse H S,482703011944,No,Yes,29,22,0,1,18,23,1,0,4,3,129,122,11,10,192,181,0,0,4,1
TX,Texas,4827030,Leander Isd,11991,River Ridge El,482703011991,No,Yes,12,8,0,0,9,15,0,0,2,2,56,50,11,5,90,80,0,1,3,3
TX,Texas,4827030,Leander Isd,12130,Ronald Reagan El,482703012130,No,Yes,9,9,0,0,11,13,0,0,1,1,35,39,5,1,61,63,2,2,2,1
TX,Texas,4827030,Leander Isd,12156,Vandegrift H S,482703012156,No,Yes,47,62,0,0,92,98,0,0,1,6,290,292,17,26,447,484,1,0,6,2
TX,Texas,4827030,Leander Isd,12218,Parkside El,482703012218,No,Yes,6,5,0,0,17,17,0,0,0,0,27,34,2,2,52,58,0,1,6,0
TX,Texas,4827030,Leander Isd,12256,Westside El,482703012256,No,Yes,3,11,0,0,3,3,0,0,0,1,17,30,2,2,25,47,0,0,1,1
TX,Texas,4827030,Leander Isd,12381,Four Points Middle,482703012381,No,Yes,26,18,0,0,26,14,0,0,1,4,50,68,8,5,111,109,2,0,0,0
TX,Texas,4827030,Leander Isd,12568,Officer Leonard A Reed El,482703012568,No,Yes,13,18,0,0,10,7,0,0,1,5,19,21,6,5,49,56,7,8,4,1
TX,Texas,4827030,Leander Isd,12611,Florence W Stiles Middle,482703012611,No,Yes,16,30,0,2,68,67,0,0,1,2,107,130,8,23,200,254,3,1,2,6
TX,Texas,4827030,Leander Isd,13077,Christine Camacho El,482703013077,No,Yes,10,7,0,0,0,0,0,0,1,1,13,28,4,0,28,36,1,0,4,2
TX,Texas,4827030,Leander Isd,13500,Glenn H S,482703013500,No,Yes,29,36,0,1,1,4,0,0,2,4,48,76,2,3,82,124,4,0,4,3
TX,Texas,4827030,Leander Isd,13585,Monta Jane Akin El,482703013585,No,Yes,6,8,0,0,25,23,0,0,3,2,31,31,5,5,70,69,4,5,0,0
TX,Texas,4827030,Leander Isd,13720,Leander Extended Opportunity,482703013720,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
TX,Texas,4827030,Leander Isd,13816,Stacy Kaye Danielson Middle,482703013816,No,Yes,18,23,0,1,1,3,0,0,3,4,44,44,6,8,72,83,2,4,5,0
TX,Texas,4827030,Leander Isd,13829,Larkspur El,482703013829,No,Yes,5,8,0,0,1,0,0,0,2,1,12,13,2,2,22,24,0,0,3,1
TX,Texas,4827060,Leary Isd,3045,Leary El,482706003045,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827090,Lefors Isd,3047,Lefors School,482709003047,No,Yes,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0,0,0
TX,Texas,4827120,Leggett Isd,3048,Leggett El,482712003048,No,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TX,Texas,4827120,Leggett Isd,3049,Leggett H S,482712003049,No,Yes,1,0,0,0,0,0,0,0,1,0,2,3,0,0,4,3,0,0,0,0
TX,Texas,4827180,Leon Isd,3051,Leon El,482718003051,No,Yes,0,0,0,0,0,0,0,0,0,0,2,4,1,0,3,4,0,0,0,1
TX,Texas,4827180,Leon Isd,3052,Leon H S,482718003052,No,Yes,4,6,0,0,1,0,0,0,0,0,11,11,0,1,16,18,0,0,0,0
TX,Texas,4827210,Leonard Isd,3053,Leonard El,482721003053,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827210,Leonard Isd,3054,Leonard H S,482721003054,No,Yes,2,2,0,0,0,0,0,0,0,0,8,15,0,3,10,20,0,0,1,0
TX,Texas,4827210,Leonard Isd,6290,Leonard J H,482721006290,No,Yes,1,1,0,0,0,0,0,0,0,0,9,7,0,1,10,9,0,0,0,0
TX,Texas,4827210,Leonard Isd,8781,Leonard Int,482721008781,No,Yes,0,1,0,0,0,0,0,0,0,0,3,2,0,0,3,3,0,0,2,0
TX,Texas,4827240,Levelland Isd,3057,Levelland H S,482724003057,No,Yes,6,13,0,0,1,0,0,0,0,1,10,16,0,0,17,30,0,0,0,0
TX,Texas,4827240,Levelland Isd,3058,Levelland Middle,482724003058,No,Yes,7,8,0,0,0,0,0,0,1,1,11,7,0,0,19,16,1,1,0,0
TX,Texas,4827240,Levelland Isd,3059,Levelland Int,482724003059,No,Yes,8,9,0,0,0,0,0,0,0,0,3,4,0,0,11,13,1,3,0,0
TX,Texas,4827240,Levelland Isd,3060,South El,482724003060,No,Yes,3,1,0,0,0,0,0,0,0,0,0,2,0,0,3,3,1,0,0,0
TX,Texas,4827240,Levelland Isd,3061,Levelland Academic Beginnings Center,482724003061,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827240,Levelland Isd,12632,Capitol El,482724012632,No,Yes,5,4,0,0,0,0,0,0,0,0,11,4,0,0,16,8,0,0,0,0
TX,Texas,4827270,Leveretts Chapel Isd,3063,Leveretts Chapel H S,482727003063,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827270,Leveretts Chapel Isd,7423,Leveretts Chapel El,482727007423,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827270,Leveretts Chapel Isd,9016,Leveretts Chapel J H,482727009016,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827300,Lewisville Isd,658,Garden Ridge El,482730000658,No,Yes,4,3,0,0,3,4,0,0,0,1,16,15,0,2,23,25,1,1,1,2
TX,Texas,4827300,Lewisville Isd,3064,Camey El,482730003064,No,Yes,4,5,0,0,2,0,0,0,2,1,7,4,2,2,17,12,2,2,2,0
TX,Texas,4827300,Lewisville Isd,3065,Central El,482730003065,No,Yes,3,5,0,0,0,0,0,0,0,0,0,1,0,0,3,6,3,3,0,0
TX,Texas,4827300,Lewisville Isd,3067,Degan El,482730003067,No,Yes,1,1,0,0,1,0,0,0,3,2,3,3,1,1,9,7,2,1,2,0
TX,Texas,4827300,Lewisville Isd,3070,Hedrick Middle,482730003070,No,Yes,16,15,0,0,7,4,0,0,1,3,10,12,2,2,36,36,9,1,1,0
TX,Texas,4827300,Lewisville Isd,3071,Lakeland El,482730003071,No,Yes,7,1,0,0,2,5,1,0,0,0,0,0,0,0,10,6,4,4,0,0
TX,Texas,4827300,Lewisville Isd,3072,Lewisville H S,482730003072,No,Yes,115,139,2,1,23,23,0,0,21,19,62,47,6,8,229,237,15,9,7,3
TX,Texas,4827300,Lewisville Isd,3074,Timber Creek El,482730003074,No,Yes,1,1,1,0,2,0,0,0,0,0,7,8,1,1,12,10,0,0,1,0
TX,Texas,4827300,Lewisville Isd,3746,Forestwood Middle,482730003746,No,Yes,10,13,0,1,29,23,0,0,2,3,56,56,3,4,100,100,0,0,9,1
TX,Texas,4827300,Lewisville Isd,3752,Morningside El,482730003752,No,Yes,3,3,0,0,4,3,0,0,0,0,0,4,0,1,7,11,0,0,0,0
TX,Texas,4827300,Lewisville Isd,3753,Heritage El,482730003753,No,Yes,0,0,0,0,3,2,0,0,0,0,8,12,0,1,11,15,0,0,1,0
TX,Texas,4827300,Lewisville Isd,5536,Peters Colony El,482730005536,No,Yes,3,3,0,0,0,0,0,0,0,1,6,3,0,2,9,9,0,0,3,1
TX,Texas,4827300,Lewisville Isd,5768,Griffin Middle,482730005768,No,Yes,15,11,0,0,1,2,0,0,4,1,28,20,6,5,54,39,0,0,5,0
TX,Texas,4827300,Lewisville Isd,5769,Highland Village El,482730005769,No,Yes,1,0,0,0,2,0,0,0,0,0,10,2,0,0,13,2,0,0,1,1
TX,Texas,4827300,Lewisville Isd,5770,Marcus H S,482730005770,No,Yes,33,24,1,2,55,51,0,0,9,6,204,189,17,7,319,279,0,2,11,3
TX,Texas,4827300,Lewisville Isd,5771,Stewarts Creek El,482730005771,No,Yes,2,3,0,0,0,1,0,0,1,1,2,3,0,2,5,10,0,0,0,0
TX,Texas,4827300,Lewisville Isd,6137,Flower Mound El,482730006137,No,Yes,1,0,0,1,0,2,0,0,0,0,12,4,0,1,13,8,0,3,1,0
TX,Texas,4827300,Lewisville Isd,6138,Indian Creek El,482730006138,No,Yes,2,0,0,0,4,4,0,0,0,0,4,4,2,2,12,10,0,0,3,1
TX,Texas,4827300,Lewisville Isd,6291,The Colony H S,482730006291,No,Yes,39,40,1,1,16,13,0,0,9,4,62,66,7,8,134,132,0,0,3,2
TX,Texas,4827300,Lewisville Isd,6440,Lamar Middle,482730006440,No,Yes,11,15,0,0,21,12,0,0,3,1,44,19,6,2,85,49,3,0,3,3
TX,Texas,4827300,Lewisville Isd,6441,Mcauliffe El,482730006441,No,Yes,4,0,0,1,0,1,0,0,0,0,9,9,1,0,14,11,1,0,0,1
TX,Texas,4827300,Lewisville Isd,6442,B B Owen El,482730006442,No,Yes,2,2,0,0,0,0,0,0,0,0,7,4,0,0,9,6,0,0,1,0
TX,Texas,4827300,Lewisville Isd,6744,Learning Ctr,482730006744,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827300,Lewisville Isd,6745,Lakeview Middle,482730006745,No,Yes,7,12,1,0,1,6,0,0,6,2,12,14,5,0,32,34,1,1,1,1
TX,Texas,4827300,Lewisville Isd,6746,Donald El,482730006746,No,Yes,3,2,0,0,6,5,0,0,0,1,12,13,1,1,22,22,1,0,1,1
TX,Texas,4827300,Lewisville Isd,6747,Hebron Valley El,482730006747,No,Yes,1,0,0,0,5,4,0,0,0,0,5,3,0,0,11,7,0,0,2,1
TX,Texas,4827300,Lewisville Isd,6880,Creekside El,482730006880,No,Yes,3,5,0,0,4,2,0,0,1,0,4,1,0,0,12,8,6,3,1,0
TX,Texas,4827300,Lewisville Isd,6977,Briarhill Middle,482730006977,No,Yes,10,9,2,0,8,13,1,0,0,1,62,57,4,6,87,86,1,0,5,2
TX,Texas,4827300,Lewisville Isd,6978,Delay Middle,482730006978,No,Yes,35,30,0,1,3,1,0,0,8,3,5,4,5,1,56,40,15,12,2,1
TX,Texas,4827300,Lewisville Isd,6980,Parkway El,482730006980,No,Yes,7,5,0,0,12,2,0,0,0,3,10,6,2,1,31,17,12,3,0,1
TX,Texas,4827300,Lewisville Isd,6981,Polser El,482730006981,No,Yes,1,5,0,0,5,4,0,0,1,0,8,2,1,1,16,12,1,0,2,1
TX,Texas,4827300,Lewisville Isd,6982,Prairie Trail Elementary,482730006982,No,Yes,3,6,0,0,8,4,0,0,0,0,10,8,1,3,22,21,0,1,1,1
TX,Texas,4827300,Lewisville Isd,7266,Valley Ridge El,482730007266,No,Yes,1,2,0,0,2,1,0,0,0,1,13,10,1,0,17,14,0,0,2,0
TX,Texas,4827300,Lewisville Isd,7583,Huffines Middle,482730007583,No,Yes,24,16,0,0,5,6,0,0,6,4,19,11,2,2,56,39,5,4,4,0
TX,Texas,4827300,Lewisville Isd,7584,Mckamy Middle,482730007584,No,Yes,4,6,0,0,60,43,0,0,1,2,41,45,4,3,110,99,1,0,4,3
TX,Texas,4827300,Lewisville Isd,7585,Forest Vista El,482730007585,No,Yes,0,0,1,0,4,1,0,1,0,1,11,6,1,1,17,10,1,1,2,0
TX,Texas,4827300,Lewisville Isd,7865,Denton Co J J A E P,482730007865,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4827300,Lewisville Isd,7866,Bridlewood El,482730007866,No,Yes,1,0,0,0,4,4,0,0,1,0,8,5,0,0,14,9,0,0,1,1
TX,Texas,4827300,Lewisville Isd,7867,Wellington El,482730007867,No,Yes,3,2,0,0,4,7,0,1,0,0,12,8,0,0,19,18,1,1,0,1
TX,Texas,4827300,Lewisville Isd,8195,Hebron H S,482730008195,No,Yes,25,36,0,0,132,135,0,0,16,16,106,77,9,11,288,275,2,0,5,5
TX,Texas,4827300,Lewisville Isd,8196,Flower Mound H S,482730008196,No,Yes,38,35,1,3,144,160,0,0,7,9,208,196,15,21,413,424,0,0,9,5
TX,Texas,4827300,Lewisville Isd,8197,Southridge El,482730008197,No,Yes,1,4,0,0,1,2,0,0,4,3,2,1,0,0,8,10,1,3,0,0
TX,Texas,4827300,Lewisville Isd,8198,Homestead El,482730008198,No,Yes,1,3,0,0,6,3,0,0,2,1,4,8,1,0,14,15,2,1,4,0
TX,Texas,4827300,Lewisville Isd,8533,Creek Valley Middle,482730008533,No,Yes,2,3,0,0,28,27,0,0,9,3,7,14,5,2,51,49,0,1,3,0
TX,Texas,4827300,Lewisville Isd,8767,Bluebonnet El,482730008767,No,Yes,1,3,0,0,5,6,0,0,0,1,7,2,1,1,14,13,0,0,2,0
