LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUAL_M,TOT_DUAL_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F
CO,Colorado,0805550,Mapleton School District No. 1 In The County Of Adams & St,6808,Preschool On Poze,080555006808,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805580,Mcclave School District No. Re-2,962,Mcclave Elementary School,080558000962,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805580,Mcclave School District No. Re-2,963,Mcclave Undivided High School,080558000963,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0805610,Meeker School District Re1,965,Meeker Elementary School,080561000965,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805610,Meeker School District Re1,966,Barone Middle School,080561000966,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805610,Meeker School District Re1,967,Meeker High School,080561000967,No,Yes,2,1,0,1,0,0,0,0,0,0,40,40,0,0,42,42,0,0,6,4
CO,Colorado,0805640,School District No. Re-4 Buffalo,969,Merino Elementary School,080564000969,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805640,School District No. Re-4 Buffalo,970,Merino Junior Senior High School,080564000970,No,Yes,0,0,0,1,0,0,0,0,0,0,8,14,0,0,8,15,0,0,0,1
CO,Colorado,0805670,Miami-Yoder Joint District No. 60 Of The Counties Of El Pas,971,Miami/Yoder Elementary School,080567000971,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805670,Miami-Yoder Joint District No. 60 Of The Counties Of El Pas,972,Miami-Yoder Middle/High School,080567000972,No,Yes,1,4,0,0,0,0,0,0,0,1,10,13,0,0,11,18,0,0,1,1
CO,Colorado,0805700,Moffat School District No. 2 In The County Of Saguache And,974,Moffat Prek-12 School,080570000974,No,Yes,1,1,0,0,0,0,0,0,0,0,4,6,2,1,7,8,0,0,1,2
CO,Colorado,0805700,Moffat School District No. 2 In The County Of Saguache And,1511,Crestone Charter School,080570001511,No,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CO,Colorado,0805730,Moffat County School District Re: No. 1,977,Craig Middle School,080573000977,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805730,Moffat County School District Re: No. 1,980,Maybell School,080573000980,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805730,Moffat County School District Re: No. 1,981,Moffat County High School,080573000981,No,Yes,4,19,0,2,2,3,0,0,0,0,50,69,1,3,57,96,0,2,1,4
CO,Colorado,0805730,Moffat County School District Re: No. 1,983,Sunset Elementary School,080573000983,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805730,Moffat County School District Re: No. 1,1355,Ridgeview Elementary School,080573001355,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805730,Moffat County School District Re: No. 1,1553,Sandrock Elementary,080573001553,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805730,Moffat County School District Re: No. 1,1659,Early Childhood Center,080573001659,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805760,Monte Vista School District No. C-8,984,Byron Syring Delta Center,080576000984,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805760,Monte Vista School District No. C-8,985,Bill Metz Elementary School,080576000985,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805760,Monte Vista School District No. C-8,986,Monte Vista Middle School,080576000986,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805760,Monte Vista School District No. C-8,1110,Marsh Elementary School,080576001110,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805760,Monte Vista School District No. C-8,1356,Monte Vista Senior High School,080576001356,No,Yes,4,5,0,0,0,0,0,0,0,0,4,5,0,0,8,10,1,0,2,1
CO,Colorado,0805760,Monte Vista School District No. C-8,1560,Monte Vista On-Line Academy,080576001560,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,250,Early Childhood Center,080579000250,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,987,Centennial Middle School,080579000987,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,989,Columbine Middle School,080579000989,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,990,Johnson Elementary School,080579000990,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,992,Montrose High School,080579000992,No,Yes,23,25,0,0,2,4,0,0,0,0,66,39,2,1,93,69,1,1,1,0
CO,Colorado,0805790,Montrose County School District Re-1j,994,Northside Elementary School,080579000994,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,995,Oak Grove Elementary School,080579000995,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,996,Olathe Elementary School,080579000996,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,997,Olathe Middle School,080579000997,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,998,Olathe High School,080579000998,No,Yes,7,23,0,0,0,0,0,0,0,0,13,11,0,1,20,35,2,0,0,0
CO,Colorado,0805790,Montrose County School District Re-1j,999,Pomona Elementary School,080579000999,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,1554,Cottonwood Elementary School,080579001554,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,1852,Vista Charter School,080579001852,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805790,Montrose County School District Re-1j,6499,Peak Virtual Academy,080579006499,No,Yes,0,2,0,0,2,0,0,0,0,0,9,10,0,0,11,12,0,0,1,1
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1002,Lewis-Palmer Middle School,080582001002,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1003,Lewis-Palmer High School,080582001003,No,Yes,3,4,0,0,0,0,0,0,0,0,19,18,1,1,23,23,0,0,4,3
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1004,Lewis-Palmer Elementary School,080582001004,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1371,Bear Creek Elementary School,080582001371,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1397,Palmer Lake Elementary School,080582001397,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1489,Ray E Kilmer Elementary School,080582001489,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1536,Monument Charter Academy Secondary School,080582001536,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,1810,Prairie Winds Elementary School,080582001810,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,6369,Palmer Ridge High School,080582006369,No,Yes,4,3,0,1,1,0,0,0,0,0,25,35,1,2,31,41,1,2,3,2
CO,Colorado,0805820,Lewis-Palmer Consolidated School District No. 38 In The Co,6807,Monument Charter Academy,080582006807,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805850,West End School District No. Re-2,1007,Nucla High School,080585001007,No,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,Colorado,0805850,West End School District No. Re-2,1398,Naturita Elementary School,080585001398,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805850,West End School District No. Re-2,1693,Paradox Valley Charter School,080585001693,No,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CO,Colorado,0805850,West End School District No. Re-2,6727,Nucla Middle School,080585006727,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805880,Norwood School District No. R-2j,1012,Norwood Public Schools,080588001012,No,Yes,0,1,0,0,0,0,0,0,0,0,2,9,0,0,2,10,0,0,0,0
CO,Colorado,0805910,South Routt School District No. Re 3,1013,Soroco Middle School,080591001013,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805910,South Routt School District No. Re 3,1014,Soroco High School,080591001014,No,Yes,0,3,0,0,0,1,0,0,0,0,10,24,0,0,10,28,0,0,0,1
CO,Colorado,0805910,South Routt School District No. Re 3,1015,South Routt Elementary School,080591001015,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805910,South Routt School District No. Re 3,1910,Soroco Preschool At Yampa,080591001910,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805940,Otis School District No. R-3,1016,Otis Elementary School,080594001016,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805940,Otis School District No. R-3,1017,Otis Junior-Senior High School,080594001017,No,Yes,0,1,0,0,0,0,0,0,0,1,8,8,0,1,8,11,0,0,1,0
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1018,Ouray Elementary School,080597001018,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1019,Ouray Senior High School,080597001019,No,Yes,0,0,0,0,0,0,0,0,0,0,5,8,0,1,5,9,0,0,0,0
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1662,Ouray Middle School,080597001662,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806000,Revere School District,1020,Revere Elementary,080600001020,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806000,Revere School District,1021,Revere Junior-Senior High School,080600001021,No,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0,0,0,0
CO,Colorado,0806030,School District No. Re-5 Plateau,1022,Peetz Elementary School,080603001022,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806030,School District No. Re-5 Plateau,1023,Peetz Junior-Senior High School,080603001023,No,Yes,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,0,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1024,Peyton Elementary School,080606001024,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1025,Peyton Senior High School,080606001025,No,Yes,0,3,0,1,1,0,0,0,0,0,25,17,0,0,26,21,0,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1399,Peyton Junior High School,080606001399,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,6692,Peyton Online Academy,080606006692,No,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,6811,Peyton College Academy,080606006811,No,Yes,0,0,0,1,1,0,0,0,0,0,5,6,0,0,6,7,0,0,0,0
CO,Colorado,0806090,Pritchett School District No. Re-3,1026,Pritchett Elementary School,080609001026,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806090,Pritchett School District No. Re-3,1027,Pritchett High School,080609001027,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806090,Pritchett School District No. Re-3,1952,Pritchett Middle School,080609001952,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,261,Heritage Elementary School,080612000261,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1029,Belmont Elementary School,080612001029,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1030,Franklin School Of Innovation,080612001030,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1031,Bessemer Elementary School,080612001031,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1032,Beulah Heights Elementary School,080612001032,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1033,Bradford Elementary School,080612001033,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1034,Carlile Elementary School,080612001034,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1035,Centennial High School,080612001035,No,Yes,9,23,0,0,1,1,0,1,0,1,7,13,2,0,19,39,0,0,0,1
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1037,Central High School,080612001037,No,Yes,22,23,0,0,0,0,0,0,1,1,10,7,1,1,34,32,0,0,3,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1038,Columbian Elementary School,080612001038,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1040,East High School,080612001040,No,Yes,12,18,0,0,0,0,1,0,0,1,3,7,1,1,17,27,0,0,1,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1041,Eva R Baca Elementary School,080612001041,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1046,Goodnight Elementary School,080612001046,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1047,Haaff Elementary School,080612001047,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1048,Highland Park Elementary School,080612001048,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1050,Irving Elementary School,080612001050,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1051,Risley International Academy Of Innovation,080612001051,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1055,Pueblo Academy Of Arts,080612001055,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1057,Minnequa Elementary School,080612001057,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1058,Morton Elementary School,080612001058,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1060,Park View Elementary School,080612001060,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1061,Roncalli Stem Academy,080612001061,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1063,South Park Elementary School,080612001063,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1064,South High School,080612001064,No,Yes,5,21,0,0,0,3,0,0,2,0,1,17,0,0,8,41,0,1,0,1
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1065,Sunset Park Elementary School,080612001065,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1067,W H Heaton Middle School,080612001067,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1106,Pueblo Charter School For The Arts & Sciences,080612001106,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1730,Chavez/Huerta K-12 Preparatory Academy,080612001730,No,Yes,63,69,1,0,1,0,1,0,0,0,13,5,0,1,79,75,8,4,7,4
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6350,Pueblo Youth Service Center,080612006350,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6361,Corwin International Magnet School,080612006361,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6378,Fountain International Magnet School,080612006378,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6529,Northmoor Preschool,080612006529,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6711,Pueblo School For Arts & Sciences At Fulton Height,080612006711,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6713,Paragon Learning Center,080612006713,No,Yes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,6793,Paragon Preschool,080612006793,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,632,The Connect Charter School,080615000632,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1069,Avondale Elementary School,080615001069,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1071,Beulah Elementary School,080615001071,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1072,Beulah Middle School,080615001072,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1074,Craver Middle School,080615001074,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1076,North Mesa Elementary School,080615001076,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1078,Pleasant View Middle School,080615001078,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1079,Pueblo County High School,080615001079,No,Yes,10,31,1,0,0,1,0,0,0,2,28,39,1,1,40,74,0,1,5,4
CO,Colorado,0806150,Pueblo County School District 70,1080,Liberty Point Elementary School,080615001080,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1081,Rye Elementary School,080615001081,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1082,Rye High School,080615001082,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1083,South Mesa Elementary School,080615001083,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1084,Vineland Elementary School,080615001084,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1085,Vineland Middle School,080615001085,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1357,Liberty Point International School,080615001357,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
