LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1482,Dos Rios Elementary School,080441001482,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,172,174,1,0,1,7,1,0,0,0,55,43,7,8,237,232,82,87,3,3,45,18,80,78,0,0,1,7,0,0,0,0,1,2,0,0,82,87,80,78,0,0,1,7,0,0,0,0,1,2,0,0,82,87,30,15,1,0,0,0,0,0,0,0,14,2,0,1,45,18,14,10,1,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1483,S. Christa Mcauliffe Stem Academy,080441001483,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,219,215,1,0,11,14,0,0,1,2,202,157,14,12,448,400,51,46,4,2,63,41,47,43,0,0,4,2,0,0,0,0,0,1,0,0,51,46,47,43,0,0,4,2,0,0,0,0,0,1,0,0,51,46,37,19,0,0,2,1,0,0,1,1,22,20,1,0,63,41,17,8,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,1,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1614,Frontier Charter Academy,080441001614,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,219,198,1,2,16,8,5,1,10,9,549,607,26,17,826,842,38,28,19,14,73,62,33,20,0,0,1,2,1,1,2,3,0,2,1,0,38,28,33,20,0,0,1,1,1,1,1,2,0,2,1,0,37,26,28,21,0,0,0,0,0,0,0,0,45,39,0,2,73,62,9,6,1,2,0,0,0,0,0,0,1,2,16,10,1,0,19,14,0,1
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1615,Union Colony Preparatory School,080441001615,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,85,103,2,1,6,4,1,0,3,3,59,91,5,10,161,212,20,13,9,3,13,10,16,12,0,0,3,0,0,0,1,1,0,0,0,0,20,13,16,12,0,0,3,0,0,0,1,1,0,0,0,0,20,13,5,4,0,0,0,0,0,0,0,0,8,5,0,1,13,10,1,2,1,1,0,0,0,0,0,0,0,0,6,2,2,0,9,3,1,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1696,University Schools,080441001696,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,318,337,0,0,9,8,1,0,3,4,518,497,22,24,871,870,51,47,18,13,68,35,49,47,0,0,2,0,0,0,0,0,0,0,0,0,51,47,49,47,0,0,2,0,0,0,0,0,0,0,0,0,51,47,31,17,0,0,1,0,0,0,2,1,34,17,0,0,68,35,9,8,3,0,0,0,0,0,0,0,1,0,14,13,0,0,18,13,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1788,Northridge High School,080441001788,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,446,445,0,1,10,6,1,1,4,7,152,124,12,8,625,592,129,98,11,7,96,51,127,93,0,0,1,0,0,1,0,2,1,2,0,0,129,98,127,93,0,0,1,0,0,1,0,2,1,1,0,0,129,97,71,39,0,0,3,0,0,0,0,1,21,10,1,1,96,51,33,20,5,3,0,0,0,0,0,0,0,0,4,4,2,0,11,7,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1988,Heiman Elementary School,080441001988,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,197,184,0,2,7,4,0,1,4,8,132,108,7,13,347,320,52,52,2,4,68,32,46,50,0,0,5,1,0,0,0,0,1,1,0,0,52,52,46,50,0,0,5,1,0,0,0,0,1,1,0,0,52,52,37,19,0,0,2,0,0,0,1,1,28,10,0,2,68,32,12,5,1,2,0,0,0,0,0,0,0,0,1,2,0,0,2,4,0,1
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1989,Winograd K-8 Elementary School,080441001989,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,230,191,2,0,1,1,0,0,2,0,100,107,5,4,340,303,82,67,5,6,53,23,78,65,0,0,1,1,0,0,0,0,3,1,0,0,82,67,78,65,0,0,1,1,0,0,0,0,3,1,0,0,82,67,33,17,0,0,0,0,0,0,0,0,20,5,0,1,53,23,16,9,3,0,0,0,0,0,0,0,0,0,2,6,0,0,5,6,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1990,Bella Romero Academy Of Applied Technology,080441001990,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,476,375,2,0,7,3,0,2,40,43,55,43,2,2,582,468,243,164,6,1,77,26,207,130,0,0,6,2,0,0,28,31,2,1,0,0,243,164,207,130,0,0,6,2,0,0,28,31,2,1,0,0,243,164,59,18,0,0,2,1,0,0,4,0,12,7,0,0,77,26,37,9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6461,Jefferson Junior/Senior High,080441006461,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,283,199,2,1,8,1,0,2,9,3,63,28,4,4,369,238,93,62,8,2,74,29,77,57,0,0,8,1,0,1,7,3,1,0,0,0,93,62,77,57,0,0,8,1,0,1,7,3,1,0,0,0,93,62,52,22,0,0,1,0,0,0,2,0,18,7,1,0,74,29,21,12,6,0,0,0,0,0,0,0,0,0,2,1,0,1,8,2,2,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6469,Maplewood Elementary School,080441006469,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,188,181,0,0,22,30,0,0,25,28,46,44,2,4,283,287,151,146,3,0,40,14,109,90,0,0,21,28,0,0,19,23,2,5,0,0,151,146,109,90,0,0,21,28,0,0,19,23,2,5,0,0,151,146,26,8,0,0,0,0,0,0,5,0,9,6,0,0,40,14,20,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6504,West Ridge Academy,080441006504,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,92,101,1,1,1,2,3,2,3,4,118,121,5,3,223,234,13,17,6,6,20,11,13,15,0,0,0,0,0,0,0,2,0,0,0,0,13,17,13,15,0,0,0,0,0,0,0,2,0,0,0,0,13,17,9,3,0,0,0,0,0,0,0,0,10,8,1,0,20,11,4,1,1,1,0,0,0,0,0,0,0,1,5,4,0,0,6,6,0,1
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6552,Union Colony Elementary School,080441006552,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,102,101,0,0,10,10,6,5,13,10,52,66,5,3,188,195,75,65,2,0,16,11,47,43,0,0,10,9,5,4,11,8,2,0,0,1,75,65,47,43,0,0,10,9,5,3,11,8,2,0,0,1,75,64,6,6,0,0,2,0,1,1,0,1,7,3,0,0,16,11,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6638,Salida Del Sol Academy,080441006638,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,309,281,0,1,0,0,0,0,0,0,8,10,0,0,317,292,168,139,2,0,42,26,168,138,0,0,0,0,0,0,0,0,0,1,0,0,168,139,168,138,0,0,0,0,0,0,0,0,0,1,0,0,168,139,41,25,0,0,0,0,0,0,0,0,1,1,0,0,42,26,26,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6657,Early College Academy,080441006657,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,68,105,0,1,1,3,0,0,3,3,50,57,1,6,123,175,7,6,3,0,5,1,6,4,0,0,0,2,0,0,1,0,0,0,0,0,7,6,6,4,0,0,0,2,0,0,1,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,3,1,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6719,Fred Tjardes School Of Innovation,080441006719,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,33,25,0,0,0,0,0,0,0,0,29,35,1,2,63,62,1,4,3,4,10,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,0,0,0,0,0,0,0,0,5,3,0,0,10,7,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,4,1,0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6741,Ecc Aims District 6 Preschool,080441006741,No,26,36,0,0,4,1,0,0,1,2,25,20,3,1,59,60,0,0,25,12,26,36,0,0,4,1,0,0,1,2,25,20,3,1,59,60,0,0,1,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,2,1,0,0,1,0,12,7,1,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CO,Colorado,0804440,School District No. Re-12 In The County Of Weld And State Of,653,Pawnee School Pk-12,080444000653,No,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0,0,0,3,3,0,0,0,0,0,0,0,1,29,24,1,0,33,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,655,Crested Butte Secondary School,080447000655,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,7,0,1,1,1,1,1,0,0,221,195,8,3,240,208,1,0,16,6,24,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,11,1,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,16,6,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,656,Gunnison High School,080447000656,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,41,0,1,0,0,0,0,0,3,131,149,4,4,180,198,16,7,3,5,23,20,15,5,0,0,0,0,0,0,0,0,1,2,0,0,16,7,15,5,0,0,0,0,0,0,0,0,1,2,0,0,16,7,5,2,0,0,0,0,0,0,0,1,18,17,0,0,23,20,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,5,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1507,Marble Charter School,080447001507,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,0,0,0,0,0,0,0,0,23,13,0,1,26,16,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1600,Gunnison Middle School,080447001600,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,48,32,1,0,2,0,0,0,0,2,96,84,5,3,152,121,28,20,4,2,27,5,28,19,0,0,0,0,0,0,0,0,0,1,0,0,28,20,28,19,0,0,0,0,0,0,0,0,0,1,0,0,28,20,13,1,0,0,0,0,0,0,0,0,14,4,0,0,27,5,9,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1689,Lake Preschool,080447001689,No,13,14,0,0,3,1,0,0,0,1,21,17,1,0,38,33,0,0,4,1,13,14,0,0,3,1,0,0,0,1,21,17,1,0,38,33,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1968,Gunnison Elementary School,080447001968,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,56,70,1,1,3,1,0,1,1,3,196,168,11,5,268,249,38,46,5,0,24,3,36,42,1,0,1,1,0,1,0,0,0,2,0,0,38,46,36,42,1,0,1,1,0,1,0,0,0,2,0,0,38,46,7,2,0,0,1,0,0,0,1,0,15,1,0,0,24,3,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,1,0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,6629,Crested Butte Elementary School,080447006629,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,10,0,0,2,1,0,0,0,0,168,144,5,3,187,158,5,2,6,3,9,4,3,1,0,0,2,0,0,0,0,0,0,1,0,0,5,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,8,4,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,6,3,0,0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,661,Hanover Junior-Senior High School,080450000661,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,2,2,0,0,0,0,0,2,6,66,54,2,1,76,63,12,4,2,3,19,14,0,0,0,0,0,0,0,0,0,0,12,4,0,0,12,4,0,0,0,0,0,0,0,0,0,0,12,4,0,0,12,4,1,1,1,0,0,0,0,0,0,3,16,9,1,1,19,14,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,6304,Prairie Heights Elementary School,080450006304,No,0,0,0,0,0,0,0,0,0,0,8,10,0,0,8,10,0,0,0,0,11,16,0,3,0,0,0,1,0,2,43,38,1,3,55,63,1,6,1,1,7,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,7,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,6720,Hanover Online Academy,080450006720,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1,0,0,0,0,0,0,0,1,3,1,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,662,Carmel Middle School,080453000662,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,92,70,1,1,2,3,0,1,30,40,28,22,9,9,162,146,26,24,5,2,42,23,22,21,0,0,1,2,0,0,2,1,1,0,0,0,26,24,22,21,0,0,1,2,0,0,2,1,1,0,0,0,26,24,27,11,0,0,0,0,0,0,9,6,4,6,2,0,42,23,5,4,2,0,0,0,0,0,0,0,1,1,2,1,0,0,5,2,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,663,Centennial Elementary School,080453000663,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,99,92,0,1,2,1,0,0,45,36,29,28,16,18,191,176,38,20,3,0,37,18,35,20,0,0,1,0,0,0,2,0,0,0,0,0,38,20,35,20,0,0,1,0,0,0,1,0,0,0,0,0,37,20,20,9,0,0,0,0,0,0,11,2,4,7,2,0,37,18,9,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,665,Giberson Elementary School,080453000665,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,104,91,1,1,2,0,0,1,24,30,40,40,9,9,180,172,26,21,3,1,34,21,26,21,0,0,0,0,0,0,0,0,0,0,0,0,26,21,26,21,0,0,0,0,0,0,0,0,0,0,0,0,26,21,21,11,0,0,1,0,0,0,4,2,8,8,0,0,34,21,6,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,666,Fox Meadow Middle School,080453000666,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,145,115,4,1,8,2,1,1,46,46,82,68,26,28,312,261,23,20,5,1,71,33,17,18,0,0,2,1,0,0,4,1,0,0,0,0,23,20,17,18,0,0,1,1,0,0,4,1,0,0,0,0,22,20,30,15,3,0,1,0,0,0,13,7,22,8,2,3,71,33,6,4,1,0,0,0,0,0,0,0,0,0,1,1,3,0,5,1,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,667,Harrison High School,080453000667,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,313,257,4,5,13,11,9,5,95,76,114,110,60,36,608,500,58,53,8,5,118,39,47,46,0,0,2,1,2,0,4,3,2,2,1,1,58,53,47,46,0,0,2,1,2,0,4,3,2,2,1,1,58,53,49,14,3,0,1,0,1,1,18,14,32,6,14,4,118,39,15,2,5,0,0,0,0,0,0,0,0,0,3,4,0,1,8,5,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,668,Monterey Elementary School,080453000668,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,89,82,1,3,0,2,0,0,11,16,20,23,11,9,132,135,43,35,3,0,18,7,42,31,0,1,0,0,0,0,0,0,1,1,0,2,43,35,42,31,0,1,0,0,0,0,0,0,1,1,0,2,43,35,13,4,0,1,0,0,0,0,1,0,4,2,0,0,18,7,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,669,Panorama Middle School,080453000669,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,152,138,1,0,8,8,5,1,68,39,51,53,21,17,306,256,47,31,5,3,61,27,43,30,0,0,2,1,0,0,0,0,2,0,0,0,47,31,43,30,0,0,2,1,0,0,0,0,2,0,0,0,47,31,32,15,0,0,1,2,1,0,15,3,12,4,0,3,61,27,14,6,2,0,0,0,0,1,0,0,0,1,2,1,1,0,5,3,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,670,Pikes Peak Elementary School,080453000670,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,97,81,0,3,0,1,3,1,24,25,41,24,18,9,183,144,23,28,1,1,33,9,22,26,0,0,0,1,0,0,0,1,1,0,0,0,23,28,22,26,0,0,0,1,0,0,0,1,1,0,0,0,23,28,12,4,0,1,0,0,1,0,4,1,10,2,6,1,33,9,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,671,Stratmoor Hills Elementary School,080453000671,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,31,0,6,0,1,0,0,19,16,33,28,10,8,107,90,11,12,0,0,36,8,10,10,0,0,0,1,0,0,0,0,1,1,0,0,11,12,10,10,0,0,0,1,0,0,0,0,1,1,0,0,11,12,14,3,0,0,0,0,0,0,3,2,14,3,5,0,36,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,672,Stratton Meadows Elementary School,080453000672,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,66,1,4,5,3,1,1,24,21,38,40,8,12,157,147,21,20,0,0,40,12,17,13,0,0,2,3,0,0,1,1,1,3,0,0,21,20,17,13,0,0,2,1,0,0,1,1,1,3,0,0,21,18,13,2,0,0,1,0,0,0,7,5,15,3,4,2,40,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1314,Bricker Elementary School,080453001314,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,102,120,0,0,1,0,2,0,12,11,22,25,7,7,146,163,45,45,0,1,26,19,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,16,14,0,0,1,0,1,0,1,0,4,4,3,1,26,19,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1369,Oak Creek Elementary School,080453001369,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,48,1,0,2,1,1,0,5,7,44,40,6,12,104,108,17,10,1,0,17,9,17,10,0,0,0,0,0,0,0,0,0,0,0,0,17,10,17,10,0,0,0,0,0,0,0,0,0,0,0,0,17,10,8,4,0,0,0,0,0,0,0,1,8,3,1,1,17,9,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1370,Wildflower Elementary School,080453001370,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,96,86,2,0,4,1,3,4,36,30,52,54,16,16,209,191,26,25,0,1,35,13,24,20,0,0,0,0,0,0,0,0,2,5,0,0,26,25,24,20,0,0,0,0,0,0,0,0,2,5,0,0,26,25,13,5,0,0,0,0,1,0,10,1,9,7,2,0,35,13,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
