LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_NONIDEA_A3,SCH_PSENR_NONIDEA_A4,SCH_PSENR_NONIDEA_A5,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_LEPPROGENR_IDEA_M,SCH_LEPPROGENR_IDEA_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,2035,ODYSSEY ELEMENTARY SCHOOL,080387002035,No,Yes,Yes,Yes,4,3,0,0,0,0,0,0,2,1,5,8,3,0,14,12,0,0,8,3,59,50,3,2,6,4,0,0,17,27,132,116,38,23,255,222,18,11,0,0,36,28,10,8,0,0,4,2,0,0,0,0,4,1,0,0,18,11,10,7,0,0,4,2,0,0,0,0,4,1,0,0,18,10,2,1,12,3,0,1,1,0,0,0,5,4,14,19,4,1,36,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6386,IMAGINE CLASSICAL ACADEMY,080387006386,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,85,78,2,3,8,8,3,2,14,10,215,257,31,30,358,388,17,12,1,1,27,13,11,6,0,0,1,2,0,0,0,0,5,3,0,1,17,12,11,6,0,0,1,2,0,0,0,0,5,3,0,1,17,12,1,0,5,3,3,0,0,0,0,0,1,1,15,9,3,0,27,13,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6393,GOAL ACADEMY,080387006393,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,850,1164,26,32,5,7,8,8,46,67,699,758,62,81,1696,2117,163,290,29,29,197,162,159,282,0,0,0,1,0,1,1,0,3,6,0,0,163,290,159,282,0,0,0,1,0,1,1,0,3,6,0,0,163,290,8,10,77,88,2,0,0,0,0,0,10,7,101,60,7,7,197,162,8,10,11,9,0,0,0,0,0,0,1,1,15,18,2,1,29,29,1,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6403,PATRIOT HIGH SCHOOL,080387006403,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,4,1,0,0,0,0,0,2,2,47,19,7,2,77,27,3,0,4,2,19,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,14,2,3,1,19,5,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,4,2,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6408,VISTA RIDGE HIGH SCHOOL,080387006408,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,184,176,8,3,31,23,3,8,75,58,456,426,66,66,823,760,30,15,12,5,66,42,24,11,1,0,3,3,0,0,0,0,1,1,1,0,30,15,24,11,1,0,3,3,0,0,0,0,1,1,1,0,30,15,7,3,19,7,1,0,0,1,0,0,5,4,38,26,3,4,66,42,7,3,0,2,0,0,0,0,0,0,0,1,10,1,2,1,12,5,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6462,SPRINGS STUDIO FOR ACADEMIC EXCELLENCE,080387006462,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,32,0,2,2,3,2,1,9,4,201,186,13,16,258,244,0,0,6,9,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,27,10,2,0,36,12,0,0,0,1,0,0,1,0,0,0,0,0,5,5,0,3,6,9,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6693,POWER TECHNICAL EARLY COLLEGE,080387006693,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,47,13,0,1,2,1,0,1,9,0,129,22,12,3,199,41,6,1,18,1,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,3,0,0,0,0,0,0,0,1,0,13,1,1,0,18,1,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6694,PIKES PEAK EARLY COLLEGE,080387006694,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,10,1,2,0,2,0,2,1,3,34,55,1,3,43,77,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
CO,COLORADO,0803870,Falcon School District No. 49 in the county of El Paso and,6725,ALLIES,080387006725,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,6,1,1,0,0,0,1,0,3,25,33,6,4,36,48,0,2,0,0,12,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,7,2,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803930,School District No. Re-3 Frenchman,511,FLEMING ELEMENTARY SCHOOL,080393000511,No,Yes,Yes,Yes,0,1,0,0,0,0,0,0,0,0,10,10,0,0,10,11,0,0,4,2,2,5,0,0,0,0,0,0,0,0,64,51,1,0,67,56,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803930,School District No. Re-3 Frenchman,512,FLEMING HIGH SCHOOL,080393000512,No,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,10,11,0,0,10,11,0,0,3,3,6,3,0,0,0,0,0,0,0,0,34,26,0,0,40,29,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803960,Fremont Re-2,514,FLORENCE HIGH SCHOOL,080396000514,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,39,27,0,0,0,1,1,0,1,2,130,136,5,4,176,170,1,3,2,2,33,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,7,3,0,0,0,0,0,0,0,0,25,13,1,0,33,16,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
CO,COLORADO,0803960,Fremont Re-2,515,FREMONT ELEMENTARY SCHOOL,080396000515,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,33,48,2,0,0,1,0,0,0,4,169,165,4,8,208,226,0,3,3,1,53,24,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,7,4,1,0,0,0,0,0,0,1,43,18,2,1,53,24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,0,0
CO,COLORADO,0803960,Fremont Re-2,516,PENROSE ELEMENTARY SCHOOL,080396000516,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,14,1,0,0,0,0,0,1,1,108,104,4,4,135,123,2,2,3,0,27,16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,5,4,0,0,0,0,0,0,0,0,22,12,0,0,27,16,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
CO,COLORADO,0803960,Fremont Re-2,1595,FREMONT MIDDLE SCHOOL,080396001595,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22,24,0,0,2,1,1,0,1,0,129,118,4,7,159,150,4,0,4,0,24,19,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,21,14,0,2,24,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
CO,COLORADO,0803990,Poudre School District R-1,147,KRUSE ELEMENTARY SCHOOL,080399000147,No,Yes,Yes,Yes,4,4,0,0,0,0,0,0,0,0,13,7,1,1,18,12,0,0,7,3,57,42,0,2,8,6,0,0,5,4,206,169,10,9,286,232,17,14,12,2,24,15,11,12,0,0,4,2,0,0,0,0,2,0,0,0,17,14,11,12,0,0,4,2,0,0,0,0,2,0,0,0,17,14,2,1,6,2,0,0,0,0,0,0,0,0,17,12,1,1,24,15,2,1,0,0,0,0,0,0,0,0,0,0,9,2,3,0,12,2,0,0
CO,COLORADO,0803990,Poudre School District R-1,165,MCGRAW ELEMENTARY SCHOOL,080399000165,No,Yes,Yes,Yes,3,3,1,0,0,1,0,0,0,0,4,13,1,0,9,17,0,0,2,9,27,26,1,0,4,9,2,0,2,1,184,171,9,9,229,216,9,9,6,7,22,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0,6,0,1,0,0,1,0,0,0,0,14,17,1,0,22,18,2,0,2,1,0,0,0,0,0,0,0,0,4,6,0,0,6,7,1,0
CO,COLORADO,0803990,Poudre School District R-1,517,CENTENNIAL HIGH SCHOOL,080399000517,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,13,1,2,0,1,0,0,2,0,46,48,3,2,67,66,0,0,2,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,7,4,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0
CO,COLORADO,0803990,Poudre School District R-1,519,BAUDER ELEMENTARY SCHOOL,080399000519,No,Yes,Yes,Yes,8,13,2,0,0,0,0,0,0,1,31,17,1,1,42,32,0,0,17,6,63,77,10,0,3,1,1,1,6,8,227,165,6,7,316,259,23,30,8,0,52,21,9,11,0,0,1,0,1,2,0,1,12,16,0,0,23,30,8,11,0,0,1,0,1,1,0,1,12,16,0,0,22,29,4,0,11,6,4,0,0,0,0,0,0,0,34,14,3,1,52,21,4,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0
CO,COLORADO,0803990,Poudre School District R-1,520,BEATTIE ELEMENTARY SCHOOL,080399000520,No,Yes,Yes,Yes,13,10,0,0,1,1,0,0,1,1,26,15,1,4,42,31,0,0,17,4,47,37,1,2,3,4,0,1,5,1,115,114,10,9,181,168,7,3,4,1,31,10,5,2,0,0,2,0,0,0,0,0,0,1,0,0,7,3,5,1,0,0,2,0,0,0,0,0,0,1,0,0,7,2,1,0,11,4,0,0,0,0,0,0,0,0,20,5,0,1,31,10,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0
CO,COLORADO,0803990,Poudre School District R-1,521,BENNETT ELEMENTARY SCHOOL,080399000521,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,34,27,1,1,6,11,0,0,0,2,202,176,11,14,254,231,8,9,5,2,29,9,3,4,0,0,4,4,0,0,0,0,1,1,0,0,8,9,2,4,0,0,4,4,0,0,0,0,1,1,0,0,7,9,1,1,8,2,0,0,0,0,0,0,0,1,18,6,3,0,29,9,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,1,5,2,0,0
CO,COLORADO,0803990,Poudre School District R-1,522,BLEVINS MIDDLE SCHOOL,080399000522,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,71,74,1,3,5,7,1,0,8,6,252,204,10,10,348,304,11,13,27,9,33,30,7,8,0,0,3,3,0,0,0,0,1,2,0,0,11,13,7,8,0,0,3,2,0,0,0,0,1,2,0,0,11,12,2,3,10,7,0,1,0,1,0,0,1,1,22,19,0,1,33,30,2,3,7,2,0,0,0,1,0,0,2,0,18,6,0,0,27,9,0,0
CO,COLORADO,0803990,Poudre School District R-1,523,BOLTZ MIDDLE SCHOOL,080399000523,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,78,64,1,2,1,1,1,0,5,7,204,205,14,8,304,287,14,13,19,21,42,26,14,13,0,0,0,0,0,0,0,0,0,0,0,0,14,13,14,13,0,0,0,0,0,0,0,0,0,0,0,0,14,13,3,3,11,11,0,0,0,0,1,0,0,0,28,12,2,3,42,26,3,3,1,5,0,0,0,0,0,0,1,0,16,16,1,0,19,21,0,1
CO,COLORADO,0803990,Poudre School District R-1,524,CACHE LA POUDRE MIDDLE SCHOOL,080399000524,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,21,2,1,1,2,0,0,0,0,141,125,9,5,169,154,1,2,14,3,19,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,5,0,0,0,0,0,0,0,0,15,12,1,1,19,18,0,1,2,0,0,0,0,0,0,0,0,0,11,3,1,0,14,3,0,0
CO,COLORADO,0803990,Poudre School District R-1,525,CACHE LA POUDRE ELEMENTARY SCHOOL,080399000525,No,Yes,Yes,Yes,2,4,0,0,0,0,1,1,0,0,12,9,2,0,17,14,0,0,2,3,27,24,1,0,0,2,1,1,3,0,149,130,3,5,184,162,5,8,5,1,29,16,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,4,2,0,0,0,1,1,0,1,0,23,12,0,1,29,16,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,5,1,0,0
CO,COLORADO,0803990,Poudre School District R-1,526,DUNN ELEMENTARY SCHOOL,080399000526,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,9,0,0,25,22,0,0,4,5,153,164,14,6,207,206,26,37,5,2,4,4,3,1,0,0,17,18,0,0,2,3,3,15,1,0,26,37,3,1,0,0,17,18,0,0,2,3,3,15,1,0,26,37,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,5,2,1,0
CO,COLORADO,0803990,Poudre School District R-1,527,EYESTONE ELEMENTARY SCHOOL,080399000527,No,Yes,Yes,Yes,3,3,0,0,0,0,0,0,0,0,12,13,0,0,15,16,0,0,10,3,50,60,1,0,1,0,0,0,1,3,243,244,6,6,302,313,17,16,4,4,41,15,15,16,0,0,0,0,0,0,0,0,1,0,1,0,17,16,15,16,0,0,0,0,0,0,0,0,1,0,1,0,17,16,4,2,11,4,0,0,0,0,0,0,1,0,28,11,1,0,41,15,4,2,0,1,0,0,0,0,0,0,0,0,4,3,0,0,4,4,0,1
CO,COLORADO,0803990,Poudre School District R-1,528,FORT COLLINS HIGH SCHOOL,080399000528,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,184,205,8,5,36,33,1,0,24,19,621,583,36,40,910,885,31,27,55,44,90,49,28,25,1,0,2,2,0,0,0,0,0,0,0,0,31,27,28,25,1,0,2,2,0,0,0,0,0,0,0,0,31,27,7,3,30,21,1,0,2,1,0,0,0,1,54,23,3,3,90,49,7,3,4,3,1,0,2,2,0,0,3,2,42,36,3,1,55,44,0,0
CO,COLORADO,0803990,Poudre School District R-1,533,IRISH ELEMENTARY SCHOOL,080399000533,No,Yes,Yes,Yes,26,18,1,0,0,0,0,1,1,0,11,4,0,0,39,23,0,0,7,4,128,122,1,0,0,0,1,1,2,0,65,54,8,3,205,180,70,49,1,0,35,17,69,49,0,0,0,0,0,0,0,0,1,0,0,0,70,49,69,49,0,0,0,0,0,0,0,0,1,0,0,0,70,49,15,8,25,12,1,0,0,0,0,0,1,0,8,5,0,0,35,17,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CO,COLORADO,0803990,Poudre School District R-1,536,LINCOLN MIDDLE SCHOOL,080399000536,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,145,129,4,5,2,3,0,0,8,4,131,123,7,7,297,271,43,30,22,12,47,31,39,27,0,0,1,1,0,0,2,1,1,1,0,0,43,30,39,27,0,0,1,2,0,0,2,1,2,1,0,0,44,31,6,5,22,19,0,1,0,1,0,0,2,0,20,9,3,1,47,31,6,5,13,3,0,0,0,0,0,0,1,0,7,9,1,0,22,12,3,0
CO,COLORADO,0803990,Poudre School District R-1,537,LIVERMORE ELEMENTARY SCHOOL,080399000537,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,1,0,0,0,0,0,0,0,14,14,1,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
CO,COLORADO,0803990,Poudre School District R-1,539,O'DEA ELEMENTARY SCHOOL,080399000539,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,45,3,0,10,11,0,0,4,7,164,167,2,7,228,237,21,18,8,5,38,25,11,9,1,0,7,7,0,0,0,0,2,2,0,0,21,18,11,9,1,0,7,7,0,0,0,0,2,2,0,0,21,18,4,4,12,5,0,0,0,2,0,0,2,0,24,18,0,0,38,25,4,4,0,0,0,0,0,0,0,0,0,0,8,4,0,1,8,5,0,0
CO,COLORADO,0803990,Poudre School District R-1,541,POUDRE HIGH SCHOOL,080399000541,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,237,237,8,5,16,25,0,2,10,8,606,629,18,20,895,926,39,46,46,41,110,56,35,40,0,0,2,1,0,1,1,1,1,3,0,0,39,46,35,40,0,0,2,1,0,1,1,2,1,1,0,0,39,45,5,3,44,19,1,1,0,1,0,0,1,0,64,34,0,1,110,56,5,3,5,5,1,0,0,0,0,0,2,0,38,34,0,2,46,41,2,0
CO,COLORADO,0803990,Poudre School District R-1,542,PUTNAM ELEMENTARY SCHOOL,080399000542,No,Yes,Yes,Yes,18,10,0,1,0,0,0,0,1,2,9,11,1,2,29,26,0,0,10,4,110,94,2,4,2,1,0,0,3,4,56,64,6,7,179,174,45,43,3,1,40,23,42,37,0,0,2,1,0,0,0,1,1,4,0,0,45,43,42,37,0,0,2,1,0,0,0,1,1,4,0,0,45,43,13,4,24,13,0,0,0,0,0,0,0,0,15,10,1,0,40,23,13,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0
CO,COLORADO,0803990,Poudre School District R-1,543,RED FEATHER LAKES ELEMENTARY SCHOOL,080399000543,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,1,1,0,0,0,0,0,0,14,22,0,0,15,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803990,Poudre School District R-1,544,RIFFENBURGH ELEMENTARY SCHOOL,080399000544,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,37,1,2,8,9,0,0,4,5,219,172,22,18,299,243,17,8,9,5,23,17,9,4,1,0,5,1,0,0,0,1,2,1,0,1,17,8,9,4,1,0,5,3,0,0,0,1,2,1,0,1,17,10,3,1,4,6,0,0,0,0,0,0,3,0,13,8,3,3,23,17,3,1,1,0,0,0,0,0,0,0,0,1,8,4,0,0,9,5,0,1
CO,COLORADO,0803990,Poudre School District R-1,545,ROCKY MOUNTAIN HIGH SCHOOL,080399000545,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,171,130,2,5,20,35,8,2,13,9,799,759,47,33,1060,973,13,10,63,41,118,79,6,9,0,0,3,0,1,0,0,0,3,0,0,1,13,10,6,9,0,0,3,0,1,0,0,0,3,0,0,1,13,10,3,1,31,16,2,0,1,2,0,0,3,0,78,58,3,3,118,79,3,1,8,8,0,0,2,2,0,0,2,0,50,29,1,2,63,41,0,1
CO,COLORADO,0803990,Poudre School District R-1,546,STOVE PRAIRIE ELEMENTARY SCHOOL,080399000546,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1,0,0,0,0,0,0,0,0,16,18,0,1,16,20,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803990,Poudre School District R-1,547,TAVELLI ELEMENTARY SCHOOL,080399000547,No,Yes,Yes,Yes,2,4,0,0,0,1,0,0,0,0,12,7,0,1,14,13,0,0,2,2,62,59,4,4,5,1,1,1,3,5,246,204,10,11,331,285,17,9,6,2,31,18,10,9,0,0,5,0,0,0,0,0,2,0,0,0,17,9,10,9,0,0,5,0,0,0,0,0,2,0,0,0,17,9,3,2,8,9,0,0,1,0,0,0,1,1,20,6,1,2,31,18,3,2,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,2,0,0
CO,COLORADO,0803990,Poudre School District R-1,548,TIMNATH ELEMENTARY SCHOOL,080399000548,No,Yes,Yes,Yes,8,6,0,0,1,0,0,0,0,0,6,9,0,0,15,15,0,0,5,3,54,51,1,2,4,2,0,0,0,1,126,123,3,7,188,186,30,22,5,1,27,11,28,20,0,0,1,0,0,0,0,0,1,2,0,0,30,22,28,20,0,0,1,0,0,0,0,0,1,2,0,0,30,22,6,4,10,4,0,0,0,0,0,0,0,0,17,7,0,0,27,11,6,4,1,0,0,0,0,0,0,0,0,0,4,1,0,0,5,1,1,0
