School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2022-2023,43,Henrico County,590,Chamberlayne Elementary,             318,,             318
2022-2023,43,Henrico County,530,Charles M. Johnson Elementary,             392,,             392
2022-2023,43,Henrico County,93,Colonial Trail Elementary,             666,,             666
2022-2023,43,Henrico County,400,Crestview Elementary,             352,,             352
2022-2023,43,Henrico County,82,David A. Kaechele Elementary ,             493,,             493
2022-2023,43,Henrico County,160,Deep Run High,"           2,027",,"           2,027"
2022-2023,43,Henrico County,410,Douglas S. Freeman High,"           1,860",,"           1,860"
2022-2023,43,Henrico County,700,Dumbarton Elementary,             598,,             598
2022-2023,43,Henrico County,300,Echo Lake Elementary,             528,,             528
2022-2023,43,Henrico County,680,Elizabeth Holladay Elementary,             796,,             796
2022-2023,43,Henrico County,92,Elko Middle,             730,,             730
2022-2023,43,Henrico County,200,Fair Oaks Elementary,             379,,             379
2022-2023,43,Henrico County,510,Fairfield Middle,             987,,             987
2022-2023,43,Henrico County,150,Gayton Elementary,             544,,             544
2022-2023,43,Henrico County,470,George F. Baker Elementary,             410,,             410
2022-2023,43,Henrico County,390,George H. Moody Middle,"           1,072",,"           1,072"
2022-2023,43,Henrico County,20,Glen Allen Elementary,             582,,             582
2022-2023,43,Henrico County,96,Glen Allen High,"           2,006",,"           2,006"
2022-2023,43,Henrico County,380,Glen Lea Elementary,             432,,             432
2022-2023,43,Henrico County,260,Greenwood Elementary ,             600,,             600
2022-2023,43,Henrico County,420,Harold Macon Ratcliffe Elementary,             428,,             428
2022-2023,43,Henrico County,94,Harvie Elementary,             495,,             495
2022-2023,43,Henrico County,610,Henrico High,"           1,348",,"           1,348"
2022-2023,43,Henrico County,83,Henrico Virtual Academy,             795,,             795
2022-2023,43,Henrico County,330,Henry D. Ward Elementary,             470,,             470
2022-2023,43,Henrico County,670,Hermitage High,"           1,717",,"           1,717"
2022-2023,43,Henrico County,640,Highland Springs Elementary,             532,,             532
2022-2023,43,Henrico County,190,Highland Springs High,"           2,089",,"           2,089"
2022-2023,43,Henrico County,95,Holman Middle ,             850,,             850
2022-2023,43,Henrico County,100,Hungary Creek Middle ,             829,,             829
2022-2023,43,Henrico County,620,Jackson Davis Elementary,             518,,             518
2022-2023,43,Henrico County,660,Jacob L. Adams Elementary,             464,,             464
2022-2023,43,Henrico County,600,John Randolph Tucker High,"           1,916",,"           1,916"
2022-2023,43,Henrico County,130,John Rolfe Middle,             764,,             764
2022-2023,43,Henrico County,250,L. Douglas Wilder Middle,             761,,             761
2022-2023,43,Henrico County,430,Laburnum Elementary,             456,,             456
2022-2023,43,Henrico County,370,Lakeside Elementary,             438,,             438
2022-2023,43,Henrico County,50,Longdale Elementary,             474,,             474
2022-2023,43,Henrico County,490,Maude Trevvett Elementary,             537,,             537
2022-2023,43,Henrico County,540,Maybeury Elementary,             653,,             653
2022-2023,43,Henrico County,140,Mills E. Godwin High,"           1,773",,"           1,773"
2022-2023,43,Henrico County,210,Montrose Elementary,             311,,             311
2022-2023,43,Henrico County,270,Nuckols Farm Elementary,             590,,             590
2022-2023,43,Henrico County,440,Pemberton Elementary,             354,,             354
2022-2023,43,Henrico County,570,Pinchbeck Elementary,             522,,             522
2022-2023,43,Henrico County,280,Pocahontas Middle,             825,,             825
2022-2023,43,Henrico County,690,Quioccasin Middle,"           1,040",,"           1,040"
2022-2023,43,Henrico County,630,R.C. Longan Elementary,             459,,             459
2022-2023,43,Henrico County,90,Ridge Elementary,             466,,             466
2022-2023,43,Henrico County,240,Rivers Edge Elementary,             748,,             748
2022-2023,43,Henrico County,650,Ruby F. Carver Elementary,             456,,             456
2022-2023,43,Henrico County,220,Sandston Elementary,             188,,             188
2022-2023,43,Henrico County,550,Seven Pines Elementary,             376,,             376
2022-2023,43,Henrico County,710,Shady Grove Elementary,             591,,             591
2022-2023,43,Henrico County,60,Short Pump Elementary,             558,,             558
2022-2023,43,Henrico County,80,Short Pump Middle,"           1,112",,"           1,112"
2022-2023,43,Henrico County,480,Skipwith Elementary,             508,,             508
2022-2023,43,Henrico County,230,Springfield Park Elementary,             632,,             632
2022-2023,43,Henrico County,10,Three Chopt Elementary,             296,,             296
2022-2023,43,Henrico County,360,Tuckahoe Elementary,             650,,             650
2022-2023,43,Henrico County,520,Tuckahoe Middle,"           1,003",,"           1,003"
2022-2023,43,Henrico County,310,Twin Hickory Elementary,             547,,             547
2022-2023,43,Henrico County,290,Varina Elementary,             263,,             263
2022-2023,43,Henrico County,580,Varina High,"           1,405",,"           1,405"
2022-2023,44,Henry County,361,Axton Elementary,             364,,             364
2022-2023,44,Henry County,10,Bassett High,"           1,107",,"           1,107"
2022-2023,44,Henry County,590,Campbell Court Elementary,             269,,             269
2022-2023,44,Henry County,530,Drewry Mason Elementary,             404,,             404
2022-2023,44,Henry County,620,Fieldale-Collinsville Middle ,             805,,             805
2022-2023,44,Henry County,480,G.W. Carver Elementary ,             461,,             461
2022-2023,44,Henry County,670,Laurel Park Middle ,             786,,             786
2022-2023,44,Henry County,20,Magna Vista High,"           1,104",,"           1,104"
2022-2023,44,Henry County,661,Meadow View Elementary,             674,,             674
2022-2023,44,Henry County,872,Mount Olivet Elementary ,             280,,             280
2022-2023,44,Henry County,740,Rich Acres Elementary,             251,,             251
2022-2023,44,Henry County,220,Sanville Elementary,             238,,             238
2022-2023,44,Henry County,760,Stanleytown Elementary,             267,,             267
2022-2023,45,Highland County,110,Highland Elementary,              97,,              97
2022-2023,45,Highland County,220,Highland High,             103,,             103
2022-2023,114,Hopewell City,110,Carter G. Woodson Middle,             826,,             826
2022-2023,114,Hopewell City,40,Dupont Elementary,             632,               1,             633
2022-2023,114,Hopewell City,140,Harry E. James Elementary,             481,,             481
2022-2023,114,Hopewell City,120,Hopewell High,"           1,136",,"           1,136"
2022-2023,114,Hopewell City,70,Patrick Copeland Elementary,             600,,             600
2022-2023,114,Hopewell City,151,Woodlawn Pre-School Learning Center,             309,,             309
2022-2023,46,Isle of Wight County,421,Carrollton Elementary,             662,,             662
2022-2023,46,Isle of Wight County,280,Carrsville Elementary,             252,,             252
2022-2023,46,Isle of Wight County,422,Georgie D. Tyler Middle,             375,,             375
2022-2023,46,Isle of Wight County,320,Hardy Elementary,             526,,             526
2022-2023,46,Isle of Wight County,40,Smithfield High,"           1,347",               1,"           1,348"
2022-2023,46,Isle of Wight County,50,Smithfield Middle,             609,               1,             610
2022-2023,46,Isle of Wight County,424,Westside Elementary,             729,,             729
2022-2023,46,Isle of Wight County,240,Windsor Elementary,             600,,             600
2022-2023,46,Isle of Wight County,250,Windsor High,             527,,             527
2022-2023,48,King George County,100,King George Elementary,             744,,             744
2022-2023,48,King George County,120,King George High,"           1,489",,"           1,489"
2022-2023,48,King George County,10,King George Middle,"           1,001",,"           1,001"
2022-2023,48,King George County,50,Potomac Elementary,             533,,             533
2022-2023,48,King George County,221,Sealston Elementary ,             754,,             754
2022-2023,50,King William County,180,Acquinton Elementary,             432,,             432
2022-2023,50,King William County,190,Cool Spring Primary,             506,,             506
2022-2023,50,King William County,160,Hamilton Holmes Middle,             450,,             450
2022-2023,50,King William County,130,King William High,             696,,             696
2022-2023,49,King and Queen County,280,Central High,             273,,             273
2022-2023,49,King and Queen County,200,King & Queen Elementary,             274,,             274
2022-2023,49,King and Queen County,290,Lawson-Marriott Elementary,             311,,             311
2022-2023,51,Lancaster County,310,Lancaster Early Childhood Education Center,              83,,              83
2022-2023,51,Lancaster County,10,Lancaster High,             403,,             403
2022-2023,51,Lancaster County,110,Lancaster Middle,             237,,             237
2022-2023,51,Lancaster County,210,Lancaster Primary,             316,,             316
2022-2023,52,Lee County,160,Dryden Elementary,             273,,             273
2022-2023,52,Lee County,330,Elk Knob Elementary,             283,,             283
2022-2023,52,Lee County,820,Elydale Middle,             139,,             139
2022-2023,52,Lee County,630,Flatwoods Elementary,             302,,             302
2022-2023,52,Lee County,470,Jonesville Middle,             248,,             248
2022-2023,52,Lee County,300,Lee High,             781,,             781
2022-2023,52,Lee County,290,Pennington Middle,             274,,             274
2022-2023,52,Lee County,670,Rose Hill Elementary,             251,,             251
2022-2023,52,Lee County,200,St. Charles Elementary,             120,,             120
2022-2023,52,Lee County,880,Thomas Walker High,             278,,             278
2022-2023,137,Lexington City,1390,Harrington Waddell Elementary,             324,,             324
2022-2023,137,Lexington City,1440,Lylburn Downing Middle,             162,,             162
2022-2023,137,Lexington City,22,Rockbridge County High,               1,,               1
2022-2023,53,Loudoun County,510,Aldie Elementary,             111,,             111
2022-2023,53,Loudoun County,150,Algonkian Elementary,             463,,             463
2022-2023,53,Loudoun County,610,Arcola Elementary,             811,,             811
2022-2023,53,Loudoun County,170,Ashburn Elementary,             523,,             523
2022-2023,53,Loudoun County,220,Ball's Bluff Elementary,             465,,             465
2022-2023,53,Loudoun County,650,Banneker Elementary,             172,,             172
2022-2023,53,Loudoun County,940,Belmont Ridge Middle,"           1,068",               2,"           1,070"
2022-2023,53,Loudoun County,300,Belmont Station Elementary ,             711,,             711
2022-2023,53,Loudoun County,790,Blue Ridge Middle,             802,,             802
2022-2023,53,Loudoun County,1120,Brambleton Middle,"           1,622",               1,"           1,623"
2022-2023,53,Loudoun County,420,Briar Woods High ,"           1,759",,"           1,759"
2022-2023,53,Loudoun County,740,Broad Run High,"           1,587",               2,"           1,589"
2022-2023,53,Loudoun County,450,Buffalo Trail Elementary,             815,,             815
2022-2023,53,Loudoun County,460,Cardinal Ridge Elementary ,             871,,             871
2022-2023,53,Loudoun County,710,Catoctin Elementary,             601,,             601
2022-2023,53,Loudoun County,840,Cedar Lane Elementary,             730,,             730
2022-2023,53,Loudoun County,160,Cool Spring Elementary,             613,,             613
2022-2023,53,Loudoun County,890,Countryside Elementary,             636,,             636
2022-2023,53,Loudoun County,540,Creighton's Corner Elementary,             875,,             875
2022-2023,53,Loudoun County,1000,Discovery Elementary,             710,,             710
2022-2023,53,Loudoun County,31,Dominion High,"           1,509",,"           1,509"
2022-2023,53,Loudoun County,470,Dominion Trail Elementary,             587,,             587
2022-2023,53,Loudoun County,880,Eagle Ridge Middle,"           1,206",,"           1,206"
2022-2023,53,Loudoun County,1151,Elaine E. Thompson Elementary,             880,,             880
2022-2023,53,Loudoun County,730,Emerick Elementary,             408,,             408
2022-2023,53,Loudoun County,190,Evergreen Mill Elementary,             606,,             606
2022-2023,53,Loudoun County,210,Farmwell Station Middle,"           1,024",               2,"           1,026"
2022-2023,53,Loudoun County,970,Forest Grove Elementary,             533,,             533
2022-2023,53,Loudoun County,91,Frances Hazel Reid Elementary,             608,,             608
2022-2023,53,Loudoun County,530,Frederick Douglass Elementary,             549,              32,             581
2022-2023,53,Loudoun County,120,Freedom High ,"           2,002",,"           2,002"
2022-2023,53,Loudoun County,371,Goshen Post Elementary,             950,,             950
2022-2023,53,Loudoun County,720,Guilford Elementary,             541,,             541
2022-2023,53,Loudoun County,230,Hamilton Elementary,             164,,             164
2022-2023,53,Loudoun County,921,Harmony Middle,"           1,084",               2,"           1,086"
2022-2023,53,Loudoun County,520,Harper Park Middle,             844,               2,             846
2022-2023,53,Loudoun County,900,Heritage High,"           1,434",              34,"           1,468"
2022-2023,53,Loudoun County,111,Hillsboro Charter Academy,             143,,             143
2022-2023,53,Loudoun County,400,Hillside Elementary,             627,,             627
2022-2023,53,Loudoun County,820,Horizon Elementary,             487,,             487
2022-2023,53,Loudoun County,1131,Hovatter Elementary,             933,,             933
2022-2023,53,Loudoun County,960,Hutchison Farm Elementary,             668,              58,             726
2022-2023,53,Loudoun County,1110,Independence High,"           2,017",               4,"           2,021"
2022-2023,53,Loudoun County,20,J. Lupton Simpson Middle,             974,,             974
2022-2023,53,Loudoun County,580,J. Michael Lunsford Middle,"           1,328",,"           1,328"
2022-2023,53,Loudoun County,370,John Champe High,"           1,599",               1,"           1,600"
2022-2023,53,Loudoun County,950,John W. Tolbert Jr. Elementary ,             626,,             626
2022-2023,53,Loudoun County,600,Kenneth W.Culbert Elementary,             430,,             430
2022-2023,53,Loudoun County,80,Leesburg Elementary,             428,,             428
2022-2023,53,Loudoun County,430,Legacy Elementary ,             706,,             706
2022-2023,53,Loudoun County,560,Liberty Elementary,             866,,             866
2022-2023,53,Loudoun County,1130,Lightridge High,"           1,771",,"           1,771"
2022-2023,53,Loudoun County,290,Lincoln Elementary,              95,,              95
2022-2023,53,Loudoun County,860,Little River Elementary,             710,,             710
2022-2023,53,Loudoun County,660,Loudoun County High,"           1,535",               2,"           1,537"
2022-2023,53,Loudoun County,680,Loudoun Valley High,"           1,183",               2,"           1,185"
2022-2023,53,Loudoun County,780,Lovettsville Elementary,             526,,             526
2022-2023,53,Loudoun County,500,Lowes Island Elementary,             513,,             513
2022-2023,53,Loudoun County,130,Lucketts Elementary,             270,,             270
2022-2023,53,Loudoun County,1030,Madison's Trust Elementary,             945,,             945
2022-2023,53,Loudoun County,70,Meadowland Elementary,             404,              50,             454
2022-2023,53,Loudoun County,320,Mercer Middle ,"           1,380",,"           1,380"
2022-2023,53,Loudoun County,1200,Middleburg Community Charter,             143,,             143
2022-2023,53,Loudoun County,910,Mill Run Elementary,             677,,             677
2022-2023,53,Loudoun County,380,Moorefield Station Elementary,             890,,             890
2022-2023,53,Loudoun County,980,Mountain View Elementary,             686,,             686
2022-2023,53,Loudoun County,270,Newton-Lee Elementary ,             565,              65,             630
2022-2023,53,Loudoun County,60,Park View High,"           1,457",,"           1,457"
2022-2023,53,Loudoun County,340,Pinebrook Elementary,             914,,             914
2022-2023,53,Loudoun County,140,Potomac Falls High,"           1,607",               1,"           1,608"
2022-2023,53,Loudoun County,250,Potowmack Elementary,             530,,             530
2022-2023,53,Loudoun County,930,River Bend Middle,"           1,161",,"           1,161"
2022-2023,53,Loudoun County,1050,Riverside High,"           1,803",               2,"           1,805"
2022-2023,53,Loudoun County,1060,Rock Ridge High,"           1,452",               1,"           1,453"
2022-2023,53,Loudoun County,40,Rolling Ridge Elementary,             502,              63,             565
2022-2023,53,Loudoun County,550,Rosa Lee Carter Elementary,             849,,             849
2022-2023,53,Loudoun County,180,Round Hill Elementary,             586,,             586
2022-2023,53,Loudoun County,240,Sanders Corner Elementary,             432,,             432
2022-2023,53,Loudoun County,870,Seldens Landing Elementary,             556,,             556
2022-2023,53,Loudoun County,30,Seneca Ridge Middle,             915,               1,             916
2022-2023,53,Loudoun County,90,Smart's Mill Middle ,             874,,             874
2022-2023,53,Loudoun County,690,Sterling Elementary,             432,,             432
2022-2023,53,Loudoun County,760,Sterling Middle,"           1,038",               2,"           1,040"
2022-2023,53,Loudoun County,350,Steuart W. Weller Elementary,             627,,             627
2022-2023,53,Loudoun County,850,Stone Bridge High,"           1,703",               3,"           1,706"
2022-2023,53,Loudoun County,570,Stone Hill Middle,"           1,110",,"           1,110"
2022-2023,53,Loudoun County,10,Sugarland Elementary,             494,,             494
2022-2023,53,Loudoun County,750,Sully Elementary,             462,,             462
2022-2023,53,Loudoun County,280,Sycolin Creek Elementary,             506,,             506
2022-2023,53,Loudoun County,1040,Trailside Middle,"           1,150",               1,"           1,151"
2022-2023,53,Loudoun County,200,Tuscarora High,"           1,416",               1,"           1,417"
2022-2023,53,Loudoun County,532,W.O. Robey High,              31,,              31
2022-2023,53,Loudoun County,700,Waterford Elementary,             247,,             247
2022-2023,53,Loudoun County,1140,Waxpool Elementary,             702,,             702
2022-2023,53,Loudoun County,360,Willard Middle,"           1,587",,"           1,587"
2022-2023,53,Loudoun County,590,Woodgrove High,"           1,604",               2,"           1,606"
2022-2023,54,Louisa County,660,Jouett Elementary,             621,,             621
2022-2023,54,Louisa County,602,Louisa County High,"           1,653",,"           1,653"
2022-2023,54,Louisa County,601,Louisa County Middle,"           1,152",,"           1,152"
2022-2023,54,Louisa County,80,Moss-Nuckols Elementary,             579,,             579
2022-2023,54,Louisa County,610,Thomas Jefferson Elementary,             632,,             632
2022-2023,54,Louisa County,641,Trevilians Elementary,             536,,             536
2022-2023,55,Lunenburg County,560,Central High,             495,,             495
2022-2023,55,Lunenburg County,240,Kenbridge Elementary,             370,,             370
2022-2023,55,Lunenburg County,171,Lunenburg Middle,             332,,             332
2022-2023,55,Lunenburg County,140,Victoria Elementary,             378,,             378
2022-2023,115,Lynchburg City,290,Bedford Hills Elementary,             383,               6,             389
2022-2023,115,Lynchburg City,70,Dearington Elementary/Innovation ,             160,               2,             162
2022-2023,115,Lynchburg City,260,E.C. Glass High ,"           1,325",,"           1,325"
2022-2023,115,Lynchburg City,1102,Heritage Elementary,             475,               7,             482
2022-2023,115,Lynchburg City,130,Heritage High,"           1,073",,"           1,073"
2022-2023,115,Lynchburg City,360,Linkhorne Elementary,             409,               5,             414
2022-2023,115,Lynchburg City,350,Linkhorne Middle,             586,,             586
2022-2023,115,Lynchburg City,170,Paul Laurence Dunbar Middle for Innovation ,             531,,             531
2022-2023,115,Lynchburg City,330,Paul Munro Elementary,             369,               5,             374
2022-2023,115,Lynchburg City,270,Perrymont Elementary,             337,               2,             339
2022-2023,115,Lynchburg City,190,Robert S. Payne Elementary,             460,               4,             464
2022-2023,115,Lynchburg City,370,Sandusky Elementary,             352,               5,             357
2022-2023,115,Lynchburg City,340,Sandusky Middle,             568,,             568
2022-2023,115,Lynchburg City,300,Sheffield Elementary,             445,               8,             453
2022-2023,115,Lynchburg City,90,T.C. Miller Elementary School for Innovation,             208,,             208
2022-2023,115,Lynchburg City,250,William M. Bass Elementary,             175,               3,             178
2022-2023,56,Madison County,221,Madison County High,             557,               3,             560
2022-2023,56,Madison County,230,Madison Primary,             392,,             392
2022-2023,56,Madison County,200,Waverly Yowell Elementary,             337,,             337
2022-2023,56,Madison County,222,William H. Wetsel Middle,             394,,             394
2022-2023,143,Manassas City,470,Baldwin Elementary,             630,              51,             681
2022-2023,143,Manassas City,471,Baldwin Intermediate,             260,,             260
2022-2023,143,Manassas City,60,George Carr Round Elementary,             495,              46,             541
2022-2023,143,Manassas City,70,Grace E. Metz Middle ,"           1,102",,"           1,102"
2022-2023,143,Manassas City,310,Jennie Dean Elementary,             589,              66,             655
2022-2023,143,Manassas City,80,Mayfield Intermediate,             840,,             840
2022-2023,143,Manassas City,370,Osbourn High,"           2,328",,"           2,328"
2022-2023,143,Manassas City,20,Richard C. Haydon Elementary,             608,              67,             675
2022-2023,143,Manassas City,10,Weems Elementary,             566,              63,             629
2022-2023,144,Manassas Park City,522,Cougar Elementary,             833,,             833
2022-2023,144,Manassas Park City,420,Manassas Park Elementary,             721,,             721
2022-2023,144,Manassas Park City,30,Manassas Park High,"           1,126",,"           1,126"
2022-2023,144,Manassas Park City,31,Manassas Park Middle,             754,,             754
2022-2023,116,Martinsville City,222,Albert Harris Elementary,             403,,             403
2022-2023,116,Martinsville City,224,Clearview Early Learning Center,             107,,             107
2022-2023,116,Martinsville City,110,Martinsville High,             564,,             564
2022-2023,116,Martinsville City,10,Martinsville Middle,             393,,             393
2022-2023,116,Martinsville City,223,Patrick Henry Elementary,             343,,             343
2022-2023,57,Mathews County,291,Mathews Elementary,             318,,             318
2022-2023,57,Mathews County,190,Mathews High,             310,,             310
2022-2023,57,Mathews County,100,Thomas Hunter Middle,             283,,             283
2022-2023,58,Mecklenburg County,910,Chase City Elementary,             387,,             387
2022-2023,58,Mecklenburg County,1000,Clarksville Elementary,             455,,             455
2022-2023,58,Mecklenburg County,1020,LaCrosse Elementary ,             360,,             360
2022-2023,58,Mecklenburg County,1041,Mecklenburg County High,"           1,163",               1,"           1,164"
2022-2023,58,Mecklenburg County,1040,Mecklenburg County Middle,             874,,             874
2022-2023,58,Mecklenburg County,190,South Hill Elementary,             733,,             733
2022-2023,59,Middlesex County,291,Middlesex Elementary,             611,,             611
2022-2023,59,Middlesex County,90,Middlesex High,             346,,             346
2022-2023,59,Middlesex County,140,St. Clare Walker Middle,             287,,             287
2022-2023,60,Montgomery County,902,Auburn Elementary,             558,,             558
2022-2023,60,Montgomery County,650,Auburn High,             383,,             383
2022-2023,60,Montgomery County,903,Auburn Middle,             287,,             287
2022-2023,60,Montgomery County,700,Belview Elementary,             293,,             293
2022-2023,60,Montgomery County,760,Blacksburg High,"           1,340",,"           1,340"
2022-2023,60,Montgomery County,710,Blacksburg Middle,             955,,             955
2022-2023,60,Montgomery County,740,Christiansburg Elementary,             407,,             407
2022-2023,60,Montgomery County,770,Christiansburg High,"           1,120",,"           1,120"
2022-2023,60,Montgomery County,671,Christiansburg Middle,             754,,             754
2022-2023,60,Montgomery County,780,Christiansburg Primary,             405,,             405
2022-2023,60,Montgomery County,30,Eastern Montgomery Elementary,             385,,             385
2022-2023,60,Montgomery County,904,Eastern Montgomery High,             282,,             282
2022-2023,60,Montgomery County,600,Falling Branch Elementary,             576,,             576
2022-2023,60,Montgomery County,750,Gilbert Linkous Elementary,             329,,             329
2022-2023,60,Montgomery County,10,Harding Avenue Elementary,             296,,             296
2022-2023,60,Montgomery County,901,Kipps Elementary,             369,,             369
2022-2023,60,Montgomery County,730,Margaret Beeks Elementary,             343,,             343
2022-2023,60,Montgomery County,210,Prices Fork Elementary,             440,,             440
2022-2023,60,Montgomery County,290,Shawsville Middle,             208,,             208
2022-2023,62,Nelson County,710,Nelson County High,             517,,             517
2022-2023,62,Nelson County,730,Nelson Middle,             340,,             340
2022-2023,62,Nelson County,10,Rockfish River Elementary,             268,,             268
2022-2023,62,Nelson County,20,Tye River Elementary,             355,,             355
2022-2023,63,New Kent County,180,George W. Watkins Elementary,             439,,             439
2022-2023,63,New Kent County,10,New Kent Elementary ,             615,,             615
2022-2023,63,New Kent County,20,New Kent High ,"           1,121",,"           1,121"
2022-2023,63,New Kent County,100,New Kent Middle ,             770,,             770
2022-2023,63,New Kent County,300,Quinton Elementary,             491,,             491
2022-2023,117,Newport News City,1404,Achievable Dream Academy,             582,,             582
2022-2023,117,Newport News City,1405,Achievable Dream Middle/High ,             488,,             488
2022-2023,117,Newport News City,1250,B.C. Charles Elementary ,             388,,             388
2022-2023,117,Newport News City,110,B.T. Washington Middle ,             422,,             422
2022-2023,117,Newport News City,1170,Carver Elementary,             600,,             600
2022-2023,117,Newport News City,1393,Crittenden Middle,             740,,             740
2022-2023,117,Newport News City,50,David A. Dutrow Elementary,             412,,             412
2022-2023,117,Newport News City,1398,Deer Park Elementary,             517,               2,             519
2022-2023,117,Newport News City,1402,Denbigh Early Childhood Center,             390,               1,             391
2022-2023,117,Newport News City,280,Denbigh High,"           1,228",,"           1,228"
2022-2023,117,Newport News City,130,Discovery STEM Academy,             543,,             543
2022-2023,117,Newport News City,20,Ella J. Fitzgerald Middle ,"           1,062",,"           1,062"
2022-2023,117,Newport News City,1260,Ethel M. Gildersleeve Middle,"           1,132",,"           1,132"
2022-2023,117,Newport News City,1407,General Stanford Elementary,             476,,             476
2022-2023,117,Newport News City,70,George J. McIntosh Elementary ,             440,,             440
2022-2023,117,Newport News City,1395,Heritage High,"           1,112",,"           1,112"
2022-2023,117,Newport News City,1210,Hidenwood Elementary,             523,,             523
2022-2023,117,Newport News City,1080,Hilton Elementary,             382,,             382
2022-2023,117,Newport News City,1270,Homer L. Hines Middle,             880,,             880
2022-2023,117,Newport News City,91,Huntington Middle,             411,,             411
2022-2023,117,Newport News City,1411,John Marshall Early Childhood Center,             234,,             234
2022-2023,117,Newport News City,300,Joseph H. Saunders Elementary,             622,,             622
2022-2023,117,Newport News City,1180,Katherine Johnson Elementary,             525,,             525
2022-2023,117,Newport News City,1290,Kiln Creek Elementary,             618,,             618
2022-2023,117,Newport News City,310,Knollwood Meadows Elementary ,             456,,             456
2022-2023,117,Newport News City,200,L.F. Palmer Elementary ,             433,,             433
2022-2023,117,Newport News City,1400,Mary Passage Middle,             944,,             944
2022-2023,117,Newport News City,1220,Menchville High,"           1,792",,"           1,792"
2022-2023,117,Newport News City,1120,Newsome Park Elementary,             477,,             477
2022-2023,117,Newport News City,150,Oliver C. Greenwood Elementary,             552,,             552
2022-2023,117,Newport News City,270,Richard T. Yates Elementary,             440,,             440
2022-2023,117,Newport News City,1230,Richneck Elementary,             558,,             558
2022-2023,117,Newport News City,1150,Riverside Elementary,             481,,             481
2022-2023,117,Newport News City,250,Sedgefield Elementary,             469,,             469
2022-2023,117,Newport News City,1240,Stoney Run Elementary ,             462,,             462
2022-2023,117,Newport News City,290,T. Ryland Sanford Elementary,             482,,             482
2022-2023,117,Newport News City,1070,Warwick High,"           1,648",,"           1,648"
2022-2023,117,Newport News City,1410,Watkins Early Childhood Center,             329,,             329
2022-2023,117,Newport News City,320,Willis A. Jenkins Elementary,             499,,             499
2022-2023,117,Newport News City,1396,Woodside High,"           1,809",               1,"           1,810"
2022-2023,118,Norfolk City,185,Academy for Discovery at Lakewood,             719,,             719
2022-2023,118,Norfolk City,760,Azalea Gardens Middle,             848,,             848
2022-2023,118,Norfolk City,250,Bay View Elementary,             548,,             548
2022-2023,118,Norfolk City,510,Berkley/Campostella Early Childhood Education Center,             163,,             163
2022-2023,118,Norfolk City,20,Blair Middle,"           1,149",,"           1,149"
2022-2023,118,Norfolk City,880,Booker T Washington High,             947,,             947
2022-2023,118,Norfolk City,40,Camp Allen Elementary,             417,,             417
2022-2023,118,Norfolk City,220,Chesterfield Elementary,             290,,             290
2022-2023,118,Norfolk City,550,Coleman Place Elementary,             617,,             617
2022-2023,118,Norfolk City,560,Crossroads PreK-8 School,             756,,             756
2022-2023,118,Norfolk City,740,Easton Preschool at Fairlawn,             144,,             144
2022-2023,118,Norfolk City,90,Ghent K-8,             482,,             482
2022-2023,118,Norfolk City,420,Granby Elementary,             464,,             464
2022-2023,118,Norfolk City,390,Granby High,"           1,837",,"           1,837"
2022-2023,118,Norfolk City,610,Ingleside Elementary,             574,,             574
2022-2023,118,Norfolk City,430,Jacox Elementary,             568,,             568
2022-2023,118,Norfolk City,131,James Monroe Elementary,             270,,             270
2022-2023,118,Norfolk City,790,Lake Taylor,             626,,             626
2022-2023,118,Norfolk City,840,Lake Taylor High ,"           1,030",,"           1,030"
2022-2023,118,Norfolk City,210,Larchmont Elementary,             473,,             473
2022-2023,118,Norfolk City,670,Larrymore Elementary,             592,,             592
2022-2023,118,Norfolk City,520,Lindenwood Elementary,             262,,             262
2022-2023,118,Norfolk City,682,Little Creek Elementary,             631,,             631
2022-2023,118,Norfolk City,460,Mary Calcott Elementary,             438,,             438
2022-2023,118,Norfolk City,10,Matthew Fontaine Maury High,"           1,697",,"           1,697"
2022-2023,118,Norfolk City,490,Northside Middle,             763,,             763
2022-2023,118,Norfolk City,620,Norview Elementary,             395,,             395
2022-2023,118,Norfolk City,580,Norview High,"           1,915",,"           1,915"
2022-2023,118,Norfolk City,570,Norview Middle,"           1,259",,"           1,259"
2022-2023,118,Norfolk City,190,Ocean View Elementary,             456,,             456
2022-2023,118,Norfolk City,630,Oceanair Elementary,             435,,             435
2022-2023,118,Norfolk City,530,P.B. Young Sr. Elementary ,             228,,             228
2022-2023,118,Norfolk City,480,Richard Bowling Elementary,             465,,             465
2022-2023,118,Norfolk City,850,Sewells Point Elementary,             552,,             552
2022-2023,118,Norfolk City,650,Sherwood Forest Elementary,             480,,             480
2022-2023,118,Norfolk City,770,Southside STEM Academy at Campostella ,             737,,             737
2022-2023,118,Norfolk City,820,St. Helena Elementary,             230,,             230
2022-2023,118,Norfolk City,500,Suburban Park Elementary,             452,,             452
2022-2023,118,Norfolk City,100,Tanners Creek Elementary,             530,,             530
2022-2023,118,Norfolk City,800,Tarrallton Elementary,             316,,             316
2022-2023,118,Norfolk City,780,Tidewater Park Elementary,             124,,             124
2022-2023,118,Norfolk City,150,Walter Herron Taylor Elementary,             341,,             341
2022-2023,118,Norfolk City,471,Willard Elementary,             506,,             506
2022-2023,118,Norfolk City,30,William H. Ruffner Middle,             436,,             436
