School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2020-2021,1,Accomack County,701,Accawmacke Elementary,             458,,             458
2020-2021,1,Accomack County,540,Arcadia High,             687,,             687
2020-2021,1,Accomack County,704,Arcadia Middle ,             545,,             545
2020-2021,1,Accomack County,80,Chincoteague Elementary,             219,,             219
2020-2021,1,Accomack County,580,Chincoteague High,             277,,             277
2020-2021,1,Accomack County,600,Kegotank Elementary,             503,,             503
2020-2021,1,Accomack County,702,Metompkin Elementary,             540,,             540
2020-2021,1,Accomack County,70,Nandua High,             676,               1,             677
2020-2021,1,Accomack County,703,Nandua Middle,             485,,             485
2020-2021,1,Accomack County,590,Pungoteague Elementary,             425,,             425
2020-2021,1,Accomack County,530,Tangier Combined,              48,,              48
2020-2021,2,Albemarle County,160,Agnor-Hurt Elementary,             432,,             432
2020-2021,2,Albemarle County,880,Albemarle High,"           1,887",               6,"           1,893"
2020-2021,2,Albemarle County,1053,Baker-Butler Elem,             637,,             637
2020-2021,2,Albemarle County,100,Broadus Wood Elementary,             252,,             252
2020-2021,2,Albemarle County,941,Brownsville Elementary,             729,,             729
2020-2021,2,Albemarle County,340,Crozet Elementary,             328,,             328
2020-2021,2,Albemarle County,10,Hollymead Elementary,             349,,             349
2020-2021,2,Albemarle County,950,Jack Jouett Middle,             681,,             681
2020-2021,2,Albemarle County,69,Jackson P. Burley Middle,             607,               2,             609
2020-2021,2,Albemarle County,942,Joseph T. Henley Middle,             877,               7,             884
2020-2021,2,Albemarle County,20,Leslie H. Walton Middle,             345,               2,             347
2020-2021,2,Albemarle County,40,Mary Carr Greer Elementary,             469,,             469
2020-2021,2,Albemarle County,250,Meriwether Lewis Elementary,             323,,             323
2020-2021,2,Albemarle County,1052,Monticello High,"           1,186",              11,"           1,197"
2020-2021,2,Albemarle County,1051,Mortimer Y. Sutherland Middle,             579,               5,             584
2020-2021,2,Albemarle County,150,Mountain View Elementary,             694,,             694
2020-2021,2,Albemarle County,890,Murray School,             162,,             162
2020-2021,2,Albemarle County,540,Red Hill Elementary,             169,,             169
2020-2021,2,Albemarle County,30,Scottsville Elementary,             222,,             222
2020-2021,2,Albemarle County,920,Stone Robinson Elementary,             450,,             450
2020-2021,2,Albemarle County,240,Stony Point Elementary,             173,,             173
2020-2021,2,Albemarle County,910,Virginia L. Murray Elementary,             235,,             235
2020-2021,2,Albemarle County,140,Western Albemarle High,"           1,144",,"           1,144"
2020-2021,2,Albemarle County,930,Woodbrook Elementary,             569,,             569
2020-2021,101,Alexandria City,120,Charles Barrett Elementary,             539,,             539
2020-2021,101,Alexandria City,160,Cora Kelly School for Math Science and Technology,             312,,             312
2020-2021,101,Alexandria City,110,Douglas Macarthur Elementary,             579,               5,             584
2020-2021,101,Alexandria City,360,Early Childhood Center,             169,,             169
2020-2021,101,Alexandria City,350,Ferdinand T. Day Elementary,             604,               5,             609
2020-2021,101,Alexandria City,140,Francis C. Hammond Middle,"           1,429",,"           1,429"
2020-2021,101,Alexandria City,100,George Mason Elementary,             409,               4,             413
2020-2021,101,Alexandria City,130,George Washington Middle,"           1,569",               4,"           1,573"
2020-2021,101,Alexandria City,220,James K. Polk Elementary,             730,              10,             740
2020-2021,101,Alexandria City,90,Jefferson-Houston Elementary,             651,               2,             653
2020-2021,101,Alexandria City,230,John Adams Elementary,             666,               5,             671
2020-2021,101,Alexandria City,80,Lyles-Crouch Elementary,             445,               7,             452
2020-2021,101,Alexandria City,60,Matthew Maury Elementary School,             351,               1,             352
2020-2021,101,Alexandria City,30,Mount Vernon Elementary,             887,               6,             893
2020-2021,101,Alexandria City,50,Patrick Henry Elementary,             925,               2,             927
2020-2021,101,Alexandria City,333,Samuel W. Tucker Elementary,             746,              12,             758
2020-2021,101,Alexandria City,210,T.C. Williams High School,"           4,173",               7,"           4,180"
2020-2021,101,Alexandria City,190,William Ramsay Elementary,             591,,             591
2020-2021,3,Alleghany County,310,Alleghany High,             619,,             619
2020-2021,3,Alleghany County,110,Callaghan Elementary,             238,,             238
2020-2021,3,Alleghany County,1040,Clifton Middle,             426,,             426
2020-2021,3,Alleghany County,1041,Mountain View Elementary,             487,,             487
2020-2021,3,Alleghany County,90,Sharon Elementary,             182,,             182
2020-2021,4,Amelia County,220,Amelia County Elementary,             751,,             751
2020-2021,4,Amelia County,10,Amelia County High,             496,,             496
2020-2021,4,Amelia County,210,Amelia County Middle,             380,,             380
2020-2021,5,Amherst County,780,Amelon Elementary,             416,,             416
2020-2021,5,Amherst County,750,Amherst County High,"           1,195",,"           1,195"
2020-2021,5,Amherst County,790,Amherst Elementary,             261,,             261
2020-2021,5,Amherst County,670,Amherst Middle,             408,,             408
2020-2021,5,Amherst County,770,Central Elementary,             355,,             355
2020-2021,5,Amherst County,760,Elon Elementary,             355,,             355
2020-2021,5,Amherst County,500,Madison Heights Elementary,             382,,             382
2020-2021,5,Amherst County,20,Monelison Middle,             564,,             564
2020-2021,5,Amherst County,740,Temperance Elementary,             109,,             109
2020-2021,6,Appomattox County,260,Appomattox County High,             679,,             679
2020-2021,6,Appomattox County,110,Appomattox Elementary,             500,,             500
2020-2021,6,Appomattox County,160,Appomattox Middle,             530,,             530
2020-2021,6,Appomattox County,250,Appomattox Primary,             563,,             563
2020-2021,7,Arlington County,350,Abingdon Elementary,             712,,             712
2020-2021,7,Arlington County,160,Alice West Fleet Elementary,             623,,             623
2020-2021,7,Arlington County,618,Arlington Community High,             171,,             171
2020-2021,7,Arlington County,613,Arlington Science Focus,             643,,             643
2020-2021,7,Arlington County,470,Arlington Traditional,             615,,             615
2020-2021,7,Arlington County,490,Ashlawn Elementary,             600,,             600
2020-2021,7,Arlington County,150,Barcroft Elementary,             416,,             416
2020-2021,7,Arlington County,250,Barrett Elementary,             513,,             513
2020-2021,7,Arlington County,615,Campbell Elementary,             418,,             418
2020-2021,7,Arlington County,90,Carlin Springs Elementary,             570,,             570
2020-2021,7,Arlington County,622,Claremont Immersion,             733,,             733
2020-2021,7,Arlington County,626,Discovery Elementary,             536,,             536
2020-2021,7,Arlington County,628,Dorothy Hamm Middle,             859,,             859
2020-2021,7,Arlington County,200,Dr. Charles R. Drew Elementary,             422,,             422
2020-2021,7,Arlington County,111,Francis Scott Key Elementary,             699,,             699
2020-2021,7,Arlington County,100,Glebe Elementary,             511,,             511
2020-2021,7,Arlington County,611,Gunston Middle,"           1,191",,"           1,191"
2020-2021,7,Arlington County,614,Hoffman-Boston Elementary,             469,,             469
2020-2021,7,Arlington County,37,Integration Station,,,
2020-2021,7,Arlington County,440,Jamestown Elementary,             511,,             511
2020-2021,7,Arlington County,180,Jefferson Middle,"           1,019",,"           1,019"
2020-2021,7,Arlington County,500,Kenmore Middle,"           1,046",,"           1,046"
2020-2021,7,Arlington County,460,Long Branch Elementary,             444,,             444
2020-2021,7,Arlington County,380,McKinley Elementary,             682,,             682
2020-2021,7,Arlington County,627,Montessori Public School of Arlington,             460,,             460
2020-2021,7,Arlington County,410,Nottingham Elementary,             425,,             425
2020-2021,7,Arlington County,360,Oakridge Elementary,             559,,             559
2020-2021,7,Arlington County,510,Randolph Elementary,             436,,             436
2020-2021,7,Arlington County,240,Swanson Middle,"           1,018",,"           1,018"
2020-2021,7,Arlington County,420,Taylor Elementary,             618,,             618
2020-2021,7,Arlington County,211,Tuckahoe Elementary,             461,,             461
2020-2021,7,Arlington County,450,Wakefield High,"           2,561",,"           2,561"
2020-2021,7,Arlington County,80,Washington-Liberty High,"           2,436",               1,"           2,437"
2020-2021,7,Arlington County,480,Williamsburg Middle,             940,,             940
2020-2021,7,Arlington County,330,Yorktown High,"           2,514",               1,"           2,515"
2020-2021,8,Augusta County,212,Beverley Manor Middle,             667,,             667
2020-2021,8,Augusta County,660,Buffalo Gap High,             475,               1,             476
2020-2021,8,Augusta County,30,Cassell Elementary,             631,,             631
2020-2021,8,Augusta County,140,Churchville Elementary,             393,,             393
2020-2021,8,Augusta County,370,Craigsville Elementary,             131,,             131
2020-2021,8,Augusta County,842,Edward G. Clymore Elementary,             744,,             744
2020-2021,8,Augusta County,670,Fort Defiance High,             769,,             769
2020-2021,8,Augusta County,843,Guy K. Stump Elementary,             432,,             432
2020-2021,8,Augusta County,40,North River Elementary,             246,,             246
2020-2021,8,Augusta County,740,Riverheads Elementary,             710,,             710
2020-2021,8,Augusta County,680,Riverheads High,             468,,             468
2020-2021,8,Augusta County,90,S. Gordon Stewart Middle,             522,,             522
2020-2021,8,Augusta County,440,Stuarts Draft Elementary,             585,,             585
2020-2021,8,Augusta County,730,Stuarts Draft High,             716,               1,             717
2020-2021,8,Augusta County,60,Stuarts Draft Middle,             504,,             504
2020-2021,8,Augusta County,640,Wilson Elementary,             665,,             665
2020-2021,8,Augusta County,720,Wilson Memorial High,             819,               1,             820
2020-2021,8,Augusta County,844,Wilson Middle,             670,,             670
2020-2021,9,Bath County,140,Bath County High,             193,,             193
2020-2021,9,Bath County,120,Millboro Elementary,             145,,             145
2020-2021,9,Bath County,150,Valley Elementary,             183,,             183
2020-2021,10,Bedford County,480,Bedford Elementary,             314,,             314
2020-2021,10,Bedford County,1200,Bedford Primary,             154,,             154
2020-2021,10,Bedford County,30,Big Island Elementary,             125,,             125
2020-2021,10,Bedford County,160,Boonsboro Elementary,             282,,             282
2020-2021,10,Bedford County,500,Forest Elementary,             265,,             265
2020-2021,10,Bedford County,1211,Forest Middle,             742,,             742
2020-2021,10,Bedford County,1214,Goodview Elementary,             348,,             348
2020-2021,10,Bedford County,980,Huddleston Elementary,             170,,             170
2020-2021,10,Bedford County,1212,Jefferson Forest High,"           2,006",               1,"           2,007"
2020-2021,10,Bedford County,1180,Liberty High,"           1,106",,"           1,106"
2020-2021,10,Bedford County,490,Liberty Middle,             472,,             472
2020-2021,10,Bedford County,970,Moneta Elementary,             178,,             178
2020-2021,10,Bedford County,180,Montvale Elementary,             199,,             199
2020-2021,10,Bedford County,610,New London Academy Elementary,             214,,             214
2020-2021,10,Bedford County,1170,Otter River Elementary,             131,,             131
2020-2021,10,Bedford County,1190,Staunton River High,"           1,340",,"           1,340"
2020-2021,10,Bedford County,1191,Staunton River Middle,             478,               1,             479
2020-2021,10,Bedford County,640,Stewartsville Elementary,             286,,             286
2020-2021,10,Bedford County,1213,Thomas Jefferson Elementary,             363,,             363
2020-2021,11,Bland County,250,Bland County Elementary ,             334,,             334
2020-2021,11,Bland County,260,Bland County High,             336,,             336
2020-2021,12,Botetourt County,220,Breckinridge Elementary,             185,,             185
2020-2021,12,Botetourt County,20,Buchanan Elementary,             292,,             292
2020-2021,12,Botetourt County,420,Central Academy Middle,             372,,             372
2020-2021,12,Botetourt County,390,Cloverdale Elementary,             259,,             259
2020-2021,12,Botetourt County,400,Colonial Elementary,             404,,             404
2020-2021,12,Botetourt County,30,Eagle Rock Elementary,             129,,             129
2020-2021,12,Botetourt County,460,Greenfield Elementary,             389,,             389
2020-2021,12,Botetourt County,430,James River High,             489,,             489
2020-2021,12,Botetourt County,440,Lord Botetourt High,"           1,044",,"           1,044"
2020-2021,12,Botetourt County,450,Read Mountain Middle,             629,,             629
2020-2021,12,Botetourt County,40,Troutville Elementary,             239,,             239
2020-2021,102,Bristol City,60,Highland View Elementary,             226,,             226
2020-2021,102,Bristol City,100,Joseph Van Pelt Elementary,             431,,             431
2020-2021,102,Bristol City,70,Stonewall Jackson Elementary,             222,,             222
2020-2021,102,Bristol City,80,Virginia High,             636,,             636
2020-2021,102,Bristol City,10,Virginia Middle,             475,,             475
2020-2021,102,Bristol City,90,Washington-Lee Elementary,             224,,             224
2020-2021,13,Brunswick County,650,Brunswick High,             456,,             456
2020-2021,13,Brunswick County,660,James S. Russell Middle,             336,,             336
2020-2021,13,Brunswick County,690,Meherrin Powellton Elementary,             188,,             188
2020-2021,13,Brunswick County,700,Red Oak-Sturgeon Elementary,             190,,             190
2020-2021,13,Brunswick County,720,Totaro Elementary,             281,,             281
2020-2021,14,Buchanan County,90,Council Elementary/Middle School,             186,,             186
2020-2021,14,Buchanan County,1000,Council High ,             125,,             125
2020-2021,14,Buchanan County,990,Grundy High,             362,,             362
2020-2021,14,Buchanan County,120,Hurley Elementary/Middle,             378,,             378
2020-2021,14,Buchanan County,1020,Hurley High,             224,,             224
2020-2021,14,Buchanan County,1040,Riverview Elementary/Middle,             723,,             723
2020-2021,14,Buchanan County,1041,Twin Valley Elementary/Middle,             310,,             310
2020-2021,14,Buchanan County,1042,Twin Valley High,             208,,             208
2020-2021,15,Buckingham County,724,Buckingham Co Elementary,             445,,             445
2020-2021,15,Buckingham County,20,Buckingham Co Prekindergarten Center,              69,,              69
2020-2021,15,Buckingham County,723,Buckingham Co Primary,             403,,             403
2020-2021,15,Buckingham County,700,Buckingham County High,             573,,             573
2020-2021,15,Buckingham County,721,Buckingham County Middle,             519,,             519
2020-2021,103,Buena Vista City,40,Enderly Heights Elementary,             186,,             186
2020-2021,103,Buena Vista City,70,F.W. Kling Jr. Elementary,             243,,             243
2020-2021,103,Buena Vista City,62,Parry McCluer High School,             345,,             345
2020-2021,103,Buena Vista City,61,Parry McCluer Middle School,             142,,             142
2020-2021,16,Campbell County,560,Altavista Elementary,             495,,             495
2020-2021,16,Campbell County,200,Altavista High,             672,,             672
2020-2021,16,Campbell County,650,Brookneal Elementary,             391,,             391
2020-2021,16,Campbell County,720,Brookville High,             942,,             942
2020-2021,16,Campbell County,20,Brookville Middle,             754,,             754
2020-2021,16,Campbell County,130,Concord Elementary,             388,,             388
2020-2021,16,Campbell County,690,Leesville Road Elementary,             636,,             636
2020-2021,16,Campbell County,821,Rustburg Elementary,             437,,             437
2020-2021,16,Campbell County,222,Rustburg High,             789,,             789
2020-2021,16,Campbell County,211,Rustburg Middle,             626,,             626
2020-2021,16,Campbell County,60,Tomahawk Elementary,             690,,             690
2020-2021,16,Campbell County,542,William Campbell High,             411,,             411
2020-2021,16,Campbell County,710,Yellow Branch Elementary,             556,,             556
2020-2021,17,Caroline County,620,Bowling Green Elementary,             694,,             694
2020-2021,17,Caroline County,460,Caroline High,"           1,186",,"           1,186"
2020-2021,17,Caroline County,450,Caroline Middle,             927,,             927
2020-2021,17,Caroline County,9020,Lewis and Clark Elementary,             858,,             858
2020-2021,17,Caroline County,630,Madison Elementary,             466,,             466
2020-2021,18,Carroll County,1230,Carroll County High,"           1,065",               1,"           1,066"
2020-2021,18,Carroll County,450,Carroll County Middle,             789,,             789
2020-2021,18,Carroll County,1180,Fancy Gap Elementary,             141,,             141
2020-2021,18,Carroll County,1150,Gladesboro Elementary,             117,,             117
2020-2021,18,Carroll County,1210,Gladeville Elementary,             267,,             267
2020-2021,18,Carroll County,1170,Hillsville Elementary,             444,,             444
2020-2021,18,Carroll County,1160,Laurel Elementary,             217,,             217
2020-2021,18,Carroll County,1130,Oakland Elementary,             196,,             196
2020-2021,18,Carroll County,1110,St. Paul,             315,,             315
2020-2021,19,Charles City County,80,Charles City County Elementary,             316,,             316
2020-2021,19,Charles City County,100,Charles City County High,             260,,             260
2020-2021,20,Charlotte County,470,Bacon District Elementary,             152,,             152
2020-2021,20,Charlotte County,210,Central Middle,             366,,             366
2020-2021,20,Charlotte County,100,Eureka Elementary,             423,,             423
2020-2021,20,Charlotte County,450,Phenix Elementary,             221,,             221
2020-2021,20,Charlotte County,460,Randolph-Henry High,             564,,             564
2020-2021,104,Charlottesville City,100,Buford Middle,             593,,             593
2020-2021,104,Charlottesville City,70,Burnley-Moran Elementary,             318,,             318
2020-2021,104,Charlottesville City,140,Charlottesville High,"           1,194",               3,"           1,197"
2020-2021,104,Charlottesville City,50,Clark Elementary,             287,,             287
2020-2021,104,Charlottesville City,90,Greenbrier Elementary,             318,,             318
2020-2021,104,Charlottesville City,120,Jackson-Via Elementary,             331,,             331
2020-2021,104,Charlottesville City,10,Johnson Elementary,             310,,             310
2020-2021,104,Charlottesville City,40,Venable Elementary,             275,               1,             276
2020-2021,104,Charlottesville City,110,Walker Upper Elementary,             628,,             628
2020-2021,136,Chesapeake City,630,B.M. Williams Primary,             808,,             808
2020-2021,136,Chesapeake City,860,Butts Road Intermediate,             616,,             616
2020-2021,136,Chesapeake City,770,Butts Road Primary,             476,,             476
2020-2021,136,Chesapeake City,90,Camelot Elementary,             456,,             456
2020-2021,136,Chesapeake City,900,Cedar Road Elementary,             768,,             768
2020-2021,136,Chesapeake City,700,Crestwood Intermediate,             719,,             719
2020-2021,136,Chesapeake City,560,Crestwood Middle,             569,,             569
2020-2021,136,Chesapeake City,660,Deep Creek Central Elementary,             783,,             783
2020-2021,136,Chesapeake City,210,Deep Creek Elementary,             712,,             712
2020-2021,136,Chesapeake City,100,Deep Creek High,"           1,577",,"           1,577"
2020-2021,136,Chesapeake City,610,Deep Creek Middle,             839,,             839
2020-2021,136,Chesapeake City,640,Edwin W. Chittum Elementary,             723,,             723
2020-2021,136,Chesapeake City,720,G.A. Treakle Elementary,             480,,             480
2020-2021,136,Chesapeake City,50,George W. Carver Intermediate,             584,,             584
2020-2021,136,Chesapeake City,820,Georgetown Primary,             709,,             709
2020-2021,136,Chesapeake City,950,Grassfield Elementary,"           1,092",,"           1,092"
2020-2021,136,Chesapeake City,960,Grassfield High,"           2,232",,"           2,232"
2020-2021,136,Chesapeake City,120,Great Bridge High,"           1,620",,"           1,620"
2020-2021,136,Chesapeake City,850,Great Bridge Intermediate,             654,,             654
2020-2021,136,Chesapeake City,590,Great Bridge Middle,"           1,253",,"           1,253"
2020-2021,136,Chesapeake City,680,Great Bridge Primary,             560,,             560
2020-2021,136,Chesapeake City,870,Greenbrier Intermediate,             638,,             638
2020-2021,136,Chesapeake City,972,Greenbrier Middle,             891,,             891
2020-2021,136,Chesapeake City,140,Greenbrier Primary,             651,,             651
2020-2021,136,Chesapeake City,340,Hickory Elementary,             463,,             463
2020-2021,136,Chesapeake City,890,Hickory High,"           1,665",,"           1,665"
2020-2021,136,Chesapeake City,280,Hickory Middle,"           1,317",,"           1,317"
2020-2021,136,Chesapeake City,920,Hugo A. Owens Middle,"           1,284",,"           1,284"
2020-2021,136,Chesapeake City,830,Indian River High,"           1,749",,"           1,749"
2020-2021,136,Chesapeake City,710,Indian River Middle,             737,,             737
2020-2021,136,Chesapeake City,973,Jolliff Middle,             706,,             706
2020-2021,136,Chesapeake City,160,Norfolk Highlands Primary,             259,,             259
2020-2021,136,Chesapeake City,80,Oscar F. Smith High,"           2,275",,"           2,275"
2020-2021,136,Chesapeake City,10,Oscar Smith Middle,"           1,055",,"           1,055"
2020-2021,136,Chesapeake City,730,Portlock Primary,             527,,             527
2020-2021,136,Chesapeake City,200,Rena B. Wright Primary,             291,,             291
2020-2021,136,Chesapeake City,620,Southeastern Elementary,             723,,             723
2020-2021,136,Chesapeake City,600,Southwestern Elementary,             533,,             533
2020-2021,136,Chesapeake City,750,Sparrow Road Intermediate,             471,,             471
2020-2021,136,Chesapeake City,40,Thurgood Marshall Elementary,             436,,             436
2020-2021,136,Chesapeake City,971,Truitt Intermediate,             280,,             280
2020-2021,136,Chesapeake City,840,Western Branch High,"           2,125",,"           2,125"
2020-2021,136,Chesapeake City,810,Western Branch Intermediate,             743,,             743
2020-2021,136,Chesapeake City,740,Western Branch Middle,             935,,             935
2020-2021,136,Chesapeake City,110,Western Branch Primary,             689,,             689
2020-2021,21,Chesterfield County,620,A.M. Davis Elementary,             724,               1,             725
2020-2021,21,Chesterfield County,861,Alberta Smith Elementary,             600,,             600
2020-2021,21,Chesterfield County,631,Bailey Bridge Middle,"           1,528",,"           1,528"
2020-2021,21,Chesterfield County,660,Bellwood Elementary,             565,,             565
2020-2021,21,Chesterfield County,430,Bensley Elementary,             635,,             635
2020-2021,21,Chesterfield County,510,Bettie Weaver Elementary,             584,,             584
2020-2021,21,Chesterfield County,130,Beulah Elementary,             925,               1,             926
2020-2021,21,Chesterfield County,20,Bon Air Elementary,             605,,             605
2020-2021,21,Chesterfield County,50,C.C. Wells Elementary,             641,,             641
2020-2021,21,Chesterfield County,492,C.E. Curtis Elementary,             678,,             678
2020-2021,21,Chesterfield County,30,Carver College and Career Academy,             284,,             284
2020-2021,21,Chesterfield County,420,Carver Middle,"           1,015",,"           1,015"
2020-2021,21,Chesterfield County,150,Clover Hill Elementary,             716,,             716
2020-2021,21,Chesterfield County,740,Clover Hill High,"           1,734",               3,"           1,737"
2020-2021,21,Chesterfield County,840,Cosby High,"           2,216",               6,"           2,222"
2020-2021,21,Chesterfield County,560,Crestwood Elementary,             560,,             560
2020-2021,21,Chesterfield County,480,Ecoff Elementary,             690,,             690
2020-2021,21,Chesterfield County,870,Elizabeth Davis Middle,"           1,222",               3,"           1,225"
2020-2021,21,Chesterfield County,850,Elizabeth Scott Elementary,             780,,             780
2020-2021,21,Chesterfield County,390,Enon Elementary,             718,,             718
2020-2021,21,Chesterfield County,350,Ettrick Elementary,             492,,             492
2020-2021,21,Chesterfield County,300,Evergreen Elementary,             859,,             859
2020-2021,21,Chesterfield County,590,Falling Creek Elementary,             766,               1,             767
2020-2021,21,Chesterfield County,670,Falling Creek Middle,"           1,435",,"           1,435"
2020-2021,21,Chesterfield County,180,Grange Hall Elementary,             763,               1,             764
2020-2021,21,Chesterfield County,70,Greenfield Elementary,             603,,             603
2020-2021,21,Chesterfield County,460,Harrowgate Elementary,             478,,             478
2020-2021,21,Chesterfield County,60,Hopkins Road Elementary,             705,               2,             707
2020-2021,21,Chesterfield County,550,J.A. Chalkley Elementary,             812,               3,             815
2020-2021,21,Chesterfield County,650,J.B. Watkins Elementary,             721,,             721
2020-2021,21,Chesterfield County,500,J.G. Hening Elementary,             925,,             925
2020-2021,21,Chesterfield County,400,Jacobs Road Elementary,             685,,             685
2020-2021,21,Chesterfield County,770,James River High,"           1,977",               3,"           1,980"
2020-2021,21,Chesterfield County,10,Lloyd C. Bird High,"           1,791",               1,"           1,792"
2020-2021,21,Chesterfield County,632,Manchester High,"           2,167",               8,"           2,175"
2020-2021,21,Chesterfield County,600,Manchester Middle,"           1,105",,"           1,105"
2020-2021,21,Chesterfield County,780,Marguerite F. Christian Elementary,             696,,             696
2020-2021,21,Chesterfield County,370,Matoaca Elementary,             543,,             543
2020-2021,21,Chesterfield County,530,Matoaca High,"           1,626",               2,"           1,628"
2020-2021,21,Chesterfield County,110,Matoaca Middle,             951,,             951
2020-2021,21,Chesterfield County,580,Meadowbrook High,"           2,052",               2,"           2,054"
2020-2021,21,Chesterfield County,320,Midlothian High,"           1,978",               4,"           1,982"
2020-2021,21,Chesterfield County,40,Midlothian Middle,"           1,313",               2,"           1,315"
2020-2021,21,Chesterfield County,280,Monacan High,"           1,568",,"           1,568"
2020-2021,21,Chesterfield County,360,O.B. Gates Elementary,             540,               4,             544
2020-2021,21,Chesterfield County,90,Old Hundred Elementary,             716,,             716
2020-2021,21,Chesterfield County,380,Providence Elementary,             612,,             612
2020-2021,21,Chesterfield County,690,Providence Middle,"           1,082",               1,"           1,083"
2020-2021,21,Chesterfield County,700,Reams Road Elementary,             488,,             488
2020-2021,21,Chesterfield County,730,Robious Elementary,             657,,             657
2020-2021,21,Chesterfield County,760,Robious Middle,"           1,222",               1,"           1,223"
2020-2021,21,Chesterfield County,720,Salem Church Elementary,             551,,             551
2020-2021,21,Chesterfield County,722,Salem Church Middle,             889,               1,             890
2020-2021,21,Chesterfield County,800,Spring Run Elementary,             830,,             830
2020-2021,21,Chesterfield County,340,Swift Creek Elementary,             573,               6,             579
2020-2021,21,Chesterfield County,270,Swift Creek Middle,"           1,150",               1,"           1,151"
2020-2021,21,Chesterfield County,410,Thelma Crenshaw Elementary,             611,,             611
2020-2021,21,Chesterfield County,610,Thomas Dale High,"           2,451",               3,"           2,454"
2020-2021,21,Chesterfield County,880,Tomahawk Creek Middle,"           1,642",               4,"           1,646"
2020-2021,21,Chesterfield County,290,W.W. Gordon Elementary,             561,,             561
2020-2021,21,Chesterfield County,860,Winterpock Elementary,"           1,127",,"           1,127"
2020-2021,21,Chesterfield County,440,Woolridge Elementary,             706,,             706
2020-2021,22,Clarke County,250,Boyce Elementary,             246,               1,             247
2020-2021,22,Clarke County,10,Clarke County High,             664,               3,             667
2020-2021,22,Clarke County,290,D.G. Cooley Elementary,             410,,             410
2020-2021,22,Clarke County,280,Johnson-Williams Middle,             421,,             421
2020-2021,202,Colonial Beach,22,Colonial Beach Elementary,             398,,             398
2020-2021,202,Colonial Beach,21,Colonial Beach High,             236,,             236
2020-2021,106,Colonial Heights City,40,Colonial Heights High,             833,,             833
2020-2021,106,Colonial Heights City,20,Colonial Heights Middle,             658,,             658
2020-2021,106,Colonial Heights City,50,Lakeview Elementary,             379,,             379
2020-2021,106,Colonial Heights City,30,North Elementary,             334,,             334
2020-2021,106,Colonial Heights City,60,Tussing Elementary,             580,,             580
2020-2021,107,Covington City,350,Covington High,             360,,             360
2020-2021,107,Covington City,260,Edgemont Primary,             346,,             346
2020-2021,107,Covington City,360,Jeter-Watson Intermediate,             310,,             310
2020-2021,23,Craig County,11,Craig County High,             309,,             309
2020-2021,23,Craig County,10,McCleary Elementary,             237,,             237
2020-2021,24,Culpeper County,240,A.G. Richardson Elementary,             545,,             545
2020-2021,24,Culpeper County,480,Culpeper County High,"           1,149",               1,"           1,150"
2020-2021,24,Culpeper County,20,Culpeper Middle,"           1,108",               1,"           1,109"
2020-2021,24,Culpeper County,50,Eastern View High,"           1,439",,"           1,439"
2020-2021,24,Culpeper County,450,Emerald Hill Elementary,             671,,             671
2020-2021,24,Culpeper County,470,Farmington Elementary,             487,,             487
2020-2021,24,Culpeper County,581,Floyd T. Binns Middle,             842,,             842
2020-2021,24,Culpeper County,582,Galbreath-Marshall Building,             101,,             101
2020-2021,24,Culpeper County,10,Pearl Sample Elementary,             566,,             566
2020-2021,24,Culpeper County,460,Sycamore Park Elementary,             675,,             675
2020-2021,24,Culpeper County,40,Yowell Elementary,             671,,             671
2020-2021,25,Cumberland County,140,Cumberland Elementary,             487,,             487
2020-2021,25,Cumberland County,151,Cumberland High,             382,,             382
2020-2021,25,Cumberland County,152,Cumberland Middle,             354,,             354
2020-2021,108,Danville City,490,Edwin A. Gibson Elementary,             566,,             566
2020-2021,108,Danville City,20,Forest Hills Elementary,             231,,             231
2020-2021,108,Danville City,190,G.L.H. Johnson Elementary,             308,,             308
2020-2021,108,Danville City,1374,Galileo Magnet High,             265,,             265
2020-2021,108,Danville City,210,George Washington High,"           1,285",,"           1,285"
2020-2021,108,Danville City,200,Grove Park Preschool,              81,,              81
2020-2021,108,Danville City,260,O. Trent Bonner Middle,             720,,             720
2020-2021,108,Danville City,250,Park Avenue Elementary,             393,,             393
2020-2021,108,Danville City,40,Schoolfield Elementary,             511,,             511
2020-2021,108,Danville City,30,The Northside Preschool,              53,,              53
2020-2021,108,Danville City,1372,Westwood Middle,             557,,             557
2020-2021,108,Danville City,220,Woodberry Hills Elementary,             295,,             295
2020-2021,108,Danville City,1379,Woodrow Wilson Intermediate,             240,,             240
2020-2021,26,Dickenson County,20,Clintwood Elementary,             406,,             406
2020-2021,26,Dickenson County,530,Ervinton Elementary,             129,,             129
2020-2021,26,Dickenson County,275,Ridgeview High,             591,,             591
2020-2021,26,Dickenson County,280,Ridgeview Middle,             458,,             458
2020-2021,26,Dickenson County,860,Sandlick Elementary,             383,,             383
2020-2021,27,Dinwiddie County,500,Dinwiddie County High,"           1,309",,"           1,309"
2020-2021,27,Dinwiddie County,471,Dinwiddie County Middle,             982,,             982
2020-2021,27,Dinwiddie County,310,Dinwiddie Elementary,             314,,             314
2020-2021,27,Dinwiddie County,250,Midway Elementary,             348,,             348
2020-2021,27,Dinwiddie County,10,Southside Elementary,             501,,             501
2020-2021,27,Dinwiddie County,180,Sunnyside Elementary,             238,,             238
