School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2023-2024,43,Henrico County,530,Charles M. Johnson Elementary,             396,,             396
2023-2024,43,Henrico County,93,Colonial Trail Elementary,             695,,             695
2023-2024,43,Henrico County,400,Crestview Elementary,             375,,             375
2023-2024,43,Henrico County,82,David A. Kaechele Elementary ,             496,,             496
2023-2024,43,Henrico County,160,Deep Run High,"           2,039",,"           2,039"
2023-2024,43,Henrico County,410,Douglas S. Freeman High,"           1,887",,"           1,887"
2023-2024,43,Henrico County,700,Dumbarton Elementary,             620,,             620
2023-2024,43,Henrico County,300,Echo Lake Elementary,             530,,             530
2023-2024,43,Henrico County,680,Elizabeth Holladay Elementary,             805,,             805
2023-2024,43,Henrico County,92,Elko Middle,             705,,             705
2023-2024,43,Henrico County,200,Fair Oaks Elementary,             357,,             357
2023-2024,43,Henrico County,510,Fairfield Middle,             889,,             889
2023-2024,43,Henrico County,150,Gayton Elementary,             604,,             604
2023-2024,43,Henrico County,470,George F. Baker Elementary,             452,,             452
2023-2024,43,Henrico County,390,George H. Moody Middle,"           1,102",,"           1,102"
2023-2024,43,Henrico County,20,Glen Allen Elementary,             575,,             575
2023-2024,43,Henrico County,96,Glen Allen High,"           1,913",,"           1,913"
2023-2024,43,Henrico County,380,Glen Lea Elementary,             430,,             430
2023-2024,43,Henrico County,260,Greenwood Elementary ,             620,,             620
2023-2024,43,Henrico County,420,Harold Macon Ratcliffe Elementary,             392,,             392
2023-2024,43,Henrico County,94,Harvie Elementary,             530,,             530
2023-2024,43,Henrico County,610,Henrico High,"           1,310",,"           1,310"
2023-2024,43,Henrico County,83,Henrico Virtual Academy,             642,,             642
2023-2024,43,Henrico County,330,Henry D. Ward Elementary,             499,,             499
2023-2024,43,Henrico County,670,Hermitage High,"           1,720",,"           1,720"
2023-2024,43,Henrico County,640,Highland Springs Elementary,             483,,             483
2023-2024,43,Henrico County,190,Highland Springs High,"           1,990",,"           1,990"
2023-2024,43,Henrico County,95,Holman Middle ,             862,,             862
2023-2024,43,Henrico County,100,Hungary Creek Middle ,             852,,             852
2023-2024,43,Henrico County,620,Jackson Davis Elementary,             529,,             529
2023-2024,43,Henrico County,660,Jacob L. Adams Elementary,             469,,             469
2023-2024,43,Henrico County,600,John Randolph Tucker High,"           2,032",,"           2,032"
2023-2024,43,Henrico County,130,John Rolfe Middle,             678,,             678
2023-2024,43,Henrico County,250,L. Douglas Wilder Middle,             769,,             769
2023-2024,43,Henrico County,430,Laburnum Elementary,             454,,             454
2023-2024,43,Henrico County,370,Lakeside Elementary,             414,,             414
2023-2024,43,Henrico County,50,Longdale Elementary,             475,,             475
2023-2024,43,Henrico County,490,Maude Trevvett Elementary,             544,,             544
2023-2024,43,Henrico County,540,Maybeury Elementary,             662,,             662
2023-2024,43,Henrico County,140,Mills E. Godwin High,"           1,740",,"           1,740"
2023-2024,43,Henrico County,210,Montrose Elementary,             309,,             309
2023-2024,43,Henrico County,270,Nuckols Farm Elementary,             607,,             607
2023-2024,43,Henrico County,440,Pemberton Elementary,             370,,             370
2023-2024,43,Henrico County,570,Pinchbeck Elementary,             539,,             539
2023-2024,43,Henrico County,280,Pocahontas Middle,             834,,             834
2023-2024,43,Henrico County,690,Quioccasin Middle,"           1,013",,"           1,013"
2023-2024,43,Henrico County,630,R.C. Longan Elementary,             487,,             487
2023-2024,43,Henrico County,90,Ridge Elementary,             485,,             485
2023-2024,43,Henrico County,240,Rivers Edge Elementary,             725,,             725
2023-2024,43,Henrico County,650,Ruby F. Carver Elementary,             475,,             475
2023-2024,43,Henrico County,220,Sandston Elementary,             185,,             185
2023-2024,43,Henrico County,550,Seven Pines Elementary,             425,,             425
2023-2024,43,Henrico County,710,Shady Grove Elementary,             595,,             595
2023-2024,43,Henrico County,60,Short Pump Elementary,             541,,             541
2023-2024,43,Henrico County,80,Short Pump Middle,"           1,082",,"           1,082"
2023-2024,43,Henrico County,480,Skipwith Elementary,             565,,             565
2023-2024,43,Henrico County,230,Springfield Park Elementary,             645,,             645
2023-2024,43,Henrico County,10,Three Chopt Elementary,             299,,             299
2023-2024,43,Henrico County,360,Tuckahoe Elementary,             642,,             642
2023-2024,43,Henrico County,520,Tuckahoe Middle,"           1,057",,"           1,057"
2023-2024,43,Henrico County,310,Twin Hickory Elementary,             538,,             538
2023-2024,43,Henrico County,290,Varina Elementary,             261,,             261
2023-2024,43,Henrico County,580,Varina High,"           1,411",,"           1,411"
2023-2024,44,Henry County,361,Axton Elementary,             358,,             358
2023-2024,44,Henry County,10,Bassett High,"           1,140",,"           1,140"
2023-2024,44,Henry County,590,Campbell Court Elementary,             265,,             265
2023-2024,44,Henry County,530,Drewry Mason Elementary,             386,,             386
2023-2024,44,Henry County,620,Fieldale-Collinsville Middle ,             762,,             762
2023-2024,44,Henry County,480,G.W. Carver Elementary ,             451,,             451
2023-2024,44,Henry County,670,Laurel Park Middle ,             743,,             743
2023-2024,44,Henry County,20,Magna Vista High,"           1,131",,"           1,131"
2023-2024,44,Henry County,661,Meadow View Elementary,             647,,             647
2023-2024,44,Henry County,872,Mount Olivet Elementary ,             263,,             263
2023-2024,44,Henry County,740,Rich Acres Elementary,             270,,             270
2023-2024,44,Henry County,220,Sanville Elementary,             248,,             248
2023-2024,44,Henry County,760,Stanleytown Elementary,             274,,             274
2023-2024,45,Highland County,110,Highland Elementary,             112,,             112
2023-2024,45,Highland County,220,Highland High,             100,,             100
2023-2024,114,Hopewell City,110,Carter G. Woodson Middle,             818,,             818
2023-2024,114,Hopewell City,40,Dupont Elementary,             574,,             574
2023-2024,114,Hopewell City,140,Harry E. James Elementary,             501,,             501
2023-2024,114,Hopewell City,120,Hopewell High,"           1,148",,"           1,148"
2023-2024,114,Hopewell City,70,Patrick Copeland Elementary,             596,,             596
2023-2024,114,Hopewell City,151,Woodlawn Pre-School Learning Center,             309,,             309
2023-2024,46,Isle of Wight County,421,Carrollton Elementary,             567,,             567
2023-2024,46,Isle of Wight County,280,Carrsville Elementary,             234,,             234
2023-2024,46,Isle of Wight County,422,Georgie D. Tyler Middle,             373,,             373
2023-2024,46,Isle of Wight County,320,Hardy Elementary,             632,,             632
2023-2024,46,Isle of Wight County,840,Lake Taylor High ,               1,,               1
2023-2024,46,Isle of Wight County,321,Princess Anne High,               1,,               1
2023-2024,46,Isle of Wight County,40,Smithfield High,"           1,311",               2,"           1,313"
2023-2024,46,Isle of Wight County,50,Smithfield Middle,             601,,             601
2023-2024,46,Isle of Wight County,424,Westside Elementary,             739,,             739
2023-2024,46,Isle of Wight County,240,Windsor Elementary,             606,,             606
2023-2024,46,Isle of Wight County,250,Windsor High,             527,,             527
2023-2024,48,King George County,100,King George Elementary,             733,,             733
2023-2024,48,King George County,120,King George High,"           1,493",               1,"           1,494"
2023-2024,48,King George County,10,King George Middle,"           1,057",,"           1,057"
2023-2024,48,King George County,50,Potomac Elementary,             546,,             546
2023-2024,48,King George County,221,Sealston Elementary ,             714,,             714
2023-2024,50,King William County,180,Acquinton Elementary,             450,,             450
2023-2024,50,King William County,190,Cool Spring Primary,             515,,             515
2023-2024,50,King William County,160,Hamilton Holmes Middle,             463,,             463
2023-2024,50,King William County,130,King William High,             678,,             678
2023-2024,49,King and Queen County,280,Central High,             271,,             271
2023-2024,49,King and Queen County,200,King & Queen Elementary,             281,,             281
2023-2024,49,King and Queen County,290,Lawson-Marriott Elementary,             303,,             303
2023-2024,51,Lancaster County,310,Lancaster Early Childhood Education Center,              71,,              71
2023-2024,51,Lancaster County,110,Lancaster Elementary School,             541,,             541
2023-2024,51,Lancaster County,10,Lancaster High,             408,,             408
2023-2024,52,Lee County,160,Dryden Elementary,             255,,             255
2023-2024,52,Lee County,330,Elk Knob Elementary,             308,,             308
2023-2024,52,Lee County,820,Elydale Middle,             137,,             137
2023-2024,52,Lee County,630,Flatwoods Elementary,             333,,             333
2023-2024,52,Lee County,470,Jonesville Middle,             238,,             238
2023-2024,52,Lee County,300,Lee High,             777,,             777
2023-2024,52,Lee County,290,Pennington Middle,             287,,             287
2023-2024,52,Lee County,670,Rose Hill Elementary,             242,,             242
2023-2024,52,Lee County,200,St. Charles Elementary,             111,,             111
2023-2024,52,Lee County,880,Thomas Walker High,             283,,             283
2023-2024,137,Lexington City,1390,Harrington Waddell Elementary,             328,,             328
2023-2024,137,Lexington City,1440,Lylburn Downing Middle,             181,,             181
2023-2024,137,Lexington City,22,Rockbridge County High,               2,,               2
2023-2024,53,Loudoun County,510,Aldie Elementary,              94,,              94
2023-2024,53,Loudoun County,150,Algonkian Elementary,             446,,             446
2023-2024,53,Loudoun County,610,Arcola Elementary,             795,,             795
2023-2024,53,Loudoun County,170,Ashburn Elementary,             524,,             524
2023-2024,53,Loudoun County,220,Ball's Bluff Elementary,             467,,             467
2023-2024,53,Loudoun County,650,Banneker Elementary,             144,,             144
2023-2024,53,Loudoun County,940,Belmont Ridge Middle,"           1,073",               1,"           1,074"
2023-2024,53,Loudoun County,300,Belmont Station Elementary ,             645,,             645
2023-2024,53,Loudoun County,790,Blue Ridge Middle,             734,               2,             736
2023-2024,53,Loudoun County,1120,Brambleton Middle,"           1,686",,"           1,686"
2023-2024,53,Loudoun County,420,Briar Woods High ,"           1,765",,"           1,765"
2023-2024,53,Loudoun County,740,Broad Run High,"           1,589",               1,"           1,590"
2023-2024,53,Loudoun County,450,Buffalo Trail Elementary,             810,,             810
2023-2024,53,Loudoun County,460,Cardinal Ridge Elementary ,             877,,             877
2023-2024,53,Loudoun County,710,Catoctin Elementary,             590,,             590
2023-2024,53,Loudoun County,840,Cedar Lane Elementary,             698,,             698
2023-2024,53,Loudoun County,160,Cool Spring Elementary,             601,,             601
2023-2024,53,Loudoun County,890,Countryside Elementary,             641,,             641
2023-2024,53,Loudoun County,540,Creighton's Corner Elementary,             833,,             833
2023-2024,53,Loudoun County,1000,Discovery Elementary,             692,,             692
2023-2024,53,Loudoun County,31,Dominion High,"           1,484",,"           1,484"
2023-2024,53,Loudoun County,470,Dominion Trail Elementary,             577,,             577
2023-2024,53,Loudoun County,880,Eagle Ridge Middle,"           1,279",,"           1,279"
2023-2024,53,Loudoun County,1151,Elaine E. Thompson Elementary,"           1,018",,"           1,018"
2023-2024,53,Loudoun County,730,Emerick Elementary,             420,,             420
2023-2024,53,Loudoun County,190,Evergreen Mill Elementary,             571,,             571
2023-2024,53,Loudoun County,210,Farmwell Station Middle,             983,               1,             984
2023-2024,53,Loudoun County,970,Forest Grove Elementary,             537,,             537
2023-2024,53,Loudoun County,91,Frances Hazel Reid Elementary,             641,,             641
2023-2024,53,Loudoun County,530,Frederick Douglass Elementary,             532,              32,             564
2023-2024,53,Loudoun County,120,Freedom High ,"           1,971",,"           1,971"
2023-2024,53,Loudoun County,371,Goshen Post Elementary,             976,,             976
2023-2024,53,Loudoun County,720,Guilford Elementary,             538,,             538
2023-2024,53,Loudoun County,230,Hamilton Elementary,             168,,             168
2023-2024,53,Loudoun County,921,Harmony Middle,"           1,139",               1,"           1,140"
2023-2024,53,Loudoun County,520,Harper Park Middle,             880,               1,             881
2023-2024,53,Loudoun County,900,Heritage High,"           1,510",              31,"           1,541"
2023-2024,53,Loudoun County,111,Hillsboro Charter Academy,             144,,             144
2023-2024,53,Loudoun County,400,Hillside Elementary,             685,,             685
2023-2024,53,Loudoun County,820,Horizon Elementary,             480,,             480
2023-2024,53,Loudoun County,1131,Hovatter Elementary,             961,,             961
2023-2024,53,Loudoun County,960,Hutchison Farm Elementary,             660,              55,             715
2023-2024,53,Loudoun County,1110,Independence High,"           2,077",               3,"           2,080"
2023-2024,53,Loudoun County,20,J. Lupton Simpson Middle,             874,,             874
2023-2024,53,Loudoun County,580,J. Michael Lunsford Middle,"           1,235",               1,"           1,236"
2023-2024,53,Loudoun County,370,John Champe High,"           1,744",,"           1,744"
2023-2024,53,Loudoun County,950,John W. Tolbert Jr. Elementary ,             615,,             615
2023-2024,53,Loudoun County,600,Kenneth W.Culbert Elementary,             403,,             403
2023-2024,53,Loudoun County,80,Leesburg Elementary,             423,,             423
2023-2024,53,Loudoun County,430,Legacy Elementary ,             636,,             636
2023-2024,53,Loudoun County,560,Liberty Elementary,             871,,             871
2023-2024,53,Loudoun County,1130,Lightridge High,"           1,927",,"           1,927"
2023-2024,53,Loudoun County,290,Lincoln Elementary,              92,,              92
2023-2024,53,Loudoun County,860,Little River Elementary,             709,,             709
2023-2024,53,Loudoun County,660,Loudoun County High,"           1,407",               2,"           1,409"
2023-2024,53,Loudoun County,680,Loudoun Valley High,"           1,178",               1,"           1,179"
2023-2024,53,Loudoun County,780,Lovettsville Elementary,             509,,             509
2023-2024,53,Loudoun County,500,Lowes Island Elementary,             541,,             541
2023-2024,53,Loudoun County,130,Lucketts Elementary,             260,,             260
2023-2024,53,Loudoun County,1030,Madison's Trust Elementary,             874,,             874
2023-2024,53,Loudoun County,70,Meadowland Elementary,             396,              62,             458
2023-2024,53,Loudoun County,320,Mercer Middle ,"           1,444",,"           1,444"
2023-2024,53,Loudoun County,1200,Middleburg Community Charter,             137,,             137
2023-2024,53,Loudoun County,910,Mill Run Elementary,             648,,             648
2023-2024,53,Loudoun County,380,Moorefield Station Elementary,             951,,             951
2023-2024,53,Loudoun County,980,Mountain View Elementary,             664,,             664
2023-2024,53,Loudoun County,270,Newton-Lee Elementary ,             515,              64,             579
2023-2024,53,Loudoun County,60,Park View High,"           1,443",,"           1,443"
2023-2024,53,Loudoun County,340,Pinebrook Elementary,             849,,             849
2023-2024,53,Loudoun County,140,Potomac Falls High,"           1,686",,"           1,686"
2023-2024,53,Loudoun County,250,Potowmack Elementary,             582,,             582
2023-2024,53,Loudoun County,930,River Bend Middle,"           1,201",,"           1,201"
2023-2024,53,Loudoun County,1050,Riverside High,"           1,753",               2,"           1,755"
2023-2024,53,Loudoun County,1060,Rock Ridge High,"           1,536",               1,"           1,537"
2023-2024,53,Loudoun County,40,Rolling Ridge Elementary,             516,              64,             580
2023-2024,53,Loudoun County,550,Rosa Lee Carter Elementary,             801,,             801
2023-2024,53,Loudoun County,180,Round Hill Elementary,             578,,             578
2023-2024,53,Loudoun County,240,Sanders Corner Elementary,             459,,             459
2023-2024,53,Loudoun County,870,Seldens Landing Elementary,             527,,             527
2023-2024,53,Loudoun County,30,Seneca Ridge Middle,             868,,             868
2023-2024,53,Loudoun County,90,Smart's Mill Middle ,             869,,             869
2023-2024,53,Loudoun County,690,Sterling Elementary,             418,,             418
2023-2024,53,Loudoun County,760,Sterling Middle,             947,,             947
2023-2024,53,Loudoun County,350,Steuart W. Weller Elementary,             688,,             688
2023-2024,53,Loudoun County,850,Stone Bridge High,"           1,700",               3,"           1,703"
2023-2024,53,Loudoun County,570,Stone Hill Middle,"           1,163",,"           1,163"
2023-2024,53,Loudoun County,10,Sugarland Elementary,             472,,             472
2023-2024,53,Loudoun County,750,Sully Elementary,             469,,             469
2023-2024,53,Loudoun County,280,Sycolin Creek Elementary,             456,,             456
2023-2024,53,Loudoun County,1040,Trailside Middle,"           1,160",,"           1,160"
2023-2024,53,Loudoun County,200,Tuscarora High,"           1,440",               2,"           1,442"
2023-2024,53,Loudoun County,532,W.O. Robey High,              51,,              51
2023-2024,53,Loudoun County,700,Waterford Elementary,             238,,             238
2023-2024,53,Loudoun County,1140,Waxpool Elementary,             665,,             665
2023-2024,53,Loudoun County,360,Willard Middle,"           1,626",,"           1,626"
2023-2024,53,Loudoun County,590,Woodgrove High,"           1,544",               5,"           1,549"
2023-2024,54,Louisa County,660,Jouett Elementary,             644,,             644
2023-2024,54,Louisa County,602,Louisa County High,"           1,617",,"           1,617"
2023-2024,54,Louisa County,601,Louisa County Middle,"           1,168",,"           1,168"
2023-2024,54,Louisa County,80,Moss-Nuckols Elementary,             589,,             589
2023-2024,54,Louisa County,610,Thomas Jefferson Elementary,             648,,             648
2023-2024,54,Louisa County,641,Trevilians Elementary,             545,,             545
2023-2024,55,Lunenburg County,560,Central High,             490,,             490
2023-2024,55,Lunenburg County,240,Kenbridge Elementary,             359,,             359
2023-2024,55,Lunenburg County,171,Lunenburg Middle,             333,,             333
2023-2024,55,Lunenburg County,140,Victoria Elementary,             400,,             400
2023-2024,115,Lynchburg City,290,Bedford Hills Elementary,             412,               9,             421
2023-2024,115,Lynchburg City,70,Dearington Elementary/Innovation ,             180,               5,             185
2023-2024,115,Lynchburg City,260,E.C. Glass High ,"           1,257",,"           1,257"
2023-2024,115,Lynchburg City,1102,Heritage Elementary,             453,              14,             467
2023-2024,115,Lynchburg City,130,Heritage High,"           1,080",,"           1,080"
2023-2024,115,Lynchburg City,360,Linkhorne Elementary,             378,               3,             381
2023-2024,115,Lynchburg City,350,Linkhorne Middle,             566,,             566
2023-2024,115,Lynchburg City,170,Paul Laurence Dunbar Middle for Innovation ,             533,,             533
2023-2024,115,Lynchburg City,330,Paul Munro Elementary,             342,               7,             349
2023-2024,115,Lynchburg City,270,Perrymont Elementary,             355,               5,             360
2023-2024,115,Lynchburg City,190,Robert S. Payne Elementary,             464,               7,             471
2023-2024,115,Lynchburg City,370,Sandusky Elementary,             335,              10,             345
2023-2024,115,Lynchburg City,340,Sandusky Middle,             543,,             543
2023-2024,115,Lynchburg City,300,Sheffield Elementary,             432,              10,             442
2023-2024,115,Lynchburg City,90,T.C. Miller Elementary School for Innovation,             194,,             194
2023-2024,115,Lynchburg City,250,William M. Bass Elementary,             196,               4,             200
2023-2024,56,Madison County,221,Madison County High,             538,               1,             539
2023-2024,56,Madison County,230,Madison Primary,             380,               1,             381
2023-2024,56,Madison County,200,Waverly Yowell Elementary,             346,,             346
2023-2024,56,Madison County,222,William H. Wetsel Middle,             405,,             405
2023-2024,143,Manassas City,470,Baldwin Elementary,             618,              69,             687
2023-2024,143,Manassas City,471,Baldwin Intermediate,             251,               1,             252
2023-2024,143,Manassas City,60,George Carr Round Elementary,             479,              64,             543
2023-2024,143,Manassas City,70,Grace E. Metz Middle ,"           1,076",,"           1,076"
2023-2024,143,Manassas City,310,Jennie Dean Elementary,             578,              73,             651
2023-2024,143,Manassas City,80,Mayfield Intermediate,             861,,             861
2023-2024,143,Manassas City,370,Osbourn High,"           2,335",,"           2,335"
2023-2024,143,Manassas City,20,Richard C. Haydon Elementary,             596,              58,             654
2023-2024,143,Manassas City,10,Weems Elementary,             556,              61,             617
2023-2024,144,Manassas Park City,522,Cougar Elementary,             828,,             828
2023-2024,144,Manassas Park City,420,Manassas Park Elementary,             695,,             695
2023-2024,144,Manassas Park City,30,Manassas Park High,"           1,128",,"           1,128"
2023-2024,144,Manassas Park City,31,Manassas Park Middle,             759,,             759
2023-2024,116,Martinsville City,222,Albert Harris Elementary,             402,,             402
2023-2024,116,Martinsville City,224,Clearview Early Learning Center,             114,,             114
2023-2024,116,Martinsville City,110,Martinsville High,             558,,             558
2023-2024,116,Martinsville City,10,Martinsville Middle,             389,,             389
2023-2024,116,Martinsville City,223,Patrick Henry Elementary,             344,,             344
2023-2024,57,Mathews County,291,Mathews Elementary,             298,,             298
2023-2024,57,Mathews County,190,Mathews High,             298,,             298
2023-2024,57,Mathews County,100,Thomas Hunter Middle,             245,,             245
2023-2024,58,Mecklenburg County,910,Chase City Elementary,             409,,             409
2023-2024,58,Mecklenburg County,1000,Clarksville Elementary,             430,,             430
2023-2024,58,Mecklenburg County,1020,LaCrosse Elementary ,             366,,             366
2023-2024,58,Mecklenburg County,1041,Mecklenburg County High,"           1,155",               1,"           1,156"
2023-2024,58,Mecklenburg County,1040,Mecklenburg County Middle,             816,,             816
2023-2024,58,Mecklenburg County,190,South Hill Elementary,             761,,             761
2023-2024,59,Middlesex County,291,Middlesex Elementary,             600,,             600
2023-2024,59,Middlesex County,90,Middlesex High,             356,,             356
2023-2024,59,Middlesex County,140,St. Clare Walker Middle,             270,,             270
2023-2024,60,Montgomery County,902,Auburn Elementary,             561,,             561
2023-2024,60,Montgomery County,650,Auburn High,             390,,             390
2023-2024,60,Montgomery County,903,Auburn Middle,             308,,             308
2023-2024,60,Montgomery County,700,Belview Elementary,             237,,             237
2023-2024,60,Montgomery County,760,Blacksburg High,"           1,314",,"           1,314"
2023-2024,60,Montgomery County,710,Blacksburg Middle,             995,,             995
2023-2024,60,Montgomery County,740,Christiansburg Elementary,             419,,             419
2023-2024,60,Montgomery County,770,Christiansburg High,"           1,069",,"           1,069"
2023-2024,60,Montgomery County,671,Christiansburg Middle,             763,,             763
2023-2024,60,Montgomery County,780,Christiansburg Primary,             389,,             389
2023-2024,60,Montgomery County,30,Eastern Montgomery Elementary,             373,,             373
2023-2024,60,Montgomery County,904,Eastern Montgomery High,             260,,             260
2023-2024,60,Montgomery County,600,Falling Branch Elementary,             569,,             569
2023-2024,60,Montgomery County,750,Gilbert Linkous Elementary,             312,,             312
2023-2024,60,Montgomery County,10,Harding Avenue Elementary,             282,,             282
2023-2024,60,Montgomery County,901,Kipps Elementary,             370,,             370
2023-2024,60,Montgomery County,730,Margaret Beeks Elementary,             315,,             315
2023-2024,60,Montgomery County,210,Prices Fork Elementary,             452,,             452
2023-2024,60,Montgomery County,321,Princess Anne High,               1,,               1
2023-2024,60,Montgomery County,290,Shawsville Middle,             212,,             212
2023-2024,62,Nelson County,710,Nelson County High,             485,,             485
2023-2024,62,Nelson County,730,Nelson Middle,             359,,             359
2023-2024,62,Nelson County,10,Rockfish River Elementary,             292,,             292
2023-2024,62,Nelson County,20,Tye River Elementary,             359,,             359
2023-2024,63,New Kent County,180,George W. Watkins Elementary,             434,,             434
2023-2024,63,New Kent County,10,New Kent Elementary ,             644,,             644
2023-2024,63,New Kent County,20,New Kent High ,"           1,116",,"           1,116"
2023-2024,63,New Kent County,100,New Kent Middle ,             822,,             822
2023-2024,63,New Kent County,300,Quinton Elementary,             520,,             520
2023-2024,117,Newport News City,1404,Achievable Dream Academy,             621,,             621
2023-2024,117,Newport News City,1405,Achievable Dream Middle/High ,             486,,             486
2023-2024,117,Newport News City,1250,B.C. Charles Elementary ,             397,,             397
2023-2024,117,Newport News City,110,B.T. Washington Middle ,             427,,             427
2023-2024,117,Newport News City,1170,Carver Elementary,             584,,             584
2023-2024,117,Newport News City,1393,Crittenden Middle,             851,,             851
2023-2024,117,Newport News City,50,David A. Dutrow Elementary,             381,,             381
2023-2024,117,Newport News City,1398,Deer Park Elementary,             461,               1,             462
2023-2024,117,Newport News City,1402,Denbigh Early Childhood Center,             394,,             394
2023-2024,117,Newport News City,280,Denbigh High,"           1,260",,"           1,260"
2023-2024,117,Newport News City,130,Discovery STEM Academy,             550,,             550
2023-2024,117,Newport News City,20,Ella J. Fitzgerald Middle ,             971,,             971
2023-2024,117,Newport News City,1260,Ethel M. Gildersleeve Middle,"           1,099",,"           1,099"
2023-2024,117,Newport News City,1407,General Stanford Elementary,             468,,             468
2023-2024,117,Newport News City,70,George J. McIntosh Elementary ,             462,,             462
2023-2024,117,Newport News City,1395,Heritage High,"           1,079",,"           1,079"
2023-2024,117,Newport News City,1210,Hidenwood Elementary,             521,,             521
2023-2024,117,Newport News City,1080,Hilton Elementary,             401,,             401
2023-2024,117,Newport News City,1270,Homer L. Hines Middle,             846,               1,             847
2023-2024,117,Newport News City,91,Huntington Middle,             271,,             271
2023-2024,117,Newport News City,1411,John Marshall Early Childhood Center,             232,,             232
2023-2024,117,Newport News City,300,Joseph H. Saunders Elementary,             672,,             672
2023-2024,117,Newport News City,1180,Katherine Johnson Elementary,             526,,             526
2023-2024,117,Newport News City,1290,Kiln Creek Elementary,             556,,             556
2023-2024,117,Newport News City,310,Knollwood Meadows Elementary ,             439,,             439
2023-2024,117,Newport News City,200,L.F. Palmer Elementary ,             477,,             477
2023-2024,117,Newport News City,1400,Mary Passage Middle,             976,,             976
2023-2024,117,Newport News City,1220,Menchville High,"           1,761",,"           1,761"
2023-2024,117,Newport News City,1120,Newsome Park Elementary,             435,,             435
2023-2024,117,Newport News City,150,Oliver C. Greenwood Elementary,             541,,             541
2023-2024,117,Newport News City,270,Richard T. Yates Elementary,             422,,             422
2023-2024,117,Newport News City,1230,Richneck Elementary,             513,,             513
2023-2024,117,Newport News City,1150,Riverside Elementary,             496,,             496
2023-2024,117,Newport News City,250,Sedgefield Elementary,             458,,             458
2023-2024,117,Newport News City,1240,Stoney Run Elementary ,             512,,             512
2023-2024,117,Newport News City,290,T. Ryland Sanford Elementary,             454,,             454
2023-2024,117,Newport News City,1070,Warwick High,"           1,607",,"           1,607"
2023-2024,117,Newport News City,1410,Watkins Early Childhood Center,             322,,             322
2023-2024,117,Newport News City,320,Willis A. Jenkins Elementary,             472,,             472
2023-2024,117,Newport News City,1396,Woodside High,"           1,816",,"           1,816"
2023-2024,118,Norfolk City,185,Academy for Discovery at Lakewood,             730,,             730
2023-2024,118,Norfolk City,760,Azalea Gardens Middle,             808,,             808
2023-2024,118,Norfolk City,250,Bay View Elementary,             502,,             502
2023-2024,118,Norfolk City,510,Berkley/Campostella Early Childhood Education Center,             172,,             172
2023-2024,118,Norfolk City,20,Blair Middle,"           1,072",,"           1,072"
2023-2024,118,Norfolk City,880,Booker T Washington High,             955,,             955
2023-2024,118,Norfolk City,40,Camp Allen Elementary,             401,,             401
2023-2024,118,Norfolk City,220,Chesterfield Elementary,             302,,             302
2023-2024,118,Norfolk City,550,Coleman Place Elementary,             560,,             560
2023-2024,118,Norfolk City,560,Crossroads PreK-8 School,             750,,             750
2023-2024,118,Norfolk City,740,Easton Preschool at Fairlawn,             165,,             165
2023-2024,118,Norfolk City,90,Ghent K-8,             501,,             501
2023-2024,118,Norfolk City,420,Granby Elementary,             486,,             486
2023-2024,118,Norfolk City,390,Granby High,"           1,850",,"           1,850"
2023-2024,118,Norfolk City,610,Ingleside Elementary,             558,,             558
2023-2024,118,Norfolk City,430,Jacox Elementary,             568,,             568
2023-2024,118,Norfolk City,131,James Monroe Elementary,             262,,             262
2023-2024,118,Norfolk City,790,Lake Taylor,             681,,             681
2023-2024,118,Norfolk City,840,Lake Taylor High ,"           1,136",,"           1,136"
2023-2024,118,Norfolk City,210,Larchmont Elementary,             490,,             490
2023-2024,118,Norfolk City,670,Larrymore Elementary,             576,,             576
2023-2024,118,Norfolk City,520,Lindenwood Elementary,             242,,             242
2023-2024,118,Norfolk City,682,Little Creek Elementary,             592,,             592
2023-2024,118,Norfolk City,460,Mary Calcott Elementary,             426,,             426
2023-2024,118,Norfolk City,10,Matthew Fontaine Maury High,"           1,737",,"           1,737"
2023-2024,118,Norfolk City,490,Northside Middle,             767,,             767
2023-2024,118,Norfolk City,620,Norview Elementary,             375,,             375
2023-2024,118,Norfolk City,580,Norview High,"           1,822",,"           1,822"
2023-2024,118,Norfolk City,570,Norview Middle,"           1,152",,"           1,152"
2023-2024,118,Norfolk City,190,Ocean View Elementary,             504,,             504
2023-2024,118,Norfolk City,630,Oceanair Elementary,             422,,             422
2023-2024,118,Norfolk City,530,P.B. Young Sr. Elementary ,             217,,             217
2023-2024,118,Norfolk City,480,Richard Bowling Elementary,             462,,             462
2023-2024,118,Norfolk City,30,Ruffner School,             540,,             540
2023-2024,118,Norfolk City,850,Sewells Point Elementary,             523,,             523
2023-2024,118,Norfolk City,650,Sherwood Forest Elementary,             439,,             439
2023-2024,118,Norfolk City,770,Southside STEM Academy at Campostella ,             701,,             701
2023-2024,118,Norfolk City,820,St. Helena Elementary,             230,,             230
2023-2024,118,Norfolk City,500,Suburban Park Elementary,             447,,             447
2023-2024,118,Norfolk City,100,Tanners Creek Elementary,             517,,             517
2023-2024,118,Norfolk City,800,Tarrallton Elementary,             300,,             300
2023-2024,118,Norfolk City,150,Walter Herron Taylor Elementary,             343,,             343
2023-2024,118,Norfolk City,471,Willard Elementary,             449,,             449
2023-2024,118,Norfolk City,860,Willoughby Early Childhood Center,             152,,             152
