School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2021-2022,43,Henrico County,530,Charles M. Johnson Elementary,             417,,             417
2021-2022,43,Henrico County,93,Colonial Trail Elementary,             685,,             685
2021-2022,43,Henrico County,400,Crestview Elementary,             330,,             330
2021-2022,43,Henrico County,82,David A. Kaechele Elementary ,             495,,             495
2021-2022,43,Henrico County,160,Deep Run High,"           2,026",,"           2,026"
2021-2022,43,Henrico County,410,Douglas S. Freeman High,"           1,846",,"           1,846"
2021-2022,43,Henrico County,700,Dumbarton Elementary,             602,,             602
2021-2022,43,Henrico County,300,Echo Lake Elementary,             537,,             537
2021-2022,43,Henrico County,680,Elizabeth Holladay Elementary,             778,,             778
2021-2022,43,Henrico County,92,Elko Middle,             729,,             729
2021-2022,43,Henrico County,200,Fair Oaks Elementary,             397,,             397
2021-2022,43,Henrico County,510,Fairfield Middle,"           1,071",,"           1,071"
2021-2022,43,Henrico County,150,Gayton Elementary,             546,,             546
2021-2022,43,Henrico County,470,George F. Baker Elementary,             407,,             407
2021-2022,43,Henrico County,390,George H. Moody Middle,"           1,097",,"           1,097"
2021-2022,43,Henrico County,20,Glen Allen Elementary,             586,,             586
2021-2022,43,Henrico County,96,Glen Allen High,"           2,044",,"           2,044"
2021-2022,43,Henrico County,380,Glen Lea Elementary,             479,,             479
2021-2022,43,Henrico County,260,Greenwood Elementary ,             589,,             589
2021-2022,43,Henrico County,420,Harold Macon Ratcliffe Elementary,             426,,             426
2021-2022,43,Henrico County,94,Harvie Elementary,             515,,             515
2021-2022,43,Henrico County,610,Henrico High,"           1,414",,"           1,414"
2021-2022,43,Henrico County,330,Henry D. Ward Elementary,             501,,             501
2021-2022,43,Henrico County,670,Hermitage High,"           1,622",,"           1,622"
2021-2022,43,Henrico County,640,Highland Springs Elementary,             538,,             538
2021-2022,43,Henrico County,190,Highland Springs High,"           2,023",,"           2,023"
2021-2022,43,Henrico County,95,Holman Middle ,             857,,             857
2021-2022,43,Henrico County,100,Hungary Creek Middle ,             870,,             870
2021-2022,43,Henrico County,620,Jackson Davis Elementary,             526,,             526
2021-2022,43,Henrico County,660,Jacob L. Adams Elementary,             468,,             468
2021-2022,43,Henrico County,600,John Randolph Tucker High,"           1,836",,"           1,836"
2021-2022,43,Henrico County,130,John Rolfe Middle,             885,,             885
2021-2022,43,Henrico County,250,L. Douglas Wilder Middle,             742,,             742
2021-2022,43,Henrico County,430,Laburnum Elementary,             462,,             462
2021-2022,43,Henrico County,370,Lakeside Elementary,             405,,             405
2021-2022,43,Henrico County,50,Longdale Elementary,             486,,             486
2021-2022,43,Henrico County,490,Maude Trevvett Elementary,             528,,             528
2021-2022,43,Henrico County,540,Maybeury Elementary,             599,,             599
2021-2022,43,Henrico County,140,Mills E. Godwin High,"           1,856",,"           1,856"
2021-2022,43,Henrico County,210,Montrose Elementary,             358,,             358
2021-2022,43,Henrico County,270,Nuckols Farm Elementary,             569,,             569
2021-2022,43,Henrico County,440,Pemberton Elementary,             347,,             347
2021-2022,43,Henrico County,570,Pinchbeck Elementary,             488,,             488
2021-2022,43,Henrico County,280,Pocahontas Middle,             822,,             822
2021-2022,43,Henrico County,690,Quioccasin Middle,"           1,050",,"           1,050"
2021-2022,43,Henrico County,630,R.C. Longan Elementary,             422,,             422
2021-2022,43,Henrico County,90,Ridge Elementary,             452,,             452
2021-2022,43,Henrico County,240,Rivers Edge Elementary,             770,,             770
2021-2022,43,Henrico County,650,Ruby F. Carver Elementary,             470,,             470
2021-2022,43,Henrico County,220,Sandston Elementary,             186,,             186
2021-2022,43,Henrico County,550,Seven Pines Elementary,             367,,             367
2021-2022,43,Henrico County,710,Shady Grove Elementary,             589,,             589
2021-2022,43,Henrico County,60,Short Pump Elementary,             556,,             556
2021-2022,43,Henrico County,80,Short Pump Middle,"           1,125",,"           1,125"
2021-2022,43,Henrico County,480,Skipwith Elementary,             495,,             495
2021-2022,43,Henrico County,230,Springfield Park Elementary,             600,,             600
2021-2022,43,Henrico County,10,Three Chopt Elementary,             285,,             285
2021-2022,43,Henrico County,360,Tuckahoe Elementary,             606,,             606
2021-2022,43,Henrico County,520,Tuckahoe Middle,"           1,071",,"           1,071"
2021-2022,43,Henrico County,310,Twin Hickory Elementary,             549,,             549
2021-2022,43,Henrico County,290,Varina Elementary,             239,,             239
2021-2022,43,Henrico County,580,Varina High,"           1,531",,"           1,531"
2021-2022,44,Henry County,361,Axton Elementary,             378,,             378
2021-2022,44,Henry County,10,Bassett High,"           1,095",,"           1,095"
2021-2022,44,Henry County,590,Campbell Court Elementary,             274,,             274
2021-2022,44,Henry County,530,Drewry Mason Elementary,             408,,             408
2021-2022,44,Henry County,620,Fieldale-Collinsville Middle ,             839,,             839
2021-2022,44,Henry County,480,G.W. Carver Elementary ,             453,,             453
2021-2022,44,Henry County,670,Laurel Park Middle ,             808,,             808
2021-2022,44,Henry County,20,Magna Vista High,"           1,083",,"           1,083"
2021-2022,44,Henry County,661,Meadow View Elementary,             658,,             658
2021-2022,44,Henry County,872,Mount Olivet Elementary ,             291,,             291
2021-2022,44,Henry County,740,Rich Acres Elementary,             252,,             252
2021-2022,44,Henry County,220,Sanville Elementary,             228,,             228
2021-2022,44,Henry County,760,Stanleytown Elementary,             258,,             258
2021-2022,45,Highland County,110,Highland Elementary,              92,,              92
2021-2022,45,Highland County,220,Highland High,              86,,              86
2021-2022,114,Hopewell City,110,Carter G. Woodson Middle,             855,,             855
2021-2022,114,Hopewell City,40,Dupont Elementary,             612,               1,             613
2021-2022,114,Hopewell City,140,Harry E. James Elementary,             538,,             538
2021-2022,114,Hopewell City,120,Hopewell High,"           1,167",,"           1,167"
2021-2022,114,Hopewell City,70,Patrick Copeland Elementary,             602,,             602
2021-2022,114,Hopewell City,151,Woodlawn Pre-School Learning Center,             301,               1,             302
2021-2022,46,Isle of Wight County,421,Carrollton Elementary,             636,,             636
2021-2022,46,Isle of Wight County,280,Carrsville Elementary,             242,,             242
2021-2022,46,Isle of Wight County,422,Georgie D. Tyler Middle,             377,,             377
2021-2022,46,Isle of Wight County,320,Hardy Elementary,             529,,             529
2021-2022,46,Isle of Wight County,40,Smithfield High,"           1,338",,"           1,338"
2021-2022,46,Isle of Wight County,50,Smithfield Middle,             624,,             624
2021-2022,46,Isle of Wight County,424,Westside Elementary,             724,,             724
2021-2022,46,Isle of Wight County,240,Windsor Elementary,             599,,             599
2021-2022,46,Isle of Wight County,250,Windsor High,             550,,             550
2021-2022,48,King George County,100,King George Elementary,             720,,             720
2021-2022,48,King George County,120,King George High,"           1,454",               1,"           1,455"
2021-2022,48,King George County,10,King George Middle,"           1,015",,"           1,015"
2021-2022,48,King George County,50,Potomac Elementary,             543,,             543
2021-2022,48,King George County,221,Sealston Elementary ,             735,,             735
2021-2022,50,King William County,180,Acquinton Elementary,             425,,             425
2021-2022,50,King William County,190,Cool Spring Primary,             409,               1,             410
2021-2022,50,King William County,160,Hamilton Holmes Middle,             469,,             469
2021-2022,50,King William County,130,King William High,             680,,             680
2021-2022,49,King and Queen County,280,Central High,             268,,             268
2021-2022,49,King and Queen County,200,King & Queen Elementary,             298,,             298
2021-2022,49,King and Queen County,290,Lawson-Marriott Elementary,             301,,             301
2021-2022,51,Lancaster County,10,Lancaster High,             354,,             354
2021-2022,51,Lancaster County,110,Lancaster Middle,             282,,             282
2021-2022,51,Lancaster County,210,Lancaster Primary,             366,,             366
2021-2022,52,Lee County,160,Dryden Elementary,             251,,             251
2021-2022,52,Lee County,330,Elk Knob Elementary,             290,,             290
2021-2022,52,Lee County,820,Elydale Middle,             140,,             140
2021-2022,52,Lee County,630,Flatwoods Elementary,             285,,             285
2021-2022,52,Lee County,470,Jonesville Middle,             237,,             237
2021-2022,52,Lee County,300,Lee High,             792,,             792
2021-2022,52,Lee County,290,Pennington Middle,             303,,             303
2021-2022,52,Lee County,670,Rose Hill Elementary,             226,,             226
2021-2022,52,Lee County,200,St. Charles Elementary,             124,,             124
2021-2022,52,Lee County,880,Thomas Walker High,             289,,             289
2021-2022,137,Lexington City,1390,Harrington Waddell Elementary,             326,,             326
2021-2022,137,Lexington City,1440,Lylburn Downing Middle,             148,,             148
2021-2022,137,Lexington City,22,Rockbridge County High,               2,,               2
2021-2022,53,Loudoun County,510,Aldie Elementary,             111,,             111
2021-2022,53,Loudoun County,150,Algonkian Elementary,             457,,             457
2021-2022,53,Loudoun County,610,Arcola Elementary,             952,,             952
2021-2022,53,Loudoun County,170,Ashburn Elementary,             516,,             516
2021-2022,53,Loudoun County,220,Ball's Bluff Elementary,             481,,             481
2021-2022,53,Loudoun County,650,Banneker Elementary,             181,,             181
2021-2022,53,Loudoun County,940,Belmont Ridge Middle,"           1,056",,"           1,056"
2021-2022,53,Loudoun County,300,Belmont Station Elementary ,             719,,             719
2021-2022,53,Loudoun County,790,Blue Ridge Middle,             830,,             830
2021-2022,53,Loudoun County,1120,Brambleton Middle,"           1,628",               1,"           1,629"
2021-2022,53,Loudoun County,420,Briar Woods High ,"           1,799",,"           1,799"
2021-2022,53,Loudoun County,740,Broad Run High,"           1,573",               3,"           1,576"
2021-2022,53,Loudoun County,450,Buffalo Trail Elementary,             869,,             869
2021-2022,53,Loudoun County,460,Cardinal Ridge Elementary ,             828,,             828
2021-2022,53,Loudoun County,710,Catoctin Elementary,             580,,             580
2021-2022,53,Loudoun County,840,Cedar Lane Elementary,             734,,             734
2021-2022,53,Loudoun County,160,Cool Spring Elementary,             575,,             575
2021-2022,53,Loudoun County,890,Countryside Elementary,             665,,             665
2021-2022,53,Loudoun County,540,Creighton's Corner Elementary,"           1,128",,"           1,128"
2021-2022,53,Loudoun County,1000,Discovery Elementary,             679,,             679
2021-2022,53,Loudoun County,31,Dominion High,"           1,482",,"           1,482"
2021-2022,53,Loudoun County,470,Dominion Trail Elementary,             594,,             594
2021-2022,53,Loudoun County,880,Eagle Ridge Middle,"           1,180",               1,"           1,181"
2021-2022,53,Loudoun County,730,Emerick Elementary,             400,,             400
2021-2022,53,Loudoun County,190,Evergreen Mill Elementary,             595,,             595
2021-2022,53,Loudoun County,210,Farmwell Station Middle,"           1,116",,"           1,116"
2021-2022,53,Loudoun County,970,Forest Grove Elementary,             501,,             501
2021-2022,53,Loudoun County,91,Frances Hazel Reid Elementary,             582,,             582
2021-2022,53,Loudoun County,530,Frederick Douglass Elementary,             570,              32,             602
2021-2022,53,Loudoun County,120,Freedom High ,"           2,055",,"           2,055"
2021-2022,53,Loudoun County,371,Goshen Post Elementary,             889,,             889
2021-2022,53,Loudoun County,720,Guilford Elementary,             545,,             545
2021-2022,53,Loudoun County,230,Hamilton Elementary,             159,,             159
2021-2022,53,Loudoun County,921,Harmony Middle,"           1,082",               2,"           1,084"
2021-2022,53,Loudoun County,520,Harper Park Middle,             918,,             918
2021-2022,53,Loudoun County,900,Heritage High,"           1,459",              32,"           1,491"
2021-2022,53,Loudoun County,111,Hillsboro Charter Academy,             144,,             144
2021-2022,53,Loudoun County,400,Hillside Elementary,             563,,             563
2021-2022,53,Loudoun County,820,Horizon Elementary,             486,,             486
2021-2022,53,Loudoun County,1131,Hovatter Elementary,"           1,053",,"           1,053"
2021-2022,53,Loudoun County,960,Hutchison Farm Elementary,             672,              53,             725
2021-2022,53,Loudoun County,1110,Independence High,"           1,828",               1,"           1,829"
2021-2022,53,Loudoun County,20,J. Lupton Simpson Middle,             997,               1,             998
2021-2022,53,Loudoun County,580,J. Michael Lunsford Middle,"           1,384",,"           1,384"
2021-2022,53,Loudoun County,370,John Champe High,"           1,689",               1,"           1,690"
2021-2022,53,Loudoun County,950,John W. Tolbert Jr. Elementary ,             636,,             636
2021-2022,53,Loudoun County,600,Kenneth W.Culbert Elementary,             441,,             441
2021-2022,53,Loudoun County,80,Leesburg Elementary,             413,,             413
2021-2022,53,Loudoun County,430,Legacy Elementary ,             763,,             763
2021-2022,53,Loudoun County,560,Liberty Elementary,             903,,             903
2021-2022,53,Loudoun County,1130,Lightridge High,"           1,436",,"           1,436"
2021-2022,53,Loudoun County,290,Lincoln Elementary,              79,,              79
2021-2022,53,Loudoun County,860,Little River Elementary,             679,,             679
2021-2022,53,Loudoun County,660,Loudoun County High,"           1,504",,"           1,504"
2021-2022,53,Loudoun County,680,Loudoun Valley High,"           1,239",               3,"           1,242"
2021-2022,53,Loudoun County,780,Lovettsville Elementary,             509,,             509
2021-2022,53,Loudoun County,500,Lowes Island Elementary,             535,,             535
2021-2022,53,Loudoun County,130,Lucketts Elementary,             243,,             243
2021-2022,53,Loudoun County,1030,Madison's Trust Elementary,"           1,182",,"           1,182"
2021-2022,53,Loudoun County,70,Meadowland Elementary,             378,              26,             404
2021-2022,53,Loudoun County,320,Mercer Middle ,"           1,265",               1,"           1,266"
2021-2022,53,Loudoun County,1200,Middleburg Community Charter,             141,,             141
2021-2022,53,Loudoun County,910,Mill Run Elementary,             694,,             694
2021-2022,53,Loudoun County,380,Moorefield Station Elementary,             875,,             875
2021-2022,53,Loudoun County,980,Mountain View Elementary,             666,,             666
2021-2022,53,Loudoun County,270,Newton-Lee Elementary ,             569,              62,             631
2021-2022,53,Loudoun County,60,Park View High,"           1,409",,"           1,409"
2021-2022,53,Loudoun County,340,Pinebrook Elementary,             791,,             791
2021-2022,53,Loudoun County,140,Potomac Falls High,"           1,621",,"           1,621"
2021-2022,53,Loudoun County,250,Potowmack Elementary,             528,,             528
2021-2022,53,Loudoun County,930,River Bend Middle,"           1,140",,"           1,140"
2021-2022,53,Loudoun County,1050,Riverside High,"           1,822",,"           1,822"
2021-2022,53,Loudoun County,1060,Rock Ridge High,"           1,395",               1,"           1,396"
2021-2022,53,Loudoun County,40,Rolling Ridge Elementary,             526,              61,             587
2021-2022,53,Loudoun County,550,Rosa Lee Carter Elementary,             841,,             841
2021-2022,53,Loudoun County,180,Round Hill Elementary,             548,,             548
2021-2022,53,Loudoun County,240,Sanders Corner Elementary,             460,,             460
2021-2022,53,Loudoun County,870,Seldens Landing Elementary,             580,,             580
2021-2022,53,Loudoun County,30,Seneca Ridge Middle,"           1,003",,"           1,003"
2021-2022,53,Loudoun County,90,Smart's Mill Middle ,             920,               2,             922
2021-2022,53,Loudoun County,690,Sterling Elementary,             435,,             435
2021-2022,53,Loudoun County,760,Sterling Middle,"           1,081",               2,"           1,083"
2021-2022,53,Loudoun County,350,Steuart W. Weller Elementary,             646,,             646
2021-2022,53,Loudoun County,850,Stone Bridge High,"           1,738",               2,"           1,740"
2021-2022,53,Loudoun County,570,Stone Hill Middle,"           1,138",,"           1,138"
2021-2022,53,Loudoun County,10,Sugarland Elementary,             481,,             481
2021-2022,53,Loudoun County,750,Sully Elementary,             441,              30,             471
2021-2022,53,Loudoun County,280,Sycolin Creek Elementary,             538,,             538
2021-2022,53,Loudoun County,1040,Trailside Middle,"           1,137",               1,"           1,138"
2021-2022,53,Loudoun County,200,Tuscarora High,"           1,398",               3,"           1,401"
2021-2022,53,Loudoun County,532,W.O. Robey High,              20,,              20
2021-2022,53,Loudoun County,700,Waterford Elementary,             232,,             232
2021-2022,53,Loudoun County,1140,Waxpool Elementary,             728,,             728
2021-2022,53,Loudoun County,360,Willard Middle,"           1,573",,"           1,573"
2021-2022,53,Loudoun County,590,Woodgrove High,"           1,562",               4,"           1,566"
2021-2022,54,Louisa County,660,Jouett Elementary,             575,,             575
2021-2022,54,Louisa County,602,Louisa County High,"           1,642",,"           1,642"
2021-2022,54,Louisa County,601,Louisa County Middle,"           1,212",,"           1,212"
2021-2022,54,Louisa County,80,Moss-Nuckols Elementary,             591,,             591
2021-2022,54,Louisa County,610,Thomas Jefferson Elementary,             647,,             647
2021-2022,54,Louisa County,641,Trevilians Elementary,             501,,             501
2021-2022,55,Lunenburg County,560,Central High,             492,,             492
2021-2022,55,Lunenburg County,240,Kenbridge Elementary,             360,,             360
2021-2022,55,Lunenburg County,171,Lunenburg Middle,             364,,             364
2021-2022,55,Lunenburg County,140,Victoria Elementary,             391,,             391
2021-2022,115,Lynchburg City,290,Bedford Hills Elementary,             369,               3,             372
2021-2022,115,Lynchburg City,70,Dearington Elementary/Innovation ,             144,               3,             147
2021-2022,115,Lynchburg City,260,E.C. Glass High ,"           1,359",,"           1,359"
2021-2022,115,Lynchburg City,1102,Heritage Elementary,             439,               9,             448
2021-2022,115,Lynchburg City,130,Heritage High,"           1,066",,"           1,066"
2021-2022,115,Lynchburg City,360,Linkhorne Elementary,             419,               5,             424
2021-2022,115,Lynchburg City,350,Linkhorne Middle,             599,,             599
2021-2022,115,Lynchburg City,170,Paul Laurence Dunbar Middle for Innovation ,             554,,             554
2021-2022,115,Lynchburg City,330,Paul Munro Elementary,             350,               5,             355
2021-2022,115,Lynchburg City,270,Perrymont Elementary,             370,               1,             371
2021-2022,115,Lynchburg City,190,Robert S. Payne Elementary,             450,               4,             454
2021-2022,115,Lynchburg City,370,Sandusky Elementary,             334,               4,             338
2021-2022,115,Lynchburg City,340,Sandusky Middle,             548,,             548
2021-2022,115,Lynchburg City,300,Sheffield Elementary,             442,               9,             451
2021-2022,115,Lynchburg City,90,T.C. Miller Elementary for Innovation,             201,,             201
2021-2022,115,Lynchburg City,250,William M. Bass Elementary,             186,               6,             192
2021-2022,56,Madison County,221,Madison County High,             556,               3,             559
2021-2022,56,Madison County,230,Madison Primary,             324,              42,             366
2021-2022,56,Madison County,200,Waverly Yowell Elementary,             351,,             351
2021-2022,56,Madison County,222,William H. Wetsel Middle,             388,,             388
2021-2022,143,Manassas City,470,Baldwin Elementary,             582,              79,             661
2021-2022,143,Manassas City,471,Baldwin Intermediate,             274,,             274
2021-2022,143,Manassas City,60,George Carr Round Elementary,             469,              76,             545
2021-2022,143,Manassas City,70,Grace E. Metz Middle ,"           1,115",,"           1,115"
2021-2022,143,Manassas City,310,Jennie Dean Elementary,             559,              88,             647
2021-2022,143,Manassas City,80,Mayfield Intermediate,             802,,             802
2021-2022,143,Manassas City,370,Osbourn High,"           2,268",,"           2,268"
2021-2022,143,Manassas City,20,Richard C. Haydon Elementary,             558,              91,             649
2021-2022,143,Manassas City,10,Weems Elementary,             532,              99,             631
2021-2022,144,Manassas Park City,522,Cougar Elementary,             840,,             840
2021-2022,144,Manassas Park City,420,Manassas Park Elementary,             737,,             737
2021-2022,144,Manassas Park City,30,Manassas Park High,"           1,122",,"           1,122"
2021-2022,144,Manassas Park City,31,Manassas Park Middle,             809,,             809
2021-2022,116,Martinsville City,222,Albert Harris Elementary,             403,,             403
2021-2022,116,Martinsville City,224,Clearview Early Learning Center,              97,,              97
2021-2022,116,Martinsville City,110,Martinsville High,             556,,             556
2021-2022,116,Martinsville City,10,Martinsville Middle,             402,,             402
2021-2022,116,Martinsville City,223,Patrick Henry Elementary,             359,,             359
2021-2022,57,Mathews County,291,Mathews Elementary,             319,,             319
2021-2022,57,Mathews County,190,Mathews High,             293,,             293
2021-2022,57,Mathews County,100,Thomas Hunter Middle,             291,,             291
2021-2022,58,Mecklenburg County,980,Bluestone  High,             839,               2,             841
2021-2022,58,Mecklenburg County,960,Bluestone Middle,             363,,             363
2021-2022,58,Mecklenburg County,910,Chase City Elementary,             371,,             371
2021-2022,58,Mecklenburg County,1000,Clarksville Elementary,             422,,             422
2021-2022,58,Mecklenburg County,1020,LaCrosse Elementary ,             348,,             348
2021-2022,58,Mecklenburg County,990,Park View High,             842,,             842
2021-2022,58,Mecklenburg County,950,Park View Middle,             504,,             504
2021-2022,58,Mecklenburg County,190,South Hill Elementary,             749,,             749
2021-2022,59,Middlesex County,291,Middlesex Elementary,             593,,             593
2021-2022,59,Middlesex County,90,Middlesex High,             335,,             335
2021-2022,59,Middlesex County,140,St. Clare Walker Middle,             274,,             274
2021-2022,60,Montgomery County,902,Auburn Elementary,             551,,             551
2021-2022,60,Montgomery County,650,Auburn High,             373,,             373
2021-2022,60,Montgomery County,903,Auburn Middle,             288,,             288
2021-2022,60,Montgomery County,700,Belview Elementary,             274,,             274
2021-2022,60,Montgomery County,760,Blacksburg High,"           1,322",,"           1,322"
2021-2022,60,Montgomery County,710,Blacksburg Middle,             927,,             927
2021-2022,60,Montgomery County,740,Christiansburg Elementary,             389,,             389
2021-2022,60,Montgomery County,770,Christiansburg High,"           1,095",               2,"           1,097"
2021-2022,60,Montgomery County,671,Christiansburg Middle,             793,,             793
2021-2022,60,Montgomery County,780,Christiansburg Primary,             437,,             437
2021-2022,60,Montgomery County,30,Eastern Montgomery Elementary,             398,,             398
2021-2022,60,Montgomery County,904,Eastern Montgomery High,             292,               1,             293
2021-2022,60,Montgomery County,600,Falling Branch Elementary,             561,,             561
2021-2022,60,Montgomery County,750,Gilbert Linkous Elementary,             318,,             318
2021-2022,60,Montgomery County,10,Harding Avenue Elementary,             272,,             272
2021-2022,60,Montgomery County,901,Kipps Elementary,             373,               1,             374
2021-2022,60,Montgomery County,730,Margaret Beeks Elementary,             369,,             369
2021-2022,60,Montgomery County,210,Prices Fork Elementary,             456,,             456
2021-2022,60,Montgomery County,290,Shawsville Middle,             210,               2,             212
2021-2022,62,Nelson County,710,Nelson County High,             545,,             545
2021-2022,62,Nelson County,730,Nelson Middle,             359,,             359
2021-2022,62,Nelson County,10,Rockfish River Elementary,             286,,             286
2021-2022,62,Nelson County,20,Tye River Elementary,             348,,             348
2021-2022,63,New Kent County,180,George W. Watkins Elementary,             723,,             723
2021-2022,63,New Kent County,10,New Kent Elementary ,             701,,             701
2021-2022,63,New Kent County,20,New Kent High ,"           1,083",,"           1,083"
2021-2022,63,New Kent County,100,New Kent Middle ,             766,,             766
2021-2022,117,Newport News City,1404,Achievable Dream Academy,             602,,             602
2021-2022,117,Newport News City,1405,Achievable Dream Middle/High ,             505,,             505
2021-2022,117,Newport News City,1250,B.C. Charles Elementary ,             370,,             370
2021-2022,117,Newport News City,110,B.T. Washington Middle ,             416,,             416
2021-2022,117,Newport News City,1170,Carver Elementary,             593,,             593
2021-2022,117,Newport News City,1393,Crittenden Middle,             904,,             904
2021-2022,117,Newport News City,50,David A. Dutrow Elementary,             464,,             464
2021-2022,117,Newport News City,1398,Deer Park Elementary,             530,               3,             533
2021-2022,117,Newport News City,1402,Denbigh Early Childhood Center,             382,,             382
2021-2022,117,Newport News City,280,Denbigh High,"           1,211",,"           1,211"
2021-2022,117,Newport News City,130,Discovery STEM Academy,             558,,             558
2021-2022,117,Newport News City,20,Ella J. Fitzgerald Middle ,"           1,115",,"           1,115"
2021-2022,117,Newport News City,1260,Ethel M. Gildersleeve Middle,"           1,083",,"           1,083"
2021-2022,117,Newport News City,1407,General Stanford Elementary,             490,,             490
2021-2022,117,Newport News City,70,George J. McIntosh Elementary ,             421,,             421
2021-2022,117,Newport News City,1395,Heritage High,"           1,169",,"           1,169"
2021-2022,117,Newport News City,1210,Hidenwood Elementary,             544,,             544
2021-2022,117,Newport News City,1080,Hilton Elementary,             378,,             378
2021-2022,117,Newport News City,1270,Homer L. Hines Middle,             952,,             952
2021-2022,117,Newport News City,91,Huntington Middle,             282,,             282
2021-2022,117,Newport News City,1411,John Marshall Early Childhood Center,             222,,             222
2021-2022,117,Newport News City,300,Joseph H. Saunders Elementary,             606,,             606
2021-2022,117,Newport News City,1180,Katherine Johnson Elementary,             511,,             511
2021-2022,117,Newport News City,1290,Kiln Creek Elementary,             621,,             621
2021-2022,117,Newport News City,310,Knollwood Meadows Elementary ,             451,,             451
2021-2022,117,Newport News City,200,L.F. Palmer Elementary ,             417,,             417
2021-2022,117,Newport News City,1400,Mary Passage Middle,             987,,             987
2021-2022,117,Newport News City,1220,Menchville High,"           1,733",,"           1,733"
2021-2022,117,Newport News City,1120,Newsome Park Elementary,             487,,             487
2021-2022,117,Newport News City,150,Oliver C. Greenwood Elementary,             559,,             559
2021-2022,117,Newport News City,270,Richard T. Yates Elementary,             390,,             390
2021-2022,117,Newport News City,1230,Richneck Elementary,             586,,             586
2021-2022,117,Newport News City,1150,Riverside Elementary,             485,,             485
2021-2022,117,Newport News City,250,Sedgefield Elementary,             445,,             445
2021-2022,117,Newport News City,1240,Stoney Run Elementary ,             472,,             472
2021-2022,117,Newport News City,290,T. Ryland Sanford Elementary,             506,,             506
2021-2022,117,Newport News City,1070,Warwick High,"           1,623",,"           1,623"
2021-2022,117,Newport News City,1410,Watkins Early Childhood Center,             391,               1,             392
2021-2022,117,Newport News City,320,Willis A. Jenkins Elementary,             469,,             469
2021-2022,117,Newport News City,1396,Woodside High,"           1,742",               1,"           1,743"
2021-2022,118,Norfolk City,185,Academy for Discovery at Lakewood,             719,,             719
2021-2022,118,Norfolk City,760,Azalea Gardens Middle,             868,,             868
2021-2022,118,Norfolk City,250,Bay View Elementary,             519,,             519
2021-2022,118,Norfolk City,510,Berkley/Campostella Early Childhood Education Center,             166,,             166
2021-2022,118,Norfolk City,20,Blair Middle,"           1,217",,"           1,217"
2021-2022,118,Norfolk City,880,Booker T Washington High,             978,,             978
2021-2022,118,Norfolk City,40,Camp Allen Elementary,             413,,             413
2021-2022,118,Norfolk City,220,Chesterfield Academy Elementary,             320,,             320
2021-2022,118,Norfolk City,550,Coleman Place Elementary,             614,,             614
2021-2022,118,Norfolk City,560,Crossroads Elementary,             776,,             776
2021-2022,118,Norfolk City,740,Easton Preschool,              87,,              87
2021-2022,118,Norfolk City,90,Ghent K-8,             486,,             486
2021-2022,118,Norfolk City,420,Granby Elementary,             496,,             496
2021-2022,118,Norfolk City,390,Granby High,"           1,863",,"           1,863"
2021-2022,118,Norfolk City,610,Ingleside Elementary,             496,,             496
2021-2022,118,Norfolk City,430,Jacox Elementary,             541,,             541
2021-2022,118,Norfolk City,131,James Monroe Elementary,             256,,             256
2021-2022,118,Norfolk City,790,Lake Taylor,             647,,             647
2021-2022,118,Norfolk City,840,Lake Taylor High ,"           1,012",,"           1,012"
2021-2022,118,Norfolk City,210,Larchmont Elementary,             448,,             448
2021-2022,118,Norfolk City,670,Larrymore Elementary,             559,,             559
2021-2022,118,Norfolk City,520,Lindenwood Elementary,             280,,             280
2021-2022,118,Norfolk City,682,Little Creek Elementary,             590,,             590
2021-2022,118,Norfolk City,460,Mary Calcott Elementary,             429,,             429
2021-2022,118,Norfolk City,10,Matthew Fontaine Maury High,"           1,623",,"           1,623"
2021-2022,118,Norfolk City,490,Northside Middle,             787,,             787
2021-2022,118,Norfolk City,620,Norview Elementary,             400,,             400
2021-2022,118,Norfolk City,580,Norview High,"           1,889",,"           1,889"
2021-2022,118,Norfolk City,570,Norview Middle,"           1,280",,"           1,280"
2021-2022,118,Norfolk City,190,Ocean View Elementary,             492,,             492
2021-2022,118,Norfolk City,630,Oceanair Elementary,             442,,             442
2021-2022,118,Norfolk City,530,P.B. Young Sr. Elementary ,             292,,             292
2021-2022,118,Norfolk City,480,Richard Bowling Elementary,             473,,             473
2021-2022,118,Norfolk City,850,Sewells Point Elementary,             506,,             506
2021-2022,118,Norfolk City,650,Sherwood Forest Elementary,             450,,             450
2021-2022,118,Norfolk City,770,Southside STEM Academy at Campostella ,             873,,             873
2021-2022,118,Norfolk City,820,St. Helena Elementary,             229,,             229
2021-2022,118,Norfolk City,500,Suburban Park Elementary,             445,,             445
2021-2022,118,Norfolk City,100,Tanners Creek Elementary,             550,,             550
2021-2022,118,Norfolk City,800,Tarrallton Elementary,             324,,             324
2021-2022,118,Norfolk City,780,Tidewater Park Elementary,             190,,             190
2021-2022,118,Norfolk City,150,Walter Herron Taylor Elementary,             318,,             318
2021-2022,118,Norfolk City,471,Willard Model Elementary,             488,,             488
2021-2022,118,Norfolk City,30,William H. Ruffner Middle,             524,,             524
2021-2022,118,Norfolk City,860,Willoughby Early Childhood Center,             123,,             123
2021-2022,65,Northampton County,452,Kiptopeke Elementary,             356,,             356
2021-2022,65,Northampton County,350,Northampton High,             426,,             426
