School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2019-2020,43,Henrico County,320,Arthur Ashe Jr. Elementary ,             462,,             462
2019-2020,43,Henrico County,500,Brookland Middle,"           1,228",,"           1,228"
2019-2020,43,Henrico County,120,Cashell Donahoe Elementary,             535,,             535
2019-2020,43,Henrico County,590,Chamberlayne Elementary,             362,,             362
2019-2020,43,Henrico County,530,Charles M. Johnson Elementary,             526,,             526
2019-2020,43,Henrico County,93,Colonial Trail Elementary,             706,,             706
2019-2020,43,Henrico County,400,Crestview Elementary,             390,,             390
2019-2020,43,Henrico County,82,David A. Kaechele Elementary ,             475,,             475
2019-2020,43,Henrico County,160,Deep Run High,"           1,848",,"           1,848"
2019-2020,43,Henrico County,410,Douglas S. Freeman High,"           1,884",,"           1,884"
2019-2020,43,Henrico County,700,Dumbarton Elementary,             662,,             662
2019-2020,43,Henrico County,300,Echo Lake Elementary,             535,,             535
2019-2020,43,Henrico County,680,Elizabeth Holladay Elementary,             639,,             639
2019-2020,43,Henrico County,92,Elko Middle,             776,,             776
2019-2020,43,Henrico County,200,Fair Oaks Elementary,             417,,             417
2019-2020,43,Henrico County,510,Fairfield Middle,"           1,106",,"           1,106"
2019-2020,43,Henrico County,150,Gayton Elementary,             598,,             598
2019-2020,43,Henrico County,470,George F. Baker Elementary,             408,,             408
2019-2020,43,Henrico County,390,George H. Moody Middle,"           1,136",,"           1,136"
2019-2020,43,Henrico County,20,Glen Allen Elementary,             645,,             645
2019-2020,43,Henrico County,96,Glen Allen High,"           1,940",,"           1,940"
2019-2020,43,Henrico County,380,Glen Lea Elementary,             475,,             475
2019-2020,43,Henrico County,260,Greenwood Elementary ,             622,,             622
2019-2020,43,Henrico County,420,Harold Macon Ratcliffe Elementary,             424,,             424
2019-2020,43,Henrico County,94,Harvie Elementary,             609,,             609
2019-2020,43,Henrico County,610,Henrico High,"           1,564",,"           1,564"
2019-2020,43,Henrico County,330,Henry D. Ward Elementary,             501,,             501
2019-2020,43,Henrico County,670,Hermitage High,"           1,656",,"           1,656"
2019-2020,43,Henrico County,640,Highland Springs Elementary,             603,,             603
2019-2020,43,Henrico County,190,Highland Springs High,"           1,928",,"           1,928"
2019-2020,43,Henrico County,95,Holman Middle ,             941,,             941
2019-2020,43,Henrico County,100,Hungary Creek Middle ,             998,,             998
2019-2020,43,Henrico County,620,Jackson Davis Elementary,             537,,             537
2019-2020,43,Henrico County,660,Jacob L. Adams Elementary,             475,,             475
2019-2020,43,Henrico County,600,John Randolph Tucker High,"           1,718",,"           1,718"
2019-2020,43,Henrico County,130,John Rolfe Middle,             880,,             880
2019-2020,43,Henrico County,250,L. Douglas Wilder Middle,             849,,             849
2019-2020,43,Henrico County,430,Laburnum Elementary,             579,,             579
2019-2020,43,Henrico County,370,Lakeside Elementary,             505,,             505
2019-2020,43,Henrico County,50,Longdale Elementary,             484,,             484
2019-2020,43,Henrico County,490,Maude Trevvett Elementary,             528,,             528
2019-2020,43,Henrico County,540,Maybeury Elementary,             627,,             627
2019-2020,43,Henrico County,140,Mills E. Godwin High,"           1,860",,"           1,860"
2019-2020,43,Henrico County,210,Montrose Elementary,             384,,             384
2019-2020,43,Henrico County,270,Nuckols Farm Elementary,             627,,             627
2019-2020,43,Henrico County,440,Pemberton Elementary,             312,,             312
2019-2020,43,Henrico County,570,Pinchbeck Elementary,             580,,             580
2019-2020,43,Henrico County,280,Pocahontas Middle,             913,,             913
2019-2020,43,Henrico County,690,Quioccasin Middle School,"           1,119",,"           1,119"
2019-2020,43,Henrico County,630,R.C. Longan Elementary,             495,,             495
2019-2020,43,Henrico County,90,Ridge Elementary,             505,,             505
2019-2020,43,Henrico County,240,Rivers Edge Elementary,             780,,             780
2019-2020,43,Henrico County,650,Ruby F. Carver Elementary,             471,,             471
2019-2020,43,Henrico County,220,Sandston Elementary,             207,,             207
2019-2020,43,Henrico County,550,Seven Pines Elementary,             388,,             388
2019-2020,43,Henrico County,710,Shady Grove Elementary,             677,,             677
2019-2020,43,Henrico County,60,Short Pump Elementary,             589,,             589
2019-2020,43,Henrico County,80,Short Pump Middle,"           1,075",,"           1,075"
2019-2020,43,Henrico County,480,Skipwith Elementary,             541,,             541
2019-2020,43,Henrico County,230,Springfield Park Elementary,             639,,             639
2019-2020,43,Henrico County,10,Three Chopt Elementary,             314,,             314
2019-2020,43,Henrico County,360,Tuckahoe Elementary,             647,,             647
2019-2020,43,Henrico County,520,Tuckahoe Middle,"           1,108",,"           1,108"
2019-2020,43,Henrico County,310,Twin Hickory Elementary,             598,,             598
2019-2020,43,Henrico County,290,Varina Elementary,             307,,             307
2019-2020,43,Henrico County,580,Varina High,"           1,553",,"           1,553"
2019-2020,44,Henry County,361,Axton Elementary,             413,,             413
2019-2020,44,Henry County,10,Bassett High,"           1,114",,"           1,114"
2019-2020,44,Henry County,590,Campbell Court Elementary,             328,,             328
2019-2020,44,Henry County,530,Drewry Mason Elementary,             431,,             431
2019-2020,44,Henry County,620,Fieldale-Collinsville Middle ,             863,,             863
2019-2020,44,Henry County,480,G.W. Carver Elementary ,             516,,             516
2019-2020,44,Henry County,670,Laurel Park Middle ,             838,,             838
2019-2020,44,Henry County,20,Magna Vista High,"           1,091",,"           1,091"
2019-2020,44,Henry County,661,Meadow View Elementary,             646,,             646
2019-2020,44,Henry County,872,Mount Olivet Elementary ,             300,,             300
2019-2020,44,Henry County,740,Rich Acres Elementary,             293,,             293
2019-2020,44,Henry County,220,Sanville Elementary,             268,,             268
2019-2020,44,Henry County,760,Stanleytown Elementary,             280,,             280
2019-2020,45,Highland County,110,Highland Elementary,             109,,             109
2019-2020,45,Highland County,220,Highland High,             109,,             109
2019-2020,114,Hopewell City,110,Carter G. Woodson Middle,             941,,             941
2019-2020,114,Hopewell City,40,Dupont Elementary,             617,,             617
2019-2020,114,Hopewell City,140,Harry E. James Elementary,             594,,             594
2019-2020,114,Hopewell City,120,Hopewell High,"           1,156",,"           1,156"
2019-2020,114,Hopewell City,70,Patrick Copeland Elementary,             671,,             671
2019-2020,114,Hopewell City,151,Woodlawn Pre-School Learning Center,             304,,             304
2019-2020,46,Isle of Wight County,421,Carrollton Elementary,             710,,             710
2019-2020,46,Isle of Wight County,280,Carrsville Elementary,             247,,             247
2019-2020,46,Isle of Wight County,422,Georgie D. Tyler Middle,             434,,             434
2019-2020,46,Isle of Wight County,320,Hardy Elementary,             517,,             517
2019-2020,46,Isle of Wight County,40,Smithfield High,"           1,267",,"           1,267"
2019-2020,46,Isle of Wight County,50,Smithfield Middle,             596,,             596
2019-2020,46,Isle of Wight County,424,Westside Elementary,             760,,             760
2019-2020,46,Isle of Wight County,240,Windsor Elementary,             577,,             577
2019-2020,46,Isle of Wight County,250,Windsor High,             522,,             522
2019-2020,48,King George County,100,King George Elementary,             925,,             925
2019-2020,48,King George County,120,King George High,"           1,366",,"           1,366"
2019-2020,48,King George County,10,King George Middle,             726,,             726
2019-2020,48,King George County,50,Potomac Elementary,             676,,             676
2019-2020,48,King George County,221,Sealston Elementary ,             825,,             825
2019-2020,50,King William County,180,Acquinton Elementary,             458,,             458
2019-2020,50,King William County,190,Cool Spring Primary,             462,,             462
2019-2020,50,King William County,160,Hamilton Holmes Middle,             535,,             535
2019-2020,50,King William County,130,King William High,             733,,             733
2019-2020,49,King and Queen County,280,Central High,             206,,             206
2019-2020,49,King and Queen County,200,King & Queen Elementary,             315,,             315
2019-2020,49,King and Queen County,290,Lawson-Marriott Elementary,             312,,             312
2019-2020,51,Lancaster County,10,Lancaster High,             370,,             370
2019-2020,51,Lancaster County,110,Lancaster Middle,             379,,             379
2019-2020,51,Lancaster County,210,Lancaster Primary,             330,,             330
2019-2020,52,Lee County,160,Dryden Elementary,             276,,             276
2019-2020,52,Lee County,330,Elk Knob Elementary,             299,,             299
2019-2020,52,Lee County,820,Elydale Middle,             142,,             142
2019-2020,52,Lee County,630,Flatwoods Elementary,             371,,             371
2019-2020,52,Lee County,470,Jonesville Middle,             221,,             221
2019-2020,52,Lee County,300,Lee High,             836,,             836
2019-2020,52,Lee County,290,Pennington Middle,             331,,             331
2019-2020,52,Lee County,670,Rose Hill Elementary,             260,,             260
2019-2020,52,Lee County,200,St. Charles Elementary,             144,,             144
2019-2020,52,Lee County,880,Thomas Walker High,             312,,             312
2019-2020,137,Lexington City,1390,Harrington Waddell Elementary,             334,,             334
2019-2020,137,Lexington City,1440,Lylburn Downing Middle,             169,,             169
2019-2020,53,Loudoun County,510,Aldie Elementary,             120,,             120
2019-2020,53,Loudoun County,150,Algonkian Elementary,             467,,             467
2019-2020,53,Loudoun County,610,Arcola Elementary,             992,,             992
2019-2020,53,Loudoun County,170,Ashburn Elementary,             587,,             587
2019-2020,53,Loudoun County,220,Ball's Bluff Elementary,             572,,             572
2019-2020,53,Loudoun County,650,Banneker Elementary,             191,,             191
2019-2020,53,Loudoun County,940,Belmont Ridge Middle,"           1,195",               4,"           1,199"
2019-2020,53,Loudoun County,300,Belmont Station Elementary ,             780,,             780
2019-2020,53,Loudoun County,790,Blue Ridge Middle,             875,,             875
2019-2020,53,Loudoun County,1120,Brambleton Middle School,"           1,490",,"           1,490"
2019-2020,53,Loudoun County,420,Briar Woods High ,"           1,850",               1,"           1,851"
2019-2020,53,Loudoun County,740,Broad Run High,"           1,563",               5,"           1,568"
2019-2020,53,Loudoun County,450,Buffalo Trail Elementary,"           1,159",,"           1,159"
2019-2020,53,Loudoun County,460,Cardinal Ridge Elementary ,             861,,             861
2019-2020,53,Loudoun County,710,Catoctin Elementary,             657,,             657
2019-2020,53,Loudoun County,840,Cedar Lane Elementary,             840,,             840
2019-2020,53,Loudoun County,160,Cool Spring Elementary,             609,,             609
2019-2020,53,Loudoun County,890,Countryside Elementary,             731,,             731
2019-2020,53,Loudoun County,540,Creighton's Corner Elementary,"           1,037",,"           1,037"
2019-2020,53,Loudoun County,1000,Discovery Elementary,             788,,             788
2019-2020,53,Loudoun County,31,Dominion High,"           1,625",,"           1,625"
2019-2020,53,Loudoun County,470,Dominion Trail Elementary,             681,,             681
2019-2020,53,Loudoun County,880,Eagle Ridge Middle,"           1,293",               1,"           1,294"
2019-2020,53,Loudoun County,730,Emerick Elementary,             474,,             474
2019-2020,53,Loudoun County,190,Evergreen Mill Elementary,             534,              16,             550
2019-2020,53,Loudoun County,210,Farmwell Station Middle,"           1,176",               1,"           1,177"
2019-2020,53,Loudoun County,970,Forest Grove Elementary,             574,,             574
2019-2020,53,Loudoun County,91,Frances Hazel Reid Elementary,             668,,             668
2019-2020,53,Loudoun County,530,Frederick Douglass Elementary,             726,              29,             755
2019-2020,53,Loudoun County,120,Freedom High ,"           2,117",               1,"           2,118"
2019-2020,53,Loudoun County,371,Goshen Post Elementary,"           1,195",,"           1,195"
2019-2020,53,Loudoun County,720,Guilford Elementary,             583,,             583
2019-2020,53,Loudoun County,230,Hamilton Elementary,             182,,             182
2019-2020,53,Loudoun County,921,Harmony Middle,"           1,113",,"           1,113"
2019-2020,53,Loudoun County,520,Harper Park Middle,"           1,074",,"           1,074"
2019-2020,53,Loudoun County,900,Heritage High,"           1,498",              32,"           1,530"
2019-2020,53,Loudoun County,111,Hillsboro Charter Academy,             144,,             144
2019-2020,53,Loudoun County,400,Hillside Elementary,             603,,             603
2019-2020,53,Loudoun County,820,Horizon Elementary,             592,,             592
2019-2020,53,Loudoun County,960,Hutchison Farm Elementary,             755,              32,             787
2019-2020,53,Loudoun County,1110,Independence High,"           1,063",,"           1,063"
2019-2020,53,Loudoun County,20,J. Lupton Simpson Middle,"           1,128",,"           1,128"
2019-2020,53,Loudoun County,580,J. Michael Lunsford Middle,"           1,596",,"           1,596"
2019-2020,53,Loudoun County,370,John Champe High School,"           1,857",,"           1,857"
2019-2020,53,Loudoun County,950,John W. Tolbert Jr. Elementary ,             686,,             686
2019-2020,53,Loudoun County,600,Kenneth W.Culbert Elementary,             489,,             489
2019-2020,53,Loudoun County,80,Leesburg Elementary,             444,,             444
2019-2020,53,Loudoun County,430,Legacy Elementary ,             914,,             914
2019-2020,53,Loudoun County,560,Liberty Elementary,"           1,056",,"           1,056"
2019-2020,53,Loudoun County,290,Lincoln Elementary,              87,,              87
2019-2020,53,Loudoun County,860,Little River Elementary,             764,,             764
2019-2020,53,Loudoun County,660,Loudoun County High,"           1,531",,"           1,531"
2019-2020,53,Loudoun County,680,Loudoun Valley High,"           1,318",               3,"           1,321"
2019-2020,53,Loudoun County,780,Lovettsville Elementary,             525,,             525
2019-2020,53,Loudoun County,500,Lowes Island Elementary,             603,,             603
2019-2020,53,Loudoun County,130,Lucketts Elementary,             293,,             293
2019-2020,53,Loudoun County,1030,Madison's Trust Elementary,"           1,124",,"           1,124"
2019-2020,53,Loudoun County,70,Meadowland Elementary,             432,              31,             463
2019-2020,53,Loudoun County,320,Mercer Middle ,"           1,626",,"           1,626"
2019-2020,53,Loudoun County,1200,Middleburg Community Charter,             113,,             113
2019-2020,53,Loudoun County,910,Mill Run Elementary,             760,,             760
2019-2020,53,Loudoun County,380,Moorefield Station Elementary,             892,,             892
2019-2020,53,Loudoun County,980,Mountain View Elementary,             668,,             668
2019-2020,53,Loudoun County,270,Newton-Lee Elementary ,             625,              64,             689
2019-2020,53,Loudoun County,60,Park View High,"           1,480",               1,"           1,481"
2019-2020,53,Loudoun County,340,Pinebrook Elementary,             887,,             887
2019-2020,53,Loudoun County,140,Potomac Falls High,"           1,593",,"           1,593"
2019-2020,53,Loudoun County,250,Potowmack Elementary,             564,,             564
2019-2020,53,Loudoun County,930,River Bend Middle,"           1,230",,"           1,230"
2019-2020,53,Loudoun County,1050,Riverside High,"           1,882",,"           1,882"
2019-2020,53,Loudoun County,1060,Rock Ridge High,"           1,562",,"           1,562"
2019-2020,53,Loudoun County,40,Rolling Ridge Elementary,             552,              63,             615
2019-2020,53,Loudoun County,550,Rosa Lee Carter Elementary,             870,,             870
2019-2020,53,Loudoun County,180,Round Hill Elementary,             555,,             555
2019-2020,53,Loudoun County,240,Sanders Corner Elementary,             496,,             496
2019-2020,53,Loudoun County,870,Seldens Landing Elementary,             673,,             673
2019-2020,53,Loudoun County,30,Seneca Ridge Middle,"           1,042",,"           1,042"
2019-2020,53,Loudoun County,90,Smart's Mill Middle ,"           1,077",,"           1,077"
2019-2020,53,Loudoun County,690,Sterling Elementary,             461,,             461
2019-2020,53,Loudoun County,760,Sterling Middle,"           1,099",               2,"           1,101"
2019-2020,53,Loudoun County,350,Steuart W. Weller Elementary,             778,,             778
2019-2020,53,Loudoun County,850,Stone Bridge High,"           1,785",,"           1,785"
2019-2020,53,Loudoun County,570,Stone Hill Middle,"           1,051",,"           1,051"
2019-2020,53,Loudoun County,10,Sugarland Elementary,             561,,             561
2019-2020,53,Loudoun County,750,Sully Elementary,             471,              31,             502
2019-2020,53,Loudoun County,280,Sycolin Creek Elementary,             662,,             662
2019-2020,53,Loudoun County,1040,Trailside Middle,"           1,268",               2,"           1,270"
2019-2020,53,Loudoun County,200,Tuscarora High,"           1,441",               1,"           1,442"
2019-2020,53,Loudoun County,700,Waterford Elementary,             194,,             194
2019-2020,53,Loudoun County,1140,Waxpool Elementary,             728,,             728
2019-2020,53,Loudoun County,360,Willard Intermediate School,"           1,441",               1,"           1,442"
2019-2020,53,Loudoun County,590,Woodgrove High,"           1,638",               6,"           1,644"
2019-2020,54,Louisa County,660,Jouett Elementary,             598,,             598
2019-2020,54,Louisa County,602,Louisa County High,"           1,495",,"           1,495"
2019-2020,54,Louisa County,601,Louisa County Middle,"           1,189",,"           1,189"
2019-2020,54,Louisa County,80,Moss-Nuckols Elementary,             591,,             591
2019-2020,54,Louisa County,610,Thomas Jefferson Elementary,             604,,             604
2019-2020,54,Louisa County,641,Trevilians Elementary,             510,,             510
2019-2020,55,Lunenburg County,560,Central High,             454,,             454
2019-2020,55,Lunenburg County,240,Kenbridge Elementary,             387,,             387
2019-2020,55,Lunenburg County,171,Lunenburg Middle,             381,,             381
2019-2020,55,Lunenburg County,140,Victoria Elementary,             368,,             368
2019-2020,115,Lynchburg City,290,Bedford Hills Elementary,             444,               2,             446
2019-2020,115,Lynchburg City,70,Dearington Elementary/Innovation ,             169,               1,             170
2019-2020,115,Lynchburg City,260,E.C. Glass High ,"           1,404",,"           1,404"
2019-2020,115,Lynchburg City,1102,Heritage Elementary,             507,               5,             512
2019-2020,115,Lynchburg City,130,Heritage High,"           1,051",,"           1,051"
2019-2020,115,Lynchburg City,360,Linkhorne Elementary,             415,               5,             420
2019-2020,115,Lynchburg City,350,Linkhorne Middle,             606,,             606
2019-2020,115,Lynchburg City,170,Paul Laurence Dunbar Middle for Innovation ,             666,,             666
2019-2020,115,Lynchburg City,330,Paul Munro Elementary,             355,               1,             356
2019-2020,115,Lynchburg City,270,Perrymont Elementary,             335,               5,             340
2019-2020,115,Lynchburg City,190,Robert S. Payne Elementary,             517,               7,             524
2019-2020,115,Lynchburg City,370,Sandusky Elementary,             336,               6,             342
2019-2020,115,Lynchburg City,340,Sandusky Middle,             523,,             523
2019-2020,115,Lynchburg City,300,Sheffield Elementary,             432,               4,             436
2019-2020,115,Lynchburg City,90,T.C. Miller Elementary for Innovation,             220,               1,             221
2019-2020,115,Lynchburg City,250,William M. Bass Elementary,             217,               4,             221
2019-2020,56,Madison County,221,Madison County High,             540,               1,             541
2019-2020,56,Madison County,230,Madison Primary,             320,              65,             385
2019-2020,56,Madison County,200,Waverly Yowell Elementary,             380,,             380
2019-2020,56,Madison County,222,William H. Wetsel Middle,             419,               1,             420
2019-2020,143,Manassas City,470,Baldwin Elementary,             630,,             630
2019-2020,143,Manassas City,471,Baldwin Intermediate School,             320,,             320
2019-2020,143,Manassas City,60,George Carr Round Elementary,             596,,             596
2019-2020,143,Manassas City,70,Grace E. Metz Middle ,"           1,196",,"           1,196"
2019-2020,143,Manassas City,310,Jennie Dean Elementary,             649,,             649
2019-2020,143,Manassas City,80,Mayfield Intermediate,             863,,             863
2019-2020,143,Manassas City,370,Osbourn High,"           2,223",,"           2,223"
2019-2020,143,Manassas City,20,Richard C. Haydon Elementary,             649,,             649
2019-2020,143,Manassas City,10,Weems Elementary,             663,,             663
2019-2020,144,Manassas Park City,522,Cougar Elementary,             859,               1,             860
2019-2020,144,Manassas Park City,420,Manassas Park Elementary,             804,,             804
2019-2020,144,Manassas Park City,30,Manassas Park High,"           1,113",,"           1,113"
2019-2020,144,Manassas Park City,31,Manassas Park Middle,             864,,             864
2019-2020,116,Martinsville City,222,Albert Harris Elementary,             427,,             427
2019-2020,116,Martinsville City,224,Clearview Early Childhood Center,             139,,             139
2019-2020,116,Martinsville City,110,Martinsville High,             552,,             552
2019-2020,116,Martinsville City,10,Martinsville Middle,             425,,             425
2019-2020,116,Martinsville City,223,Patrick Henry Elementary,             387,,             387
2019-2020,57,Mathews County,291,Lee-Jackson Elementary,             354,,             354
2019-2020,57,Mathews County,190,Mathews High,             330,,             330
2019-2020,57,Mathews County,100,Thomas Hunter Middle,             324,,             324
2019-2020,58,Mecklenburg County,980,Bluestone  High,             511,               3,             514
2019-2020,58,Mecklenburg County,960,Bluestone Middle,             376,,             376
2019-2020,58,Mecklenburg County,910,Chase City Elementary,             393,,             393
2019-2020,58,Mecklenburg County,1000,Clarksville Elementary,             447,,             447
2019-2020,58,Mecklenburg County,1020,LaCrosse Elementary ,             434,,             434
2019-2020,58,Mecklenburg County,990,Park View High,             759,               3,             762
2019-2020,58,Mecklenburg County,950,Park View Middle,             540,,             540
2019-2020,58,Mecklenburg County,190,South Hill Elementary,             739,,             739
2019-2020,59,Middlesex County,291,Middlesex Elementary,             594,,             594
2019-2020,59,Middlesex County,90,Middlesex High,             356,,             356
2019-2020,59,Middlesex County,140,St. Clare Walker Middle,             258,,             258
2019-2020,60,Montgomery County,902,Auburn Elementary,             552,               4,             556
2019-2020,60,Montgomery County,650,Auburn High,             395,,             395
2019-2020,60,Montgomery County,903,Auburn Middle,             308,,             308
2019-2020,60,Montgomery County,700,Belview Elementary,             277,               3,             280
2019-2020,60,Montgomery County,760,Blacksburg High,"           1,284",,"           1,284"
2019-2020,60,Montgomery County,710,Blacksburg Middle,             959,,             959
2019-2020,60,Montgomery County,740,Christiansburg Elementary,             388,,             388
2019-2020,60,Montgomery County,770,Christiansburg High,"           1,019",,"           1,019"
2019-2020,60,Montgomery County,671,Christiansburg Middle,             832,,             832
2019-2020,60,Montgomery County,780,Christiansburg Primary,             435,              23,             458
2019-2020,60,Montgomery County,30,Eastern Montgomery Elementary,             436,              13,             449
2019-2020,60,Montgomery County,904,Eastern Montgomery High,             279,,             279
2019-2020,60,Montgomery County,600,Falling Branch Elementary,             621,               8,             629
2019-2020,60,Montgomery County,750,Gilbert Linkous Elementary,             378,               2,             380
2019-2020,60,Montgomery County,10,Harding Avenue Elementary,             336,               9,             345
2019-2020,60,Montgomery County,901,Kipps Elementary,             399,               4,             403
2019-2020,60,Montgomery County,730,Margaret Beeks Elementary,             441,               3,             444
2019-2020,60,Montgomery County,210,Prices Fork Elementary,             459,              17,             476
2019-2020,60,Montgomery County,290,Shawsville Middle,             218,,             218
2019-2020,62,Nelson County,710,Nelson County High,             574,,             574
2019-2020,62,Nelson County,730,Nelson Middle,             408,,             408
2019-2020,62,Nelson County,10,Rockfish River Elementary,             315,,             315
2019-2020,62,Nelson County,20,Tye River Elementary,             398,,             398
2019-2020,63,New Kent County,180,George W. Watkins Elementary,             751,,             751
2019-2020,63,New Kent County,10,New Kent Elementary ,             770,,             770
2019-2020,63,New Kent County,20,New Kent High ,"           1,001",,"           1,001"
2019-2020,63,New Kent County,100,New Kent Middle ,             832,,             832
2019-2020,117,Newport News City,1404,Achievable Dream Academy,             652,,             652
2019-2020,117,Newport News City,1405,Achievable Dream Middle/High ,             470,,             470
2019-2020,117,Newport News City,1250,B.C. Charles Elementary ,             446,,             446
2019-2020,117,Newport News City,110,B.T. Washington Middle ,             436,,             436
2019-2020,117,Newport News City,1170,Carver Elementary,             703,,             703
2019-2020,117,Newport News City,1393,Crittenden Middle,"           1,104",,"           1,104"
2019-2020,117,Newport News City,50,David A. Dutrow Elementary,             508,,             508
2019-2020,117,Newport News City,1398,Deer Park Elementary,             572,               2,             574
2019-2020,117,Newport News City,1402,Denbigh Early Childhood Center,             442,,             442
2019-2020,117,Newport News City,280,Denbigh High,"           1,262",,"           1,262"
2019-2020,117,Newport News City,130,Discovery STEM Academy,             617,,             617
2019-2020,117,Newport News City,1260,Ethel M. Gildersleeve Middle,"           1,182",,"           1,182"
2019-2020,117,Newport News City,1408,Gatewood Academy,              91,,              91
2019-2020,117,Newport News City,1407,General Stanford Elementary,             494,,             494
2019-2020,117,Newport News City,70,George J. McIntosh Elementary ,             495,,             495
2019-2020,117,Newport News City,1395,Heritage High,"           1,173",,"           1,173"
2019-2020,117,Newport News City,1210,Hidenwood Elementary,             547,,             547
2019-2020,117,Newport News City,1080,Hilton Elementary,             398,               1,             399
2019-2020,117,Newport News City,1270,Homer L. Hines Middle,"           1,039",,"           1,039"
2019-2020,117,Newport News City,1240,Horace H. Epes Elementary,             545,,             545
2019-2020,117,Newport News City,91,Huntington Middle,             131,,             131
2019-2020,117,Newport News City,20,J.M. Dozier Middle ,"           1,199",,"           1,199"
2019-2020,117,Newport News City,1411,John Marshall Early Childhood Center,             331,,             331
2019-2020,117,Newport News City,300,Joseph H. Saunders Elementary,             711,,             711
2019-2020,117,Newport News City,1290,Kiln Creek Elementary,             670,,             670
2019-2020,117,Newport News City,200,L.F. Palmer Elementary ,             469,,             469
2019-2020,117,Newport News City,1409,Lee Hall Early Childhood Center,             143,               1,             144
2019-2020,117,Newport News City,1180,Lee Hall Elementary,             566,,             566
2019-2020,117,Newport News City,1400,Mary Passage Middle,"           1,029",,"           1,029"
2019-2020,117,Newport News City,1220,Menchville High,"           1,662",,"           1,662"
2019-2020,117,Newport News City,1120,Newsome Park Elementary,             497,,             497
2019-2020,117,Newport News City,150,Oliver C. Greenwood Elementary,             588,,             588
2019-2020,117,Newport News City,310,R.O. Nelson Elementary ,             555,,             555
2019-2020,117,Newport News City,270,Richard T. Yates Elementary,             476,,             476
2019-2020,117,Newport News City,1230,Richneck Elementary,             643,,             643
2019-2020,117,Newport News City,1150,Riverside Elementary,             539,,             539
2019-2020,117,Newport News City,250,Sedgefield Elementary,             452,,             452
2019-2020,117,Newport News City,290,T. Ryland Sanford Elementary,             502,,             502
2019-2020,117,Newport News City,1070,Warwick High,"           1,609",,"           1,609"
2019-2020,117,Newport News City,1410,Watkins Early Childhood Center,             459,,             459
2019-2020,117,Newport News City,320,Willis A. Jenkins Elementary,             451,,             451
2019-2020,117,Newport News City,1396,Woodside High,"           1,792",               1,"           1,793"
2019-2020,118,Norfolk City,185,Academy for Discovery at Lakewood,             738,,             738
2019-2020,118,Norfolk City,760,Azalea Gardens Middle,             873,,             873
2019-2020,118,Norfolk City,250,Bay View Elementary,             627,,             627
2019-2020,118,Norfolk City,510,Berkley/Campostella Early Childhood Education Center,             184,,             184
2019-2020,118,Norfolk City,20,Blair Middle,"           1,247",,"           1,247"
2019-2020,118,Norfolk City,880,Booker T Washington High,             938,,             938
2019-2020,118,Norfolk City,40,Camp Allen Elementary,             375,,             375
2019-2020,118,Norfolk City,220,Chesterfield Academy Elementary,             321,,             321
2019-2020,118,Norfolk City,550,Coleman Place Elementary,             690,,             690
2019-2020,118,Norfolk City,560,Crossroads Elementary,             855,,             855
2019-2020,118,Norfolk City,740,Easton Preschool,             111,,             111
2019-2020,118,Norfolk City,750,Fairlawn Elementary,             276,,             276
2019-2020,118,Norfolk City,90,Ghent K-8,             490,,             490
2019-2020,118,Norfolk City,420,Granby Elementary,             581,,             581
2019-2020,118,Norfolk City,390,Granby High,"           1,960",,"           1,960"
2019-2020,118,Norfolk City,610,Ingleside Elementary,             521,,             521
2019-2020,118,Norfolk City,430,Jacox Elementary,             635,,             635
2019-2020,118,Norfolk City,131,James Monroe Elementary,             254,,             254
2019-2020,118,Norfolk City,790,Lake Taylor,             667,,             667
2019-2020,118,Norfolk City,840,Lake Taylor High ,"           1,090",,"           1,090"
2019-2020,118,Norfolk City,210,Larchmont Elementary,             597,,             597
2019-2020,118,Norfolk City,670,Larrymore Elementary,             589,,             589
2019-2020,118,Norfolk City,520,Lindenwood Elementary,             280,,             280
2019-2020,118,Norfolk City,682,Little Creek Elementary,             693,,             693
2019-2020,118,Norfolk City,460,Mary Calcott Elementary School,             565,,             565
2019-2020,118,Norfolk City,10,Matthew Fontaine Maury High,"           1,624",,"           1,624"
2019-2020,118,Norfolk City,490,Northside Middle,             867,,             867
2019-2020,118,Norfolk City,620,Norview Elementary,             407,,             407
2019-2020,118,Norfolk City,580,Norview High,"           1,913",,"           1,913"
2019-2020,118,Norfolk City,570,Norview Middle,"           1,232",,"           1,232"
2019-2020,118,Norfolk City,190,Ocean View Elementary,             564,,             564
2019-2020,118,Norfolk City,630,Oceanair Elementary,             482,,             482
2019-2020,118,Norfolk City,530,P.B. Young Sr. Elementary ,             458,,             458
2019-2020,118,Norfolk City,480,Richard Bowling Elementary,             582,,             582
2019-2020,118,Norfolk City,850,Sewells Point Elementary,             618,,             618
2019-2020,118,Norfolk City,650,Sherwood Forest Elementary,             553,,             553
2019-2020,118,Norfolk City,770,Southside STEM Academy at Campostella ,             753,,             753
2019-2020,118,Norfolk City,820,St. Helena Elementary,             274,,             274
2019-2020,118,Norfolk City,500,Suburban Park Elementary,             465,,             465
2019-2020,118,Norfolk City,100,Tanners Creek Elementary,             622,,             622
2019-2020,118,Norfolk City,800,Tarrallton Elementary,             352,,             352
2019-2020,118,Norfolk City,780,Tidewater Park Elementary,             262,,             262
2019-2020,118,Norfolk City,150,Walter Herron Taylor Elementary,             331,,             331
