LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
HI,HAWAII,1500030,Hawaii Department of Education,135,Barbers Point Elementary School,150003000135,No,-8,1,1,19,11,54,6,-8,8,1,27,15,40,8,92,99,24,18,-8,1,14,17,19,19
HI,HAWAII,1500030,Hawaii Department of Education,136,August Ahrens Elementary School,150003000136,No,-8,34,-8,10,14,18,-8,-8,24,-8,11,18,12,1,76,66,11,6,-8,1,19,10,5,8
HI,HAWAII,1500030,Hawaii Department of Education,137,Major Sheldon Wheeler Middle School,150003000137,No,-8,1,7,15,6,7,16,1,1,8,15,8,6,26,52,65,12,3,2,3,3,-8,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,138,Major Sheldon Wheeler Elementary School,150003000138,No,-8,2,5,9,6,3,23,-8,1,5,9,7,2,26,48,50,17,8,2,1,-8,1,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,139,Gustav H Webling Elementary School,150003000139,No,-8,2,-8,3,3,7,2,-8,1,2,1,8,6,3,17,21,5,4,-8,1,3,-8,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,140,Waimalu Elementary School,150003000140,No,-8,14,1,9,8,17,1,-8,9,1,12,10,18,1,50,51,20,13,-8,2,5,8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,141,Waialua High & Intermediate School,150003000141,No,-8,8,-8,8,13,34,16,-8,9,-8,8,9,9,19,79,54,13,5,3,3,4,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,142,Waialua Elementary School,150003000142,No,-8,4,-8,3,13,8,3,-8,3,-8,8,6,5,6,31,28,5,2,-8,-8,1,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,143,Wahiawa Middle School,150003000143,No,-8,14,2,14,8,38,5,-8,12,1,17,8,37,5,81,80,22,11,-8,1,7,9,1,4
HI,HAWAII,1500030,Hawaii Department of Education,144,Wahiawa Elementary School,150003000144,No,-8,3,2,10,3,19,2,-8,2,2,12,5,16,1,39,38,12,6,1,1,7,2,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,145,Sergeant Samuel K Solomon Elementary School,150003000145,No,1,2,10,21,3,11,29,-8,1,8,20,4,7,21,77,61,31,12,2,1,3,1,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,146,Major General William R Shafter Elementary School,150003000146,No,1,-8,1,3,6,-8,10,-8,-8,2,9,5,-8,2,21,18,8,5,2,-8,-8,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,147,Alvah A Scott Elementary School,150003000147,No,1,12,-8,3,6,16,5,1,10,1,2,4,18,4,43,40,11,3,-8,2,9,3,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,148,Salt Lake Elementary School,150003000148,No,-8,16,-8,7,9,18,3,-8,13,-8,10,11,13,-8,53,47,23,4,1,2,11,7,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,149,Red Hill Elementary School,150003000149,No,-8,1,2,3,6,15,6,-8,1,2,2,4,8,3,33,20,12,3,2,-8,4,1,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,150,Admiral Arthur W Radford High School,150003000150,No,-8,29,3,14,17,14,26,-8,17,6,16,8,22,26,103,95,18,8,5,-8,7,5,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,151,Pearl Ridge Elementary School,150003000151,No,-8,5,-8,7,10,4,2,-8,2,-8,5,8,7,1,28,23,14,7,3,1,2,-8,1,3
HI,HAWAII,1500030,Hawaii Department of Education,152,Pearl Harbor Kai Elementary School,150003000152,No,-8,3,1,9,4,2,9,-8,1,2,2,4,1,4,28,14,14,9,-8,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,153,Pearl Harbor Elementary School,150003000153,No,-8,7,1,7,5,9,2,-8,7,3,9,5,10,9,31,43,12,6,-8,1,3,4,1,1
HI,HAWAII,1500030,Hawaii Department of Education,154,Admiral Chester W Nimitz Elementary School,150003000154,No,-8,1,2,5,-8,1,6,-8,1,3,5,1,-8,5,15,15,7,2,-8,1,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,155,Mokulele Elementary School,150003000155,No,-8,1,-8,3,4,2,10,-8,-8,2,1,2,-8,7,20,12,11,4,-8,-8,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,156,Moanalua Middle School,150003000156,No,1,5,3,3,5,10,9,-8,9,3,8,6,16,5,36,47,14,6,1,4,3,1,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,157,Ahuimanu Elementary School,150003000157,No,-8,2,-8,5,-8,11,4,-8,-8,-8,3,4,6,1,22,14,5,1,-8,-8,-8,-8,1,1
HI,HAWAII,1500030,Hawaii Department of Education,158,Waipahu Intermediate School,150003000158,No,-8,38,1,11,7,70,1,-8,32,-8,8,8,46,1,128,95,24,10,1,3,30,16,4,4
HI,HAWAII,1500030,Hawaii Department of Education,159,Waipahu Elementary School,150003000159,No,-8,8,-8,21,6,43,1,-8,3,1,8,4,51,-8,79,67,22,3,-8,1,27,26,8,4
HI,HAWAII,1500030,Hawaii Department of Education,160,Kalihi Kai Elementary School,150003000160,No,-8,15,-8,4,7,29,-8,-8,16,-8,4,5,19,1,55,45,16,7,-8,1,18,14,3,1
HI,HAWAII,1500030,Hawaii Department of Education,161,Waipahu High School,150003000161,No,-8,108,3,7,17,98,4,-8,71,1,11,12,89,2,237,186,46,32,1,3,71,35,10,5
HI,HAWAII,1500030,Hawaii Department of Education,162,Kalihi Elementary School,150003000162,No,-8,7,-8,8,4,34,-8,-8,3,-8,3,1,27,1,53,35,10,2,1,-8,28,20,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,163,Kalani High School,150003000163,No,-8,36,-8,5,11,20,11,-8,40,1,7,13,26,10,83,97,16,15,8,9,3,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,164,King David Kalakaua Middle School,150003000164,No,-8,28,-8,3,6,66,3,-8,24,-8,4,4,61,1,106,94,24,7,2,1,28,23,7,12
HI,HAWAII,1500030,Hawaii Department of Education,165,Princess Victoria Kaiulani Elementary School,150003000165,No,-8,7,-8,7,7,33,-8,-8,2,-8,5,2,34,-8,54,43,11,5,-8,-8,18,19,12,6
HI,HAWAII,1500030,Hawaii Department of Education,166,Kapolei Elementary School,150003000166,No,-8,5,-8,24,12,34,-8,-8,5,1,23,22,32,2,75,85,14,11,2,3,11,6,3,1
HI,HAWAII,1500030,Hawaii Department of Education,167,Kipapa Elementary School,150003000167,No,-8,2,1,16,4,12,-8,-8,3,1,10,9,15,1,35,39,13,11,-8,1,3,5,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,168,Kaala Elementary School,150003000168,No,-8,3,-8,10,6,17,3,-8,3,-8,6,3,23,2,39,37,12,8,-8,-8,6,9,-8,6
HI,HAWAII,1500030,Hawaii Department of Education,169,Iliahi Elementary School,150003000169,No,-8,2,-8,9,4,8,2,-8,1,-8,4,3,5,1,25,14,5,4,2,-8,-8,-8,3,3
HI,HAWAII,1500030,Hawaii Department of Education,170,Lt Col Horrace Meek Hickam Elementary School,150003000170,No,1,1,1,-8,3,-8,10,-8,-8,-8,3,-8,-8,9,16,12,7,3,-8,1,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,171,Helemano Elementary School,150003000171,No,-8,10,1,6,6,5,9,-8,7,2,9,2,6,2,37,28,17,10,-8,-8,3,4,3,2
HI,HAWAII,1500030,Hawaii Department of Education,172,Haleiwa Elementary School,150003000172,No,-8,3,-8,7,5,5,4,-8,-8,-8,5,5,8,5,24,23,8,5,1,-8,-8,-8,1,3
HI,HAWAII,1500030,Hawaii Department of Education,173,Daniel K Inouye Elementary School,150003000173,No,1,3,7,19,2,1,16,-8,1,4,14,7,1,13,49,40,16,5,2,1,2,3,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,174,Aliamanu Middle School,150003000174,No,-8,4,3,-8,4,7,7,-8,4,-8,4,6,5,16,25,35,4,6,-8,-8,2,5,-8,2
HI,HAWAII,1500030,Hawaii Department of Education,175,Aliamanu Elementary School,150003000175,No,-8,5,3,4,4,6,7,-8,2,4,6,4,5,12,29,33,13,9,1,-8,2,2,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,176,Aiea Intermediate School,150003000176,No,1,6,1,1,2,12,2,-8,6,-8,4,2,17,5,25,34,9,5,1,-8,3,5,1,3
HI,HAWAII,1500030,Hawaii Department of Education,177,Aiea High School,150003000177,No,-8,30,-8,14,12,48,4,-8,27,2,18,10,53,6,108,116,28,11,5,6,8,13,4,6
HI,HAWAII,1500030,Hawaii Department of Education,178,Aiea Elementary School,150003000178,No,-8,-8,-8,10,1,26,1,-8,-8,-8,3,-8,22,-8,38,25,10,3,-8,-8,14,13,5,1
HI,HAWAII,1500030,Hawaii Department of Education,179,Mayor John H Wilson Elementary School,150003000179,No,-8,5,-8,1,1,1,3,-8,2,-8,-8,1,1,-8,11,4,5,-8,-8,-8,1,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,180,President George Washington Middle School,150003000180,No,1,13,1,15,9,31,5,-8,10,2,9,9,35,7,75,72,16,2,2,-8,12,9,7,1
HI,HAWAII,1500030,Hawaii Department of Education,182,Waikiki Elementary School,150003000182,No,-8,11,-8,4,7,3,14,-8,3,1,4,9,5,8,39,30,4,-8,-8,1,10,3,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,183,Waialae Elementary - PCS,150003000183,No,-8,7,-8,7,6,2,2,-8,8,-8,5,6,6,4,24,29,4,6,-8,2,1,-8,-8,2
HI,HAWAII,1500030,Hawaii Department of Education,184,Robert Louis Stevenson Middle School,150003000184,No,-8,4,-8,2,7,17,1,-8,4,1,4,3,19,-8,31,31,4,2,-8,1,2,4,3,7
HI,HAWAII,1500030,Hawaii Department of Education,185,Royal Elementary School,150003000185,No,-8,3,1,7,6,17,1,-8,5,3,6,7,15,2,35,38,11,8,-8,-8,11,10,6,6
HI,HAWAII,1500030,Hawaii Department of Education,186,President Theodore Roosevelt High School,150003000186,No,1,30,2,18,20,41,4,-8,29,-8,12,16,44,6,116,107,28,17,7,4,11,7,4,2
HI,HAWAII,1500030,Hawaii Department of Education,187,Puuhale Elementary School,150003000187,No,-8,4,-8,5,2,19,-8,-8,3,-8,2,2,13,-8,30,20,7,5,1,1,14,10,7,7
HI,HAWAII,1500030,Hawaii Department of Education,188,Pauoa Elementary School,150003000188,No,-8,-8,-8,5,1,6,-8,-8,1,-8,5,-8,4,1,12,11,5,1,1,-8,2,-8,2,2
HI,HAWAII,1500030,Hawaii Department of Education,189,Palolo Elementary School,150003000189,No,-8,-8,-8,2,-8,28,1,-8,-8,-8,3,3,18,-8,31,24,4,2,1,-8,16,7,4,1
HI,HAWAII,1500030,Hawaii Department of Education,190,Nuuanu Elementary School,150003000190,No,-8,1,-8,3,5,-8,-8,-8,1,-8,2,1,1,-8,9,5,-8,1,-8,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,191,Noelani Elementary School,150003000191,No,-8,4,-8,2,4,1,-8,-8,6,-8,2,2,4,-8,11,14,1,2,1,-8,4,5,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,192,Niu Valley Middle School,150003000192,No,1,10,-8,1,6,12,14,-8,12,-8,6,4,7,10,44,39,10,4,4,-8,2,2,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,193,President William McKinley High School,150003000193,No,-8,96,2,18,27,85,11,1,91,2,22,21,97,11,239,245,43,20,8,6,54,42,5,11
HI,HAWAII,1500030,Hawaii Department of Education,194,Manoa Elementary School,150003000194,No,-8,1,-8,-8,-8,-8,1,-8,2,-8,2,2,2,1,2,9,-8,1,-8,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,195,King William Lunalilo Elementary School,150003000195,No,-8,5,1,11,2,10,1,-8,1,-8,4,6,10,2,30,23,6,2,-8,-8,4,9,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,196,Maemae Elementary School,150003000196,No,-8,5,-8,1,6,4,-8,-8,6,-8,1,8,4,2,16,21,7,4,1,-8,1,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,197,President Abraham Lincoln Elementary School,150003000197,No,-8,2,2,6,6,16,-8,-8,3,-8,4,5,12,-8,32,24,8,4,1,-8,8,3,1,3
HI,HAWAII,1500030,Hawaii Department of Education,198,Linapuni Elementary School,150003000198,No,-8,-8,-8,3,6,18,2,-8,1,-8,2,7,21,-8,29,31,5,3,1,1,11,13,2,2
HI,HAWAII,1500030,Hawaii Department of Education,200,Princess Miriam K Likelike Elementary School,150003000200,No,-8,6,1,2,1,32,-8,-8,3,-8,3,2,15,-8,42,23,10,-8,1,-8,16,13,2,2
HI,HAWAII,1500030,Hawaii Department of Education,201,King Liholiho Elementary School,150003000201,No,-8,-8,-8,6,6,1,1,-8,2,-8,4,2,1,-8,14,9,4,-8,-8,-8,-8,4,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,202,Lanakila Elementary School,150003000202,No,-8,7,-8,6,2,7,3,-8,3,-8,1,5,7,-8,25,16,2,3,-8,-8,5,5,3,1
HI,HAWAII,1500030,Hawaii Department of Education,203,Prince Jonah Kuhio Elementary School,150003000203,No,-8,5,-8,4,2,11,-8,-8,2,-8,8,5,9,1,22,25,10,6,-8,-8,7,5,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,204,Koko Head Elementary School,150003000204,No,-8,2,-8,4,3,4,3,-8,3,-8,5,5,1,1,16,15,3,2,1,-8,1,1,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,205,Prince David Kawananakoa Middle School,150003000205,No,-8,10,-8,3,3,24,1,-8,5,-8,4,1,9,1,41,20,14,4,1,-8,3,2,2,1
HI,HAWAII,1500030,Hawaii Department of Education,206,Kauluwela Elementary School,150003000206,No,-8,7,-8,6,11,39,2,-8,5,-8,7,4,36,-8,65,52,13,6,3,1,26,26,6,3
HI,HAWAII,1500030,Hawaii Department of Education,207,Kapalama Elementary School,150003000207,No,-8,16,-8,5,4,9,-8,-8,7,-8,4,2,10,-8,34,23,14,3,-8,-8,9,4,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,208,Kamiloiki Elementary School,150003000208,No,-8,5,-8,7,5,6,6,-8,5,1,3,4,4,3,29,20,12,7,2,1,3,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,209,Kalihi Waena Elementary School,150003000209,No,-8,7,-8,1,5,23,-8,-8,11,-8,2,1,26,-8,36,40,7,5,-8,-8,9,16,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,210,Kalihi Uka Elementary School,150003000210,No,-8,4,-8,4,2,8,-8,-8,4,-8,-8,3,4,-8,18,11,5,2,-8,-8,2,1,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,211,Kaimuki Middle School,150003000211,No,-8,16,1,2,3,5,7,-8,8,-8,4,4,4,3,34,23,8,4,7,1,2,1,3,2
HI,HAWAII,1500030,Hawaii Department of Education,212,Kaimuki High School,150003000212,No,-8,24,4,6,12,76,14,-8,23,1,14,17,90,7,136,152,30,25,3,1,25,26,3,2
HI,HAWAII,1500030,Hawaii Department of Education,213,President Thomas Jefferson Elementary School,150003000213,No,-8,6,-8,9,6,13,5,-8,4,-8,2,6,10,7,39,29,15,3,-8,-8,10,6,5,-8
HI,HAWAII,1500030,Hawaii Department of Education,214,Hokulani Elementary School,150003000214,No,-8,6,-8,1,1,-8,-8,-8,1,-8,1,-8,2,3,8,7,4,-8,-8,-8,1,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,215,Kahala Elementary School,150003000215,No,-8,7,-8,1,5,1,4,-8,2,-8,6,9,-8,5,18,22,4,2,-8,2,7,4,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,216,Kaewai Elementary School,150003000216,No,-8,9,-8,5,7,33,-8,-8,4,-8,3,6,21,-8,54,34,16,7,-8,-8,24,13,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,217,Queen Kaahumanu Elementary School,150003000217,No,-8,6,2,8,8,35,2,-8,9,1,10,10,25,-8,61,55,17,12,-8,1,23,18,6,3
HI,HAWAII,1500030,Hawaii Department of Education,218,William P Jarrett Middle School,150003000218,No,-8,2,-8,2,1,24,-8,-8,3,1,2,-8,29,-8,29,35,9,3,1,1,9,6,2,4
HI,HAWAII,1500030,Hawaii Department of Education,219,Hahaione Elementary School,150003000219,No,-8,9,-8,2,3,5,8,-8,2,-8,3,2,1,10,27,18,4,5,2,-8,5,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,220,Mayor Joseph J Fern Elementary School,150003000220,No,-8,5,-8,5,2,26,-8,-8,5,-8,4,4,13,-8,38,26,6,2,2,-8,17,6,3,-8
HI,HAWAII,1500030,Hawaii Department of Education,221,Governor Wallace Rider Farrington High School,150003000221,No,2,118,1,7,13,158,3,1,110,-8,10,7,136,2,302,266,61,34,8,8,74,62,10,7
HI,HAWAII,1500030,Hawaii Department of Education,222,Governor Sanford B Dole Middle School,150003000222,No,-8,16,1,4,9,101,1,-8,20,-8,5,7,83,3,132,118,29,6,2,5,41,25,5,7
HI,HAWAII,1500030,Hawaii Department of Education,223,Central Middle School,150003000223,No,-8,8,-8,4,4,67,1,-8,7,1,-8,4,60,-8,84,72,10,5,-8,1,27,18,10,9
HI,HAWAII,1500030,Hawaii Department of Education,225,Aliiolani Elementary School,150003000225,No,-8,4,-8,2,6,3,1,-8,2,1,1,-8,1,-8,16,5,10,3,-8,-8,2,1,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,226,Ala Wai Elementary School,150003000226,No,-8,7,1,9,6,24,1,-8,9,-8,4,6,26,1,48,46,14,7,2,2,17,20,1,2
HI,HAWAII,1500030,Hawaii Department of Education,227,Aina Haina Elementary School,150003000227,No,-8,6,-8,3,10,7,7,-8,4,-8,7,6,1,5,33,23,4,1,1,1,-8,4,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,228,Henry J Kaiser High School,150003000228,No,2,25,-8,9,19,22,21,-8,22,1,17,31,20,37,98,128,18,10,12,7,3,4,1,1
HI,HAWAII,1500030,Hawaii Department of Education,229,Waianae Intermediate School,150003000229,No,-8,8,3,22,11,158,6,-8,7,2,25,6,160,7,208,207,55,30,4,4,11,7,28,20
HI,HAWAII,1500030,Hawaii Department of Education,230,Leihoku Elementary School,150003000230,No,-8,7,-8,46,24,90,5,1,1,1,29,17,69,6,172,124,37,16,1,2,11,13,38,32
HI,HAWAII,1500030,Hawaii Department of Education,231,Kanoelani Elementary School,150003000231,No,-8,13,-8,16,11,12,1,-8,7,-8,12,9,13,1,53,42,23,4,-8,3,4,3,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,232,Kahakai Elementary School,150003000232,No,-8,11,-8,13,13,30,12,-8,3,1,15,7,26,10,79,62,11,4,3,2,18,19,2,1
HI,HAWAII,1500030,Hawaii Department of Education,233,Samuel Enoka Kalama Intermediate School,150003000233,No,-8,6,1,6,6,36,25,1,1,4,12,5,30,15,80,68,29,6,5,6,-8,1,1,3
HI,HAWAII,1500030,Hawaii Department of Education,234,Pahoa Elementary School,150003000234,No,2,4,-8,38,12,37,13,-8,3,-8,36,18,22,6,106,85,32,10,8,-8,7,2,6,6
HI,HAWAII,1500030,Hawaii Department of Education,235,Kealakehe Intermediate School,150003000235,No,-8,3,1,10,8,49,12,1,6,-8,10,7,41,15,83,80,16,7,3,6,10,8,3,3
HI,HAWAII,1500030,Hawaii Department of Education,236,Kahuku Elementary School,150003000236,No,-8,1,-8,2,10,11,5,-8,2,-8,2,12,15,-8,29,31,4,-8,-8,-8,-8,-8,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,237,Princess Nahienaena Elementary School,150003000237,No,-8,24,1,23,10,25,6,-8,18,-8,18,17,25,1,89,79,22,13,-8,1,14,10,5,6
HI,HAWAII,1500030,Hawaii Department of Education,238,Lokelani Intermediate School,150003000238,No,-8,7,1,17,8,20,22,-8,2,-8,13,4,9,26,75,54,26,7,1,4,6,2,-8,4
HI,HAWAII,1500030,Hawaii Department of Education,239,Kaleiopuu Elementary School,150003000239,No,-8,26,-8,13,14,21,-8,-8,20,-8,19,10,25,1,74,75,16,8,2,2,11,12,-8,5
HI,HAWAII,1500030,Hawaii Department of Education,240,Kamaile Academy PCS,150003000240,No,-8,1,1,47,18,111,6,1,5,2,51,25,84,5,184,173,28,21,4,3,16,18,29,31
HI,HAWAII,1500030,Hawaii Department of Education,241,Maui Waena Intermediate School,150003000241,No,-8,18,-8,16,5,37,4,-8,16,-8,19,11,26,4,80,76,25,6,1,4,11,7,5,4
HI,HAWAII,1500030,Hawaii Department of Education,242,King Kaumualii Elementary School,150003000242,No,-8,6,-8,12,18,9,2,-8,1,-8,5,10,15,3,47,34,10,7,5,2,5,9,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,244,Keonepoko Elementary School,150003000244,No,1,1,-8,43,19,44,15,1,1,-8,29,15,40,15,123,101,35,20,9,4,14,6,1,2
HI,HAWAII,1500030,Hawaii Department of Education,246,Anuenue School,150003000246,No,-8,3,-8,9,1,40,-8,-8,1,-8,10,4,35,-8,53,50,8,2,4,-8,-8,1,3,1
HI,HAWAII,1500030,Hawaii Department of Education,247,Waikoloa Elementary and Middle School,150003000247,No,-8,-8,1,11,10,38,14,-8,2,-8,11,8,29,8,74,58,19,9,3,1,26,18,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,248,Holomua Elementary School,150003000248,No,-8,15,1,17,18,23,3,-8,10,2,29,12,20,5,77,78,18,8,1,-8,3,5,3,4
HI,HAWAII,1500030,Hawaii Department of Education,249,Honokaa Elementary School,150003000249,No,-8,3,-8,15,14,20,4,-8,1,-8,13,8,14,1,56,37,15,5,-8,2,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,250,Kohala Elementary School,150003000250,No,-8,1,-8,12,13,16,3,-8,4,-8,8,11,13,3,45,39,19,5,-8,-8,1,3,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,251,King Kekaulike High School,150003000251,No,2,11,-8,10,10,53,47,1,5,1,10,9,55,47,133,128,36,16,9,12,1,-8,4,1
HI,HAWAII,1500030,Hawaii Department of Education,252,Konawaena Middle School,150003000252,No,-8,6,-8,8,2,51,19,3,2,1,10,3,33,15,86,67,19,2,2,2,9,4,1,3
HI,HAWAII,1500030,Hawaii Department of Education,253,Kamalii Elementary School,150003000253,No,-8,1,-8,12,8,3,24,-8,1,-8,5,6,7,15,48,34,13,6,2,2,2,3,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,254,Kealakehe High School,150003000254,No,1,16,1,15,9,70,32,-8,13,-8,17,11,87,27,144,155,25,12,7,8,18,23,-8,7
HI,HAWAII,1500030,Hawaii Department of Education,255,Kapaa Middle School,150003000255,No,-8,6,-8,9,8,19,14,-8,14,-8,10,7,28,6,56,65,10,5,6,5,3,1,1,7
HI,HAWAII,1500030,Hawaii Department of Education,256,Mililani Middle School,150003000256,No,1,13,1,17,21,29,5,-8,22,-8,18,20,28,14,87,102,23,12,-8,-8,2,3,-8,2
HI,HAWAII,1500030,Hawaii Department of Education,257,Waikele Elementary School,150003000257,No,-8,6,-8,9,5,13,1,-8,2,1,6,5,12,-8,34,26,9,2,-8,-8,8,5,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,258,Keaau Elementary School,150003000258,No,-8,12,-8,43,25,55,17,-8,12,-8,48,23,54,6,152,143,25,13,5,1,20,25,5,3
HI,HAWAII,1500030,Hawaii Department of Education,259,Kapolei Middle School,150003000259,No,-8,8,4,33,13,61,9,1,5,1,27,14,56,7,128,111,26,9,3,5,5,5,14,13
HI,HAWAII,1500030,Hawaii Department of Education,260,Keaau High School,150003000260,No,1,16,1,28,12,97,36,2,17,1,31,15,109,28,191,203,54,31,7,6,15,10,1,2
HI,HAWAII,1500030,Hawaii Department of Education,261,Kapolei High School,150003000261,No,-8,43,2,37,26,113,16,-8,20,5,31,24,102,12,237,194,51,23,11,11,10,14,9,15
HI,HAWAII,1500030,Hawaii Department of Education,264,Na Wai Ola - PCS,150003000264,No,-8,1,-8,7,3,21,16,-8,-8,-8,15,11,16,7,48,49,3,1,-8,-8,-8,1,2,5
HI,HAWAII,1500030,Hawaii Department of Education,265,West Hawaii Explorations Academy,150003000265,No,-8,-8,-8,3,1,3,5,-8,2,1,1,3,9,8,12,24,1,1,2,5,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,266,Chiefess Kamakahelei Middle School,150003000266,No,-8,16,2,15,9,32,13,1,11,-8,11,13,33,26,87,95,17,6,10,11,6,7,6,8
HI,HAWAII,1500030,Hawaii Department of Education,267,Kohala Middle School,150003000267,No,-8,1,-8,1,1,8,5,-8,-8,-8,3,2,7,2,16,14,8,1,1,1,-8,-8,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,268,Waimea Middle - PCCS,150003000268,No,-8,-8,-8,8,8,25,3,-8,1,-8,4,2,22,4,44,33,13,3,2,-8,3,5,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,270,Halau Ku Mana - A New Century PCS,150003000270,No,-8,-8,-8,2,-8,19,-8,-8,-8,-8,1,2,7,-8,21,10,9,1,1,-8,-8,-8,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,271,Voyager - A Public Charter School,150003000271,No,-8,3,-8,2,6,3,3,-8,3,-8,2,2,4,2,17,13,4,2,-8,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,275,Hakipuu Learning Center,150003000275,No,-8,1,-8,1,3,8,1,-8,1,-8,-8,-8,6,2,14,9,3,-8,1,1,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,277,Innovations - PCS,150003000277,No,-8,2,-8,1,1,2,6,-8,1,-8,1,1,4,2,12,9,-8,-8,-8,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,278,Ke Ana Laahana - PCS,150003000278,No,-8,-8,-8,-8,-8,10,-8,-8,-8,-8,2,-8,8,-8,10,10,6,3,-8,1,-8,-8,3,1
HI,HAWAII,1500030,Hawaii Department of Education,281,Volcano School of Arts & Sciences - A Community PCS,150003000281,No,1,2,-8,6,1,10,9,-8,-8,-8,5,5,10,7,29,27,4,5,-8,-8,-8,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,282,Hawaii Academy of Arts & Science PCS,150003000282,No,-8,-8,-8,13,7,5,19,-8,2,-8,8,9,6,18,44,43,3,2,-8,1,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,283,Ka Umeke Kaeo - PCS,150003000283,No,-8,-8,-8,7,1,10,1,-8,-8,-8,4,-8,10,-8,19,14,-8,-8,-8,-8,-8,-8,-8,1
HI,HAWAII,1500030,Hawaii Department of Education,284,Ke Kula o Nawahiokalaniopuu Iki - Laboratory PCS,150003000284,No,-8,-8,-8,7,2,27,-8,-8,-8,-8,8,2,25,-8,36,35,2,-8,-8,1,-8,2,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,285,Mililani Ike Elementary School,150003000285,No,-8,2,1,1,2,6,-8,-8,3,-8,1,4,5,3,12,16,4,1,2,-8,-8,-8,-8,-8
