LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
TX,TEXAS,4800118,HOUSTON GATEWAY ACADEMY INC,8242,HOUSTON GATEWAY ACADEMY,480011808242,No,1737619.62,36.0,1525981.81,685310.8,11.0,101035.4,15.0,117309.02,6.0,562536.0,1793400.34,11.0,313031.14,15.0,117309.02,6.0,562536.83,2786277.33,799163.87
TX,TEXAS,4800118,HOUSTON GATEWAY ACADEMY INC,12310,HOUSTON GATEWAY ACADEMY - CORAL CAMPUS,480011812310,No,2564608.15,41.0,1846697.71,892309.53,3.0,127482.34,3.0,138109.04,4.0,842044.55,2384955.34,3.0,282957.55,3.0,138109.04,4.0,842044.55,3741520.83,1303320.95
TX,TEXAS,4800118,HOUSTON GATEWAY ACADEMY INC,12767,HOUSTON GATEWAY ACADEMY INC ELITE COLLEGE PREP,480011812767,No,1908191.02,35.0,1293649.38,949089.08,8.0,302579.0,4.0,136156.69,4.0,751770.38,2436524.7,8.4,334492.57,4.0,136156.69,4.0,751770.38,3044402.7,1179783.85
TX,TEXAS,4800124,CALVIN NELMS CHARTER SCHOOLS,8248,CALVIN NELMS H S,480012408248,No,670593.0,10.7,567470.0,114896.0,0.0,-9.0,0.9,35280.0,0.8,80557.0,567470.38,0.0,0.0,0.9,35280.5,0.8,80557.52,683308.4,114896.0
TX,TEXAS,4800124,CALVIN NELMS CHARTER SCHOOLS,9258,CALVIN NELMS MIDDLE,480012409258,No,490178.15,7.0,447787.85,33749.0,0.0,-9.0,0.0,-9.0,0.8,42390.3,490178.15,0.0,0.0,0.5,23909.0,0.8,42390.3,556477.45,33749.0
TX,TEXAS,4800125,SOUTHWEST SCHOOL,8249,EMPOWERMENT H S,480012508249,No,1366171.6,19.0,1045030.23,1013685.23,1.0,28326.73,2.5,77779.03,2.0,215035.61,1058083.48,1.0,28326.73,2.5,77779.03,2.0,215035.61,1379224.85,1185259.91
TX,TEXAS,4800125,SOUTHWEST SCHOOL,8252,PHOENIX SCHOOL AT SOUTHWEST SCHOOLS,480012508252,No,1842332.25,23.0,1429628.15,205300.04,5.0,76509.46,2.0,94553.72,3.0,241640.92,1429628.15,5.0,76509.46,2.0,94553.72,3.0,241640.92,1842332.25,349974.0
TX,TEXAS,4800125,SOUTHWEST SCHOOL,10713,YOUNG LEARNERS,480012510713,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,505576.27,7.0,173440.0,2.0,116033.77,2.0,151531.2,946581.24,684535.0
TX,TEXAS,4800125,SOUTHWEST SCHOOL,11234,DISCOVERY MIDDLE,480012511234,No,1414348.6,24.0,1119975.96,972483.0,2.0,54360.8,3.5,106169.18,2.0,133842.66,1237307.85,3.0,85131.63,3.5,106169.18,2.0,133842.66,1562451.32,1352745.0
TX,TEXAS,4800125,SOUTHWEST SCHOOL,11235,SOUTHWEST SCHOOLS BISSONNET EL CAMPUS,480012511235,No,1542075.86,23.0,1224576.06,924486.0,6.0,159208.69,3.0,93165.45,1.0,65125.66,1224576.06,6.0,182408.77,3.0,93165.45,1.0,65125.66,1565275.94,1301272.0
TX,TEXAS,4800125,SOUTHWEST SCHOOL,12514,SOUTHWEST SCHOOLS MANGUM EL CAMPUS,480012512514,No,1351497.89,18.0,1033434.66,832086.0,4.0,108010.89,2.0,81098.03,2.0,128954.31,1033434.66,4.0,108010.89,2.0,81098.03,2.0,128954.31,1351497.89,1149023.0
TX,TEXAS,4800127,COMQUEST ACADEMY,8255,COMQUEST ACADEMY,480012708255,No,452141.0,5.25,248887.0,269420.0,2.75,65379.0,2.5,86641.0,1.5,51234.0,270049.0,2.75,65379.0,2.75,92741.0,1.5,51234.0,479403.0,269420.0
TX,TEXAS,4800132,KATHERINE ANNE PORTER SCHOOL,8279,KATHERINE ANNE PORTER SCHOOL,480013208279,No,988328.41,12.0,617878.47,389684.5,1.0,1353.05,7.0,63264.65,11.0,305832.24,695483.22,3.0,14175.68,17.0,215947.47,13.0,1055747.7,1981354.07,529429.05
TX,TEXAS,4800133,MIDVALLEY ACADEMY CHARTER DISTRICT,8280,MIDVALLEY ACADEMY-MERCEDES CHARTER H S,480013308280,No,440140.55,6.0,245206.65,199408.44,1.5,37847.9,3.0,73656.0,1.5,83430.0,245206.65,1.5,37847.9,3.0,73656.0,1.5,83430.0,440140.55,199408.44
TX,TEXAS,4800133,MIDVALLEY ACADEMY CHARTER DISTRICT,9294,MIDVALLEY ACADEMY-MCALLEN CHARTER H S,480013309294,No,431043.1,5.5,197182.48,237532.6,1.5,42907.0,3.0,68204.4,2.0,122749.22,197182.48,1.5,42907.0,2.5,68204.4,2.0,122749.22,431043.1,237532.6
TX,TEXAS,4800133,MIDVALLEY ACADEMY CHARTER DISTRICT,11872,MIDVALLEY ACADEMY-SAN BENITO CHARTER H S,480013311872,No,477859.77,5.0,207832.88,290863.22,3.0,65170.19,3.5,83840.6,2.0,121016.1,207832.88,3.0,65170.19,3.5,83840.6,2.0,121016.1,477859.77,290863.22
TX,TEXAS,4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,8309,TEKOA ACADEMY OF ACCELERATED STUDIES,480013908309,No,680000.0,15.91,300000.0,50000.0,2.0,40000.0,2.0,75000.0,2.0,75000.0,300000.0,1.0,40000.0,2.0,75000.0,2.0,75000.0,50000.0,0.0
TX,TEXAS,4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,12116,TEKOA ACADEMY OF ACCELERATED STUDIES - ORANGE,480013912116,No,380000.0,3.0,100000.0,50000.0,1.0,25000.0,3.0,75000.0,1.0,50000.0,200000.0,1.0,25000.0,3.0,75000.0,1.0,50000.0,50000.0,50000.0
TX,TEXAS,4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,12285,TEKOA ACADEMY OF ACCELERATED STUDIES,480013912285,No,380000.0,3.0,100000.0,50000.0,1.0,25000.0,2.0,50000.0,1.0,35000.0,200000.0,1.0,25000.0,2.0,50000.0,1.0,35000.0,310000.0,0.0
TX,TEXAS,4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,12365,TEKOA ACADEMY OF ACCELERATED STUDIES,480013912365,No,380000.0,2.0,65000.0,50000.0,1.0,25000.0,3.0,75000.0,1.0,50000.0,200000.0,2.0,35000.0,3.0,75000.0,1.0,50000.0,310000.0,50000.0
TX,TEXAS,4800141,RISE ACADEMY,8325,RISE ACADEMY,480014108325,No,956850.87,15.5,747362.53,136583.95,6.0,158563.22,0.0,-9.0,1.5,50925.12,1035033.9,10.0,264060.82,0.0,0.0,1.5,50925.12,1350019.84,371651.71
TX,TEXAS,4800142,SOUTH PLAINS ACADEMY CHARTER DISTRICT,8326,SOUTH PLAINS ACADEMY CHARTER H S,480014208326,No,696012.0,10.9,451913.0,69892.0,0.0,-9.0,2.1,112809.0,2.0,131290.0,451913.0,0.0,0.0,4.1,227284.0,2.0,131290.0,810487.0,115616.0
TX,TEXAS,4800148,MIDLAND ACADEMY CHARTER SCHOOL,8336,MIDLAND ACADEMY CHARTER SCHOOL,480014808336,No,2212779.97,32.0,1912547.39,557065.0,5.0,121546.0,1.0,25971.0,1.0,79964.0,1912547.39,5.0,121546.0,1.0,25971.0,1.0,799640.0,2292743.85,575704.9
TX,TEXAS,4800151,TEXAS SERENITY ACADEMY,11306,TEXAS SERENITY ACADEMY,480015111306,No,2426587.87,18.0,1025618.89,540540.54,2.0,108894.0,20.5,364887.87,4.0,402796.48,1535468.25,2.0,108894.43,20.5,364887.85,4.0,402796.48,2426587.87,959845.91
TX,TEXAS,4800151,TEXAS SERENITY ACADEMY,13543,TEXAS SERENITY ACADEMY - GANO,480015113543,No,684946.0,8.0,497796.99,55808.99,1.0,41644.18,1.0,18315.0,2.5,144009.56,497796.99,1.0,41644.18,1.0,18315.66,2.5,144009.56,684946.73,66583.65
TX,TEXAS,4800156,REG 16 EDUCATION SERVICE CENTER,99995,Nelson Street Center,480015699995,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,195082.0,11.0,259238.0,7.6,62155.58,1.0,50078.0,566553.58,27991.18
TX,TEXAS,4800156,REG 16 EDUCATION SERVICE CENTER,99996,Cleveland Street Center,480015699996,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,320087.0,14.0,309576.0,5.0,69564.09,2.0,80255.07,779482.16,84214.09
TX,TEXAS,4800158,ARLINGTON CLASSICS ACADEMY,8363,ARLINGTON CLASSICS ACADEMY - PRI,480015808363,No,2013382.0,29.5,1689369.0,145946.0,2.0,45007.0,3.0,146881.0,2.0,132125.0,1731709.0,2.0,45007.0,3.0,146881.0,2.0,132125.0,2055722.0,163145.0
TX,TEXAS,4800158,ARLINGTON CLASSICS ACADEMY,12532,ARLINGTON CLASSICS ACADEMY -INTERMEDIATE,480015812532,No,1964956.0,29.0,1670580.0,138373.0,0.5,12211.0,3.0,145540.0,2.0,136625.0,1728333.0,1.0,23165.0,3.0,145540.0,2.0,136625.0,2033663.0,162190.0
TX,TEXAS,4800158,ARLINGTON CLASSICS ACADEMY,12533,ARLINGTON CLASSICS ACADEMY - MIDDLE,480015812533,No,1899303.0,27.0,1520899.0,144899.0,3.0,47030.0,4.0,193096.0,2.0,138278.0,1572913.0,5.0,73820.0,4.0,193096.0,2.0,138278.0,1978107.0,156840.0
TX,TEXAS,4800159,ERATH EXCELS ACADEMY INC,8364,HUSTON ACADEMY,480015908364,No,518656.0,9.0,274765.0,164689.0,0.0,-9.0,4.0,113317.0,3.0,127348.0,318224.0,0.0,0.0,4.0,113317.0,3.0,127348.0,562115.0,212395.0
TX,TEXAS,4800159,ERATH EXCELS ACADEMY INC,12097,SHORELINE ACADEMY,480015912097,No,170678.0,3.0,93352.0,18057.0,1.0,30786.0,0.0,-9.0,1.0,45789.0,125123.0,1.0,32505.0,0.0,0.0,1.0,56126.0,214504.0,29620.0
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,8127,VISTA ACADEMY OF HUNTSVILLE,480016308127,No,913017.32,17.87,703217.86,1030206.03,2.03,43430.18,0.65,11817.05,3.88,154552.23,788017.86,7.17,155384.8,0.65,11817.05,3.88,154552.23,1109771.94,1151292.13
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,9583,RESPONSIVE EDUCATION VIRTUAL LEARNING,480016309583,No,1741237.44,34.11,1487498.37,14538761.81,0.0,-9.0,6.12,126542.99,3.1,127196.08,1487498.37,1.03,20516.9,7.12,151062.99,3.1,127196.08,1786274.34,14547594.15
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,11503,AMARILLO COLLEGIATE ACADEMY,480016311503,No,1529052.11,26.89,1152431.1,1231264.74,6.09,124043.27,3.0,84560.0,3.0,168017.74,1152431.1,7.65,156186.92,3.0,84560.0,3.0,168017.74,1561195.76,1237693.94
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,11536,CORINTH CLASSICAL UPPER SCHOOL,480016311536,No,908502.62,16.26,744812.43,1728029.84,0.84,17761.91,1.61,51290.64,1.63,94637.64,744812.43,1.36,28729.63,1.61,51290.64,1.63,94637.64,919470.34,1729975.58
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,11553,COPPELL CLASSICAL ACADEMY,480016311553,No,1030680.7,20.04,905604.5,873460.37,0.76,16015.97,1.0,16678.2,2.5,92382.03,920711.82,4.59,95786.71,1.0,16678.2,2.5,92382.03,1125558.76,875542.01
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12093,ISCHOOL HIGH - LEWISVILLE,480016312093,No,488690.84,6.65,306768.79,426298.41,0.0,-9.0,0.13,27480.9,2.97,154441.15,306768.79,1.4,32172.4,0.13,274480.9,2.97,154441.15,496163.24,427087.95
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12148,CARROLLTON CLASSICAL ACADEMY,480016312148,No,1215808.71,21.54,1009316.44,1000708.56,1.0,20261.6,2.0,64204.56,2.98,122026.11,1009316.44,3.0,61696.8,2.0,64204.56,2.98,122026.11,1257243.91,1001940.82
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12179,VISTA ACADEMY OF WILLIS,480016312179,No,608483.22,10.89,461877.21,450176.4,1.84,39106.33,0.0,-9.0,3.0,107499.68,461877.21,4.76,104169.3,0.0,0.0,3.0,107499.68,673546.19,454826.96
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12215,VISTA ACADEMY OF GARLAND,480016312215,No,1375333.48,23.76,1100306.56,905011.24,3.0,65907.2,2.84,52430.46,3.84,156689.26,1178710.84,6.73,153279.06,2.84,52430.46,3.84,156689.26,1541109.62,1022586.5
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12345,VISTA ACADEMY OF JASPER,480016312345,No,486535.16,6.0,238407.06,428992.01,7.61,145918.82,0.0,-9.0,3.0,102209.28,238407.06,10.41,201609.56,0.0,0.0,3.0,102209.28,542225.9,448929.4
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12415,STEM ACADEMY - LEWISVILLE,480016312415,No,1587627.71,26.55,1242848.46,1821186.97,2.72,53143.69,3.79,108308.94,3.76,183326.62,1285234.9,7.67,167938.86,3.79,108308.94,3.76,183326.62,1744809.32,1822190.37
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12538,CLAY CLASSICAL ACADEMY,480016312538,No,1207173.11,20.58,933786.01,930956.5,1.28,27143.72,1.44,41651.66,4.79,204591.72,981315.01,2.28,49305.32,1.44,41651.66,4.79,204591.72,1276863.71,1057759.09
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12539,THE FOUNDATION SCHOOL FOR AUTISM,480016312539,No,420204.96,5.95,261557.36,210803.55,0.0,-9.0,1.5,86450.0,2.0,72197.6,261557.36,7.34,167827.53,2.49,113155.07,2.0,72197.6,614737.56,213639.82
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12670,FOUNDERS CLASSICAL ACADEMY,480016312670,No,3464101.48,58.26,2679725.04,2400473.89,1.73,41421.33,12.83,313778.37,9.03,429176.74,2725205.17,9.97,236349.87,12.83,313778.37,9.03,429176.74,3704510.15,2402931.88
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12672,ISCHOOL HIGH OF HICKORY CREEK,480016312672,No,163563.28,2.3,107611.68,502413.72,1.0,25080.0,0.06,2480.0,0.71,28391.6,107611.68,1.0,25080.0,0.06,2480.0,0.71,28391.6,163563.28,503565.84
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12790,VISTA ACADEMY OF AUSTIN-MUELLER,480016312790,No,937668.65,17.0,722948.6,573045.12,1.54,41913.22,2.76,61520.75,2.0,111286.08,766948.6,4.73,116152.3,2.76,61520.75,2.0,111286.08,1055907.73,637938.2
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12800,VISTA ACADEMY OF EDINBURG,480016312800,No,723247.95,14.52,601306.98,461825.37,0.5,8360.0,1.0,19463.6,2.45,94117.37,607885.33,1.5,27238.4,1.0,19463.6,2.45,94117.37,748704.7,525176.32
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12821,VISTA ACADEMY OF BEAUMONT,480016312821,No,534616.16,10.66,421127.63,426050.61,1.73,40607.59,0.0,-9.0,2.11,72880.94,421127.63,2.42,55967.37,0.0,0.0,2.11,72880.94,549975.94,427316.08
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12827,VISTA ACADEMY OF CROCKETT,480016312827,No,630282.39,14.09,540834.79,458006.14,0.0,-9.0,0.0,-9.0,2.03,89447.6,540834.79,2.89,70756.25,1.53,36080.7,2.03,89447.6,737119.34,462773.15
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12841,QUEST MIDDLE OF COPPELL,480016312841,No,358335.11,6.83,311642.12,194083.51,0.1,2911.96,0.2,5559.4,0.75,38221.63,319776.76,0.43,9148.97,0.2,5559.4,0.75,38221.63,372706.76,194286.72
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12859,TYLER CLASSICAL ACADEMY,480016312859,No,1197164.06,24.19,936891.21,1328768.03,3.23,57024.47,5.14,95027.16,2.52,108221.22,1002891.21,4.46,83264.08,5.64,104291.56,2.52,108221.22,1298668.07,1569305.54
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12900,FOUNDERS CLASSICAL ACADEMY OF DALLAS,480016312900,No,1357797.0,32.0,1357797.0,4383.63,0.0,-9.0,0.0,-9.0,0.0,-9.0,1357797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.63
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12903,ISCHOOL HIGH AT UNIVERSITY PARK,480016312903,No,839599.87,10.97,522840.65,969517.86,3.07,72085.47,0.0,-9.0,4.84,244673.75,522840.65,3.07,72085.47,0.0,0.0,4.84,244673.75,839599.87,970813.02
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12909,VISTA ACADEMY OF THE WOODLANDS,480016312909,No,1254541.76,19.3,932185.98,860158.49,6.08,120088.79,0.0,-9.0,5.38,202266.99,932185.98,11.82,252251.98,0.0,0.0,5.38,202266.99,1386704.95,863497.34
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12923,VISTA ACADEMY OF HUMBLE,480016312923,No,1363710.82,21.5,1001761.25,795344.14,6.91,157509.2,2.15,40703.36,3.82,163737.01,1027065.25,10.17,232245.8,2.15,40703.36,3.82,163737.01,1463751.42,981122.97
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,12926,ISCHOOL HIGH AT THE WOODLANDS,480016312926,No,742331.44,8.99,438633.37,696258.82,2.65,64111.99,0.0,-9.0,5.0,239586.08,438633.37,3.65,86911.99,0.0,0.0,5.0,239586.08,765131.44,698797.97
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13028,VISTA ACADEMY OF PASADENA,480016313028,No,1062073.3,18.52,825198.54,631124.11,3.65,80471.67,2.53,53179.09,2.0,103224.0,841493.22,8.69,200185.89,2.53,53179.09,2.0,103224.0,1198082.2,658038.01
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13068,FOUNDERS CLASSICAL ACADEMY OF LEANDER,480016313068,No,2479280.4,43.49,1888237.46,1695167.56,4.56,107776.02,7.24,167597.47,7.03,315669.45,1888237.46,5.9,138167.58,7.24,167597.47,7.03,315669.45,2509671.96,1696266.75
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13120,RICHARDSON CLASSICAL ACADEMY,480016313120,No,780418.14,13.87,639304.38,430535.39,0.99,24383.68,1.0,21515.2,2.0,95214.88,639304.38,1.83,44095.53,1.0,21515.2,2.0,95214.88,800129.99,431333.11
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13181,DENTON CLASSICAL ACADEMY,480016313181,No,813131.52,14.33,664027.48,536631.82,1.61,28781.52,1.6,28397.56,2.0,91924.96,709527.48,7.27,149186.61,1.6,28397.56,2.0,91924.96,979036.61,541674.34
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13318,FOUNDERS CLASSICAL ACADEMY OF FLOWER MOUND,480016313318,No,1376283.11,21.32,967327.79,912486.35,7.0,154644.8,2.0,61020.4,4.04,193290.12,967568.7,9.0,198846.4,2.5,61020.4,4.04,193290.12,1420725.62,913537.9
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13320,CORINTH CLASSICAL ACADEMY,480016313320,No,2055693.52,39.89,1820235.46,297005.88,0.88,18182.5,4.03,107047.67,2.25,110227.89,1820235.46,3.79,79979.14,4.03,107047.67,2.25,110227.89,2117490.16,297435.04
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13322,MAINLAND PREPARATORY ACADEMY,480016313322,No,1638531.77,28.0,1271626.58,1231921.86,3.04,73908.82,3.0,89116.26,3.84,203880.11,1441905.18,4.8,112650.28,3.0,89116.26,3.84,203880.11,1847551.83,1500737.86
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13327,FOUNDERS CLASSICAL ACADEMY OF MESQUITE,480016313327,No,1893866.35,31.28,1439263.69,1288916.81,5.46,112421.33,4.38,95808.7,5.26,246372.63,1472442.08,13.25,287685.66,4.38,95808.7,584.0,258704.47,2114640.91,1473394.2
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13495,FOUNDERS CLASSICAL ACADEMY OF SCHERTZ,480016313495,No,1245320.0,28.0,1245320.0,1245320.0,0.0,-9.0,0.0,-9.0,0.0,-9.0,1245320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TEXAS,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,13497,FALLBROOK ACADEMY,480016313497,No,1286730.99,19.52,919791.71,146423.0,2.28,51324.45,3.63,109986.08,4.0,161539.76,919791.71,4.37,95413.44,3.63,109986.08,4.0,161539.76,1222460.13,1286730.0
TX,TEXAS,4800171,RANCH ACADEMY,8398,RANCH ACADEMY,480017108398,No,634396.0,7.65,220670.0,445622.0,4.75,156389.0,3.5,109188.0,2.5,148149.0,340131.0,6.15,199450.0,3.5,109188.0,2.5,148149.0,796918.0,462605.0
TX,TEXAS,4800174,GATEWAY ACADEMY CHARTER DISTRICT,8403,GATEWAY ACADEMY-TOWNLAKE CHARTER H S,480017408403,No,843301.94,11.0,485441.77,586825.04,1.0,22846.45,2.66,114695.5,7.0,220318.22,596273.81,4.25,84486.11,3.26,132565.69,7.0,220318.22,1033643.83,641156.26
TX,TEXAS,4800174,GATEWAY ACADEMY CHARTER DISTRICT,12212,GATEWAY ACADEMY-SIERRA VISTA CHARTER H S,480017412212,No,611285.87,8.0,291575.43,323436.17,2.0,41317.56,2.44,109385.75,5.0,169007.13,352177.48,4.0,76246.6,2.65,121300.45,5.0,169007.13,718731.66,384625.25
TX,TEXAS,4800177,ST MARY'S ACADEMY CHARTER SCHOOL,8427,ST MARY'S ACADEMY CHARTER SCHOOL,480017708427,No,1955404.07,25.5,1162661.29,431983.62,19.13,357620.12,4.58,279318.93,3.45,155803.73,1299021.03,19.15,365242.83,5.78,336707.12,3.45,155803.73,2156774.71,491183.06
TX,TEXAS,4800179,JUBILEE ACADEMIES,8438,JUBILEE SAN ANTONIO,480017908438,No,3859263.95,17.0,2756366.66,855283.56,4.0,202193.15,13.0,666112.08,4.0,436785.21,2814928.16,4.0,202193.15,16.0,760969.02,5.0,447785.21,4023682.39,924010.18
TX,TEXAS,4800179,JUBILEE ACADEMIES,9543,JUBILEE HIGHLAND HILLS,480017909543,No,2956992.14,14.0,2182123.0,610847.46,8.0,462558.33,12.0,450172.19,4.0,324696.95,2207929.25,9.0,549788.76,16.0,559545.88,5.0,333696.95,3101172.08,661754.51
TX,TEXAS,4800179,JUBILEE ACADEMIES,12180,JUBILEE - LAKE VIEW UNIVERSITY PREP,480017912180,No,1839355.71,14.0,1293935.06,498147.28,10.0,283573.92,8.0,267660.83,4.0,277759.82,1315208.74,12.0,341253.45,11.0,351109.63,5.0,284759.82,1951078.19,521892.22
TX,TEXAS,4800179,JUBILEE ACADEMIES,12584,JUBILEE HIGHLAND PARK,480017912584,No,1162957.55,12.0,911846.32,243432.43,9.0,178067.52,6.0,96077.07,3.0,155034.16,933135.79,12.0,219087.39,9.0,137096.94,3.0,155034.16,1231766.89,280709.57
TX,TEXAS,4800179,JUBILEE ACADEMIES,12723,JUBILEE HARLINGEN,480017912723,No,1077586.99,19.0,765954.96,250706.92,4.0,51297.74,9.0,196282.47,4.0,190046.17,773954.96,6.0,57360.8,12.0,238167.45,4.0,194046.17,1131535.03,293901.35
TX,TEXAS,4800179,JUBILEE ACADEMIES,12724,JUBILEE KINGSVILLE,480017912724,No,1252473.65,18.0,878139.74,241099.25,16.0,216517.14,10.0,210261.62,3.0,164072.29,895139.74,8.0,216517.14,15.0,273251.55,4.0,169872.29,1338263.58,235291.23
TX,TEXAS,4800179,JUBILEE ACADEMIES,12747,JUBILEE LIVING WAY,480017912747,No,1333554.74,11.0,1055868.59,243846.9,4.0,64860.09,6.0,225554.34,3.0,151680.12,1061868.59,5.0,97123.99,9.0,276384.04,3.0,156807.28,1427958.65,254291.32
TX,TEXAS,4800179,JUBILEE ACADEMIES,12987,JUBILEE WELLS BRANCH,480017912987,No,3230785.79,25.0,2415938.34,650988.49,11.0,372086.03,17.0,414854.81,6.0,399992.64,2441388.34,13.0,432013.62,23.0,503550.96,8.0,412992.64,3357931.94,666981.83
TX,TEXAS,4800179,JUBILEE ACADEMIES,13451,JUBILEE BROWNSVILLE,480017913451,No,3213286.17,16.0,2124706.2,712533.09,6.0,68588.6,20.0,698696.55,4.0,389883.42,2137781.2,6.0,68588.6,24.0,865125.27,5.0,399883.42,3402789.89,747608.44
TX,TEXAS,4800179,JUBILEE ACADEMIES,13607,JUBILEE LEADERSHIP ACADEMY,480017913607,No,774579.33,10.0,538491.31,250487.62,5.0,166723.41,6.0,53012.55,3.0,91852.01,538491.31,5.0,166723.41,6.0,53012.55,4.0,95852.01,778579.33,265985.04
TX,TEXAS,4800184,GATEWAY CHARTER ACADEMY,8507,GATEWAY CHARTER ACADEMY -EL,480018408507,No,1856494.06,28.98,1066016.33,527136.23,6.7,123540.05,1.06,46475.66,6.94,451931.72,0.0,6.7,123540.05,1.06,46475.66,6.94,486414.19,1856494.06,543155.79
TX,TEXAS,4800184,GATEWAY CHARTER ACADEMY,11485,GATEWAY CHARTER ACADEMY - MIDDLE - H S,480018411485,No,1474726.65,19.76,781070.63,537657.14,0.5,14182.61,2.04,79347.97,5.0,372390.11,1008805.96,0.55,14182.61,2.06,79347.97,5.65,372390.11,1474726.65,568413.76
TX,TEXAS,4800186,EDUCATION CENTER INTERNATIONAL ACADEMY,8509,EDUCATION CENTER INTERNATIONAL ACADEMY 1,480018608509,No,1218476.0,15.0,622184.0,1299951.0,5.0,27716.0,0.0,-9.0,6.0,137416.0,0.0,5.0,57716.0,0.0,0.0,7.0,137416.0,1218476.0,0.0
TX,TEXAS,4800186,EDUCATION CENTER INTERNATIONAL ACADEMY,11928,EDUCATION CENTER INTERNATIONAL ACADEMY 2,480018611928,No,877282.0,11.0,360558.0,790624.0,3.0,46438.0,0.0,-9.0,2.0,53021.0,0.0,3.0,46438.0,0.0,0.0,2.0,53021.0,877282.0,0.0
