LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,EDUCATIONAL_ENVIRONMENT,BL_RACE_7,MU_RACE_7,PI_RACE_7,HI_RACE_7,WH_RACE_7,AS_RACE_7,AM_RACE_7,TOTAL_STUDENTS_REPORTED
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,RC39,0,1,0,2,0,2,0,5
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,RC79TO40,0,0,2,8,3,1,0,14
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,RC80,0,2,6,7,10,2,0,27
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,SS,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,65,Kilohana Elementary School,150003000065,No,RC79TO40,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,65,Kilohana Elementary School,150003000065,No,RC80,0,0,3,1,1,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,RC39,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,RC79TO40,0,0,3,0,0,1,0,4
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,RC80,0,2,18,0,0,1,0,21
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,RC39,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,RC79TO40,0,3,6,3,2,1,0,15
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,RC80,0,4,8,3,5,0,0,20
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,RC39,0,0,1,2,1,2,0,6
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,RC79TO40,0,3,4,9,5,3,1,25
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,RC80,0,6,6,7,2,5,0,26
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,RC39,0,0,5,1,2,4,0,12
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,RC79TO40,0,2,10,11,7,4,0,34
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,RC80,1,2,17,13,3,11,0,47
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,SS,0,0,0,0,1,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,RC39,0,0,5,0,2,1,0,8
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,RC79TO40,0,3,7,2,2,8,0,22
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,RC80,0,13,13,8,1,17,0,52
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,RC39,0,1,6,2,1,1,0,11
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,RC79TO40,0,3,16,5,2,3,0,29
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,RC80,0,1,0,0,1,2,0,4
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,PPPS,0,2,0,0,1,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,RC79TO40,0,3,13,9,5,0,0,30
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,RC80,0,2,5,3,4,0,1,15
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,HH,0,2,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,RC39,1,3,23,4,5,24,0,60
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,RC79TO40,1,4,43,10,13,26,0,97
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,RC80,1,1,7,1,9,7,1,27
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,RF,0,0,2,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,RC80,0,1,6,0,1,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,CF,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,RC39,0,0,5,0,0,2,0,7
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,RC79TO40,0,0,20,0,0,4,0,24
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,RC80,0,0,13,1,1,2,0,17
HI,HAWAII,1500030,Hawaii Department of Education,76,Paia Elementary School,150003000076,No,HH,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,76,Paia Elementary School,150003000076,No,RC79TO40,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,76,Paia Elementary School,150003000076,No,RC80,0,6,7,7,1,1,0,22
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,PPPS,0,0,0,0,1,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,RC39,0,0,2,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,RC79TO40,0,2,3,3,3,0,0,11
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,RC80,0,6,6,14,9,0,0,35
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,SS,0,2,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,79,Waihee Elementary School,150003000079,No,RC39,0,0,3,1,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,79,Waihee Elementary School,150003000079,No,RC79TO40,0,2,9,5,0,5,0,21
HI,HAWAII,1500030,Hawaii Department of Education,79,Waihee Elementary School,150003000079,No,RC80,0,4,6,4,0,2,0,16
HI,HAWAII,1500030,Hawaii Department of Education,80,Wailuku Elementary School,150003000080,No,RC39,0,0,1,1,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,80,Wailuku Elementary School,150003000080,No,RC79TO40,0,5,10,7,2,3,0,27
HI,HAWAII,1500030,Hawaii Department of Education,80,Wailuku Elementary School,150003000080,No,RC80,0,6,6,5,3,1,0,21
HI,HAWAII,1500030,Hawaii Department of Education,81,Eleele Elementary School,150003000081,No,RC39,0,4,3,0,1,4,0,12
HI,HAWAII,1500030,Hawaii Department of Education,81,Eleele Elementary School,150003000081,No,RC79TO40,0,1,4,1,3,1,0,10
HI,HAWAII,1500030,Hawaii Department of Education,81,Eleele Elementary School,150003000081,No,RC80,0,0,5,2,0,4,0,11
HI,HAWAII,1500030,Hawaii Department of Education,82,Hanalei Elementary School,150003000082,No,HH,0,0,0,0,1,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,82,Hanalei Elementary School,150003000082,No,RC79TO40,0,0,2,2,3,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,82,Hanalei Elementary School,150003000082,No,RC80,0,2,0,0,7,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,83,Kalaheo Elementary School,150003000083,No,RC39,0,2,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,83,Kalaheo Elementary School,150003000083,No,RC79TO40,0,5,8,0,2,1,0,16
HI,HAWAII,1500030,Hawaii Department of Education,83,Kalaheo Elementary School,150003000083,No,RC80,0,1,2,1,3,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,84,Kapaa Elementary School,150003000084,No,RC39,0,1,1,3,0,1,0,6
HI,HAWAII,1500030,Hawaii Department of Education,84,Kapaa Elementary School,150003000084,No,RC79TO40,0,14,27,14,4,6,0,65
HI,HAWAII,1500030,Hawaii Department of Education,84,Kapaa Elementary School,150003000084,No,RC80,0,1,3,2,2,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,85,Kapaa High School,150003000085,No,HH,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,85,Kapaa High School,150003000085,No,RC39,0,1,5,1,2,1,0,10
HI,HAWAII,1500030,Hawaii Department of Education,85,Kapaa High School,150003000085,No,RC79TO40,0,0,6,3,2,2,0,13
HI,HAWAII,1500030,Hawaii Department of Education,85,Kapaa High School,150003000085,No,RC80,0,9,42,7,21,11,1,91
HI,HAWAII,1500030,Hawaii Department of Education,86,Kauai High School,150003000086,No,RC39,0,0,5,1,2,7,0,15
HI,HAWAII,1500030,Hawaii Department of Education,86,Kauai High School,150003000086,No,RC79TO40,0,3,16,0,5,8,0,32
HI,HAWAII,1500030,Hawaii Department of Education,86,Kauai High School,150003000086,No,RC80,1,4,25,3,8,13,0,54
HI,HAWAII,1500030,Hawaii Department of Education,88,Kekaha Elementary School,150003000088,No,HH,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,88,Kekaha Elementary School,150003000088,No,RC39,0,1,1,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,88,Kekaha Elementary School,150003000088,No,RC79TO40,0,1,6,0,2,3,0,12
HI,HAWAII,1500030,Hawaii Department of Education,88,Kekaha Elementary School,150003000088,No,RC80,0,2,2,4,3,1,0,12
HI,HAWAII,1500030,Hawaii Department of Education,89,Kilauea Elementary School,150003000089,No,RC39,0,1,0,0,2,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,89,Kilauea Elementary School,150003000089,No,RC79TO40,0,3,1,3,3,1,1,12
HI,HAWAII,1500030,Hawaii Department of Education,89,Kilauea Elementary School,150003000089,No,RC80,0,1,2,3,9,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,90,Koloa Elementary School,150003000090,No,RC39,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,90,Koloa Elementary School,150003000090,No,RC79TO40,0,1,2,4,2,2,0,11
HI,HAWAII,1500030,Hawaii Department of Education,90,Koloa Elementary School,150003000090,No,RC80,0,1,1,0,0,1,0,3
HI,HAWAII,1500030,Hawaii Department of Education,92,Waimea Canyon Middle School,150003000092,No,RC39,0,3,3,0,0,2,0,8
HI,HAWAII,1500030,Hawaii Department of Education,92,Waimea Canyon Middle School,150003000092,No,RC79TO40,0,1,11,2,3,2,0,19
HI,HAWAII,1500030,Hawaii Department of Education,92,Waimea Canyon Middle School,150003000092,No,RC80,1,3,13,4,6,5,0,32
HI,HAWAII,1500030,Hawaii Department of Education,93,Waimea High School,150003000093,No,RC39,0,0,2,0,2,3,1,8
HI,HAWAII,1500030,Hawaii Department of Education,93,Waimea High School,150003000093,No,RC79TO40,0,6,13,2,3,8,0,32
HI,HAWAII,1500030,Hawaii Department of Education,93,Waimea High School,150003000093,No,RC80,0,1,13,1,4,5,1,25
HI,HAWAII,1500030,Hawaii Department of Education,93,Waimea High School,150003000093,No,SS,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,94,Elsie H Wilcox Elementary School,150003000094,No,RC39,0,0,4,1,2,2,0,9
HI,HAWAII,1500030,Hawaii Department of Education,94,Elsie H Wilcox Elementary School,150003000094,No,RC79TO40,0,1,4,1,0,1,0,7
HI,HAWAII,1500030,Hawaii Department of Education,94,Elsie H Wilcox Elementary School,150003000094,No,RC80,0,8,7,9,4,6,0,34
HI,HAWAII,1500030,Hawaii Department of Education,96,Hawaii School for the Deaf and Blind,150003000096,No,SS,2,3,28,1,0,13,0,47
HI,HAWAII,1500030,Hawaii Department of Education,98,Olomana School,150003000098,Yes,CF,0,1,7,2,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,98,Olomana School,150003000098,Yes,RC39,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,98,Olomana School,150003000098,Yes,RC79TO40,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,98,Olomana School,150003000098,Yes,RC80,0,1,8,2,1,2,0,14
HI,HAWAII,1500030,Hawaii Department of Education,99,Mililani Mauka Elementary School,150003000099,No,RC39,0,5,3,0,0,5,0,13
HI,HAWAII,1500030,Hawaii Department of Education,99,Mililani Mauka Elementary School,150003000099,No,RC79TO40,1,10,3,11,4,14,0,43
HI,HAWAII,1500030,Hawaii Department of Education,99,Mililani Mauka Elementary School,150003000099,No,RC80,0,0,0,0,1,3,0,4
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,CF,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,HH,0,0,2,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,RC39,0,3,23,6,2,12,0,46
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,RC79TO40,1,5,52,5,4,7,0,74
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,RC80,0,2,41,4,5,17,0,69
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,SS,0,0,2,0,3,1,0,6
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,RC39,0,0,0,1,2,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,RC79TO40,0,5,3,0,3,0,0,11
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,RC80,0,4,2,1,10,1,0,18
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,SS,0,0,0,0,3,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,RC39,0,12,17,10,5,20,0,64
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,RC79TO40,1,21,34,17,4,29,0,106
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,RC80,3,14,12,7,11,25,1,73
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,SS,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,CF,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,RC39,1,2,6,2,2,8,0,21
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,RC79TO40,5,11,29,7,8,35,1,96
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,RC80,8,7,13,6,8,27,1,70
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,SS,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,RC39,0,0,0,0,0,1,0,1
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,RC79TO40,0,3,3,3,0,5,0,14
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,RC80,0,3,1,1,1,4,0,10
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,RC39,1,3,0,2,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,RC79TO40,0,1,4,3,0,1,0,9
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,RC80,1,10,5,2,3,6,0,27
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,RC39,0,4,0,0,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,RC79TO40,0,1,1,2,1,3,0,8
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,RC80,0,13,6,6,4,7,0,36
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,HH,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,RC39,0,0,0,1,1,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,RC79TO40,4,2,3,6,4,5,0,24
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,RC80,1,0,4,3,8,5,1,22
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,RC39,1,2,16,2,5,8,2,36
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,RC79TO40,9,14,37,23,19,31,1,134
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,RC80,4,7,11,6,4,7,0,39
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,RC39,0,2,1,2,0,1,0,6
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,RC79TO40,0,4,5,8,0,4,0,21
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,RC80,0,2,0,4,0,1,0,7
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,HH,0,0,1,0,0,1,0,2
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,PPPS,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,RC39,1,4,78,11,10,9,1,114
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,RC79TO40,4,3,45,7,1,7,1,68
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,RC80,4,4,79,15,2,4,0,108
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,RC39,0,6,28,11,0,1,0,46
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,RC79TO40,0,2,4,0,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,RC80,0,0,8,7,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,RC39,1,0,1,0,0,1,0,3
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,RC79TO40,0,5,5,3,0,1,0,14
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,RC80,0,1,2,0,2,3,0,8
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,PPPS,0,0,0,0,0,1,0,1
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,RC39,0,2,2,1,0,2,0,7
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,RC79TO40,0,3,5,5,0,10,1,24
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,CF,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,RC39,2,9,24,8,9,27,0,79
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,RC79TO40,2,9,21,7,13,18,0,70
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,RC80,2,1,1,2,3,13,1,23
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,SS,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,RC39,0,0,1,2,0,2,0,5
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,RC79TO40,1,4,6,7,1,3,0,22
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,RC80,0,3,3,3,1,1,0,11
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,RC39,0,2,1,1,0,1,0,5
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,RC79TO40,0,1,3,1,1,4,0,10
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,RC80,0,1,3,3,0,2,0,9
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,RC39,2,3,47,5,3,4,0,64
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,RC79TO40,2,3,51,7,1,4,0,68
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,RC80,1,0,56,7,0,1,0,65
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,RC39,1,0,8,4,0,0,0,13
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,RC79TO40,1,0,4,2,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,RC80,0,1,16,0,0,0,0,17
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,RC39,0,1,14,9,0,0,1,25
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,RC79TO40,0,19,37,7,0,2,0,65
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,RC80,0,5,10,4,0,2,0,21
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,SS,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,120,Momilani Elementary School,150003000120,No,RC79TO40,0,2,0,1,0,2,0,5
HI,HAWAII,1500030,Hawaii Department of Education,120,Momilani Elementary School,150003000120,No,RC80,0,3,2,0,0,3,0,8
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,PPPS,0,0,0,0,0,1,0,1
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,RC39,0,3,4,3,2,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,RC79TO40,0,2,8,9,1,2,0,22
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,RC80,0,3,4,8,5,2,0,22
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,RC39,0,3,0,3,0,5,0,11
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,RC79TO40,0,4,4,2,1,2,0,13
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,RC80,0,1,1,0,0,3,0,5
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,PPPS,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,RC39,0,0,2,1,0,1,0,4
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,RC79TO40,1,2,10,6,3,3,0,25
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,RC80,0,0,6,2,1,1,0,10
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,HH,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,RC39,1,2,12,5,1,0,0,21
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,RC79TO40,0,4,22,20,1,0,0,47
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,RC80,0,1,14,11,1,1,1,29
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,SS,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,RC39,0,1,11,4,0,2,0,18
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,RC79TO40,0,9,28,12,0,7,0,56
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,RC80,0,1,7,5,0,1,0,14
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,RC39,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,RC79TO40,0,4,4,2,1,2,0,13
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,RC80,0,0,1,2,0,1,0,4
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,RC39,0,0,0,0,0,1,0,1
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,RC79TO40,0,0,0,0,1,1,0,2
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,RC80,0,7,14,7,0,7,0,35
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,RC39,0,2,0,2,1,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,RC79TO40,1,3,5,8,7,3,1,28
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,RC80,3,3,1,5,5,3,0,20
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,RC39,0,0,5,4,0,3,0,12
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,RC79TO40,0,1,4,1,3,5,0,14
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,RC80,2,3,13,5,5,10,0,38
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,HH,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,RC39,0,3,0,5,0,6,0,14
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,RC79TO40,0,1,2,4,0,5,0,12
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,RC80,1,0,2,1,0,5,0,9
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,RC39,0,6,18,8,3,24,0,59
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,RC79TO40,1,2,6,3,2,10,0,24
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,RC80,0,2,6,1,3,2,0,14
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,SS,1,0,0,0,3,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,132,Ewa Beach Elementary School,150003000132,No,RC39,0,1,2,2,2,2,0,9
HI,HAWAII,1500030,Hawaii Department of Education,132,Ewa Beach Elementary School,150003000132,No,RC79TO40,1,2,0,4,1,2,0,10
