LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
HI,HAWAII,1500030,Hawaii Department of Education,271,Voyager - A Public Charter School,150003000271,No,21.0,20.0,1.0,1.0,0.0,17.0,13.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,273,University Laboratory School,150003000273,No,35.4,35.4,0.0,0.6,0.0,35.0,33.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,274,Myron B. Thompson Academy - A New Century PCS,150003000274,No,18.0,18.0,0.0,0.0,0.0,18.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,275,Hakipuu Learning Center,150003000275,No,4.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,276,Ke Kula o Samuel M Kamakau - A Laboratory PCS,150003000276,No,9.0,7.0,2.0,1.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,277,Innovations - PCS,150003000277,No,13.0,12.0,1.0,1.0,1.0,13.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,278,Ke Ana Laahana - PCS,150003000278,No,5.0,3.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,279,Kihei Charter School,150003000279,No,31.0,21.0,10.0,4.0,3.0,31.0,59.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,280,Ke Kula Niihau o Kekaha Learning Center - A Laboratory PCS,150003000280,No,6.0,3.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,281,Volcano School of Arts & Sciences - A Community PCS,150003000281,No,13.5,10.0,3.5,1.0,0.0,13.0,9.0,3.0,0.6,0.0,0.0,0.0,0.0,1.0
HI,HAWAII,1500030,Hawaii Department of Education,282,Hawaii Academy of Arts & Science PCS,150003000282,No,40.0,40.0,0.0,0.0,1.0,40.0,35.0,1.0,3.8,0.0,2.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,283,Ka Umeke Kaeo - PCS,150003000283,No,22.5,19.5,3.0,2.0,1.0,21.0,19.0,12.0,0.5,0.0,0.0,0.5,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,284,Ke Kula o Nawahiokalaniopuu Iki - Laboratory PCS,150003000284,No,31.0,31.0,0.0,6.0,3.0,31.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,285,Mililani Ike Elementary School,150003000285,No,47.0,47.0,0.0,3.0,2.0,47.0,44.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,286,Ka Waihona o ka Naauao - New Century PCS,150003000286,No,52.0,47.0,5.0,3.0,1.0,52.0,46.0,35.0,3.0,0.0,1.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,287,Ke Kula o Ehunuikaimalino,150003000287,No,15.0,13.0,2.0,2.0,2.0,15.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,288,Kua o ka La - NCPCS,150003000288,No,21.0,15.0,6.0,3.0,1.0,21.0,11.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,289,Kanuikapono Learning Center,150003000289,No,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,290,Molokai Middle School,150003000290,No,14.0,13.0,1.0,2.0,0.0,14.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,291,Keoneula Elementary School,150003000291,No,62.0,61.0,1.0,5.0,3.0,62.0,56.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,292,Pomaikai Elementary School,150003000292,No,41.0,39.0,2.0,4.0,2.0,41.0,37.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,293,Kona Pacific - PCS,150003000293,No,12.0,9.0,3.0,2.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,294,Kawaikini NCPCS,150003000294,No,13.0,8.0,5.0,2.0,2.0,13.0,9.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,295,Hawaii Technology Academy - PCS,150003000295,No,68.0,66.0,2.0,1.0,1.0,63.0,53.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,296,Ewa Makai Middle School,150003000296,No,50.0,42.0,8.0,9.0,1.0,50.0,40.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,297,Puu Kukui Elementary School,150003000297,No,46.0,44.0,2.0,3.0,5.0,46.0,43.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,298,SEEQS - Sch Examining Essential Questions of Sustainability,150003000298,No,13.0,7.0,6.0,0.5,1.0,12.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,299,Malama Honua Learning Center PCS,150003000299,No,5.0,5.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,300,Hookele Elementary School,150003000300,No,44.0,42.0,2.0,9.0,4.0,44.0,35.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,301,Ka'u Learning Academy - PCS,150003000301,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,302,Kapolei Charter School by Goodwill Hawaii,150003000302,No,6.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,303,Kamalani Academy,150003000303,No,14.0,10.0,4.0,12.0,2.0,25.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
