LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_NONIDEA_A3,SCH_PSENR_NONIDEA_A4,SCH_PSENR_NONIDEA_A5,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_LEPPROGENR_IDEA_M,SCH_LEPPROGENR_IDEA_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,4,0,0,1,0,16,13,0,0,1,0,3,0,24,17,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,1,0,19,28,132,141,0,0,2,3,8,4,165,178,20,19,3,5,31,20,0,0,0,0,12,16,7,3,0,0,1,0,0,0,20,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,3,25,16,0,0,1,0,0,0,31,20,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,3,5,0,0
HI,HAWAII,1500030,Hawaii Department of Education,76,Paia Elementary School,150003000076,No,No,Yes,Yes,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,1,0,1,1,1,47,54,0,0,3,11,97,88,1,1,11,11,47,37,206,202,22,17,10,2,20,8,5,7,0,0,0,0,12,7,1,0,0,1,4,2,22,17,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,5,1,0,0,1,0,8,5,0,0,1,1,5,1,20,8,0,0,1,1,0,0,0,0,7,1,0,0,0,0,2,0,10,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,77,Pukalani Elementary School,150003000077,No,No,Yes,Yes,1,0,0,0,1,0,3,0,0,0,1,0,2,1,8,1,0,0,8,1,47,47,1,0,23,23,49,49,0,0,32,19,72,54,224,192,10,22,8,3,43,15,1,6,0,0,3,4,5,9,0,0,0,1,1,2,10,22,0,3,0,0,2,2,5,6,0,0,0,1,0,1,7,13,0,0,13,4,0,0,3,0,9,6,0,0,10,2,8,3,43,15,0,0,2,1,0,0,1,1,1,0,0,0,0,1,4,0,8,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,79,Waihee Elementary School,150003000079,No,No,Yes,Yes,1,2,0,0,3,0,3,1,0,0,0,0,1,1,8,4,0,0,8,4,70,74,0,0,89,56,134,116,0,0,10,9,73,66,376,321,55,38,8,6,41,14,4,3,0,0,34,20,16,10,0,0,0,0,1,5,55,38,4,0,0,0,15,6,10,6,0,0,0,0,0,0,29,12,5,0,9,4,0,0,10,1,17,5,0,0,0,0,5,4,41,14,5,0,1,1,0,0,0,0,6,4,0,0,0,0,1,1,8,6,1,0
HI,HAWAII,1500030,Hawaii Department of Education,80,Wailuku Elementary School,150003000080,No,No,Yes,Yes,1,0,0,0,2,1,3,0,0,0,0,0,2,2,8,3,5,0,8,3,92,82,0,0,46,47,125,132,0,1,9,14,71,78,343,354,89,83,8,7,40,24,11,11,0,0,24,14,48,55,0,0,1,1,5,2,89,83,4,7,0,0,14,7,40,42,0,0,1,1,2,1,61,58,2,4,12,5,0,0,5,2,13,6,0,0,1,3,9,8,40,24,2,4,2,1,0,0,0,3,4,0,0,0,0,0,2,3,8,7,1,0
HI,HAWAII,1500030,Hawaii Department of Education,81,Eleele Elementary School,150003000081,No,No,Yes,Yes,1,2,0,0,1,1,1,1,0,0,0,0,1,1,4,5,1,2,5,4,46,50,0,0,90,88,57,53,0,0,5,4,55,40,253,235,44,41,5,5,31,13,1,4,0,0,38,30,5,7,0,0,0,0,0,0,44,41,0,2,0,0,28,20,5,6,0,0,0,0,0,0,33,28,5,3,3,3,0,0,8,4,11,4,0,0,1,0,8,2,31,13,5,3,1,0,0,0,0,2,3,1,0,0,0,0,1,2,5,5,0,0
HI,HAWAII,1500030,Hawaii Department of Education,82,Hanalei Elementary School,150003000082,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,12,1,0,3,3,19,10,0,0,82,68,35,35,158,128,8,6,8,3,12,6,1,1,0,0,1,2,2,1,0,0,4,1,0,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,8,4,0,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,8,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,83,Kalaheo Elementary School,150003000083,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,53,61,0,1,24,18,42,40,0,0,46,47,61,59,226,226,13,12,10,8,17,13,0,1,0,0,7,7,3,3,0,0,2,0,1,1,13,12,0,0,0,0,4,2,3,1,0,0,0,0,0,0,7,3,1,1,2,2,0,0,1,0,6,4,0,0,2,3,6,4,17,13,2,1,3,2,0,0,1,0,2,1,0,0,2,3,2,2,10,8,0,0
HI,HAWAII,1500030,Hawaii Department of Education,84,Kapaa Elementary School,150003000084,No,No,Yes,Yes,2,1,0,0,1,1,3,0,0,0,1,1,4,3,11,6,0,1,11,6,102,110,1,1,65,57,130,121,0,0,49,42,129,120,476,451,50,47,15,13,71,34,7,5,0,0,29,27,13,10,0,0,0,4,1,1,50,47,5,1,0,0,19,18,10,8,0,0,0,3,0,1,34,31,4,2,20,4,0,0,7,5,23,13,0,0,7,4,14,8,71,34,4,2,5,5,0,0,0,2,1,1,0,0,2,2,7,3,15,13,0,1
HI,HAWAII,1500030,Hawaii Department of Education,85,Kapaa High School,150003000085,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,49,55,9,1,111,114,188,164,1,3,138,137,50,60,546,534,85,60,32,19,83,35,14,7,0,0,47,41,14,9,0,0,6,1,4,2,85,60,0,1,0,0,14,5,5,2,0,0,1,0,1,0,21,8,1,0,7,5,1,0,12,5,38,14,0,0,20,4,5,7,83,35,1,0,3,1,0,1,2,3,13,8,0,0,9,5,5,1,32,19,0,0
HI,HAWAII,1500030,Hawaii Department of Education,86,Kauai High School,150003000086,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,26,1,1,254,256,158,153,3,0,86,81,47,36,574,553,120,109,37,36,79,27,3,4,0,0,87,85,26,15,0,0,4,4,0,1,120,109,0,1,0,0,18,19,13,8,0,0,1,0,0,0,32,28,4,0,2,1,0,0,17,12,38,13,1,0,14,1,7,0,79,27,4,0,4,3,0,0,13,12,9,10,0,0,6,8,5,3,37,36,1,1
HI,HAWAII,1500030,Hawaii Department of Education,88,Kekaha Elementary School,150003000088,No,No,Yes,Yes,1,1,0,0,6,2,1,1,0,0,0,0,0,0,8,4,0,1,8,4,34,29,0,0,47,30,68,70,1,1,17,20,13,10,180,160,22,20,5,3,32,11,0,0,0,0,12,6,7,11,0,0,0,2,3,1,22,20,0,0,0,0,6,1,6,5,0,0,0,1,3,1,15,8,1,0,6,2,0,0,9,3,8,4,0,0,6,1,3,1,32,11,1,0,1,0,0,0,1,2,1,0,2,0,0,1,0,0,5,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,89,Kilauea Elementary School,150003000089,No,No,Yes,Yes,2,1,0,0,0,0,2,0,0,0,1,0,0,0,5,1,1,0,5,1,28,25,1,1,16,14,22,29,0,0,58,54,34,33,159,156,18,15,1,3,24,11,2,4,0,0,12,9,2,1,0,0,1,1,1,0,18,15,1,2,0,0,9,5,2,1,0,0,0,0,0,0,12,8,1,0,5,4,0,1,1,0,3,2,0,0,11,4,4,0,24,11,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,90,Koloa Elementary School,150003000090,No,No,Yes,Yes,2,1,0,0,0,2,0,0,0,0,1,2,1,0,4,5,0,1,4,5,61,59,0,0,33,18,34,35,0,0,30,37,32,42,190,191,20,16,8,5,16,14,1,1,0,0,14,8,5,5,0,0,0,0,0,2,20,16,0,0,0,0,12,3,4,5,0,0,0,0,0,0,16,8,2,3,5,5,0,0,4,2,4,1,0,0,1,4,2,2,16,14,2,1,3,5,0,0,0,0,1,0,0,0,4,0,0,0,8,5,0,0
HI,HAWAII,1500030,Hawaii Department of Education,91,Niihau High & Elementary School,150003000091,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,92,Waimea Canyon Middle School,150003000092,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,20,0,1,72,71,99,95,1,0,22,16,20,9,235,212,35,36,13,6,42,15,0,1,0,0,25,29,7,5,0,0,2,1,1,0,35,36,0,1,0,0,3,3,4,2,0,0,0,0,0,0,7,6,0,1,4,2,0,0,7,1,23,5,1,0,3,6,4,1,42,15,0,1,1,1,0,0,2,3,7,2,0,0,1,0,2,0,13,6,0,1
HI,HAWAII,1500030,Hawaii Department of Education,93,Waimea High School,150003000093,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,8,1,2,125,89,134,122,0,1,29,17,19,16,322,255,66,45,28,11,51,16,1,1,0,0,54,35,11,9,0,0,0,0,0,0,66,45,1,1,0,0,20,7,2,4,0,0,0,0,0,0,23,12,8,2,4,0,0,2,14,2,22,8,0,0,6,2,5,2,51,16,8,2,2,0,0,0,5,2,17,7,0,0,2,1,2,1,28,11,0,0
HI,HAWAII,1500030,Hawaii Department of Education,94,Elsie H Wilcox Elementary School,150003000094,No,No,Yes,Yes,2,0,0,0,4,0,1,0,0,0,2,0,3,0,12,0,1,0,12,0,88,71,1,0,102,102,78,68,0,0,24,29,139,109,432,379,50,48,12,6,47,19,6,2,0,0,29,33,8,7,0,0,1,5,6,1,50,48,2,0,0,0,14,25,7,6,0,0,1,1,1,0,25,32,3,2,10,6,0,0,10,4,11,4,0,0,6,2,10,3,47,19,3,2,2,2,0,0,0,1,4,2,0,0,3,0,3,1,12,6,0,0
HI,HAWAII,1500030,Hawaii Department of Education,96,Hawaii School for the Deaf and Blind,150003000096,No,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,9,5,21,12,0,2,1,0,2,2,34,21,27,14,0,0,33,20,1,0,0,0,8,4,17,9,0,0,0,0,1,1,27,14,1,0,0,0,5,1,6,5,0,0,0,0,0,0,12,6,12,7,1,0,0,0,9,5,21,12,0,1,0,0,2,2,33,20,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,98,Olomana School,150003000098,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,6,0,0,1,0,35,9,0,0,3,0,8,1,53,16,8,2,5,2,21,3,1,1,0,0,0,0,5,1,0,0,0,0,2,0,8,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,4,2,0,0,1,0,13,1,0,0,1,0,2,0,21,3,2,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,5,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,99,Mililani Mauka Elementary School,150003000099,No,No,Yes,Yes,3,0,0,0,3,1,0,1,0,0,1,1,5,0,12,3,2,0,12,3,74,80,1,0,158,137,32,29,8,12,40,23,128,106,441,387,41,33,9,8,55,24,5,5,0,0,24,22,1,2,1,0,4,0,6,4,41,33,3,2,0,0,10,12,0,0,0,0,1,0,3,2,17,16,4,2,9,4,0,0,19,11,1,4,1,0,7,1,18,4,55,24,4,2,1,2,1,0,3,1,1,2,0,0,2,0,1,3,9,8,0,1
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,39,44,0,1,149,137,306,283,3,11,62,47,53,38,612,561,40,32,31,16,134,66,1,1,0,0,19,20,16,8,0,0,1,3,3,0,40,32,1,0,0,0,6,4,1,0,0,0,0,1,0,0,8,5,2,0,9,6,0,0,26,11,82,43,1,0,10,2,6,4,134,66,2,0,3,1,0,0,7,6,12,5,0,1,5,1,4,2,31,16,0,0
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,No,Yes,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,36,0,0,12,12,22,22,2,1,129,101,60,47,255,219,21,9,9,9,28,6,4,3,0,0,4,1,2,0,1,0,3,1,7,4,21,9,1,0,0,0,3,0,1,0,1,0,1,0,5,1,12,1,1,0,2,1,0,0,1,0,5,1,0,0,13,3,7,1,28,6,2,0,0,0,0,0,0,0,1,0,0,0,5,6,3,3,9,9,0,0
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,139,132,1,2,502,532,230,225,38,28,154,138,236,214,1300,1271,139,139,35,28,170,74,16,13,0,0,75,83,27,18,0,5,7,6,14,14,139,139,2,0,0,0,11,5,5,5,0,0,0,0,0,0,18,10,3,1,25,9,1,0,46,27,48,18,2,3,13,7,35,10,170,74,3,1,4,4,0,0,12,8,6,6,0,0,11,5,2,5,35,28,0,0
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,97,101,2,5,499,508,131,148,53,47,75,95,91,90,948,994,226,220,35,28,118,72,14,18,0,0,161,165,31,23,1,1,2,0,17,13,226,220,3,0,0,0,19,18,12,4,0,0,0,0,4,0,38,22,9,3,9,7,1,1,44,27,32,16,9,5,13,6,10,10,118,72,9,3,6,5,0,0,9,10,8,5,4,1,4,6,4,1,35,28,3,0
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,No,Yes,Yes,0,1,0,0,2,0,0,0,1,0,1,0,1,0,5,1,0,0,5,2,29,42,0,0,162,151,28,33,3,5,20,20,81,64,323,315,35,31,1,1,25,8,2,3,0,0,26,26,2,1,0,1,1,0,4,0,35,31,1,1,0,0,5,7,0,1,0,0,0,0,0,0,6,9,0,1,3,2,0,0,10,4,4,0,1,0,2,0,5,2,25,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,No,Yes,Yes,2,2,0,0,3,0,2,0,0,0,0,0,4,1,11,3,1,0,11,3,97,99,0,0,72,69,40,56,8,6,28,40,130,135,375,405,25,26,6,6,44,16,4,4,0,0,13,9,1,4,0,0,1,3,6,6,25,26,4,1,0,0,7,1,1,1,0,0,1,2,1,2,14,7,3,0,7,4,0,0,10,4,8,4,1,0,1,1,17,3,44,16,3,0,2,0,0,0,0,0,2,0,0,1,1,1,1,4,6,6,0,0
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,No,Yes,Yes,2,0,0,0,2,0,1,0,0,0,0,0,2,1,7,1,2,0,7,1,75,66,0,0,72,71,39,28,2,1,21,32,143,114,352,312,24,22,6,1,44,18,2,4,0,0,15,10,1,3,1,0,3,3,2,2,24,22,0,0,0,0,4,3,0,1,1,0,1,0,0,0,6,4,1,2,9,3,0,0,10,5,7,2,0,0,2,2,16,6,44,18,1,1,2,0,0,0,0,1,0,0,0,0,1,0,3,0,6,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,No,Yes,Yes,0,0,0,0,1,0,0,0,0,0,3,4,0,0,4,4,0,0,3,4,49,48,5,2,98,80,44,39,31,29,77,72,18,14,322,284,59,41,12,6,37,20,6,3,0,0,38,25,7,8,4,0,2,1,2,4,59,41,3,2,0,0,14,12,4,7,2,0,1,2,0,2,24,25,2,4,7,1,2,0,7,5,5,2,3,3,13,7,0,2,37,20,2,4,3,2,0,0,2,0,2,1,1,0,4,3,0,0,12,6,0,1
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,142,118,5,3,257,250,203,198,67,59,138,102,71,70,883,800,166,183,39,16,148,65,13,25,0,0,101,114,43,36,0,1,5,1,4,6,166,183,1,10,0,0,33,27,10,9,0,0,1,0,1,1,46,47,3,5,19,11,3,0,31,14,46,23,7,7,25,6,17,4,148,65,3,5,6,1,0,0,8,4,11,2,1,2,6,5,7,2,39,16,2,0
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,No,Yes,Yes,2,0,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,68,59,0,0,45,38,71,65,1,0,1,1,65,68,251,231,25,18,3,1,34,11,8,1,0,0,11,5,4,6,0,0,0,0,2,6,25,18,2,0,0,0,6,2,3,1,0,0,0,0,1,2,12,5,2,0,15,2,0,0,4,3,4,3,0,0,0,0,11,3,34,11,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,79,77,5,1,107,73,622,584,11,13,45,23,51,51,920,822,91,88,16,8,206,92,6,4,0,0,42,27,39,52,0,0,2,2,2,3,91,88,3,1,0,0,17,8,18,19,0,0,0,0,2,1,40,29,6,2,21,13,2,0,16,6,140,65,7,2,11,2,9,4,206,92,6,2,1,0,0,0,0,0,9,8,0,0,2,0,4,0,16,8,0,0
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,No,Yes,Yes,0,1,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,4,1,51,60,0,0,11,9,183,157,0,2,3,1,26,16,274,245,34,37,1,1,53,22,0,1,0,0,2,3,31,32,0,0,0,0,1,1,34,37,0,0,0,0,2,1,22,22,0,0,0,0,2,1,26,24,1,0,14,7,0,0,1,0,33,13,0,0,0,0,5,2,53,22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,No,Yes,Yes,2,0,0,0,3,1,2,1,0,0,2,2,2,0,11,4,1,1,11,4,50,40,0,0,87,76,57,60,2,4,18,14,58,59,272,253,42,47,7,5,31,12,2,2,0,0,22,27,14,13,0,0,1,1,3,4,42,47,0,1,0,0,10,13,10,9,0,0,0,0,0,2,20,25,3,0,3,2,0,0,8,2,9,3,0,2,4,2,7,1,31,12,3,0,2,2,0,0,1,1,0,0,0,0,1,0,3,2,7,5,0,1
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,No,Yes,Yes,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,42,42,2,0,149,132,34,37,1,3,7,10,49,36,284,260,31,37,2,3,30,10,2,3,0,0,21,25,3,6,1,1,2,1,2,1,31,37,0,2,0,0,9,7,1,5,0,0,0,0,0,0,10,14,3,0,5,3,2,0,11,5,7,2,0,0,0,0,5,0,30,10,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,2,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,63,68,2,1,376,398,189,190,13,13,44,42,90,79,777,791,137,126,17,13,116,57,11,10,0,0,85,75,31,34,1,0,5,2,4,5,137,126,3,2,0,0,19,9,12,7,1,0,2,0,0,0,37,18,14,2,9,8,1,0,40,19,34,14,3,2,17,7,12,7,116,57,14,2,1,1,0,0,9,6,1,0,3,0,1,2,2,4,17,13,0,0
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,No,Yes,Yes,1,0,0,0,1,0,2,0,0,0,1,0,1,0,6,0,0,0,6,0,43,45,0,0,58,49,43,34,7,11,34,13,42,43,227,195,42,31,1,0,32,11,5,8,0,0,21,14,11,7,0,0,0,0,5,2,42,31,2,5,0,0,11,4,7,3,0,0,0,0,3,2,23,14,5,2,6,5,0,0,6,1,12,1,1,0,3,0,4,4,32,11,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,No,Yes,Yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,58,49,0,0,58,47,41,40,0,1,7,9,62,70,226,216,27,31,1,2,19,6,4,4,0,0,12,15,8,10,0,0,0,1,3,1,27,31,0,1,0,0,10,8,7,7,0,0,0,1,2,2,19,19,1,1,5,1,0,0,7,2,5,1,0,0,1,0,1,2,19,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,33,1,0,31,41,441,387,6,5,13,10,23,12,544,488,63,51,8,2,148,51,3,0,0,0,8,13,43,36,1,0,1,1,7,1,63,51,2,0,0,0,4,3,27,13,0,0,0,1,5,0,38,17,10,4,12,6,0,0,8,1,116,42,4,1,3,1,5,0,148,51,10,4,0,0,0,0,0,0,5,2,0,0,2,0,1,0,8,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,No,Yes,Yes,0,0,0,0,0,0,3,2,0,0,0,0,1,0,4,2,0,0,4,2,28,47,0,0,4,0,175,152,3,1,1,2,10,9,221,211,2,0,3,2,28,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,22,9,1,0,0,0,1,0,28,12,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,No,Yes,Yes,0,1,0,0,0,0,4,2,0,0,0,0,3,0,7,3,0,0,7,3,84,71,1,0,23,26,231,212,1,1,2,4,74,57,416,371,51,46,2,1,86,42,5,3,0,0,6,13,36,27,0,0,0,0,4,3,51,46,3,1,0,0,4,6,25,18,0,0,0,0,4,3,36,28,7,2,17,9,1,0,1,3,44,20,0,0,0,0,23,10,86,42,7,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0
